Timestamp,position,BLMTI.06R3.B2E10_TCP.6R3.B2
1493647452460,-7.22,7.240000000000001e-07
1493647452470,-7.22,3.6200000000000004e-07
1493647452480,-7.22,7.240000000000001e-07
1493647452490,-7.22,1.0859999999999999e-06
1493647452500,-7.22,7.240000000000001e-07
1493647452510,-7.22,1.0859999999999999e-06
1493647452520,-7.22,3.6200000000000004e-07
1493647452530,-7.22,1.4480000000000002e-06
1493647452540,-7.22,0.0
1493647452550,-7.22,1.0859999999999999e-06
1493647452560,-7.22,7.240000000000001e-07
1493647452570,-7.22,3.6200000000000004e-07
1493647452580,-7.22,1.0859999999999999e-06
1493647452590,-7.22,3.6200000000000004e-07
1493647452600,-7.22,3.6200000000000004e-07
1493647452610,-7.22,7.240000000000001e-07
1493647452620,-7.22,7.240000000000001e-07
1493647452630,-7.22,7.240000000000001e-07
1493647452640,-7.22,3.6200000000000004e-07
1493647452650,-7.22,3.6200000000000004e-07
1493647452660,-7.22,7.240000000000001e-07
1493647452670,-7.22,0.0
1493647452680,-7.22,7.240000000000001e-07
1493647452690,-7.22,3.6200000000000004e-07
1493647452700,-7.22,7.240000000000001e-07
1493647452710,-7.22,7.240000000000001e-07
1493647452720,-7.22,7.240000000000001e-07
1493647452730,-7.22,1.4480000000000002e-06
1493647452740,-7.22,0.0
1493647452750,-7.22,7.240000000000001e-07
1493647452760,-7.22,7.240000000000001e-07
1493647452770,-7.22,1.4480000000000002e-06
1493647452780,-7.22,3.6200000000000004e-07
1493647452790,-7.22,7.240000000000001e-07
1493647452800,-7.22,3.6200000000000004e-07
1493647452810,-7.22,7.240000000000001e-07
1493647452820,-7.22,0.0
1493647452830,-7.22,1.0859999999999999e-06
1493647452840,-7.22,3.6200000000000004e-07
1493647452850,-7.22,1.0859999999999999e-06
1493647452860,-7.22,7.240000000000001e-07
1493647452870,-7.22,1.0859999999999999e-06
1493647452880,-7.22,3.6200000000000004e-07
1493647452890,-7.22,7.240000000000001e-07
1493647452900,-7.22,1.0859999999999999e-06
1493647452910,-7.22,3.6200000000000004e-07
1493647452920,-7.22,1.0859999999999999e-06
1493647452930,-7.22,3.6200000000000004e-07
1493647452940,-7.22,0.0
1493647452950,-7.22,1.0859999999999999e-06
1493647452960,-7.22,3.6200000000000004e-07
1493647452970,-7.22,1.4480000000000002e-06
1493647452980,-7.22,0.0
1493647452990,-7.22,1.0859999999999999e-06
1493647453000,-7.22,7.240000000000001e-07
1493647453010,-7.22,7.240000000000001e-07
1493647453020,-7.22,0.0
1493647453030,-7.22,1.0859999999999999e-06
1493647453040,-7.22,7.240000000000001e-07
1493647453050,-7.22,0.0
1493647453060,-7.22,7.240000000000001e-07
1493647453070,-7.22,3.6200000000000004e-07
1493647453080,-7.22,7.240000000000001e-07
1493647453090,-7.22,1.0859999999999999e-06
1493647453100,-7.22,3.6200000000000004e-07
1493647453110,-7.22,3.6200000000000004e-07
1493647453120,-7.22,3.6200000000000004e-07
1493647453130,-7.22,1.0859999999999999e-06
1493647453140,-7.22,3.6200000000000004e-07
1493647453150,-7.22,1.0859999999999999e-06
1493647453160,-7.22,7.240000000000001e-07
1493647453170,-7.22,7.240000000000001e-07
1493647453180,-7.22,3.6200000000000004e-07
1493647453190,-7.22,1.0859999999999999e-06
1493647453200,-7.22,0.0
1493647453210,-7.22,1.0859999999999999e-06
1493647453220,-7.22,3.6200000000000004e-07
1493647453230,-7.22,1.0859999999999999e-06
1493647453240,-7.22,0.0
1493647453250,-7.22,1.4480000000000002e-06
1493647453260,-7.22,0.0
1493647453270,-7.22,7.240000000000001e-07
1493647453280,-7.22,1.0859999999999999e-06
1493647453290,-7.22,7.240000000000001e-07
1493647453300,-7.22,0.0
1493647453310,-7.22,1.4480000000000002e-06
1493647453320,-7.22,0.0
1493647453330,-7.22,7.240000000000001e-07
1493647453340,-7.22,0.0
1493647453350,-7.22,1.0859999999999999e-06
1493647453360,-7.22,0.0
1493647453370,-7.22,1.0859999999999999e-06
1493647453380,-7.22,0.0
1493647453390,-7.22,1.4480000000000002e-06
1493647453400,-7.22,0.0
1493647453410,-7.22,3.6200000000000004e-07
1493647453420,-7.22,0.0
1493647453430,-7.22,1.0859999999999999e-06
1493647453440,-7.22,7.240000000000001e-07
1493647453450,-7.22,7.240000000000001e-07
1493647453460,-7.22,3.6200000000000004e-07
1493647453470,-7.22,7.240000000000001e-07
1493647453480,-7.22,7.240000000000001e-07
1493647453490,-7.22,1.0859999999999999e-06
1493647453500,-7.22,1.0859999999999999e-06
1493647453510,-7.22,3.6200000000000004e-07
1493647453520,-7.22,3.6200000000000004e-07
1493647453530,-7.22,1.4480000000000002e-06
1493647453540,-7.22,3.6200000000000004e-07
1493647453550,-7.22,7.240000000000001e-07
1493647453560,-7.22,3.6200000000000004e-07
1493647453570,-7.22,7.240000000000001e-07
1493647453580,-7.22,7.240000000000001e-07
1493647453590,-7.22,1.0859999999999999e-06
1493647453600,-7.22,3.6200000000000004e-07
1493647453610,-7.22,7.240000000000001e-07
1493647453620,-7.22,3.6200000000000004e-07
1493647453630,-7.22,3.6200000000000004e-07
1493647453640,-7.22,3.6200000000000004e-07
1493647453650,-7.22,1.0859999999999999e-06
1493647453660,-7.22,3.6200000000000004e-07
1493647453670,-7.22,7.240000000000001e-07
1493647453680,-7.22,3.6200000000000004e-07
1493647453690,-7.22,7.240000000000001e-07
1493647453700,-7.22,7.240000000000001e-07
1493647453710,-7.22,1.0859999999999999e-06
1493647453720,-7.22,3.6200000000000004e-07
1493647453730,-7.22,1.0859999999999999e-06
1493647453740,-7.22,0.0
1493647453750,-7.22,1.0859999999999999e-06
1493647453760,-7.22,0.0
1493647453770,-7.22,7.240000000000001e-07
1493647453780,-7.22,0.0
1493647453790,-7.22,1.81e-06
1493647453800,-7.22,0.0
1493647453810,-7.22,1.4480000000000002e-06
1493647453820,-7.22,0.0
1493647453830,-7.22,1.0859999999999999e-06
1493647453840,-7.22,0.0
1493647453850,-7.22,3.6200000000000004e-07
1493647453860,-7.22,3.6200000000000004e-07
1493647453870,-7.22,7.240000000000001e-07
1493647453880,-7.22,3.6200000000000004e-07
1493647453890,-7.22,1.0859999999999999e-06
1493647453900,-7.22,3.6200000000000004e-07
1493647453910,-7.22,3.6200000000000004e-07
1493647453920,-7.22,7.240000000000001e-07
1493647453930,-7.22,3.6200000000000004e-07
1493647453940,-7.22,7.240000000000001e-07
1493647453950,-7.22,1.4480000000000002e-06
1493647453960,-7.22,0.0
1493647453970,-7.22,1.0859999999999999e-06
1493647453980,-7.22,0.0
1493647453990,-7.22,3.6200000000000004e-07
1493647454000,-7.22,0.0
1493647454010,-7.22,1.81e-06
1493647454020,-7.22,0.0
1493647454030,-7.22,7.240000000000001e-07
1493647454040,-7.22,0.0
1493647454050,-7.22,1.4480000000000002e-06
1493647454060,-7.22,3.6200000000000004e-07
1493647454070,-7.22,3.6200000000000004e-07
1493647454080,-7.22,0.0
1493647454090,-7.22,1.0859999999999999e-06
1493647454100,-7.22,7.240000000000001e-07
1493647454110,-7.22,7.240000000000001e-07
1493647454120,-7.22,3.6200000000000004e-07
1493647454130,-7.22,3.6200000000000004e-07
1493647454140,-7.22,7.240000000000001e-07
1493647454150,-7.22,1.0859999999999999e-06
1493647454160,-7.22,3.6200000000000004e-07
1493647454170,-7.22,1.0859999999999999e-06
1493647454180,-7.22,3.6200000000000004e-07
1493647454190,-7.22,3.6200000000000004e-07
1493647454200,-7.22,0.0
1493647454210,-7.22,1.81e-06
1493647454220,-7.22,0.0
1493647454230,-7.22,1.0859999999999999e-06
1493647454240,-7.22,0.0
1493647454250,-7.22,3.6200000000000004e-07
1493647454260,-7.22,3.6200000000000004e-07
1493647454270,-7.22,1.0859999999999999e-06
1493647454280,-7.22,0.0
1493647454290,-7.22,1.0859999999999999e-06
1493647454300,-7.22,3.6200000000000004e-07
1493647454310,-7.22,7.240000000000001e-07
1493647454320,-7.22,0.0
1493647454330,-7.22,1.0859999999999999e-06
1493647454340,-7.22,7.240000000000001e-07
1493647454350,-7.22,3.6200000000000004e-07
1493647454360,-7.22,7.240000000000001e-07
1493647454370,-7.22,7.240000000000001e-07
1493647454380,-7.22,7.240000000000001e-07
1493647454390,-7.22,1.4480000000000002e-06
1493647454400,-7.22,0.0
1493647454410,-7.22,7.240000000000001e-07
1493647454420,-7.22,0.0
1493647454430,-7.22,1.0859999999999999e-06
1493647454440,-7.22,0.0
1493647454450,-7.22,1.4480000000000002e-06
1493647454460,-7.22,0.0
1493647454470,-7.22,3.6200000000000004e-07
1493647454480,-7.22,0.0
1493647454490,-7.22,1.4480000000000002e-06
1493647454500,-7.22,3.6200000000000004e-07
1493647454510,-7.22,7.240000000000001e-07
1493647454520,-7.22,7.240000000000001e-07
1493647454530,-7.22,1.4480000000000002e-06
1493647454540,-7.22,7.240000000000001e-07
1493647454550,-7.22,7.240000000000001e-07
1493647454560,-7.22,0.0
1493647454570,-7.22,1.0859999999999999e-06
1493647454580,-7.22,3.6200000000000004e-07
1493647454590,-7.22,7.240000000000001e-07
1493647454600,-7.22,0.0
1493647454610,-7.22,7.240000000000001e-07
1493647454620,-7.22,3.6200000000000004e-07
1493647454630,-7.22,1.4480000000000002e-06
1493647454640,-7.22,0.0
1493647454650,-7.22,0.0
1493647454660,-7.22,0.0
1493647454670,-7.22,1.0859999999999999e-06
1493647454680,-7.22,0.0
1493647454690,-7.22,7.240000000000001e-07
1493647454700,-7.22,3.6200000000000004e-07
1493647454710,-7.22,1.4480000000000002e-06
1493647454720,-7.22,0.0
1493647454730,-7.22,7.240000000000001e-07
1493647454740,-7.22,1.0859999999999999e-06
1493647454750,-7.22,7.240000000000001e-07
1493647454760,-7.22,7.240000000000001e-07
1493647454770,-7.22,7.240000000000001e-07
1493647454780,-7.22,0.0
1493647454790,-7.22,1.4480000000000002e-06
1493647454800,-7.22,3.6200000000000004e-07
1493647454810,-7.22,7.240000000000001e-07
1493647454820,-7.22,0.0
1493647454830,-7.22,1.81e-06
1493647454840,-7.22,0.0
1493647454850,-7.22,1.0859999999999999e-06
1493647454860,-7.22,3.6200000000000004e-07
1493647454870,-7.22,1.0859999999999999e-06
1493647454880,-7.22,3.6200000000000004e-07
1493647454890,-7.22,1.81e-06
1493647454900,-7.22,0.0
1493647454910,-7.22,7.240000000000001e-07
1493647454920,-7.22,0.0
1493647454930,-7.22,1.4480000000000002e-06
1493647454940,-7.22,3.6200000000000004e-07
1493647454950,-7.22,1.81e-06
1493647454960,-7.22,0.0
1493647454970,-7.22,1.0859999999999999e-06
1493647454980,-7.22,3.6200000000000004e-07
1493647454990,-7.22,1.0859999999999999e-06
1493647455000,-7.22,0.0
1493647455010,-7.22,7.240000000000001e-07
1493647455020,-7.22,7.240000000000001e-07
1493647455030,-7.22,1.0859999999999999e-06
1493647455040,-7.22,0.0
1493647455050,-7.22,1.0859999999999999e-06
1493647455060,-7.22,0.0
1493647455070,-7.22,1.81e-06
1493647455080,-7.22,0.0
1493647455090,-7.22,1.0859999999999999e-06
1493647455100,-7.22,0.0
1493647455110,-7.22,1.0859999999999999e-06
1493647455120,-7.22,0.0
1493647455130,-7.22,1.0859999999999999e-06
1493647455140,-7.22,0.0
1493647455150,-7.22,7.240000000000001e-07
1493647455160,-7.22,7.240000000000001e-07
1493647455170,-7.22,1.4480000000000002e-06
1493647455180,-7.22,3.6200000000000004e-07
1493647455190,-7.22,1.0859999999999999e-06
1493647455200,-7.22,3.6200000000000004e-07
1493647455210,-7.22,1.0859999999999999e-06
1493647455220,-7.22,0.0
1493647455230,-7.22,1.4480000000000002e-06
1493647455240,-7.22,0.0
1493647455250,-7.22,1.0859999999999999e-06
1493647455260,-7.22,3.6200000000000004e-07
1493647455270,-7.22,7.240000000000001e-07
1493647455280,-7.22,0.0
1493647455290,-7.22,1.81e-06
1493647455300,-7.22,0.0
1493647455310,-7.22,7.240000000000001e-07
1493647455320,-7.22,0.0
1493647455330,-7.22,7.240000000000001e-07
1493647455340,-7.22,0.0
1493647455350,-7.22,1.81e-06
1493647455360,-7.22,0.0
1493647455370,-7.22,1.81e-06
1493647455380,-7.22,0.0
1493647455390,-7.22,7.240000000000001e-07
1493647455400,-7.22,0.0
1493647455410,-7.22,1.4480000000000002e-06
1493647455420,-7.22,0.0
1493647455430,-7.22,1.4480000000000002e-06
1493647455440,-7.22,0.0
1493647455450,-7.22,7.240000000000001e-07
1493647455460,-7.22,0.0
1493647455470,-7.22,7.240000000000001e-07
1493647455480,-7.22,0.0
1493647455490,-7.22,1.4480000000000002e-06
1493647455500,-7.22,0.0
1493647455510,-7.22,3.62e-06
1493647455520,-7.22,0.0
1493647455530,-7.22,3.6200000000000004e-07
1493647455540,-7.22,0.0
1493647455550,-7.22,7.240000000000001e-07
1493647455560,-7.22,0.0
1493647455570,-7.22,7.240000000000001e-07
1493647455580,-7.22,0.0
1493647455590,-7.22,1.81e-06
1493647455600,-7.22,0.0
1493647455610,-7.22,1.0859999999999999e-06
1493647455620,-7.22,0.0
1493647455630,-7.22,7.240000000000001e-07
1493647455640,-7.22,3.6200000000000004e-07
1493647455650,-7.22,1.0859999999999999e-06
1493647455660,-7.22,0.0
1493647455670,-7.22,7.240000000000001e-07
1493647455680,-7.22,3.6200000000000004e-07
1493647455690,-7.22,1.0859999999999999e-06
1493647455700,-7.22,0.0
1493647455710,-7.22,1.0859999999999999e-06
1493647455720,-7.22,0.0
1493647455730,-7.22,1.0859999999999999e-06
1493647455740,-7.22,0.0
1493647455750,-7.22,1.4480000000000002e-06
1493647455760,-7.22,0.0
1493647455770,-7.22,1.4480000000000002e-06
1493647455780,-7.22,0.0
1493647455790,-7.22,1.0859999999999999e-06
1493647455800,-7.22,0.0
1493647455810,-7.22,1.4480000000000002e-06
1493647455820,-7.22,0.0
1493647455830,-7.22,1.0859999999999999e-06
1493647455840,-7.22,0.0
1493647455850,-7.22,1.81e-06
1493647455860,-7.22,0.0
1493647455870,-7.22,1.0859999999999999e-06
1493647455880,-7.22,0.0
1493647455890,-7.22,1.4480000000000002e-06
1493647455900,-7.22,0.0
1493647455910,-7.22,1.0859999999999999e-06
1493647455920,-7.22,3.6200000000000004e-07
1493647455930,-7.22,1.81e-06
1493647455940,-7.22,0.0
1493647455950,-7.22,1.0859999999999999e-06
1493647455960,-7.22,0.0
1493647455970,-7.22,1.4480000000000002e-06
1493647455980,-7.22,0.0
1493647455990,-7.22,1.4480000000000002e-06
1493647456000,-7.22,0.0
1493647456010,-7.22,1.0859999999999999e-06
1493647456020,-7.22,0.0
1493647456030,-7.22,1.0859999999999999e-06
1493647456040,-7.22,0.0
1493647456050,-7.22,1.0859999999999999e-06
1493647456060,-7.22,0.0
1493647456070,-7.22,1.4480000000000002e-06
1493647456080,-7.22,0.0
1493647456090,-7.22,7.240000000000001e-07
1493647456100,-7.22,0.0
1493647456110,-7.22,1.4480000000000002e-06
1493647456120,-7.22,0.0
1493647456130,-7.22,1.0859999999999999e-06
1493647456140,-7.22,0.0
1493647456150,-7.22,1.0859999999999999e-06
1493647456160,-7.22,0.0
1493647456170,-7.22,1.81e-06
1493647456180,-7.22,0.0
1493647456190,-7.22,1.4480000000000002e-06
1493647456200,-7.22,0.0
1493647456210,-7.22,1.4480000000000002e-06
1493647456220,-7.22,0.0
1493647456230,-7.22,1.4480000000000002e-06
1493647456240,-7.22,0.0
1493647456250,-7.22,1.81e-06
1493647456260,-7.22,0.0
1493647456270,-7.22,1.0859999999999999e-06
1493647456280,-7.22,0.0
1493647456290,-7.22,7.240000000000001e-07
1493647456300,-7.22,0.0
1493647456310,-7.22,1.0859999999999999e-06
1493647456320,-7.22,3.6200000000000004e-07
1493647456330,-7.22,1.81e-06
1493647456340,-7.22,0.0
1493647456350,-7.22,7.240000000000001e-07
1493647456360,-7.22,0.0
1493647456370,-7.22,1.0859999999999999e-06
1493647456380,-7.22,0.0
1493647456390,-7.22,1.0859999999999999e-06
1493647456400,-7.22,0.0
1493647456410,-7.22,1.0859999999999999e-06
1493647456420,-7.22,0.0
1493647456430,-7.22,1.4480000000000002e-06
1493647456440,-7.22,0.0
1493647456450,-7.22,1.81e-06
1493647456460,-7.22,0.0
1493647456470,-7.22,1.4480000000000002e-06
1493647456480,-7.22,0.0
1493647456490,-7.22,1.0859999999999999e-06
1493647456500,-7.22,0.0
1493647456510,-7.22,1.4480000000000002e-06
1493647456520,-7.22,0.0
1493647456530,-7.22,1.81e-06
1493647456540,-7.22,0.0
1493647456550,-7.22,0.0
1493647456560,-7.22,0.0
1493647456570,-7.22,1.0859999999999999e-06
1493647456580,-7.22,0.0
1493647456590,-7.22,1.4480000000000002e-06
1493647456600,-7.22,0.0
1493647456610,-7.22,1.4480000000000002e-06
1493647456620,-7.22,0.0
1493647456630,-7.22,3.6200000000000004e-07
1493647456640,-7.22,0.0
1493647456650,-7.22,1.4480000000000002e-06
1493647456660,-7.22,0.0
1493647456670,-7.22,1.0859999999999999e-06
1493647456680,-7.22,0.0
1493647456690,-7.22,1.81e-06
1493647456700,-7.22,0.0
1493647456710,-7.22,1.4480000000000002e-06
1493647456720,-7.22,0.0
1493647456730,-7.22,7.240000000000001e-07
1493647456740,-7.22,0.0
1493647456750,-7.22,1.0859999999999999e-06
1493647456760,-7.22,0.0
1493647456770,-7.22,1.4480000000000002e-06
1493647456780,-7.22,0.0
1493647456790,-7.22,1.4480000000000002e-06
1493647456800,-7.22,0.0
1493647456810,-7.22,7.240000000000001e-07
1493647456820,-7.22,0.0
1493647456830,-7.22,1.0859999999999999e-06
1493647456840,-7.22,0.0
1493647456850,-7.22,1.4480000000000002e-06
1493647456860,-7.22,0.0
1493647456870,-7.22,1.0859999999999999e-06
1493647456880,-7.22,0.0
1493647456890,-7.22,1.81e-06
1493647456900,-7.22,0.0
1493647456910,-7.22,1.0859999999999999e-06
1493647456920,-7.22,0.0
