,Jaw,Spike height,Position in sigma,Maximum value,Exp_a,Exp_b,Exp_c,Spike,Collimator type,Beam Type,Beam State
42,1,45.184839999999994,1.0120032260029748,48.507999999999996,35.82367810175864,0.02605897112941258,1.0994905952250154,1,TCP,PROTON,FT
43,1,115.10031333333333,0.6107501073699565,127.062,55.87842768020161,0.005192836492411516,19.142444985362363,1,TCP,PROTON,FT
44,0,90.35723943661972,1.104604828382332,97.74,25.436827618619994,0.02055246919974035,3.58217284858513,1,TCP,PROTON,FT
45,0,16.714143333333332,1.2633504324612297,17.738,13.429759938432026,0.19222949225633507,1.961776229385231,1,TCP,PROTON,FT
46,1,110.62719999999999,1.2239451985620013,112.582,59.25395495791574,0.03156845817708797,4.458680610117125,1,TCP,PROTON,FT
47,1,72.59703142857143,0.8400288215841686,74.21,42.711314428672836,0.022592397246594606,4.249498769751342,1,TCP,PROTON,FT
48,0,12.999419999999999,1.109200336196814,15.565999999999999,7.72415384849553,0.03850902944129747,2.473247620781843,1,TCP,PROTON,FT
49,0,154.72361821366025,0.8510243958751416,163.986,82.62951781919224,0.058217023810083895,12.577657353170434,1,TCP,PROTON,FT
50,0,142.81453784219002,1.0781472277025155,159.28,143.7061975395412,0.20389340998777958,13.789135024810498,1,TCP,PROTON,FT
51,0,31.433839541547275,1.0044618649995998,38.01,22.51690497614769,0.04189783656061989,5.26386958962164,1,TCP,PROTON,FT
52,0,230.91870303030302,0.588129733022921,237.47199999999998,302.54882300976357,0.007113797044126902,-73.86865554644275,1,TCP,PROTON,FT
53,0,325.53343636363644,1.0136637562780277,332.67800000000005,230.14494152124567,0.02355468598661549,12.784696946777906,1,TCSG,PROTON,FT
54,0,3.6812615384615386,1.367376276518486,3.982,1.9435093217076707,0.025957489456975676,0.5199235360333954,1,TCP,PROTON,FT
55,0,50.37649109414758,0.6899214175845805,64.074,444.0241399441548,9.274640769063427e-05,-398.8451720323412,1,TCP,PROTON,FT
56,0,6.802514459665145,1.245466604859587,7.602,4.791193552026862,0.004845708482547178,0.9379188339087925,1,TCP,PROTON,FT
57,1,8.3144,1.240177673647532,9.049999999999999,6.8593153903723,0.047570064668524474,0.6281453434217897,1,TCP,PROTON,FT
58,1,28.786239999999996,0.8135712209043523,29.683999999999997,13.686738138965877,0.008021031893258099,3.801506131356067,1,TCP,PROTON,FT
59,1,74.52773799126638,0.7801877193702355,76.744,33.00282350472042,0.006691918557959691,13.870851384422899,1,TCP,PROTON,FT
60,1,22.95442,1.133105515856228,25.34,16.136087717404518,0.044848099281760694,3.328483873966949,1,TCP,PROTON,FT
61,0,11.032194594594595,1.0219064030855665,11.584,5.907902517880652,0.03259408462528603,1.0492485173806747,1,TCP,PROTON,FT
62,0,41.605866666666664,1.7027266358746558,41.992,38.62447970436942,0.9355573783689836,1.837389227282766,1,TCTPV,PROTON,FT
63,1,43.966545454545454,0.8279056226956321,44.888,29.834301735869282,0.011520988512537701,9.080402022034038,1,TCP,PROTON,FT
64,1,140.84696,1.0516896270226992,149.868,103.6919760048405,0.0638452070871815,9.860728484356018,1,TCP,PROTON,FT
65,1,22.548979999999997,0.9710593326718222,26.787999999999997,17.23925806306158,0.013699231780326818,7.258316402609806,1,TCP,PROTON,FT
66,0,10.745366666666666,1.2302784316114594,11.946,9.985029139440522,0.1187422134500684,1.6404216929958306,1,TCP,PROTON,FT
67,0,57.104594999999996,0.7634376342124455,68.056,18.941081005093885,0.004508642474132046,28.029188475370436,1,TCP,PROTON,FT
68,0,131.2976189516129,0.6164052009567154,148.058,71.41778398709604,0.0025832448077620796,31.04523566340939,1,TCP,PROTON,FT
69,1,305.6800400000001,0.9028665241984285,324.71400000000006,214.0273961032015,0.14147727847890165,91.97360897225603,1,TCSG,PROTON,FT
70,1,104.28969264069265,0.5466085830271363,104.98,75.34713917771299,0.23874750865118538,2.072155504951598,1,TCTPH,PROTON,FT
71,0,19.042406666666665,1.7821443050412373,20.272,12.458365897085116,0.022519106632336923,2.2193028415238474,1,TCSG,PROTON,FT
72,0,35.16290372670808,0.968992155676605,35.83800000000001,25.95829056986567,0.09269719473803277,2.145659912314293,1,TCP,PROTON,FT
73,1,15.911911111111108,1.193877707164691,16.651999999999997,13.643093930741959,0.061109958261637426,0.6722569010253576,1,TCP,PROTON,FT
74,0,14.005755704697986,1.0615920886422876,14.48,7.81475558846847,0.038603197596600664,0.9043457445931357,1,TCP,PROTON,FT
75,0,19.935963114754095,0.9472003810091237,20.996,10.648899580869507,0.0300343949980425,2.878174060079919,1,TCP,PROTON,FT
76,0,74.4705229110512,1.025232026342883,76.02,54.27040418793289,0.12154385344449768,4.267222676482487,1,TCP,PROTON,FT
77,1,8.62884046692607,1.1383902904146452,9.774,3.734321945059129,0.006116055035803679,2.7523053201036802,1,TCP,PROTON,FT
78,0,40.106772158237355,0.868877664562257,40.544,32.624503378918696,0.020016346089153387,3.7974921656294183,1,TCSG,PROTON,FT
79,1,80.08715273132663,0.6277153881302331,107.15199999999999,58.83815005224744,0.006871784987993888,20.536439023391686,1,TCP,PROTON,FT
80,1,18.3715,1.4499841479755937,18.824,12.752498515859099,0.04104164395155023,0.4536586479987675,1,TCSP,PROTON,FT
81,0,122.39386055045873,0.8947106873511875,123.80400000000002,61.59601738644066,0.03637883281733829,7.261914471423315,1,TCP,PROTON,FT
82,1,425.3270733333334,0.720969618524995,436.21000000000004,304.49611321587315,0.01925581853504755,25.115334177442808,1,TCP,PROTON,FT
83,1,4.426053333333334,1.352620449391575,4.706,2.469591740063455,0.055293095875206186,0.33013028522703014,1,TCP,PROTON,FT
84,1,60.57828666666667,0.800342420564444,65.884,46.57815480360805,0.015559084657251048,2.5077766141089355,1,TCP,PROTON,FT
85,1,40.106772158237355,1.0517992781543113,40.544,32.624503378918696,0.020016346089153387,3.7974921656294183,1,TCSG,PROTON,FT
