,Jaw,Spike height,Position in sigma,Maximum value,Exp_a,Exp_b,Exp_c,Spike,Collimator type,Beam Type,Beam State
0,1,753.025519,2.5463139530012717,785.5400000000001,754.2783287037378,148.47347111916184,31.261671713943556,1,TCLA,PROTON,FT
1,0,429.78341400000005,1.4100464997720934,433.67600000000004,326.99627978830375,0.14949538701636383,9.273680096332734,1,TCLA,PROTON,FT
2,1,273.55435,2.217529694973323,308.786,200.51872876855683,0.2128440876620033,36.84910359705844,1,TCLA,PROTON,FT
3,0,2999.3195098039214,0.6333704817169918,3040.08,2335.6216979020887,0.0189157251847071,237.99124791452013,1,TCP,PROTON,FT
4,0,4498.92948022033,0.9657024248132962,4502.92,4316.977807078394,0.20311782403664505,65.0852457185072,1,TCP,PROTON,FT
5,1,2091.14568,1.1950409844463097,2142.6800000000003,2099.324607961331,289.4675807843771,43.355392394693006,1,TCLA,PROTON,FT
6,1,326.0715,2.3695981581557577,347.882,343.8062323043023,0.5331587536972322,27.31324942676686,1,TCLA,PROTON,FT
7,0,25922.41450403226,1.2370105639185989,25969.9,23384.347432122773,0.3008124842417739,185.42345724650082,1,TCLA,PROTON,FT
8,1,261.9558412698413,1.2027316339868224,267.156,106.0007764482844,0.025219628780463778,9.837463141207797,1,TCLA,PROTON,FT
9,1,2273.933788,2.5704115613892964,2328.75,2271.4596152627623,389.3663156419347,57.29037859163906,1,TCLA,PROTON,FT
10,0,1412.0035133333333,1.1304441744762388,1460.31,1464.5255041071364,0.37366897475296224,73.10304433207922,1,TCLA,PROTON,FT
11,1,1266.3877908578584,0.5824746394361622,1394.06,829.5223600599268,0.013919363212740026,99.7750806128503,1,TCP,PROTON,FT
12,1,1145.7517200000002,2.490086200095881,1172.88,1139.2621262047999,151.03036408534976,33.61787232947788,1,TCLA,PROTON,FT
13,1,413.90936633663364,2.401728302673124,437.296,392.19683324549675,126.98333265893949,45.09916675503527,1,TCLA,PROTON,FT
14,1,70.142025,1.0803156349856424,83.26,67.00372787221278,0.015127509444662103,8.393026996585144,1,TCSG,PROTON,FT
15,0,22.30644,1.2460455446117091,24.253999999999998,10.95362065245555,0.02237089192663186,3.6376338709676523,1,TCSG,PROTON,FT
16,0,2510.9367490144546,0.5824746394361622,2530.02,1425.9192219171814,0.012823692502478098,202.31274458218448,1,TCP,PROTON,FT
17,1,1851.14168,2.6186067781653457,1916.07,1856.962464106845,159.07918341889285,59.10753589315526,1,TCLA,PROTON,FT
18,1,1485.8177600000001,1.27117648881979,1506.64,1115.6043636891845,0.026580017085180856,89.47731514662318,1,TCSG,PROTON,FT
19,0,3036.3607368421053,1.2289780277892572,3075.19,2028.1895019225162,0.155451002823623,70.06331160273616,1,TCLA,PROTON,FT
20,0,37.07971256885328,1.3050846559495988,38.734,22.408730595252177,0.0850344969112996,5.6112194724559705,1,TCP,PROTON,FT
21,1,650.28956,1.2056184392817284,657.392,418.17434757996983,0.1429359909514798,18.254095422419567,1,TCLA,PROTON,FT
22,1,360.63581879194635,1.4442001086165828,418.11,378.1497041320896,0.9177720226053094,49.15314163307019,1,TCLA,PROTON,FT
23,0,241.13113513513514,1.246791954573652,243.264,210.51584394300195,0.10882301023289136,7.510953701803123,1,TCP,PROTON,FT
24,0,46.70852325581396,1.1953334783011864,50.318000000000005,21.633707507327713,0.025502511886239313,6.43734343241071,1,TCP,PROTON,FT
25,1,104.68282494969819,1.1010032060854786,110.41,67.00041418547445,0.023055146294584772,13.268831750812232,1,TCSG,PROTON,FT
26,1,22.30644,1.197698098436299,24.253999999999998,10.95362065245555,0.02237089192663186,3.6376338709676523,1,TCSG,PROTON,FT
27,1,67.8497696969697,1.6551156238189202,77.468,35.26200710048981,0.09716460065206521,10.694635820994646,1,TCSG,PROTON,FT
28,1,14.221945714285715,1.1608063025340902,19.91,9.131029880734758,0.014658227037943873,4.776792855111454,1,TCP,PROTON,FT
29,1,775.8466272727272,2.520449688332201,825.722,778.6444741447447,481.8234077390929,47.07752582902001,1,TCLA,PROTON,FT
30,1,138.54192500000002,2.543751226282884,189.68800000000002,22433.468188470262,-1.0160995161359709e-06,-22383.99949145921,1,TCLA,PROTON,FT
31,0,1772.514059184813,1.038460826682791,1774.89,1125.7412976010341,0.14391681204142903,39.23076156487223,1,TCP,PROTON,FT
32,1,706.6833063829787,0.974850940960816,783.7299999999999,420.5064931437971,0.02387983199518366,89.67735873199199,1,TCSG,PROTON,FT
33,1,1327.188636,0.633370481716992,1535.6000000000001,882.1306881068787,0.019897842760514338,99.60764227756086,1,TCP,PROTON,FT
34,1,380.33892,2.4816137917477294,418.472,334.8225385909617,0.24226891732072237,37.76228633739064,1,TCLA,PROTON,FT
