,Jaw,Spike height,Position in sigma,Maximum value,Exp_a,Exp_b,Exp_c,Spike,Collimator type,Beam Type,Beam State
77,0,26.479489552238807,3.3283237569464172,27.512,28.429385170017234,0.29549661171984626,1.9555484183948262,1,TCP,PROTON,I
78,0,49.884987598647136,2.7823060446853574,51.76600000000001,29.57363691449016,0.01759683605497372,3.392178626164585,1,TCP,PROTON,I
79,0,85.01242544731612,2.7276282205974667,88.69000000000001,71.84458626762893,0.08972864603313825,10.425911991743874,1,TCP,PROTON,I
80,0,149.96382352941174,2.4142560620332403,151.67799999999997,88.44602037455311,0.04459117414065817,9.896888735007757,1,TCP,PROTON,I
81,0,314.935074829932,2.5674124883885208,318.922,254.13176725584668,0.04852536348887952,23.201794426410352,1,TCP,PROTON,I
82,1,5.663194525904203,4.650109679059906,6.154,2.6468557324981172,0.006717280831912865,0.4623016911666483,1,TCP,PROTON,I
83,0,21.944958437656485,3.451907942819395,22.806,20.30159188078809,0.0446993347516392,1.563300850104228,1,TCP,PROTON,I
84,1,9.81925,3.896544284484497,10.498,9.726433119685105,0.3717147742675218,0.5722329981665872,1,TCP,PROTON,I
85,1,54.55500939261115,2.4274848623731486,61.54,45.01138611183732,0.01173929215387444,8.831915589501127,1,TCP,PROTON,I
86,0,13.292187499999999,10.76618545114088,14.117999999999999,13.802561076642057,0.3484742822491404,0.7584181679947313,1,TCLIB,PROTON,I
87,1,70.91037,13.4688926649674,72.4,69.8289021486133,0.40591135629393293,1.3097300861453895,1,TCTPV,PROTON,I
88,1,34.841775999999996,3.0109634686291837,35.476,28.14666254499927,0.13727547628379172,2.5881901704288475,1,TCLA,PROTON,I
89,0,78.54929399999999,2.7251328700210826,80.002,66.68849191031438,0.0756891348028696,-1.7745576758736106,1,TCP,PROTON,I
90,0,356.71017293233086,2.5529247601872984,359.82800000000003,355.8934736992379,0.19666276794489362,24.21433795140765,1,TCP,PROTON,I
91,0,90.376558,3.415555243440283,91.224,76.50512346566555,0.08631059567618823,2.3057052005302343,1,TCSG,PROTON,I
92,0,95.2784,2.891930584121829,98.102,52.47679876615756,0.024151704822114504,2.8898348549077366,1,TCSG,PROTON,I
93,1,30.559648648648643,9.15220708729398,34.751999999999995,32.360229874512356,0.34166256505700915,4.572650980967266,1,TCP,PROTON,I
94,1,107.609387,15.270466792016592,109.324,99.9352275063966,0.3007132747033955,3.6242409015441863,1,TCLIA,PROTON,I
95,1,22.901578656853726,4.025540153253178,23.892,23.60859607230669,0.15238102915418325,1.9123112369570836,1,TCSP,PROTON,I
96,0,27.09054281422133,3.1947809603259274,28.235999999999997,16.452330820011962,0.025850125885489163,2.016959684047765,1,TCLIA,PROTON,I
97,0,47.29127777777777,3.1521483536827133,48.507999999999996,44.44199025941563,0.575072616067718,2.362823680034126,1,TCLIA,PROTON,I
98,1,23.175594405594406,14.087411957667376,24.978,20.488214225943356,1.149637145819824,4.009855959809845,1,TCLIA,PROTON,I
99,1,29.06558333333333,9.400173289166476,34.751999999999995,32.360229874512356,0.34166256505700915,4.572650980967266,1,TCP,PROTON,I
100,1,49.13726170798898,3.466251050615043,50.318000000000005,46.35884030202619,0.38207205877968803,1.9286879823982641,1,TCP,PROTON,I
101,1,55.498219999999996,2.6656032684914956,59.73,35.904845896818756,0.010251806914749625,5.070534721385811,1,TCP,PROTON,I
102,0,41.98704109589041,2.9198142123433897,43.078,23.1322238775543,0.036605098874173625,4.078989217740427,1,TCSG,PROTON,I
103,0,113.72581944444445,2.658988868321542,114.754,90.81443099129059,0.18608956462738355,15.722948415767169,1,TCP,PROTON,I
104,0,29.06558333333333,10.166614276772377,34.751999999999995,32.360229874512356,0.34166256505700915,4.572650980967266,1,TCP,PROTON,I
105,0,21.322886,3.1219724432035316,22.444,18.690499081041025,0.2548343718152905,1.183427585590504,1,TCTPV,PROTON,I
106,0,206.25046533333335,2.5711897598658053,207.788,185.22214255443765,0.08184892757121344,5.251670901786225,1,TCSG,PROTON,I
107,0,67.22587622149838,2.8740009183736817,68.418,66.78548194376957,0.5025672303194019,1.7212888527946602,1,TCTPV,PROTON,I
108,0,98.1503493150685,2.8008909620597953,100.63600000000001,73.01317514992482,0.048254704944918174,11.29887022741801,1,TCP,PROTON,I
109,0,15.591244414353422,2.8874367622238837,16.290000000000003,16.887564995511827,0.2924636792148255,0.7662513154231738,1,TCLA,PROTON,I
110,0,8.844565000000001,3.75704350845934,9.412,8.92468340245252,0.18502536569004405,0.49729102131628106,1,TCLA,PROTON,I
