Timestamp,position,BLMTI.05R5.B1E10_TCL.5R5.B1
1461057121230,4.17,0.0
1461057121240,4.17,3.258e-06
1461057121250,4.17,0.0
1461057121260,4.17,2.5340000000000002e-06
1461057121270,4.17,0.0
1461057121280,4.17,1.81e-06
1461057121290,4.17,0.0
1461057121300,4.17,3.982e-06
1461057121310,4.17,0.0
1461057121320,4.17,2.8960000000000003e-06
1461057121330,4.17,0.0
1461057121340,4.17,3.258e-06
1461057121350,4.17,0.0
1461057121360,4.17,1.81e-06
1461057121370,4.17,0.0
1461057121380,4.17,3.982e-06
1461057121390,4.17,0.0
1461057121400,4.17,3.258e-06
1461057121410,4.17,0.0
1461057121420,4.17,2.8960000000000003e-06
1461057121430,4.17,0.0
1461057121440,4.17,2.5340000000000002e-06
1461057121450,4.17,0.0
1461057121460,4.17,3.258e-06
1461057121470,4.17,0.0
1461057121480,4.17,5.0680000000000004e-06
1461057121490,4.17,0.0
1461057121500,4.17,2.8960000000000003e-06
1461057121510,4.17,0.0
1461057121520,4.17,3.258e-06
1461057121530,4.17,0.0
1461057121540,4.17,2.5340000000000002e-06
1461057121550,4.17,0.0
1461057121560,4.17,3.258e-06
1461057121570,4.17,0.0
1461057121580,4.17,3.982e-06
1461057121590,4.17,0.0
1461057121600,4.17,2.1719999999999997e-06
1461057121610,4.17,0.0
1461057121620,4.17,0.0
1461057121630,4.17,0.0
1461057121640,4.17,0.0
1461057121650,4.17,0.0
1461057121660,4.17,4.343999999999999e-06
1461057121670,4.17,0.0
1461057121680,4.17,3.258e-06
1461057121690,4.17,0.0
1461057121700,4.17,1.81e-06
1461057121710,4.17,0.0
1461057121720,4.17,3.982e-06
1461057121730,4.17,0.0
1461057121740,4.17,4.706e-06
1461057121750,4.17,0.0
1461057121760,4.17,3.62e-06
1461057121770,4.17,0.0
1461057121780,4.17,1.4480000000000002e-06
1461057121790,4.17,0.0
1461057121800,4.17,2.8960000000000003e-06
1461057121810,4.17,0.0
1461057121820,4.17,5.792000000000001e-06
1461057121830,4.17,0.0
1461057121840,4.17,7.602e-06
1461057121850,4.17,0.0
1461057121860,4.17,2.1719999999999997e-06
1461057121870,4.17,0.0
1461057121880,4.17,3.258e-06
1461057121890,4.17,0.0
1461057121900,4.17,3.62e-06
1461057121910,4.17,0.0
1461057121920,4.17,4.706e-06
1461057121930,4.17,0.0
1461057121940,4.17,5.0680000000000004e-06
1461057121950,4.17,0.0
1461057121960,4.17,2.8960000000000003e-06
1461057121970,4.17,0.0
1461057121980,4.17,3.982e-06
1461057121990,4.17,0.0
1461057122000,4.17,3.258e-06
1461057122010,4.17,0.0
1461057122020,4.17,3.258e-06
1461057122030,4.17,0.0
1461057122040,4.17,3.258e-06
1461057122050,4.17,0.0
1461057122060,4.17,1.81e-06
1461057122070,4.17,0.0
1461057122080,4.17,2.8960000000000003e-06
1461057122090,4.17,0.0
1461057122100,4.17,2.5340000000000002e-06
1461057122110,4.17,0.0
1461057122120,4.17,3.62e-06
1461057122130,4.17,0.0
1461057122140,4.17,3.62e-06
1461057122150,4.17,0.0
1461057122160,4.17,1.81e-06
1461057122170,4.17,0.0
1461057122180,4.17,2.5340000000000002e-06
1461057122190,4.17,0.0
1461057122200,4.17,2.8960000000000003e-06
1461057122210,4.17,0.0
1461057122220,4.17,3.62e-06
1461057122230,4.17,0.0
1461057122240,4.17,3.258e-06
1461057122250,4.17,0.0
1461057122260,4.17,2.1719999999999997e-06
1461057122270,4.17,0.0
1461057122280,4.17,2.8960000000000003e-06
1461057122290,4.17,0.0
1461057122300,4.17,2.8960000000000003e-06
1461057122310,4.17,0.0
1461057122320,4.17,2.8960000000000003e-06
1461057122330,4.17,0.0
1461057122340,4.17,2.8960000000000003e-06
1461057122350,4.17,0.0
1461057122360,4.17,1.4480000000000002e-06
1461057122370,4.17,0.0
1461057122380,4.17,3.62e-06
1461057122390,4.17,0.0
1461057122400,4.17,2.1719999999999997e-06
1461057122410,4.17,0.0
1461057122420,4.17,2.5340000000000002e-06
1461057122430,4.17,0.0
1461057122440,4.17,1.81e-06
1461057122450,4.17,0.0
1461057122460,4.17,2.8960000000000003e-06
1461057122470,4.17,0.0
1461057122480,4.17,2.1719999999999997e-06
1461057122490,4.17,0.0
1461057122500,4.17,2.1719999999999997e-06
1461057122510,4.17,0.0
1461057122520,4.17,2.5340000000000002e-06
1461057122530,4.17,0.0
1461057122540,4.17,2.1719999999999997e-06
1461057122550,4.17,0.0
1461057122560,4.17,2.8960000000000003e-06
1461057122570,4.17,0.0
1461057122580,4.17,2.1719999999999997e-06
1461057122590,4.17,0.0
1461057122600,4.17,2.5340000000000002e-06
1461057122610,4.17,0.0
1461057122620,4.17,2.5340000000000002e-06
1461057122630,4.17,0.0
1461057122640,4.17,2.5340000000000002e-06
1461057122650,4.17,0.0
1461057122660,4.17,3.982e-06
1461057122670,4.17,0.0
1461057122680,4.17,2.5340000000000002e-06
1461057122690,4.17,0.0
1461057122700,4.17,3.258e-06
1461057122710,4.17,0.0
1461057122720,4.17,2.1719999999999997e-06
1461057122730,4.17,0.0
1461057122740,4.17,2.1719999999999997e-06
1461057122750,4.17,0.0
1461057122760,4.17,2.8960000000000003e-06
1461057122770,4.17,0.0
1461057122780,4.17,2.8960000000000003e-06
1461057122790,4.17,0.0
1461057122800,4.17,2.8960000000000003e-06
1461057122810,4.17,0.0
1461057122820,4.17,3.258e-06
1461057122830,4.17,0.0
1461057122840,4.17,3.982e-06
1461057122850,4.17,0.0
1461057122860,4.17,2.1719999999999997e-06
1461057122870,4.17,0.0
1461057122880,4.17,1.81e-06
1461057122890,4.17,0.0
1461057122900,4.17,3.62e-06
1461057122910,4.17,0.0
1461057122920,4.17,3.62e-06
1461057122930,4.17,0.0
1461057122940,4.17,3.62e-06
1461057122950,4.17,0.0
1461057122960,4.17,2.1719999999999997e-06
1461057122970,4.17,0.0
1461057122980,4.17,2.8960000000000003e-06
1461057122990,4.17,0.0
1461057123000,4.17,3.258e-06
1461057123010,4.17,0.0
1461057123020,4.17,2.5340000000000002e-06
1461057123030,4.17,0.0
1461057123040,4.17,3.62e-06
1461057123050,4.17,0.0
1461057123060,4.17,2.5340000000000002e-06
1461057123070,4.17,0.0
1461057123080,4.17,2.5340000000000002e-06
1461057123090,4.17,0.0
1461057123100,4.17,5.792000000000001e-06
1461057123110,4.17,0.0
1461057123120,4.17,4.706e-06
1461057123130,4.17,0.0
1461057123140,4.17,2.8960000000000003e-06
1461057123150,4.17,0.0
1461057123160,4.17,3.258e-06
1461057123170,4.17,0.0
1461057123180,4.17,2.5340000000000002e-06
1461057123190,4.17,0.0
1461057123200,4.17,4.706e-06
1461057123210,4.17,0.0
1461057123220,4.17,2.8960000000000003e-06
1461057123230,4.17,0.0
1461057123240,4.17,1.0859999999999999e-06
1461057123250,4.17,0.0
1461057123260,4.17,3.62e-06
1461057123270,4.17,0.0
1461057123280,4.17,3.982e-06
1461057123290,4.17,0.0
1461057123300,4.17,3.62e-06
1461057123310,4.17,0.0
1461057123320,4.17,2.5340000000000002e-06
1461057123330,4.17,0.0
1461057123340,4.17,2.5340000000000002e-06
1461057123350,4.17,0.0
1461057123360,4.17,2.1719999999999997e-06
1461057123370,4.17,0.0
1461057123380,4.17,3.982e-06
1461057123390,4.17,0.0
1461057123400,4.17,2.5340000000000002e-06
1461057123410,4.17,0.0
1461057123420,4.17,2.8960000000000003e-06
1461057123430,4.17,0.0
1461057123440,4.17,2.8960000000000003e-06
1461057123450,4.17,0.0
1461057123460,4.17,4.343999999999999e-06
1461057123470,4.17,0.0
1461057123480,4.17,2.1719999999999997e-06
1461057123490,4.17,0.0
1461057123500,4.17,3.62e-06
1461057123510,4.17,0.0
1461057123520,4.17,1.81e-06
1461057123530,4.17,0.0
1461057123540,4.17,2.5340000000000002e-06
1461057123550,4.17,0.0
1461057123560,4.17,2.8960000000000003e-06
1461057123570,4.17,0.0
1461057123580,4.17,2.1719999999999997e-06
1461057123590,4.17,0.0
1461057123600,4.17,3.258e-06
1461057123610,4.17,0.0
1461057123620,4.17,1.81e-06
1461057123630,4.17,0.0
1461057123640,4.17,2.8960000000000003e-06
1461057123650,4.17,0.0
1461057123660,4.17,1.81e-06
1461057123670,4.17,0.0
1461057123680,4.17,3.258e-06
1461057123690,4.17,0.0
1461057123700,4.17,1.0859999999999999e-06
1461057123710,4.17,0.0
1461057123720,4.17,3.258e-06
1461057123730,4.17,0.0
1461057123740,4.17,1.4480000000000002e-06
1461057123750,4.17,0.0
1461057123760,4.17,3.982e-06
1461057123770,4.17,0.0
1461057123780,4.17,1.0859999999999999e-06
1461057123790,4.17,0.0
1461057123800,4.17,1.81e-06
1461057123810,4.17,0.0
1461057123820,4.17,2.5340000000000002e-06
1461057123830,4.17,0.0
1461057123840,4.17,2.8960000000000003e-06
1461057123850,4.17,0.0
1461057123860,4.17,3.258e-06
1461057123870,4.17,0.0
1461057123880,4.17,7.240000000000001e-07
1461057123890,4.17,0.0
1461057123900,4.17,2.5340000000000002e-06
1461057123910,4.17,0.0
1461057123920,4.17,3.982e-06
1461057123930,4.17,0.0
1461057123940,4.17,2.1719999999999997e-06
1461057123950,4.17,0.0
1461057123960,4.17,1.4480000000000002e-06
1461057123970,4.17,0.0
1461057123980,4.17,1.0859999999999999e-06
1461057123990,4.17,0.0
1461057124000,4.17,2.8960000000000003e-06
1461057124010,4.17,0.0
1461057124020,4.17,1.81e-06
1461057124030,4.17,0.0
1461057124040,4.17,2.5340000000000002e-06
1461057124050,4.17,0.0
1461057124060,4.17,2.1719999999999997e-06
1461057124070,4.17,0.0
1461057124080,4.17,2.8960000000000003e-06
1461057124090,4.17,0.0
1461057124100,4.17,3.62e-06
1461057124110,4.17,0.0
1461057124120,4.17,1.0859999999999999e-06
1461057124130,4.17,0.0
1461057124140,4.17,1.81e-06
1461057124150,4.17,0.0
1461057124160,4.17,1.0859999999999999e-06
1461057124170,4.17,0.0
1461057124180,4.17,2.8960000000000003e-06
1461057124190,4.17,0.0
1461057124200,4.17,1.81e-06
1461057124210,4.17,0.0
1461057124220,4.17,1.81e-06
1461057124230,4.17,0.0
1461057124240,4.17,3.62e-06
1461057124250,4.17,0.0
1461057124260,4.17,2.5340000000000002e-06
1461057124270,4.17,0.0
1461057124280,4.17,1.0859999999999999e-06
1461057124290,4.17,0.0
1461057124300,4.17,1.4480000000000002e-06
1461057124310,4.17,0.0
1461057124320,4.17,2.5340000000000002e-06
1461057124330,4.17,0.0
1461057124340,4.17,2.1719999999999997e-06
1461057124350,4.17,0.0
1461057124360,4.17,1.4480000000000002e-06
1461057124370,4.17,0.0
1461057124380,4.17,0.0
1461057124390,4.17,0.0
1461057124400,4.17,0.0
1461057124410,4.17,0.0
1461057124420,4.17,1.0859999999999999e-06
1461057124430,4.17,0.0
1461057124440,4.17,1.81e-06
1461057124450,4.17,0.0
1461057124460,4.17,2.1719999999999997e-06
1461057124470,4.17,0.0
1461057124480,4.17,2.5340000000000002e-06
1461057124490,4.17,0.0
1461057124500,4.17,3.258e-06
1461057124510,4.17,0.0
1461057124520,4.17,1.81e-06
1461057124530,4.17,0.0
1461057124540,4.17,1.81e-06
1461057124550,4.17,0.0
1461057124560,4.17,2.5340000000000002e-06
1461057124570,4.17,0.0
1461057124580,4.17,2.5340000000000002e-06
1461057124590,4.17,0.0
1461057124600,4.17,2.1719999999999997e-06
1461057124610,4.17,0.0
1461057124620,4.17,2.1719999999999997e-06
1461057124630,4.17,0.0
1461057124640,4.17,2.5340000000000002e-06
1461057124650,4.17,0.0
1461057124660,4.17,2.5340000000000002e-06
1461057124670,4.17,0.0
1461057124680,4.17,1.81e-06
1461057124690,4.17,0.0
1461057124700,4.17,1.4480000000000002e-06
1461057124710,4.17,0.0
1461057124720,4.17,1.0859999999999999e-06
1461057124730,4.17,0.0
1461057124740,4.17,2.5340000000000002e-06
1461057124750,4.17,0.0
1461057124760,4.17,2.5340000000000002e-06
1461057124770,4.17,0.0
1461057124780,4.17,1.0859999999999999e-06
1461057124790,4.17,0.0
1461057124800,4.17,2.5340000000000002e-06
1461057124810,4.17,0.0
1461057124820,4.17,3.258e-06
1461057124830,4.17,0.0
1461057124840,4.17,1.0859999999999999e-06
1461057124850,4.17,0.0
1461057124860,4.17,1.0859999999999999e-06
1461057124870,4.17,0.0
1461057124880,4.17,2.1719999999999997e-06
1461057124890,4.17,0.0
1461057124900,4.17,1.4480000000000002e-06
1461057124910,4.17,0.0
1461057124920,4.17,3.62e-06
1461057124930,4.17,0.0
1461057124940,4.17,1.4480000000000002e-06
1461057124950,4.17,0.0
1461057124960,4.17,1.81e-06
1461057124970,4.17,0.0
1461057124980,4.17,2.8960000000000003e-06
1461057124990,4.17,0.0
1461057125000,4.17,2.5340000000000002e-06
1461057125010,4.17,0.0
1461057125020,4.17,1.0859999999999999e-06
1461057125030,4.17,0.0
1461057125040,4.17,1.81e-06
1461057125050,4.17,0.0
1461057125060,4.17,3.258e-06
1461057125070,4.17,0.0
1461057125080,4.17,1.0859999999999999e-06
1461057125090,4.17,0.0
1461057125100,4.17,2.5340000000000002e-06
1461057125110,4.17,0.0
1461057125120,4.17,2.1719999999999997e-06
1461057125130,4.17,0.0
1461057125140,4.17,2.8960000000000003e-06
1461057125150,4.17,0.0
1461057125160,4.17,1.81e-06
1461057125170,4.17,0.0
1461057125180,4.17,1.0859999999999999e-06
1461057125190,4.17,0.0
1461057125200,4.17,2.1719999999999997e-06
1461057125210,4.17,0.0
1461057125220,4.17,2.1719999999999997e-06
1461057125230,4.17,0.0
1461057125240,4.17,2.1719999999999997e-06
1461057125250,4.17,0.0
1461057125260,4.17,1.81e-06
1461057125270,4.17,0.0
1461057125280,4.17,2.5340000000000002e-06
1461057125290,4.17,0.0
1461057125300,4.17,1.4480000000000002e-06
1461057125310,4.17,0.0
1461057125320,4.17,1.81e-06
1461057125330,4.17,0.0
1461057125340,4.17,2.8960000000000003e-06
1461057125350,4.17,0.0
1461057125360,4.17,2.5340000000000002e-06
1461057125370,4.17,0.0
1461057125380,4.17,2.1719999999999997e-06
1461057125390,4.17,0.0
1461057125400,4.17,2.1719999999999997e-06
1461057125410,4.17,0.0
1461057125420,4.17,1.0859999999999999e-06
1461057125430,4.17,0.0
1461057125440,4.17,3.258e-06
1461057125450,4.17,0.0
1461057125460,4.17,1.4480000000000002e-06
1461057125470,4.17,0.0
1461057125480,4.17,2.1719999999999997e-06
1461057125490,4.17,0.0
1461057125500,4.17,1.81e-06
1461057125510,4.17,0.0
1461057125520,4.17,2.5340000000000002e-06
1461057125530,4.17,0.0
1461057125540,4.17,2.5340000000000002e-06
1461057125550,4.17,0.0
1461057125560,4.17,2.8960000000000003e-06
1461057125570,4.17,0.0
1461057125580,4.17,3.6200000000000004e-07
1461057125590,4.17,0.0
1461057125600,4.17,2.5340000000000002e-06
1461057125610,4.17,0.0
1461057125620,4.17,1.4480000000000002e-06
1461057125630,4.17,0.0
1461057125640,4.17,2.5340000000000002e-06
1461057125650,4.17,3.6200000000000004e-07
1461057125660,4.17,1.81e-06
1461057125670,4.17,0.0
1461057125680,4.17,2.1719999999999997e-06
1461057125690,4.17,0.0
1461057125700,4.17,2.8960000000000003e-06
1461057125710,4.17,0.0
1461057125720,4.17,1.0859999999999999e-06
1461057125730,4.17,0.0
1461057125740,4.17,1.4480000000000002e-06
1461057125750,4.17,0.0
1461057125760,4.17,1.81e-06
1461057125770,4.17,0.0
1461057125780,4.17,2.1719999999999997e-06
1461057125790,4.17,0.0
1461057125800,4.17,2.1719999999999997e-06
1461057125810,4.17,0.0
1461057125820,4.17,1.81e-06
1461057125830,4.17,0.0
1461057125840,4.17,2.8960000000000003e-06
1461057125850,4.17,0.0
1461057125860,4.17,1.81e-06
1461057125870,4.17,0.0
1461057125880,4.17,1.81e-06
1461057125890,4.17,0.0
1461057125900,4.17,1.0859999999999999e-06
1461057125910,4.17,0.0
1461057125920,4.17,2.5340000000000002e-06
1461057125930,4.17,0.0
1461057125940,4.17,1.4480000000000002e-06
1461057125950,4.17,0.0
1461057125960,4.17,1.81e-06
1461057125970,4.17,0.0
1461057125980,4.17,1.0859999999999999e-06
1461057125990,4.17,0.0
1461057126000,4.17,2.8960000000000003e-06
1461057126010,4.17,0.0
1461057126020,4.17,2.1719999999999997e-06
1461057126030,4.17,0.0
1461057126040,4.17,7.240000000000001e-07
1461057126050,4.17,0.0
1461057126060,4.17,1.4480000000000002e-06
1461057126070,4.17,0.0
1461057126080,4.17,2.5340000000000002e-06
1461057126090,4.17,0.0
1461057126100,4.17,2.8960000000000003e-06
1461057126110,4.17,0.0
1461057126120,4.17,1.81e-06
1461057126130,4.17,0.0
1461057126140,4.17,1.81e-06
1461057126150,4.17,0.0
1461057126160,4.17,2.1719999999999997e-06
1461057126170,4.17,0.0
1461057126180,4.17,2.1719999999999997e-06
1461057126190,4.17,0.0
1461057126200,4.17,2.5340000000000002e-06
1461057126210,4.17,0.0
1461057126220,4.17,1.81e-06
1461057126230,4.17,0.0
1461057126240,4.17,2.8960000000000003e-06
1461057126250,4.17,0.0
1461057126260,4.17,0.0
1461057126270,4.17,0.0
1461057126280,4.17,3.258e-06
1461057126290,4.17,0.0
1461057126300,4.17,1.0859999999999999e-06
1461057126310,4.17,0.0
1461057126320,4.17,2.1719999999999997e-06
1461057126330,4.17,0.0
1461057126340,4.17,1.4480000000000002e-06
1461057126350,4.17,0.0
1461057126360,4.17,2.1719999999999997e-06
1461057126370,4.17,0.0
1461057126380,4.17,1.0859999999999999e-06
1461057126390,4.17,0.0
1461057126400,4.17,2.8960000000000003e-06
1461057126410,4.17,0.0
1461057126420,4.17,2.5340000000000002e-06
1461057126430,4.17,0.0
1461057126440,4.17,2.5340000000000002e-06
1461057126450,4.17,0.0
1461057126460,4.17,3.6200000000000004e-07
1461057126470,4.17,0.0
1461057126480,4.17,1.81e-06
1461057126490,4.17,0.0
1461057126500,4.17,1.81e-06
1461057126510,4.17,0.0
1461057126520,4.17,1.81e-06
1461057126530,4.17,0.0
1461057126540,4.17,7.240000000000001e-07
1461057126550,4.17,0.0
1461057126560,4.17,2.5340000000000002e-06
1461057126570,4.17,0.0
1461057126580,4.17,2.1719999999999997e-06
1461057126590,4.17,0.0
1461057126600,4.17,1.0859999999999999e-06
1461057126610,4.17,0.0
1461057126620,4.17,2.1719999999999997e-06
1461057126630,4.17,0.0
1461057126640,4.17,1.4480000000000002e-06
1461057126650,4.17,0.0
1461057126660,4.17,2.5340000000000002e-06
1461057126670,4.17,0.0
1461057126680,4.17,7.240000000000001e-07
1461057126690,4.17,0.0
1461057126700,4.17,2.5340000000000002e-06
1461057126710,4.17,0.0
1461057126720,4.17,1.0859999999999999e-06
1461057126730,4.17,0.0
1461057126740,4.17,2.1719999999999997e-06
1461057126750,4.17,0.0
1461057126760,4.17,1.81e-06
1461057126770,4.17,0.0
1461057126780,4.17,1.4480000000000002e-06
1461057126790,4.17,0.0
1461057126800,4.17,1.81e-06
1461057126810,4.17,0.0
1461057126820,4.17,2.1719999999999997e-06
1461057126830,4.17,0.0
1461057126840,4.17,1.4480000000000002e-06
1461057126850,4.17,0.0
1461057126860,4.17,1.4480000000000002e-06
1461057126870,4.17,0.0
1461057126880,4.17,1.81e-06
1461057126890,4.17,0.0
1461057126900,4.17,2.1719999999999997e-06
1461057126910,4.17,0.0
1461057126920,4.17,1.4480000000000002e-06
1461057126930,4.17,0.0
1461057126940,4.17,1.81e-06
1461057126950,4.17,0.0
1461057126960,4.17,2.1719999999999997e-06
1461057126970,4.17,0.0
1461057126980,4.17,1.81e-06
1461057126990,4.17,0.0
1461057127000,4.17,1.4480000000000002e-06
1461057127010,4.17,0.0
1461057127020,4.17,2.1719999999999997e-06
1461057127030,4.17,0.0
1461057127040,4.17,1.81e-06
1461057127050,4.17,0.0
1461057127060,4.17,2.1719999999999997e-06
1461057127070,4.17,0.0
1461057127080,4.17,7.240000000000001e-07
1461057127090,4.17,0.0
1461057127100,4.17,3.258e-06
1461057127110,4.17,0.0
1461057127120,4.17,2.5340000000000002e-06
1461057127130,4.17,0.0
1461057127140,4.17,2.1719999999999997e-06
1461057127150,4.17,0.0
1461057127160,4.17,3.6200000000000004e-07
1461057127170,4.17,0.0
1461057127180,4.17,1.4480000000000002e-06
1461057127190,4.17,0.0
1461057127200,4.17,2.1719999999999997e-06
1461057127210,4.17,0.0
1461057127220,4.17,1.81e-06
1461057127230,4.17,0.0
1461057127240,4.17,1.4480000000000002e-06
1461057127250,4.17,0.0
1461057127260,4.17,1.81e-06
1461057127270,4.17,0.0
1461057127280,4.17,2.8960000000000003e-06
1461057127290,4.17,0.0
1461057127300,4.17,1.4480000000000002e-06
1461057127310,4.17,0.0
1461057127320,4.17,2.1719999999999997e-06
1461057127330,4.17,0.0
1461057127340,4.17,3.258e-06
1461057127350,4.17,0.0
1461057127360,4.17,0.0
1461057127370,4.17,0.0
1461057127380,4.17,7.240000000000001e-07
1461057127390,4.17,0.0
1461057127400,4.17,3.258e-06
1461057127410,4.17,0.0
1461057127420,4.17,7.240000000000001e-07
1461057127430,4.17,0.0
1461057127440,4.17,2.1719999999999997e-06
1461057127450,4.17,0.0
1461057127460,4.17,1.81e-06
1461057127470,4.17,0.0
1461057127480,4.17,2.8960000000000003e-06
1461057127490,4.17,0.0
1461057127500,4.17,2.8960000000000003e-06
1461057127510,4.17,0.0
1461057127520,4.17,0.0
1461057127530,4.17,0.0
1461057127540,4.17,1.0859999999999999e-06
1461057127550,4.17,0.0
1461057127560,4.17,2.1719999999999997e-06
1461057127570,4.17,0.0
1461057127580,4.17,1.81e-06
1461057127590,4.17,0.0
1461057127600,4.17,1.81e-06
1461057127610,4.17,0.0
1461057127620,4.17,2.5340000000000002e-06
1461057127630,4.17,0.0
1461057127640,4.17,1.81e-06
1461057127650,4.17,0.0
1461057127660,4.17,2.1719999999999997e-06
1461057127670,4.17,0.0
1461057127680,4.17,3.6200000000000004e-07
1461057127690,4.17,0.0
1461057127700,4.17,1.4480000000000002e-06
1461057127710,4.17,0.0
1461057127720,4.17,1.4480000000000002e-06
1461057127730,4.17,0.0
1461057127740,4.17,2.5340000000000002e-06
1461057127750,4.17,0.0
1461057127760,4.17,1.81e-06
1461057127770,4.17,0.0
1461057127780,4.17,2.1719999999999997e-06
1461057127790,4.17,0.0
1461057127800,4.17,2.5340000000000002e-06
1461057127810,4.17,0.0
1461057127820,4.17,2.1719999999999997e-06
1461057127830,4.17,0.0
1461057127840,4.17,3.6200000000000004e-07
1461057127850,4.17,0.0
1461057127860,4.17,1.81e-06
1461057127870,4.17,0.0
1461057127880,4.17,2.5340000000000002e-06
1461057127890,4.17,0.0
1461057127900,4.17,1.4480000000000002e-06
1461057127910,4.17,0.0
1461057127920,4.17,1.4480000000000002e-06
1461057127930,4.17,0.0
1461057127940,4.17,1.4480000000000002e-06
1461057127950,4.17,0.0
1461057127960,4.17,2.5340000000000002e-06
1461057127970,4.17,0.0
1461057127980,4.17,2.5340000000000002e-06
1461057127990,4.17,0.0
1461057128000,4.17,1.4480000000000002e-06
1461057128010,4.17,0.0
1461057128020,4.17,1.4480000000000002e-06
1461057128030,4.17,0.0
1461057128040,4.17,1.81e-06
1461057128050,4.17,0.0
1461057128060,4.17,3.62e-06
1461057128070,4.17,0.0
1461057128080,4.17,7.240000000000001e-07
1461057128090,4.17,0.0
1461057128100,4.17,1.0859999999999999e-06
1461057128110,4.17,0.0
1461057128120,4.17,1.81e-06
1461057128130,4.17,0.0
1461057128140,4.17,1.81e-06
1461057128150,4.17,0.0
1461057128160,4.17,2.1719999999999997e-06
1461057128170,4.17,0.0
1461057128180,4.17,1.81e-06
1461057128190,4.17,0.0
1461057128200,4.17,3.258e-06
1461057128210,4.17,0.0
1461057128220,4.17,3.6200000000000004e-07
1461057128230,4.17,0.0
1461057128240,4.17,1.81e-06
1461057128250,4.17,0.0
1461057128260,4.17,1.4480000000000002e-06
1461057128270,4.17,0.0
1461057128280,4.17,2.8960000000000003e-06
1461057128290,4.17,3.6200000000000004e-07
1461057128300,4.17,2.8960000000000003e-06
1461057128310,4.17,0.0
1461057128320,4.17,2.1719999999999997e-06
1461057128330,4.17,0.0
1461057128340,4.17,1.0859999999999999e-06
1461057128350,4.17,0.0
1461057128360,4.17,1.4480000000000002e-06
1461057128370,4.17,0.0
1461057128380,4.17,1.81e-06
1461057128390,4.17,0.0
1461057128400,4.17,1.4480000000000002e-06
1461057128410,4.17,0.0
1461057128420,4.17,0.0
