Timestamp,position,BLMTI.06L1.B2E10_TCL.6L1.B2
1461060970850,-0.625,7.240000000000001e-07
1461060970860,-0.625,7.240000000000001e-07
1461060970870,-0.625,7.240000000000001e-07
1461060970880,-0.625,7.240000000000001e-07
1461060970890,-0.625,7.240000000000001e-07
1461060970900,-0.625,1.0859999999999999e-06
1461060970910,-0.625,1.81e-06
1461060970920,-0.625,1.4480000000000002e-06
1461060970930,-0.625,3.6200000000000004e-07
1461060970940,-0.625,3.6200000000000004e-07
1461060970950,-0.625,7.240000000000001e-07
1461060970960,-0.625,3.6200000000000004e-07
1461060970970,-0.625,1.0859999999999999e-06
1461060970980,-0.625,1.0859999999999999e-06
1461060970990,-0.625,2.1719999999999997e-06
1461060971000,-0.625,4.343999999999999e-06
1461060971010,-0.625,6.154e-06
1461060971020,-0.625,1.4480000000000002e-06
1461060971030,-0.625,1.4480000000000002e-06
1461060971040,-0.625,3.6200000000000004e-07
1461060971050,-0.625,7.240000000000001e-07
1461060971060,-0.625,3.6200000000000004e-07
1461060971070,-0.625,1.0859999999999999e-06
1461060971080,-0.625,3.258e-06
1461060971090,-0.625,7.602e-06
1461060971100,-0.625,7.602e-06
1461060971110,-0.625,3.258e-06
1461060971120,-0.625,7.240000000000001e-07
1461060971130,-0.625,1.4480000000000002e-06
1461060971140,-0.625,1.0859999999999999e-06
1461060971150,-0.625,7.240000000000001e-07
1461060971160,-0.625,7.240000000000001e-07
1461060971170,-0.625,1.0859999999999999e-06
1461060971180,-0.625,3.258e-06
1461060971190,-0.625,6.877999999999999e-06
1461060971200,-0.625,4.706e-06
1461060971210,-0.625,1.81e-06
1461060971220,-0.625,3.6200000000000004e-07
1461060971230,-0.625,1.0859999999999999e-06
1461060971240,-0.625,1.0859999999999999e-06
1461060971250,-0.625,7.240000000000001e-07
1461060971260,-0.625,7.240000000000001e-07
1461060971270,-0.625,1.4480000000000002e-06
1461060971280,-0.625,7.240000000000001e-07
1461060971290,-0.625,2.1719999999999997e-06
1461060971300,-0.625,7.240000000000001e-07
1461060971310,-0.625,7.240000000000001e-07
1461060971320,-0.625,3.6200000000000004e-07
1461060971330,-0.625,1.4480000000000002e-06
1461060971340,-0.625,3.6200000000000004e-07
1461060971350,-0.625,1.4480000000000002e-06
1461060971360,-0.625,3.6200000000000004e-07
1461060971370,-0.625,3.6200000000000004e-07
1461060971380,-0.625,7.240000000000001e-07
1461060971390,-0.625,1.4480000000000002e-06
1461060971400,-0.625,3.6200000000000004e-07
1461060971410,-0.625,7.240000000000001e-07
1461060971420,-0.625,7.240000000000001e-07
1461060971430,-0.625,0.0
1461060971440,-0.625,0.0
1461060971450,-0.625,1.0859999999999999e-06
1461060971460,-0.625,3.6200000000000004e-07
1461060971470,-0.625,1.0859999999999999e-06
1461060971480,-0.625,1.0859999999999999e-06
1461060971490,-0.625,7.240000000000001e-07
1461060971500,-0.625,1.0859999999999999e-06
1461060971510,-0.625,0.0
1461060971520,-0.625,3.6200000000000004e-07
1461060971530,-0.625,3.6200000000000004e-07
1461060971540,-0.625,3.6200000000000004e-07
1461060971550,-0.625,3.6200000000000004e-07
1461060971560,-0.625,3.6200000000000004e-07
1461060971570,-0.625,3.6200000000000004e-07
1461060971580,-0.625,1.0859999999999999e-06
1461060971590,-0.625,3.6200000000000004e-07
1461060971600,-0.625,7.240000000000001e-07
1461060971610,-0.625,1.4480000000000002e-06
1461060971620,-0.625,0.0
1461060971630,-0.625,1.0859999999999999e-06
1461060971640,-0.625,0.0
1461060971650,-0.625,7.240000000000001e-07
1461060971660,-0.625,1.4480000000000002e-06
1461060971670,-0.625,1.4480000000000002e-06
1461060971680,-0.625,3.6200000000000004e-07
1461060971690,-0.625,7.240000000000001e-07
1461060971700,-0.625,0.0
1461060971710,-0.625,1.0859999999999999e-06
1461060971720,-0.625,0.0
1461060971730,-0.625,2.1719999999999997e-06
1461060971740,-0.625,3.258e-06
1461060971750,-0.625,5.43e-06
1461060971760,-0.625,1.4480000000000002e-06
1461060971770,-0.625,7.240000000000001e-07
1461060971780,-0.625,1.0859999999999999e-06
1461060971790,-0.625,7.240000000000001e-07
1461060971800,-0.625,0.0
1461060971810,-0.625,3.6200000000000004e-07
1461060971820,-0.625,1.0859999999999999e-06
1461060971830,-0.625,5.0680000000000004e-06
1461060971840,-0.625,5.0680000000000004e-06
1461060971850,-0.625,4.706e-06
1461060971860,-0.625,1.0859999999999999e-06
1461060971870,-0.625,1.0859999999999999e-06
1461060971880,-0.625,1.4480000000000002e-06
1461060971891,-0.625,1.0859999999999999e-06
1461060971901,-0.625,7.240000000000001e-07
1461060971911,-0.625,1.4480000000000002e-06
1461060971921,-0.625,1.0859999999999999e-06
1461060971931,-0.625,3.258e-06
1461060971941,-0.625,2.1719999999999997e-06
1461060971951,-0.625,2.1719999999999997e-06
1461060971961,-0.625,3.6200000000000004e-07
1461060971971,-0.625,7.240000000000001e-07
1461060971981,-0.625,3.6200000000000004e-07
1461060971991,-0.625,7.240000000000001e-07
1461060972001,-0.625,7.240000000000001e-07
1461060972011,-0.625,1.81e-06
1461060972021,-0.625,1.4480000000000002e-06
1461060972031,-0.625,2.1719999999999997e-06
1461060972041,-0.625,1.0859999999999999e-06
1461060972051,-0.625,3.6200000000000004e-07
1461060972061,-0.625,1.0859999999999999e-06
1461060972071,-0.625,7.240000000000001e-07
1461060972081,-0.625,0.0
1461060972091,-0.625,7.240000000000001e-07
1461060972101,-0.625,0.0
1461060972111,-0.625,1.0859999999999999e-06
1461060972121,-0.625,3.6200000000000004e-07
1461060972131,-0.625,3.6200000000000004e-07
1461060972141,-0.625,7.240000000000001e-07
1461060972151,-0.625,7.240000000000001e-07
1461060972161,-0.625,3.6200000000000004e-07
1461060972171,-0.625,3.6200000000000004e-07
1461060972181,-0.625,0.0
1461060972191,-0.625,7.240000000000001e-07
1461060972201,-0.625,0.0
1461060972211,-0.625,7.240000000000001e-07
1461060972221,-0.625,0.0
1461060972231,-0.625,7.240000000000001e-07
1461060972241,-0.625,3.6200000000000004e-07
1461060972251,-0.625,3.6200000000000004e-07
1461060972261,-0.625,0.0
1461060972271,-0.625,7.240000000000001e-07
1461060972281,-0.625,7.240000000000001e-07
1461060972291,-0.625,3.6200000000000004e-07
1461060972301,-0.625,3.6200000000000004e-07
1461060972311,-0.625,1.4480000000000002e-06
1461060972321,-0.625,7.240000000000001e-07
1461060972331,-0.625,1.0859999999999999e-06
1461060972341,-0.625,0.0
1461060972351,-0.625,7.240000000000001e-07
1461060972361,-0.625,3.6200000000000004e-07
1461060972371,-0.625,1.0859999999999999e-06
1461060972381,-0.625,0.0
1461060972391,-0.625,3.6200000000000004e-07
1461060972401,-0.625,3.6200000000000004e-07
1461060972411,-0.625,3.6200000000000004e-07
1461060972421,-0.625,1.0859999999999999e-06
1461060972431,-0.625,0.0
1461060972441,-0.625,1.4480000000000002e-06
1461060972451,-0.625,0.0
1461060972461,-0.625,3.6200000000000004e-07
1461060972471,-0.625,1.0859999999999999e-06
1461060972481,-0.625,7.240000000000001e-07
1461060972491,-0.625,3.6200000000000004e-07
1461060972501,-0.625,0.0
1461060972511,-0.625,1.0859999999999999e-06
1461060972521,-0.625,3.6200000000000004e-07
1461060972531,-0.625,0.0
1461060972541,-0.625,0.0
1461060972551,-0.625,7.240000000000001e-07
1461060972561,-0.625,0.0
1461060972571,-0.625,3.6200000000000004e-07
1461060972581,-0.625,0.0
1461060972591,-0.625,1.0859999999999999e-06
1461060972601,-0.625,7.240000000000001e-07
1461060972611,-0.625,1.0859999999999999e-06
1461060972621,-0.625,0.0
1461060972631,-0.625,7.240000000000001e-07
1461060972641,-0.625,3.6200000000000004e-07
1461060972651,-0.625,7.240000000000001e-07
1461060972661,-0.625,7.240000000000001e-07
1461060972671,-0.625,3.6200000000000004e-07
1461060972681,-0.625,3.6200000000000004e-07
1461060972691,-0.625,0.0
1461060972701,-0.625,3.6200000000000004e-07
1461060972711,-0.625,7.240000000000001e-07
1461060972721,-0.625,7.240000000000001e-07
1461060972731,-0.625,7.240000000000001e-07
1461060972741,-0.625,7.240000000000001e-07
1461060972751,-0.625,1.0859999999999999e-06
1461060972761,-0.625,3.6200000000000004e-07
1461060972771,-0.625,1.0859999999999999e-06
1461060972781,-0.625,3.6200000000000004e-07
1461060972791,-0.625,7.240000000000001e-07
1461060972801,-0.625,3.6200000000000004e-07
1461060972811,-0.625,0.0
1461060972821,-0.625,3.6200000000000004e-07
1461060972831,-0.625,1.0859999999999999e-06
1461060972841,-0.625,7.240000000000001e-07
1461060972851,-0.625,7.240000000000001e-07
1461060972861,-0.625,3.6200000000000004e-07
1461060972871,-0.625,0.0
1461060972881,-0.625,3.6200000000000004e-07
1461060972890,-0.625,7.240000000000001e-07
1461060972900,-0.625,7.240000000000001e-07
1461060972910,-0.625,1.0859999999999999e-06
1461060972920,-0.625,1.0859999999999999e-06
1461060972930,-0.625,1.0859999999999999e-06
1461060972940,-0.625,0.0
1461060972950,-0.625,3.6200000000000004e-07
1461060972960,-0.625,0.0
1461060972970,-0.625,1.0859999999999999e-06
1461060972980,-0.625,3.6200000000000004e-07
1461060972990,-0.625,7.240000000000001e-07
1461060973000,-0.625,7.240000000000001e-07
1461060973010,-0.625,7.240000000000001e-07
1461060973020,-0.625,7.240000000000001e-07
1461060973030,-0.625,3.6200000000000004e-07
1461060973040,-0.625,3.6200000000000004e-07
1461060973050,-0.625,7.240000000000001e-07
1461060973060,-0.625,0.0
1461060973070,-0.625,7.240000000000001e-07
1461060973080,-0.625,3.6200000000000004e-07
1461060973090,-0.625,1.4480000000000002e-06
1461060973100,-0.625,7.240000000000001e-07
1461060973110,-0.625,1.81e-06
1461060973120,-0.625,7.240000000000001e-07
1461060973130,-0.625,7.240000000000001e-07
1461060973140,-0.625,0.0
1461060973150,-0.625,3.6200000000000004e-07
1461060973160,-0.625,3.6200000000000004e-07
1461060973170,-0.625,7.240000000000001e-07
1461060973180,-0.625,3.6200000000000004e-07
1461060973190,-0.625,3.6200000000000004e-07
1461060973200,-0.625,7.240000000000001e-07
1461060973210,-0.625,1.0859999999999999e-06
1461060973220,-0.625,0.0
1461060973230,-0.625,0.0
1461060973240,-0.625,0.0
1461060973250,-0.625,1.0859999999999999e-06
1461060973260,-0.625,3.6200000000000004e-07
1461060973270,-0.625,7.240000000000001e-07
1461060973280,-0.625,0.0
1461060973290,-0.625,3.6200000000000004e-07
1461060973300,-0.625,0.0
1461060973310,-0.625,7.240000000000001e-07
1461060973320,-0.625,7.240000000000001e-07
1461060973330,-0.625,0.0
1461060973340,-0.625,3.6200000000000004e-07
1461060973350,-0.625,1.0859999999999999e-06
1461060973360,-0.625,3.6200000000000004e-07
1461060973370,-0.625,1.0859999999999999e-06
1461060973380,-0.625,0.0
1461060973390,-0.625,3.6200000000000004e-07
1461060973400,-0.625,3.6200000000000004e-07
1461060973410,-0.625,0.0
1461060973420,-0.625,3.6200000000000004e-07
1461060973430,-0.625,7.240000000000001e-07
1461060973440,-0.625,3.6200000000000004e-07
1461060973450,-0.625,1.0859999999999999e-06
1461060973460,-0.625,7.240000000000001e-07
1461060973470,-0.625,3.6200000000000004e-07
1461060973480,-0.625,0.0
1461060973490,-0.625,7.240000000000001e-07
1461060973500,-0.625,3.6200000000000004e-07
1461060973510,-0.625,3.6200000000000004e-07
1461060973520,-0.625,3.6200000000000004e-07
1461060973530,-0.625,7.240000000000001e-07
1461060973540,-0.625,0.0
1461060973550,-0.625,7.240000000000001e-07
1461060973560,-0.625,7.240000000000001e-07
1461060973570,-0.625,0.0
1461060973580,-0.625,3.6200000000000004e-07
1461060973590,-0.625,3.6200000000000004e-07
1461060973600,-0.625,0.0
1461060973610,-0.625,3.6200000000000004e-07
1461060973620,-0.625,3.6200000000000004e-07
1461060973630,-0.625,3.6200000000000004e-07
1461060973640,-0.625,3.6200000000000004e-07
1461060973650,-0.625,7.240000000000001e-07
1461060973660,-0.625,0.0
1461060973670,-0.625,7.240000000000001e-07
1461060973680,-0.625,0.0
1461060973690,-0.625,7.240000000000001e-07
1461060973700,-0.625,1.0859999999999999e-06
1461060973710,-0.625,0.0
1461060973720,-0.625,0.0
1461060973730,-0.625,3.6200000000000004e-07
1461060973740,-0.625,0.0
1461060973750,-0.625,3.6200000000000004e-07
1461060973760,-0.625,3.6200000000000004e-07
1461060973770,-0.625,7.240000000000001e-07
1461060973780,-0.625,1.4480000000000002e-06
1461060973790,-0.625,1.0859999999999999e-06
1461060973800,-0.625,7.240000000000001e-07
1461060973810,-0.625,3.6200000000000004e-07
1461060973820,-0.625,3.6200000000000004e-07
1461060973830,-0.625,1.0859999999999999e-06
1461060973840,-0.625,0.0
1461060973850,-0.625,7.240000000000001e-07
1461060973860,-0.625,0.0
1461060973870,-0.625,1.4480000000000002e-06
1461060973880,-0.625,7.240000000000001e-07
1461060973890,-0.625,7.240000000000001e-07
1461060973900,-0.625,0.0
1461060973910,-0.625,3.6200000000000004e-07
1461060973920,-0.625,0.0
1461060973930,-0.625,1.4480000000000002e-06
1461060973940,-0.625,3.6200000000000004e-07
1461060973950,-0.625,1.81e-06
1461060973960,-0.625,7.240000000000001e-07
1461060973970,-0.625,1.0859999999999999e-06
1461060973980,-0.625,0.0
1461060973990,-0.625,7.240000000000001e-07
1461060974000,-0.625,3.6200000000000004e-07
1461060974010,-0.625,1.0859999999999999e-06
1461060974020,-0.625,7.240000000000001e-07
1461060974030,-0.625,1.4480000000000002e-06
1461060974040,-0.625,3.6200000000000004e-07
1461060974050,-0.625,3.6200000000000004e-07
1461060974060,-0.625,3.6200000000000004e-07
1461060974070,-0.625,3.6200000000000004e-07
1461060974080,-0.625,0.0
1461060974090,-0.625,3.6200000000000004e-07
1461060974100,-0.625,0.0
1461060974110,-0.625,3.6200000000000004e-07
1461060974120,-0.625,7.240000000000001e-07
1461060974130,-0.625,7.240000000000001e-07
1461060974140,-0.625,7.240000000000001e-07
1461060974150,-0.625,7.240000000000001e-07
1461060974160,-0.625,0.0
1461060974170,-0.625,7.240000000000001e-07
1461060974180,-0.625,3.6200000000000004e-07
1461060974190,-0.625,1.0859999999999999e-06
1461060974200,-0.625,3.6200000000000004e-07
1461060974210,-0.625,1.0859999999999999e-06
1461060974220,-0.625,3.6200000000000004e-07
1461060974230,-0.625,3.6200000000000004e-07
1461060974240,-0.625,0.0
1461060974250,-0.625,0.0
1461060974260,-0.625,3.6200000000000004e-07
1461060974270,-0.625,7.240000000000001e-07
1461060974280,-0.625,3.6200000000000004e-07
1461060974290,-0.625,1.0859999999999999e-06
1461060974300,-0.625,3.6200000000000004e-07
1461060974310,-0.625,1.0859999999999999e-06
1461060974320,-0.625,1.0859999999999999e-06
1461060974330,-0.625,1.4480000000000002e-06
1461060974340,-0.625,0.0
1461060974350,-0.625,3.6200000000000004e-07
1461060974360,-0.625,3.6200000000000004e-07
1461060974370,-0.625,3.6200000000000004e-07
1461060974380,-0.625,0.0
1461060974390,-0.625,7.240000000000001e-07
1461060974400,-0.625,3.6200000000000004e-07
1461060974410,-0.625,0.0
1461060974420,-0.625,0.0
1461060974430,-0.625,1.0859999999999999e-06
1461060974440,-0.625,1.0859999999999999e-06
1461060974450,-0.625,7.240000000000001e-07
1461060974460,-0.625,7.240000000000001e-07
1461060974470,-0.625,7.240000000000001e-07
1461060974480,-0.625,0.0
1461060974490,-0.625,3.6200000000000004e-07
1461060974500,-0.625,3.6200000000000004e-07
1461060974510,-0.625,0.0
1461060974520,-0.625,3.6200000000000004e-07
1461060974530,-0.625,1.0859999999999999e-06
1461060974540,-0.625,7.240000000000001e-07
1461060974550,-0.625,1.0859999999999999e-06
1461060974560,-0.625,7.240000000000001e-07
1461060974570,-0.625,1.0859999999999999e-06
1461060974580,-0.625,0.0
1461060974590,-0.625,7.240000000000001e-07
1461060974600,-0.625,0.0
1461060974610,-0.625,7.240000000000001e-07
1461060974620,-0.625,7.240000000000001e-07
1461060974630,-0.625,6.516e-06
1461060974640,-0.625,7.602e-06
1461060974650,-0.625,2.1719999999999997e-06
1461060974660,-0.625,0.0
1461060974670,-0.625,1.0859999999999999e-06
1461060974680,-0.625,3.6200000000000004e-07
1461060974690,-0.625,7.240000000000001e-07
1461060974700,-0.625,7.240000000000001e-07
1461060974710,-0.625,7.240000000000001e-07
1461060974720,-0.625,1.81e-06
1461060974730,-0.625,1.0859999999999999e-06
1461060974740,-0.625,7.240000000000001e-07
1461060974750,-0.625,3.6200000000000004e-07
1461060974760,-0.625,3.6200000000000004e-07
1461060974770,-0.625,0.0
1461060974780,-0.625,3.6200000000000004e-07
1461060974790,-0.625,3.6200000000000004e-07
1461060974800,-0.625,1.0859999999999999e-06
1461060974810,-0.625,2.1719999999999997e-06
1461060974820,-0.625,1.0859999999999999e-06
1461060974830,-0.625,7.240000000000001e-07
1461060974840,-0.625,7.240000000000001e-07
1461060974850,-0.625,1.0859999999999999e-06
1461060974860,-0.625,3.6200000000000004e-07
1461060974870,-0.625,0.0
1461060974880,-0.625,0.0
1461060974890,-0.625,0.0
1461060974900,-0.625,3.6200000000000004e-07
1461060974910,-0.625,1.4480000000000002e-06
1461060974920,-0.625,3.6200000000000004e-07
1461060974930,-0.625,7.240000000000001e-07
1461060974940,-0.625,0.0
1461060974950,-0.625,0.0
1461060974960,-0.625,3.6200000000000004e-07
1461060974970,-0.625,0.0
1461060974980,-0.625,3.6200000000000004e-07
1461060974990,-0.625,3.6200000000000004e-07
1461060975000,-0.625,3.6200000000000004e-07
1461060975010,-0.625,7.240000000000001e-07
1461060975020,-0.625,0.0
1461060975030,-0.625,7.240000000000001e-07
1461060975040,-0.625,0.0
1461060975050,-0.625,1.0859999999999999e-06
1461060975060,-0.625,3.6200000000000004e-07
1461060975070,-0.625,3.6200000000000004e-07
1461060975080,-0.625,7.240000000000001e-07
1461060975090,-0.625,3.6200000000000004e-07
1461060975100,-0.625,0.0
1461060975110,-0.625,1.0859999999999999e-06
1461060975120,-0.625,7.240000000000001e-07
1461060975130,-0.625,7.240000000000001e-07
1461060975140,-0.625,0.0
1461060975150,-0.625,1.0859999999999999e-06
1461060975160,-0.625,1.0859999999999999e-06
1461060975170,-0.625,3.6200000000000004e-07
1461060975180,-0.625,3.6200000000000004e-07
1461060975190,-0.625,3.6200000000000004e-07
1461060975200,-0.625,0.0
1461060975210,-0.625,7.240000000000001e-07
1461060975220,-0.61,0.0
1461060975230,-0.61,1.0859999999999999e-06
1461060975240,-0.61,3.6200000000000004e-07
1461060975250,-0.61,1.0859999999999999e-06
1461060975260,-0.61,1.0859999999999999e-06
1461060975270,-0.61,1.81e-06
1461060975280,-0.61,0.0
1461060975290,-0.61,3.6200000000000004e-07
1461060975300,-0.61,3.6200000000000004e-07
1461060975310,-0.61,1.0859999999999999e-06
1461060975320,-0.61,7.240000000000001e-07
1461060975330,-0.61,2.8960000000000003e-06
1461060975340,-0.61,4.343999999999999e-06
1461060975350,-0.61,1.0859999999999999e-06
1461060975360,-0.61,7.240000000000001e-07
1461060975370,-0.61,1.81e-06
1461060975380,-0.61,7.240000000000001e-07
1461060975390,-0.61,2.8960000000000003e-06
1461060975400,-0.61,3.982e-06
1461060975410,-0.61,2.6788000000000002e-05
1461060975420,-0.61,1.7375999999999998e-05
1461060975430,-0.61,7.8192e-05
1461060975440,-0.61,2.534e-05
1461060975450,-0.61,2.6788000000000002e-05
1461060975460,-0.61,7.964e-06
1461060975470,-0.61,5.792000000000001e-06
1461060975480,-0.61,4.706e-06
1461060975490,-0.61,4.343999999999999e-06
1461060975500,-0.61,9.774e-06
1461060975510,-0.61,1.0136000000000001e-05
1461060975520,-0.61,1.267e-05
1461060975530,-0.61,6.154e-06
1461060975540,-0.61,5.792000000000001e-06
1461060975550,-0.61,2.5340000000000002e-06
1461060975560,-0.61,3.982e-06
1461060975570,-0.61,2.5340000000000002e-06
1461060975580,-0.61,5.43e-06
1461060975590,-0.61,5.0680000000000004e-06
1461060975600,-0.61,9.412e-06
1461060975610,-0.61,8.326e-06
1461060975620,-0.61,8.687999999999999e-06
1461060975630,-0.61,5.0680000000000004e-06
1461060975640,-0.61,1.4480000000000002e-06
1461060975650,-0.61,3.62e-06
1461060975660,-0.61,2.8960000000000003e-06
1461060975670,-0.61,1.5566e-05
1461060975680,-0.61,1.4842000000000001e-05
1461060975690,-0.61,2.1358e-05
1461060975700,-0.61,1.1584000000000001e-05
1461060975710,-0.61,7.602e-06
1461060975720,-0.61,1.81e-06
1461060975730,-0.61,1.4480000000000002e-06
1461060975740,-0.61,3.258e-06
1461060975750,-0.61,7.240000000000001e-07
1461060975760,-0.61,6.877999999999999e-06
1461060975770,-0.61,1.2308e-05
1461060975780,-0.61,3.6924e-05
1461060975790,-0.61,2.896e-05
1461060975800,-0.61,2.7511999999999997e-05
1461060975810,-0.61,8.687999999999999e-06
1461060975820,-0.61,5.43e-06
1461060975830,-0.61,2.8960000000000003e-06
1461060975840,-0.61,1.81e-06
1461060975850,-0.61,2.8960000000000003e-06
1461060975860,-0.61,1.0859999999999999e-06
1461060975870,-0.61,8.687999999999999e-06
1461060975880,-0.61,1.1584000000000001e-05
1461060975890,-0.61,1.8824e-05
1461060975900,-0.61,6.877999999999999e-06
1461060975910,-0.61,4.343999999999999e-06
1461060975920,-0.61,1.4480000000000002e-06
1461060975930,-0.61,1.0859999999999999e-06
1461060975940,-0.61,1.81e-06
1461060975950,-0.61,3.258e-06
1461060975960,-0.61,9.412e-06
1461060975970,-0.61,1.9548e-05
1461060975980,-0.61,2.2082e-05
1461060975990,-0.61,9.05e-06
1461060976000,-0.61,2.5340000000000002e-06
1461060976010,-0.61,1.81e-06
1461060976020,-0.61,1.4480000000000002e-06
1461060976030,-0.61,1.4480000000000002e-06
1461060976040,-0.61,1.4480000000000002e-06
1461060976050,-0.61,2.1719999999999997e-06
1461060976060,-0.61,6.877999999999999e-06
1461060976070,-0.61,8.326e-06
1461060976080,-0.61,5.792000000000001e-06
1461060976090,-0.61,2.1719999999999997e-06
1461060976100,-0.61,1.4480000000000002e-06
1461060976110,-0.61,2.1719999999999997e-06
1461060976120,-0.61,1.4480000000000002e-06
1461060976130,-0.61,1.0859999999999999e-06
1461060976140,-0.61,1.0859999999999999e-06
1461060976150,-0.61,1.81e-06
1461060976160,-0.61,1.81e-06
1461060976170,-0.61,2.8960000000000003e-06
1461060976180,-0.61,2.1719999999999997e-06
1461060976190,-0.61,3.6200000000000004e-07
1461060976200,-0.61,0.0
1461060976210,-0.61,0.0
1461060976220,-0.61,3.6200000000000004e-07
1461060976230,-0.61,7.240000000000001e-07
1461060976240,-0.61,7.240000000000001e-07
1461060976250,-0.61,1.81e-06
1461060976260,-0.61,3.62e-06
1461060976270,-0.61,7.602e-06
1461060976280,-0.61,7.24e-06
1461060976290,-0.61,2.5340000000000002e-06
1461060976300,-0.61,1.4480000000000002e-06
1461060976310,-0.61,3.6200000000000004e-07
1461060976320,-0.61,1.0859999999999999e-06
1461060976330,-0.61,1.0859999999999999e-06
1461060976340,-0.61,2.1719999999999997e-06
1461060976350,-0.61,1.81e-06
1461060976360,-0.61,2.5340000000000002e-06
1461060976370,-0.61,2.5340000000000002e-06
1461060976380,-0.61,2.1719999999999997e-06
1461060976390,-0.61,1.81e-06
1461060976400,-0.61,2.1719999999999997e-06
1461060976410,-0.61,2.1719999999999997e-06
1461060976420,-0.61,3.258e-06
1461060976430,-0.61,3.62e-06
1461060976440,-0.61,1.81e-06
1461060976450,-0.61,1.81e-06
1461060976460,-0.61,2.5340000000000002e-06
1461060976470,-0.61,1.81e-06
1461060976480,-0.61,1.0859999999999999e-06
1461060976490,-0.61,1.0859999999999999e-06
1461060976500,-0.61,0.0
1461060976510,-0.61,1.81e-06
1461060976520,-0.61,1.4480000000000002e-06
1461060976530,-0.61,3.982e-06
1461060976540,-0.61,2.8960000000000003e-06
1461060976550,-0.61,2.8960000000000003e-06
1461060976560,-0.61,7.240000000000001e-07
1461060976570,-0.61,1.0859999999999999e-06
1461060976580,-0.61,1.81e-06
1461060976590,-0.61,1.4480000000000002e-06
1461060976600,-0.61,1.81e-06
1461060976610,-0.61,1.0859999999999999e-06
1461060976620,-0.61,1.4480000000000002e-06
1461060976630,-0.61,1.4480000000000002e-06
1461060976640,-0.61,1.0859999999999999e-06
1461060976650,-0.61,2.1719999999999997e-06
1461060976660,-0.61,7.240000000000001e-07
1461060976670,-0.61,3.6200000000000004e-07
1461060976680,-0.61,7.240000000000001e-07
1461060976690,-0.61,2.5340000000000002e-06
1461060976700,-0.61,2.5340000000000002e-06
1461060976710,-0.61,3.982e-06
1461060976720,-0.61,2.5340000000000002e-06
1461060976730,-0.61,2.1719999999999997e-06
1461060976740,-0.61,1.4480000000000002e-06
1461060976750,-0.61,1.0859999999999999e-06
1461060976760,-0.61,7.240000000000001e-07
1461060976770,-0.61,7.240000000000001e-07
1461060976780,-0.61,1.4480000000000002e-06
1461060976790,-0.61,3.258e-06
1461060976800,-0.61,2.1719999999999997e-06
1461060976810,-0.61,1.4480000000000002e-06
1461060976820,-0.61,1.0859999999999999e-06
