Timestamp,position,BLMTI.05R5.B1E10_TCL.5R5.B1
1461057187170,4.15,0.0
1461057187180,4.15,4.343999999999999e-06
1461057187190,4.15,3.6200000000000004e-07
1461057187200,4.15,7.24e-06
1461057187210,4.15,3.258e-06
1461057187220,4.15,9.05e-06
1461057187230,4.15,0.0
1461057187240,4.15,7.24e-06
1461057187250,4.15,0.0
1461057187260,4.15,4.343999999999999e-06
1461057187270,4.15,0.0
1461057187280,4.15,4.706e-06
1461057187290,4.15,0.0
1461057187300,4.15,4.706e-06
1461057187310,4.15,0.0
1461057187320,4.15,4.343999999999999e-06
1461057187330,4.15,0.0
1461057187340,4.15,7.24e-06
1461057187350,4.15,0.0
1461057187360,4.15,9.412e-06
1461057187370,4.15,3.982e-06
1461057187380,4.15,9.774e-06
1461057187390,4.15,2.1719999999999997e-06
1461057187400,4.15,6.516e-06
1461057187410,4.15,0.0
1461057187420,4.15,5.792000000000001e-06
1461057187430,4.15,0.0
1461057187440,4.15,5.43e-06
1461057187450,4.15,0.0
1461057187460,4.15,6.877999999999999e-06
1461057187470,4.15,0.0
1461057187480,4.15,5.792000000000001e-06
1461057187490,4.15,0.0
1461057187500,4.15,6.516e-06
1461057187510,4.15,3.62e-06
1461057187520,4.15,9.774e-06
1461057187530,4.15,4.343999999999999e-06
1461057187540,4.15,5.43e-06
1461057187550,4.15,0.0
1461057187560,4.15,6.877999999999999e-06
1461057187570,4.15,0.0
1461057187580,4.15,6.877999999999999e-06
1461057187590,4.15,0.0
1461057187600,4.15,5.792000000000001e-06
1461057187610,4.15,1.0859999999999999e-06
1461057187620,4.15,7.964e-06
1461057187630,4.15,1.4480000000000002e-06
1461057187640,4.15,7.964e-06
1461057187650,4.15,1.4480000000000002e-06
1461057187660,4.15,8.687999999999999e-06
1461057187670,4.15,1.4480000000000002e-06
1461057187680,4.15,1.3032e-05
1461057187690,4.15,1.3755999999999998e-05
1461057187700,4.15,1.3032e-05
1461057187710,4.15,7.964e-06
1461057187720,4.15,1.0136000000000001e-05
1461057187730,4.15,0.0
1461057187740,4.15,5.792000000000001e-06
1461057187750,4.15,0.0
1461057187760,4.15,3.982e-06
1461057187770,4.15,0.0
1461057187780,4.15,5.792000000000001e-06
1461057187790,4.15,3.6200000000000004e-07
1461057187800,4.15,9.774e-06
1461057187810,4.15,3.258e-06
1461057187820,4.15,1.267e-05
1461057187830,4.15,3.62e-06
1461057187840,4.15,7.964e-06
1461057187850,4.15,1.81e-06
1461057187860,4.15,7.964e-06
1461057187870,4.15,2.8960000000000003e-06
1461057187880,4.15,5.792000000000001e-06
1461057187890,4.15,1.0859999999999999e-06
1461057187900,4.15,6.154e-06
1461057187910,4.15,0.0
1461057187920,4.15,4.343999999999999e-06
1461057187930,4.15,0.0
1461057187940,4.15,5.792000000000001e-06
1461057187950,4.15,0.0
1461057187960,4.15,6.516e-06
1461057187970,4.15,0.0
1461057187980,4.15,7.602e-06
1461057187990,4.15,7.240000000000001e-07
1461057188000,4.15,1.4118e-05
1461057188010,4.15,6.516e-06
1461057188020,4.15,1.0498e-05
1461057188030,4.15,2.8960000000000003e-06
1461057188040,4.15,7.602e-06
1461057188050,4.15,0.0
1461057188060,4.15,7.964e-06
1461057188070,4.15,0.0
1461057188080,4.15,6.154e-06
1461057188090,4.15,0.0
1461057188100,4.15,7.964e-06
1461057188110,4.15,3.258e-06
1461057188120,4.15,7.964e-06
1461057188130,4.15,1.81e-06
1461057188140,4.15,8.326e-06
1461057188150,4.15,1.0859999999999999e-06
1461057188160,4.15,7.24e-06
1461057188170,4.15,6.154e-06
1461057188180,4.15,1.1945999999999999e-05
1461057188190,4.15,8.326e-06
1461057188200,4.15,1.1945999999999999e-05
1461057188210,4.15,0.0
1461057188220,4.15,5.792000000000001e-06
1461057188230,4.15,0.0
1461057188240,4.15,4.706e-06
1461057188250,4.15,0.0
1461057188260,4.15,6.154e-06
1461057188270,4.15,4.706e-06
1461057188280,4.15,1.1945999999999999e-05
1461057188290,4.15,6.154e-06
1461057188300,4.15,1.1222e-05
1461057188310,4.15,3.258e-06
1461057188320,4.15,7.964e-06
1461057188330,4.15,0.0
1461057188340,4.15,6.154e-06
1461057188350,4.15,3.6200000000000004e-07
1461057188360,4.15,6.516e-06
1461057188370,4.15,1.4480000000000002e-06
1461057188380,4.15,6.154e-06
1461057188390,4.15,0.0
1461057188400,4.15,6.516e-06
1461057188410,4.15,0.0
1461057188420,4.15,6.516e-06
1461057188430,4.15,7.240000000000001e-07
1461057188440,4.15,7.24e-06
1461057188450,4.15,5.792000000000001e-06
1461057188460,4.15,1.1584000000000001e-05
1461057188470,4.15,5.43e-06
1461057188480,4.15,9.05e-06
1461057188490,4.15,1.0859999999999999e-06
1461057188500,4.15,6.154e-06
1461057188510,4.15,0.0
1461057188520,4.15,6.154e-06
1461057188530,4.15,0.0
1461057188540,4.15,5.43e-06
1461057188550,4.15,0.0
1461057188560,4.15,6.516e-06
1461057188570,4.15,0.0
1461057188580,4.15,3.62e-06
1461057188590,4.15,0.0
1461057188600,4.15,5.43e-06
1461057188610,4.15,3.258e-06
1461057188620,4.15,1.0498e-05
1461057188630,4.15,7.602e-06
1461057188640,4.15,8.687999999999999e-06
1461057188650,4.15,0.0
1461057188660,4.15,7.602e-06
1461057188670,4.15,0.0
1461057188680,4.15,3.982e-06
1461057188690,4.15,3.6200000000000004e-07
1461057188700,4.15,9.05e-06
1461057188710,4.15,1.81e-06
1461057188720,4.15,7.602e-06
1461057188730,4.15,0.0
1461057188740,4.15,5.0680000000000004e-06
1461057188750,4.15,0.0
1461057188760,4.15,7.602e-06
1461057188770,4.15,2.5340000000000002e-06
1461057188780,4.15,1.5566e-05
1461057188790,4.15,1.5928e-05
1461057188800,4.15,1.9548e-05
1461057188810,4.15,6.154e-06
1461057188820,4.15,8.687999999999999e-06
1461057188830,4.15,0.0
1461057188840,4.15,5.0680000000000004e-06
1461057188850,4.15,7.240000000000001e-07
1461057188860,4.15,7.24e-06
1461057188870,4.15,1.81e-06
1461057188880,4.15,9.05e-06
1461057188890,4.15,7.240000000000001e-07
1461057188900,4.15,8.687999999999999e-06
1461057188910,4.15,0.0
1461057188920,4.15,6.877999999999999e-06
1461057188930,4.15,3.6200000000000004e-07
1461057188940,4.15,8.326e-06
1461057188950,4.15,1.81e-06
1461057188960,4.15,8.687999999999999e-06
1461057188970,4.15,6.877999999999999e-06
1461057188980,4.15,1.3032e-05
1461057188990,4.15,4.706e-06
1461057189000,4.15,8.326e-06
1461057189010,4.15,0.0
1461057189020,4.15,6.154e-06
1461057189030,4.15,0.0
1461057189040,4.15,7.24e-06
1461057189050,4.15,0.0
1461057189060,4.15,8.687999999999999e-06
1461057189070,4.15,0.0
1461057189080,4.15,5.792000000000001e-06
1461057189090,4.15,3.6200000000000004e-07
1461057189100,4.15,6.154e-06
1461057189110,4.15,1.81e-06
1461057189120,4.15,8.326e-06
1461057189130,4.15,7.964e-06
1461057189140,4.15,1.3755999999999998e-05
1461057189150,4.15,4.343999999999999e-06
1461057189160,4.15,7.964e-06
1461057189170,4.15,0.0
1461057189180,4.15,5.43e-06
1461057189190,4.15,0.0
1461057189200,4.15,5.0680000000000004e-06
1461057189210,4.15,0.0
1461057189220,4.15,4.343999999999999e-06
1461057189230,4.15,2.1719999999999997e-06
1461057189240,4.15,8.326e-06
1461057189250,4.15,1.4480000000000002e-06
1461057189260,4.15,3.258e-06
1461057189270,4.15,0.0
1461057189280,4.15,4.343999999999999e-06
1461057189290,4.15,0.0
1461057189300,4.15,7.24e-06
1461057189310,4.15,7.240000000000001e-07
1461057189320,4.15,9.05e-06
1461057189330,4.15,7.602e-06
1461057189340,4.15,7.24e-06
1461057189350,4.15,0.0
1461057189360,4.15,5.43e-06
1461057189370,4.15,0.0
1461057189380,4.15,4.343999999999999e-06
1461057189390,4.15,0.0
1461057189400,4.15,6.877999999999999e-06
1461057189410,4.15,3.62e-06
1461057189420,4.15,1.1945999999999999e-05
1461057189430,4.15,1.086e-05
1461057189440,4.15,7.602e-06
1461057189450,4.15,3.6200000000000004e-07
1461057189460,4.15,6.154e-06
1461057189470,4.15,0.0
