Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1461057412180,1.395,2.1719999999999997e-06
1461057412190,1.395,1.4480000000000002e-06
1461057412200,1.395,1.81e-06
1461057412210,1.395,1.0859999999999999e-06
1461057412220,1.395,2.8960000000000003e-06
1461057412230,1.395,5.43e-06
1461057412240,1.395,5.792000000000001e-06
1461057412250,1.395,3.62e-06
1461057412260,1.395,2.5340000000000002e-06
1461057412270,1.395,1.4480000000000002e-06
1461057412280,1.395,2.5340000000000002e-06
1461057412290,1.395,7.240000000000001e-07
1461057412300,1.395,1.81e-06
1461057412310,1.395,2.5340000000000002e-06
1461057412320,1.395,6.154e-06
1461057412330,1.395,2.8960000000000003e-06
1461057412340,1.395,3.982e-06
1461057412350,1.395,1.0859999999999999e-06
1461057412360,1.395,2.1719999999999997e-06
1461057412370,1.395,2.1719999999999997e-06
1461057412380,1.395,1.4480000000000002e-06
1461057412390,1.395,1.4480000000000002e-06
1461057412400,1.395,5.0680000000000004e-06
1461057412410,1.395,5.43e-06
1461057412420,1.395,9.412e-06
1461057412430,1.395,3.258e-06
1461057412440,1.395,2.1719999999999997e-06
1461057412450,1.395,1.81e-06
1461057412460,1.395,1.81e-06
1461057412470,1.395,1.81e-06
1461057412480,1.395,1.81e-06
1461057412490,1.395,3.258e-06
1461057412500,1.395,7.964e-06
1461057412510,1.395,5.43e-06
1461057412520,1.395,3.62e-06
1461057412530,1.395,1.4480000000000002e-06
1461057412540,1.395,2.5340000000000002e-06
1461057412550,1.395,7.240000000000001e-07
1461057412560,1.395,2.1719999999999997e-06
1461057412570,1.395,2.1719999999999997e-06
1461057412580,1.395,6.877999999999999e-06
1461057412590,1.395,2.5340000000000002e-06
1461057412600,1.395,5.0680000000000004e-06
1461057412610,1.395,1.4480000000000002e-06
1461057412620,1.395,1.81e-06
1461057412630,1.395,1.0859999999999999e-06
1461057412640,1.395,1.4480000000000002e-06
1461057412650,1.395,1.81e-06
1461057412660,1.395,4.706e-06
1461057412670,1.395,7.24e-06
1461057412680,1.395,8.687999999999999e-06
1461057412690,1.395,3.62e-06
1461057412700,1.395,2.1719999999999997e-06
1461057412710,1.395,1.4480000000000002e-06
1461057412720,1.395,1.81e-06
1461057412730,1.395,1.81e-06
1461057412740,1.395,2.5340000000000002e-06
1461057412750,1.395,2.5340000000000002e-06
1461057412760,1.395,2.8960000000000003e-06
1461057412770,1.395,1.81e-06
1461057412780,1.395,2.1719999999999997e-06
1461057412790,1.395,1.0859999999999999e-06
1461057412800,1.395,1.81e-06
1461057412810,1.395,1.4480000000000002e-06
1461057412820,1.395,1.4480000000000002e-06
1461057412830,1.395,1.81e-06
1461057412840,1.395,6.154e-06
1461057412850,1.395,3.62e-06
1461057412860,1.395,7.602e-06
1461057412870,1.395,1.81e-06
1461057412880,1.395,2.1719999999999997e-06
1461057412890,1.395,1.4480000000000002e-06
1461057412900,1.395,1.4480000000000002e-06
1461057412910,1.395,1.81e-06
1461057412920,1.395,2.8960000000000003e-06
1461057412930,1.395,2.5340000000000002e-06
1461057412940,1.395,3.258e-06
1461057412950,1.395,2.1719999999999997e-06
1461057412960,1.395,2.1719999999999997e-06
1461057412970,1.395,1.0859999999999999e-06
1461057412980,1.395,1.81e-06
1461057412990,1.395,1.0859999999999999e-06
1461057413000,1.395,1.4480000000000002e-06
1461057413010,1.395,1.4480000000000002e-06
1461057413020,1.395,3.258e-06
1461057413030,1.395,2.5340000000000002e-06
1461057413040,1.395,3.982e-06
1461057413050,1.395,7.240000000000001e-07
1461057413060,1.395,1.81e-06
1461057413070,1.395,1.0859999999999999e-06
1461057413080,1.395,1.81e-06
1461057413090,1.395,1.0859999999999999e-06
1461057413100,1.395,2.5340000000000002e-06
1461057413110,1.395,1.81e-06
1461057413120,1.395,1.4480000000000002e-06
1461057413130,1.395,3.6200000000000004e-07
1461057413140,1.395,2.1719999999999997e-06
1461057413150,1.395,1.81e-06
1461057413160,1.395,2.1719999999999997e-06
1461057413170,1.395,1.0859999999999999e-06
1461057413180,1.395,7.240000000000001e-07
1461057413190,1.395,1.0859999999999999e-06
1461057413200,1.395,2.1719999999999997e-06
1461057413210,1.395,1.4480000000000002e-06
1461057413220,1.395,2.1719999999999997e-06
1461057413230,1.395,1.81e-06
1461057413240,1.395,1.4480000000000002e-06
1461057413250,1.395,1.4480000000000002e-06
1461057413260,1.395,1.4480000000000002e-06
1461057413270,1.395,1.0859999999999999e-06
1461057413280,1.395,1.81e-06
1461057413290,1.395,1.81e-06
1461057413300,1.395,2.8960000000000003e-06
1461057413310,1.395,1.4480000000000002e-06
1461057413320,1.395,2.1719999999999997e-06
1461057413330,1.395,1.4480000000000002e-06
1461057413340,1.395,2.1719999999999997e-06
1461057413350,1.395,1.4480000000000002e-06
1461057413360,1.395,2.1719999999999997e-06
1461057413370,1.395,1.0859999999999999e-06
1461057413380,1.395,1.81e-06
1461057413390,1.395,1.4480000000000002e-06
1461057413400,1.395,2.1719999999999997e-06
1461057413410,1.395,1.4480000000000002e-06
1461057413420,1.395,1.4480000000000002e-06
1461057413430,1.395,1.4480000000000002e-06
1461057413440,1.395,1.81e-06
1461057413450,1.395,1.4480000000000002e-06
1461057413460,1.395,1.0859999999999999e-06
1461057413470,1.395,1.4480000000000002e-06
1461057413480,1.395,1.4480000000000002e-06
1461057413490,1.395,1.81e-06
1461057413500,1.395,1.0859999999999999e-06
1461057413510,1.395,1.0859999999999999e-06
1461057413520,1.395,1.4480000000000002e-06
1461057413530,1.395,2.1719999999999997e-06
1461057413540,1.395,2.5340000000000002e-06
1461057413550,1.395,2.5340000000000002e-06
1461057413560,1.395,1.81e-06
1461057413570,1.395,1.81e-06
1461057413580,1.395,1.0859999999999999e-06
1461057413590,1.395,1.0859999999999999e-06
1461057413600,1.395,1.81e-06
1461057413610,1.395,1.4480000000000002e-06
1461057413620,1.395,1.81e-06
1461057413630,1.395,1.0859999999999999e-06
1461057413640,1.395,1.0859999999999999e-06
1461057413650,1.395,1.4480000000000002e-06
1461057413660,1.395,1.81e-06
1461057413670,1.395,1.0859999999999999e-06
1461057413680,1.395,1.4480000000000002e-06
1461057413690,1.395,1.4480000000000002e-06
1461057413700,1.395,1.4480000000000002e-06
1461057413710,1.395,1.81e-06
1461057413720,1.395,1.81e-06
1461057413730,1.395,1.4480000000000002e-06
1461057413740,1.395,1.81e-06
1461057413750,1.395,1.81e-06
1461057413760,1.395,1.4480000000000002e-06
1461057413770,1.395,1.4480000000000002e-06
1461057413780,1.395,1.0859999999999999e-06
1461057413790,1.395,1.0859999999999999e-06
1461057413800,1.395,1.81e-06
1461057413810,1.395,1.4480000000000002e-06
1461057413820,1.395,1.4480000000000002e-06
1461057413830,1.395,1.0859999999999999e-06
1461057413840,1.395,1.4480000000000002e-06
1461057413850,1.395,7.240000000000001e-07
1461057413860,1.395,1.0859999999999999e-06
1461057413870,1.395,1.0859999999999999e-06
1461057413880,1.395,7.240000000000001e-07
1461057413890,1.395,1.0859999999999999e-06
1461057413900,1.395,1.4480000000000002e-06
1461057413910,1.395,1.0859999999999999e-06
1461057413920,1.395,2.8960000000000003e-06
1461057413930,1.395,1.81e-06
1461057413940,1.395,1.81e-06
1461057413950,1.395,1.4480000000000002e-06
1461057413960,1.395,1.81e-06
1461057413970,1.395,1.4480000000000002e-06
1461057413980,1.395,1.81e-06
1461057413990,1.395,1.0859999999999999e-06
1461057414000,1.395,1.81e-06
1461057414010,1.395,1.81e-06
1461057414020,1.395,3.258e-06
1461057414030,1.395,2.1719999999999997e-06
1461057414040,1.395,1.81e-06
1461057414050,1.395,1.0859999999999999e-06
1461057414060,1.395,2.8960000000000003e-06
1461057414070,1.395,1.4480000000000002e-06
1461057414080,1.395,2.8960000000000003e-06
1461057414090,1.395,1.0859999999999999e-06
1461057414100,1.395,1.81e-06
1461057414110,1.395,7.240000000000001e-07
1461057414120,1.395,2.5340000000000002e-06
1461057414130,1.395,1.0859999999999999e-06
1461057414140,1.395,1.81e-06
1461057414150,1.395,7.240000000000001e-07
1461057414160,1.395,2.1719999999999997e-06
1461057414170,1.395,7.240000000000001e-07
1461057414180,1.395,1.81e-06
1461057414190,1.395,1.0859999999999999e-06
1461057414200,1.395,1.81e-06
1461057414210,1.395,1.0859999999999999e-06
1461057414220,1.395,2.5340000000000002e-06
1461057414230,1.395,1.4480000000000002e-06
1461057414240,1.395,1.0859999999999999e-06
1461057414250,1.395,1.4480000000000002e-06
1461057414260,1.395,1.81e-06
1461057414270,1.395,1.4480000000000002e-06
1461057414280,1.395,2.5340000000000002e-06
1461057414290,1.395,3.982e-06
1461057414300,1.395,3.982e-06
1461057414310,1.395,1.0859999999999999e-06
1461057414320,1.395,1.4480000000000002e-06
1461057414330,1.395,7.240000000000001e-07
1461057414340,1.395,2.1719999999999997e-06
1461057414350,1.395,7.240000000000001e-07
1461057414360,1.395,2.5340000000000002e-06
1461057414370,1.395,1.0859999999999999e-06
1461057414380,1.395,5.43e-06
1461057414390,1.395,2.1719999999999997e-06
1461057414400,1.395,2.5340000000000002e-06
1461057414410,1.395,1.4480000000000002e-06
1461057414420,1.395,2.1719999999999997e-06
1461057414430,1.395,1.4480000000000002e-06
1461057414440,1.395,1.4480000000000002e-06
1461057414450,1.395,1.81e-06
