Timestamp,position,BLMTI.04R5.B1E10_TCL.4R5.B1
1461057437740,6.095,6.516e-06
1461057437750,6.095,5.0680000000000004e-06
1461057437760,6.095,6.516e-06
1461057437770,6.095,5.792000000000001e-06
1461057437780,6.095,7.24e-06
1461057437790,6.095,5.43e-06
1461057437800,6.095,7.24e-06
1461057437810,6.095,4.343999999999999e-06
1461057437820,6.095,6.877999999999999e-06
1461057437830,6.095,3.62e-06
1461057437840,6.095,6.516e-06
1461057437850,6.095,3.982e-06
1461057437860,6.095,7.964e-06
1461057437870,6.095,5.0680000000000004e-06
1461057437880,6.095,6.516e-06
1461057437890,6.095,5.0680000000000004e-06
1461057437900,6.095,6.154e-06
1461057437910,6.095,3.982e-06
1461057437920,6.095,6.516e-06
1461057437930,6.095,4.706e-06
1461057437940,6.095,6.877999999999999e-06
1461057437950,6.095,3.62e-06
1461057437960,6.095,6.154e-06
1461057437970,6.095,5.43e-06
1461057437980,6.095,2.8960000000000003e-06
1461057437990,6.095,3.982e-06
1461057438000,6.095,6.154e-06
1461057438010,6.095,4.343999999999999e-06
1461057438020,6.095,6.877999999999999e-06
1461057438030,6.095,5.792000000000001e-06
1461057438040,6.095,6.877999999999999e-06
1461057438050,6.095,3.982e-06
1461057438060,6.095,7.24e-06
1461057438070,6.095,3.982e-06
1461057438080,6.095,7.964e-06
1461057438090,6.095,4.343999999999999e-06
1461057438100,6.095,7.24e-06
1461057438110,6.095,3.982e-06
1461057438120,6.095,6.516e-06
1461057438130,6.095,4.706e-06
1461057438140,6.095,7.24e-06
1461057438150,6.095,5.792000000000001e-06
1461057438160,6.095,7.24e-06
1461057438170,6.095,4.706e-06
1461057438180,6.095,6.516e-06
1461057438190,6.095,5.0680000000000004e-06
1461057438200,6.095,6.516e-06
1461057438210,6.095,4.343999999999999e-06
1461057438220,6.095,7.24e-06
1461057438230,6.095,3.62e-06
1461057438240,6.095,6.516e-06
1461057438250,6.095,4.706e-06
1461057438260,6.095,7.964e-06
1461057438270,6.095,4.343999999999999e-06
1461057438280,6.095,6.516e-06
1461057438290,6.095,4.706e-06
1461057438300,6.095,6.154e-06
1461057438310,6.095,6.154e-06
1461057438320,6.095,5.0680000000000004e-06
1461057438330,6.095,4.706e-06
1461057438340,6.095,5.792000000000001e-06
1461057438350,6.095,2.8960000000000003e-06
1461057438360,6.095,6.877999999999999e-06
1461057438370,6.095,3.982e-06
1461057438380,6.095,7.24e-06
1461057438390,6.095,4.706e-06
1461057438400,6.095,6.516e-06
1461057438410,6.095,4.706e-06
1461057438420,6.095,5.43e-06
1461057438430,6.095,4.706e-06
1461057438440,6.095,6.516e-06
1461057438450,6.095,4.343999999999999e-06
1461057438460,6.095,6.516e-06
1461057438470,6.095,4.343999999999999e-06
1461057438480,6.095,6.516e-06
1461057438490,6.095,3.258e-06
1461057438500,6.095,6.516e-06
1461057438510,6.095,3.982e-06
1461057438520,6.095,8.326e-06
1461057438530,6.095,4.343999999999999e-06
1461057438540,6.095,6.516e-06
1461057438550,6.095,4.343999999999999e-06
1461057438560,6.095,6.516e-06
1461057438570,6.095,3.982e-06
1461057438580,6.095,7.24e-06
1461057438590,6.095,3.982e-06
1461057438600,6.095,7.24e-06
1461057438610,6.095,3.62e-06
1461057438620,6.095,6.516e-06
1461057438630,6.095,3.982e-06
1461057438640,6.095,7.602e-06
1461057438650,6.095,5.43e-06
1461057438660,6.095,6.877999999999999e-06
1461057438670,6.095,5.0680000000000004e-06
1461057438680,6.095,6.877999999999999e-06
1461057438690,6.095,3.62e-06
1461057438700,6.095,8.326e-06
1461057438710,6.095,3.982e-06
1461057438720,6.095,4.343999999999999e-06
