Timestamp,position,BLMTI.06L1.B2E10_TCL.6L1.B2
1461060869220,-0.635,1.4480000000000002e-06
1461060869230,-0.635,1.81e-06
1461060869240,-0.635,2.1719999999999997e-06
1461060869250,-0.635,1.4480000000000002e-06
1461060869260,-0.635,7.240000000000001e-07
1461060869270,-0.635,1.0859999999999999e-06
1461060869280,-0.635,1.0859999999999999e-06
1461060869290,-0.635,1.4480000000000002e-06
1461060869300,-0.635,2.5340000000000002e-06
1461060869310,-0.635,1.0859999999999999e-06
1461060869320,-0.635,2.5340000000000002e-06
1461060869330,-0.635,7.240000000000001e-07
1461060869340,-0.635,2.5340000000000002e-06
1461060869350,-0.635,2.1719999999999997e-06
1461060869360,-0.635,1.4480000000000002e-06
1461060869370,-0.635,7.240000000000001e-07
1461060869380,-0.635,1.0859999999999999e-06
1461060869390,-0.635,3.6200000000000004e-07
1461060869400,-0.635,1.81e-06
1461060869410,-0.635,1.0859999999999999e-06
1461060869420,-0.635,1.4480000000000002e-06
1461060869430,-0.635,1.81e-06
1461060869440,-0.635,1.0859999999999999e-06
1461060869450,-0.635,3.6200000000000004e-07
1461060869460,-0.635,7.240000000000001e-07
1461060869470,-0.635,0.0
1461060869480,-0.635,1.4480000000000002e-06
1461060869490,-0.635,7.240000000000001e-07
1461060869500,-0.635,2.5340000000000002e-06
1461060869510,-0.635,3.62e-06
1461060869520,-0.635,3.62e-06
1461060869530,-0.635,2.1719999999999997e-06
1461060869540,-0.635,3.6200000000000004e-07
1461060869550,-0.635,1.0859999999999999e-06
1461060869560,-0.635,7.240000000000001e-07
1461060869570,-0.635,0.0
1461060869580,-0.635,7.240000000000001e-07
1461060869590,-0.635,1.0859999999999999e-06
1461060869600,-0.635,3.62e-06
1461060869610,-0.635,6.154e-06
1461060869620,-0.635,2.8960000000000003e-06
1461060869630,-0.635,1.81e-06
1461060869640,-0.635,1.4480000000000002e-06
1461060869650,-0.635,1.0859999999999999e-06
1461060869660,-0.635,1.4480000000000002e-06
1461060869670,-0.635,1.0859999999999999e-06
1461060869680,-0.635,2.5340000000000002e-06
1461060869690,-0.635,7.240000000000001e-07
1461060869700,-0.635,1.81e-06
1461060869710,-0.635,1.0859999999999999e-06
1461060869720,-0.635,1.0859999999999999e-06
1461060869730,-0.635,1.4480000000000002e-06
1461060869740,-0.635,1.81e-06
1461060869750,-0.635,7.240000000000001e-07
1461060869760,-0.635,1.81e-06
1461060869770,-0.635,1.81e-06
1461060869780,-0.635,2.1719999999999997e-06
1461060869820,-0.635,3.258e-06
1461060869830,-0.635,2.5340000000000002e-06
