Timestamp,position,BLMTI.06R1.B1E10_TCL.6R1.B1
1461060512820,-1.195,1.4480000000000002e-06
1461060512830,-1.195,1.81e-06
1461060512840,-1.195,1.4480000000000002e-06
1461060512850,-1.195,1.4480000000000002e-06
1461060512860,-1.195,7.240000000000001e-07
1461060512870,-1.195,1.81e-06
1461060512880,-1.195,1.0859999999999999e-06
1461060512890,-1.195,1.0859999999999999e-06
1461060512900,-1.195,2.1719999999999997e-06
1461060512910,-1.195,1.4480000000000002e-06
1461060512920,-1.195,7.240000000000001e-07
1461060512930,-1.195,1.0859999999999999e-06
1461060512940,-1.195,1.4480000000000002e-06
1461060512950,-1.195,0.0
1461060512960,-1.195,7.240000000000001e-07
1461060512970,-1.195,1.4480000000000002e-06
1461060512980,-1.195,0.0
1461060512990,-1.195,2.8960000000000003e-06
1461060513000,-1.195,3.6200000000000004e-07
1461060513010,-1.195,1.0859999999999999e-06
1461060513020,-1.195,1.0859999999999999e-06
1461060513030,-1.195,7.240000000000001e-07
1461060513040,-1.195,3.6200000000000004e-07
1461060513050,-1.195,7.240000000000001e-07
1461060513060,-1.195,3.6200000000000004e-07
1461060513070,-1.195,1.0859999999999999e-06
1461060513080,-1.195,1.4480000000000002e-06
1461060513090,-1.195,7.240000000000001e-07
1461060513100,-1.195,0.0
1461060513110,-1.195,7.240000000000001e-07
1461060513120,-1.195,7.240000000000001e-07
1461060513130,-1.195,3.6200000000000004e-07
1461060513140,-1.195,7.240000000000001e-07
1461060513150,-1.195,7.240000000000001e-07
1461060513160,-1.195,1.0859999999999999e-06
1461060513170,-1.195,1.0859999999999999e-06
1461060513180,-1.195,0.0
1461060513190,-1.195,1.4480000000000002e-06
1461060513200,-1.195,3.6200000000000004e-07
1461060513210,-1.195,7.240000000000001e-07
1461060513220,-1.195,3.6200000000000004e-07
1461060513230,-1.195,3.6200000000000004e-07
1461060513240,-1.195,1.0859999999999999e-06
1461060513250,-1.195,3.6200000000000004e-07
1461060513260,-1.195,1.81e-06
1461060513270,-1.195,1.0859999999999999e-06
1461060513280,-1.195,1.4480000000000002e-06
1461060513290,-1.195,0.0
1461060513300,-1.195,1.0859999999999999e-06
1461060513310,-1.195,3.6200000000000004e-07
1461060513320,-1.195,1.4480000000000002e-06
1461060513330,-1.195,3.6200000000000004e-07
1461060513340,-1.195,1.81e-06
1461060513350,-1.195,1.0859999999999999e-06
1461060513360,-1.195,3.6200000000000004e-07
1461060513370,-1.195,1.4480000000000002e-06
1461060513380,-1.195,0.0
1461060513390,-1.195,1.0859999999999999e-06
1461060513400,-1.195,1.4480000000000002e-06
1461060513410,-1.195,3.6200000000000004e-07
1461060513420,-1.195,7.240000000000001e-07
1461060513430,-1.195,1.4480000000000002e-06
1461060513440,-1.195,7.240000000000001e-07
1461060513450,-1.195,1.81e-06
1461060513460,-1.195,1.4480000000000002e-06
1461060513470,-1.195,1.0859999999999999e-06
1461060513480,-1.195,1.81e-06
1461060513490,-1.195,3.6200000000000004e-07
1461060513500,-1.195,1.4480000000000002e-06
1461060513510,-1.195,3.6200000000000004e-07
1461060513520,-1.195,2.1719999999999997e-06
1461060513530,-1.195,3.6200000000000004e-07
1461060513540,-1.195,7.240000000000001e-07
1461060513550,-1.195,7.240000000000001e-07
1461060513560,-1.195,1.0859999999999999e-06
1461060513570,-1.195,1.4480000000000002e-06
1461060513580,-1.195,3.6200000000000004e-07
1461060513590,-1.195,1.81e-06
1461060513600,-1.195,3.6200000000000004e-07
1461060513610,-1.195,1.0859999999999999e-06
1461060513620,-1.195,3.6200000000000004e-07
1461060513630,-1.195,1.4480000000000002e-06
1461060513640,-1.195,7.240000000000001e-07
1461060513650,-1.195,3.6200000000000004e-07
1461060513660,-1.195,1.4480000000000002e-06
1461060513670,-1.195,1.4480000000000002e-06
1461060513680,-1.195,7.240000000000001e-07
1461060513690,-1.195,1.0859999999999999e-06
1461060513700,-1.195,0.0
1461060513710,-1.195,1.0859999999999999e-06
1461060513720,-1.195,3.6200000000000004e-07
1461060513730,-1.195,7.240000000000001e-07
1461060513740,-1.195,2.1719999999999997e-06
1461060513750,-1.195,0.0
1461060513760,-1.195,1.4480000000000002e-06
1461060513770,-1.195,1.81e-06
1461060513780,-1.195,1.0859999999999999e-06
1461060513790,-1.195,1.4480000000000002e-06
1461060513800,-1.195,3.6200000000000004e-07
1461060513810,-1.195,1.4480000000000002e-06
1461060513820,-1.195,0.0
1461060513830,-1.195,1.4480000000000002e-06
1461060513840,-1.195,2.1719999999999997e-06
1461060513850,-1.195,1.0859999999999999e-06
1461060513860,-1.195,3.6200000000000004e-07
1461060513870,-1.195,3.6200000000000004e-07
1461060513880,-1.195,1.0859999999999999e-06
1461060513890,-1.195,1.0859999999999999e-06
1461060513900,-1.195,7.240000000000001e-07
1461060513910,-1.195,1.0859999999999999e-06
1461060513920,-1.195,1.4480000000000002e-06
1461060513930,-1.195,7.240000000000001e-07
1461060513940,-1.195,1.81e-06
1461060513950,-1.195,1.0859999999999999e-06
1461060513960,-1.195,1.81e-06
1461060513970,-1.195,1.4480000000000002e-06
1461060513980,-1.195,1.81e-06
1461060513990,-1.195,7.240000000000001e-07
1461060514000,-1.195,1.0859999999999999e-06
1461060514010,-1.195,7.240000000000001e-07
1461060514020,-1.195,0.0
1461060514030,-1.195,1.81e-06
1461060514040,-1.195,7.240000000000001e-07
1461060514050,-1.195,3.6200000000000004e-07
1461060514060,-1.195,1.0859999999999999e-06
1461060514070,-1.195,1.0859999999999999e-06
1461060514080,-1.195,1.0859999999999999e-06
1461060514090,-1.195,3.6200000000000004e-07
1461060514100,-1.195,1.0859999999999999e-06
1461060514110,-1.195,3.6200000000000004e-07
1461060514120,-1.195,1.81e-06
1461060514130,-1.195,1.0859999999999999e-06
1461060514140,-1.195,7.240000000000001e-07
1461060514150,-1.195,1.0859999999999999e-06
