Timestamp,position,BLMTI.05R1.B1E10_TCL.5R1.B1
1461057687540,0.745,2.5340000000000002e-06
1461057687550,0.745,2.1719999999999997e-06
1461057687560,0.745,2.8960000000000003e-06
1461057687570,0.745,2.5340000000000002e-06
1461057687580,0.745,2.8960000000000003e-06
1461057687590,0.745,2.5340000000000002e-06
1461057687600,0.745,2.8960000000000003e-06
1461057687610,0.745,2.5340000000000002e-06
1461057687620,0.745,1.81e-06
1461057687630,0.745,2.5340000000000002e-06
1461057687640,0.745,3.258e-06
1461057687650,0.745,4.343999999999999e-06
1461057687660,0.745,1.81e-06
1461057687670,0.745,2.8960000000000003e-06
1461057687680,0.745,2.8960000000000003e-06
1461057687690,0.745,2.1719999999999997e-06
1461057687700,0.745,3.62e-06
1461057687710,0.745,4.343999999999999e-06
1461057687720,0.745,3.982e-06
1461057687730,0.745,3.258e-06
1461057687740,0.745,2.8960000000000003e-06
1461057687750,0.745,3.258e-06
1461057687760,0.745,2.8960000000000003e-06
1461057687770,0.745,2.8960000000000003e-06
1461057687780,0.745,2.8960000000000003e-06
1461057687790,0.745,1.81e-06
1461057687800,0.745,1.4480000000000002e-06
1461057687810,0.745,2.1719999999999997e-06
1461057687820,0.745,2.8960000000000003e-06
1461057687830,0.745,2.8960000000000003e-06
1461057687840,0.745,2.5340000000000002e-06
1461057687850,0.745,2.5340000000000002e-06
1461057687860,0.745,2.8960000000000003e-06
1461057687870,0.745,3.258e-06
1461057687880,0.745,2.1719999999999997e-06
1461057687890,0.745,2.8960000000000003e-06
1461057687900,0.745,3.982e-06
1461057687910,0.745,3.62e-06
1461057687920,0.745,2.8960000000000003e-06
1461057687930,0.745,2.8960000000000003e-06
1461057687940,0.745,2.5340000000000002e-06
1461057687950,0.745,3.62e-06
1461057687960,0.745,3.258e-06
1461057687970,0.745,2.8960000000000003e-06
1461057687980,0.745,3.982e-06
1461057687990,0.745,2.1719999999999997e-06
1461057688000,0.745,2.1719999999999997e-06
1461057688010,0.745,2.5340000000000002e-06
1461057688020,0.745,1.81e-06
1461057688030,0.745,2.5340000000000002e-06
1461057688040,0.745,2.8960000000000003e-06
1461057688050,0.745,2.5340000000000002e-06
1461057688060,0.745,3.258e-06
1461057688070,0.745,3.62e-06
1461057688080,0.745,2.8960000000000003e-06
1461057688090,0.745,2.8960000000000003e-06
1461057688100,0.745,1.0859999999999999e-06
1461057688110,0.745,1.81e-06
1461057688120,0.745,2.5340000000000002e-06
1461057688130,0.745,1.81e-06
1461057688140,0.745,4.706e-06
1461057688150,0.745,4.706e-06
1461057688160,0.745,5.792000000000001e-06
1461057688170,0.745,2.8960000000000003e-06
1461057688180,0.745,2.8960000000000003e-06
1461057688190,0.745,2.8960000000000003e-06
1461057688200,0.745,2.5340000000000002e-06
1461057688210,0.745,2.8960000000000003e-06
1461057688220,0.745,2.5340000000000002e-06
1461057688230,0.745,2.1719999999999997e-06
