Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1461057943760,-0.945,2.6788000000000002e-05
1461057943770,-0.945,2.2444e-05
1461057943780,-0.945,2.4616e-05
1461057943790,-0.945,2.534e-05
1461057943800,-0.945,2.7511999999999997e-05
1461057943810,-0.945,2.4978e-05
1461057943820,-0.945,2.8598000000000003e-05
1461057943830,-0.945,2.4978e-05
1461057943840,-0.945,2.7511999999999997e-05
1461057943850,-0.945,2.4978e-05
1461057943860,-0.945,2.534e-05
1461057943870,-0.945,2.2444e-05
1461057943880,-0.945,2.534e-05
1461057943890,-0.945,1.8824e-05
1461057943900,-0.945,2.5702e-05
1461057943910,-0.945,2.2444e-05
1461057943920,-0.945,3.0408e-05
1461057943930,-0.945,2.6788000000000002e-05
1461057943940,-0.945,2.5702e-05
1461057943950,-0.945,1.8824e-05
1461057943960,-0.945,2.353e-05
1461057943970,-0.945,2.0634e-05
1461057943980,-0.945,2.2805999999999998e-05
1461057943990,-0.945,2.1358e-05
1461057944000,-0.945,2.6426e-05
1461057944010,-0.945,2.4616e-05
1461057944020,-0.945,2.9321999999999998e-05
1461057944030,-0.945,2.3891999999999998e-05
1461057944040,-0.945,2.353e-05
1461057944050,-0.945,2.0634e-05
1461057944060,-0.945,2.0634e-05
1461057944070,-0.945,1.7375999999999998e-05
1461057944080,-0.945,2.172e-05
1461057944090,-0.945,2.353e-05
1461057944100,-0.945,2.8236e-05
1461057944110,-0.945,2.2805999999999998e-05
1461057944120,-0.945,2.534e-05
1461057944130,-0.945,1.8100000000000003e-05
1461057944140,-0.945,2.1358e-05
1461057944150,-0.945,1.7738e-05
1461057944160,-0.945,2.0996e-05
1461057944170,-0.945,1.7738e-05
1461057944180,-0.945,2.2444e-05
1461057944190,-0.945,1.8824e-05
1461057944200,-0.945,2.4616e-05
1461057944210,-0.945,1.8824e-05
1461057944220,-0.945,2.1358e-05
1461057944230,-0.945,1.6652e-05
1461057944240,-0.945,1.9548e-05
1461057944250,-0.945,1.7014e-05
1461057944260,-0.945,2.2082e-05
1461057944270,-0.945,1.7375999999999998e-05
1461057944280,-0.945,2.534e-05
1461057944290,-0.945,2.0996e-05
1461057944300,-0.945,2.0996e-05
1461057944310,-0.945,1.7014e-05
1461057944320,-0.945,1.991e-05
1461057944330,-0.945,1.9548e-05
1461057944340,-0.945,2.6064e-05
1461057944350,-0.945,2.0634e-05
1461057944360,-0.945,2.5702e-05
1461057944370,-0.945,1.7738e-05
1461057944380,-0.945,1.991e-05
1461057944390,-0.945,1.6652e-05
1461057944400,-0.945,1.991e-05
1461057944410,-0.945,1.4842000000000001e-05
1461057944420,-0.945,2.2444e-05
1461057944430,-0.945,1.8100000000000003e-05
1461057944440,-0.945,2.0272000000000002e-05
1461057944450,-0.945,2.1358e-05
1461057944460,-0.945,2.1358e-05
1461057944470,-0.945,1.7014e-05
1461057944480,-0.945,1.5204e-05
1461057944490,-0.945,1.5566e-05
1461057944500,-0.945,1.7738e-05
1461057944510,-0.945,1.8462e-05
1461057944520,-0.945,2.6788000000000002e-05
1461057944530,-0.945,2.6788000000000002e-05
1461057944540,-0.945,2.4616e-05
1461057944550,-0.945,1.7375999999999998e-05
1461057944560,-0.945,1.7738e-05
1461057944570,-0.945,1.6652e-05
1461057944580,-0.945,1.8462e-05
1461057944590,-0.945,1.7014e-05
1461057944600,-0.945,2.1358e-05
1461057944610,-0.945,1.9186e-05
1461057944620,-0.945,2.0634e-05
1461057944630,-0.945,1.7375999999999998e-05
1461057944640,-0.945,1.6652e-05
1461057944650,-0.945,1.7738e-05
1461057944660,-0.945,1.7014e-05
1461057944670,-0.945,1.6652e-05
1461057944680,-0.945,1.8462e-05
1461057944690,-0.945,2.0272000000000002e-05
1461057944700,-0.945,2.2082e-05
1461057944710,-0.945,2.0272000000000002e-05
1461057944720,-0.945,1.8824e-05
1461057944730,-0.945,1.5928e-05
1461057944740,-0.945,1.3394000000000001e-05
1461057944750,-0.945,1.3394000000000001e-05
1461057944760,-0.945,1.629e-05
1461057944770,-0.945,1.8824e-05
1461057944780,-0.945,2.4616e-05
1461057944790,-0.945,1.9548e-05
1461057944800,-0.945,2.2082e-05
1461057944810,-0.945,1.629e-05
1461057944820,-0.945,1.5928e-05
1461057944830,-0.945,1.448e-05
1461057944840,-0.945,1.4118e-05
1461057944850,-0.945,1.3032e-05
1461057944860,-0.945,1.5928e-05
1461057944870,-0.945,1.448e-05
1461057944880,-0.945,1.7375999999999998e-05
1461057944890,-0.945,1.7738e-05
1461057944900,-0.945,1.5928e-05
1461057944910,-0.945,1.3394000000000001e-05
1461057944920,-0.945,1.448e-05
