Timestamp,position,BLMTI.06L5.B2E10_TCL.6L5.B2
1461061339980,-1.745,4.706e-06
1461061339990,-1.745,1.0859999999999999e-06
1461061340000,-1.745,2.1719999999999997e-06
1461061340010,-1.745,1.4480000000000002e-06
1461061340020,-1.745,3.6200000000000004e-07
1461061340030,-1.745,1.4480000000000002e-06
1461061340040,-1.745,2.5340000000000002e-06
1461061340050,-1.745,3.62e-06
1461061340060,-1.745,4.706e-06
1461061340070,-1.745,6.154e-06
1461061340080,-1.745,5.0680000000000004e-06
1461061340090,-1.745,1.4480000000000002e-06
1461061340100,-1.745,1.4480000000000002e-06
1461061340110,-1.745,1.0859999999999999e-06
1461061340120,-1.745,1.4480000000000002e-06
1461061340130,-1.745,1.0859999999999999e-06
1461061340140,-1.745,1.81e-06
1461061340150,-1.745,1.81e-06
1461061340160,-1.745,1.0859999999999999e-06
1461061340170,-1.745,1.81e-06
1461061340180,-1.745,2.1719999999999997e-06
1461061340190,-1.745,1.81e-06
1461061340200,-1.745,1.4480000000000002e-06
1461061340210,-1.745,1.4480000000000002e-06
1461061340220,-1.745,1.4480000000000002e-06
1461061340230,-1.745,1.0859999999999999e-06
1461061340240,-1.745,1.4480000000000002e-06
1461061340250,-1.745,1.81e-06
1461061340260,-1.745,1.0859999999999999e-06
1461061340270,-1.745,1.4480000000000002e-06
1461061340280,-1.745,7.240000000000001e-07
1461061340290,-1.745,7.240000000000001e-07
1461061340300,-1.745,1.4480000000000002e-06
1461061340310,-1.745,7.240000000000001e-07
1461061340320,-1.745,7.240000000000001e-07
1461061340330,-1.745,1.4480000000000002e-06
1461061340340,-1.745,1.0859999999999999e-06
1461061340350,-1.745,1.81e-06
1461061340360,-1.745,1.81e-06
1461061340370,-1.745,3.258e-06
1461061340380,-1.745,3.982e-06
1461061340390,-1.745,2.1719999999999997e-06
1461061340400,-1.745,1.0859999999999999e-06
1461061340410,-1.745,1.4480000000000002e-06
1461061340420,-1.745,7.240000000000001e-07
1461061340430,-1.745,1.4480000000000002e-06
1461061340440,-1.745,3.6200000000000004e-07
1461061340450,-1.745,1.81e-06
1461061340460,-1.745,1.4480000000000002e-06
1461061340470,-1.745,1.0859999999999999e-06
1461061340480,-1.745,1.4480000000000002e-06
1461061340490,-1.745,1.4480000000000002e-06
1461061340500,-1.745,1.0859999999999999e-06
1461061340510,-1.745,1.81e-06
1461061340520,-1.745,1.4480000000000002e-06
1461061340530,-1.745,1.0859999999999999e-06
1461061340540,-1.745,1.4480000000000002e-06
1461061340550,-1.745,7.240000000000001e-07
1461061340560,-1.745,7.240000000000001e-07
1461061340570,-1.745,1.0859999999999999e-06
1461061340580,-1.745,7.240000000000001e-07
1461061340590,-1.745,2.1719999999999997e-06
1461061340600,-1.745,1.0859999999999999e-06
1461061340610,-1.745,1.81e-06
1461061340620,-1.745,1.4480000000000002e-06
1461061340630,-1.745,1.81e-06
1461061340640,-1.745,1.0859999999999999e-06
1461061340650,-1.745,0.0
1461061340660,-1.745,1.0859999999999999e-06
1461061340670,-1.745,1.4480000000000002e-06
1461061340680,-1.745,3.6200000000000004e-07
1461061340690,-1.745,1.4480000000000002e-06
1461061340700,-1.745,1.4480000000000002e-06
1461061340710,-1.745,1.4480000000000002e-06
1461061340720,-1.745,7.240000000000001e-07
1461061340730,-1.745,7.240000000000001e-07
1461061340740,-1.745,1.4480000000000002e-06
1461061340750,-1.745,1.4480000000000002e-06
1461061340760,-1.745,1.0859999999999999e-06
1461061340770,-1.745,2.1719999999999997e-06
1461061340780,-1.745,2.8960000000000003e-06
1461061340790,-1.745,3.62e-06
1461061340800,-1.745,2.5340000000000002e-06
1461061340810,-1.745,1.4480000000000002e-06
1461061340820,-1.745,1.4480000000000002e-06
1461061340830,-1.745,1.81e-06
1461061340840,-1.745,1.4480000000000002e-06
1461061340850,-1.745,1.4480000000000002e-06
1461061340860,-1.745,2.8960000000000003e-06
1461061340870,-1.745,3.258e-06
1461061340880,-1.745,4.343999999999999e-06
1461061340890,-1.745,1.4480000000000002e-06
1461061340900,-1.745,1.0859999999999999e-06
1461061340910,-1.745,7.240000000000001e-07
1461061340920,-1.745,1.0859999999999999e-06
1461061340930,-1.745,1.4480000000000002e-06
1461061340940,-1.745,1.4480000000000002e-06
1461061340950,-1.745,2.1719999999999997e-06
1461061340960,-1.745,2.8960000000000003e-06
1461061340970,-1.745,4.706e-06
1461061340980,-1.745,3.62e-06
1461061340990,-1.745,2.5340000000000002e-06
1461061341000,-1.745,2.1719999999999997e-06
1461061341010,-1.745,1.4480000000000002e-06
1461061341020,-1.745,1.0859999999999999e-06
1461061341030,-1.745,1.4480000000000002e-06
1461061341040,-1.745,1.81e-06
1461061341050,-1.745,2.8960000000000003e-06
1461061341060,-1.745,3.258e-06
