Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1461058052630,1.32,1.0859999999999999e-06
1461058052640,1.32,5.792000000000001e-06
1461058052650,1.32,1.4480000000000002e-06
1461058052660,1.32,5.43e-06
1461058052670,1.32,1.81e-06
1461058052680,1.32,4.706e-06
1461058052690,1.32,1.81e-06
1461058052700,1.32,5.43e-06
1461058052710,1.32,2.8960000000000003e-06
1461058052720,1.32,5.43e-06
1461058052730,1.32,7.240000000000001e-07
1461058052740,1.32,5.0680000000000004e-06
1461058052750,1.32,1.81e-06
1461058052760,1.32,5.43e-06
1461058052770,1.32,1.81e-06
1461058052780,1.32,4.706e-06
1461058052790,1.32,2.1719999999999997e-06
1461058052800,1.32,3.982e-06
1461058052810,1.32,2.5340000000000002e-06
1461058052820,1.32,5.0680000000000004e-06
1461058052830,1.32,1.81e-06
1461058052840,1.32,5.43e-06
1461058052850,1.32,1.81e-06
1461058052860,1.32,5.0680000000000004e-06
1461058052870,1.32,1.4480000000000002e-06
1461058052880,1.32,5.792000000000001e-06
1461058052890,1.32,1.4480000000000002e-06
1461058052900,1.32,4.706e-06
1461058052910,1.32,7.240000000000001e-07
1461058052920,1.32,5.0680000000000004e-06
1461058052930,1.32,1.81e-06
1461058052940,1.32,3.982e-06
1461058052950,1.32,1.81e-06
1461058052960,1.32,4.343999999999999e-06
1461058052970,1.32,7.240000000000001e-07
1461058052980,1.32,4.706e-06
1461058052990,1.32,2.1719999999999997e-06
1461058053000,1.32,3.982e-06
1461058053010,1.32,1.4480000000000002e-06
1461058053020,1.32,4.343999999999999e-06
1461058053030,1.32,1.0859999999999999e-06
1461058053040,1.32,4.706e-06
1461058053050,1.32,1.0859999999999999e-06
1461058053060,1.32,5.43e-06
1461058053070,1.32,1.4480000000000002e-06
1461058053080,1.32,4.706e-06
1461058053090,1.32,7.240000000000001e-07
1461058053100,1.32,5.0680000000000004e-06
1461058053110,1.32,1.4480000000000002e-06
1461058053120,1.32,3.982e-06
1461058053130,1.32,1.0859999999999999e-06
1461058053140,1.32,5.0680000000000004e-06
1461058053150,1.32,1.4480000000000002e-06
1461058053160,1.32,5.792000000000001e-06
1461058053170,1.32,1.0859999999999999e-06
1461058053180,1.32,4.706e-06
1461058053190,1.32,1.81e-06
1461058053200,1.32,3.982e-06
1461058053210,1.32,1.4480000000000002e-06
1461058053220,1.32,3.982e-06
1461058053230,1.32,1.0859999999999999e-06
1461058053240,1.32,3.982e-06
1461058053250,1.32,1.0859999999999999e-06
1461058053260,1.32,4.343999999999999e-06
1461058053270,1.32,1.81e-06
1461058053280,1.32,5.0680000000000004e-06
1461058053290,1.32,1.81e-06
1461058053300,1.32,5.43e-06
1461058053310,1.32,1.81e-06
1461058053320,1.32,4.706e-06
1461058053330,1.32,1.4480000000000002e-06
1461058053340,1.32,4.706e-06
1461058053350,1.32,1.4480000000000002e-06
1461058053360,1.32,5.792000000000001e-06
1461058053370,1.32,7.240000000000001e-07
1461058053380,1.32,5.43e-06
1461058053390,1.32,1.0859999999999999e-06
1461058053400,1.32,4.343999999999999e-06
1461058053410,1.32,1.4480000000000002e-06
1461058053420,1.32,4.343999999999999e-06
1461058053430,1.32,1.0859999999999999e-06
1461058053440,1.32,4.706e-06
1461058053450,1.32,1.81e-06
1461058053460,1.32,4.706e-06
1461058053470,1.32,1.4480000000000002e-06
1461058053480,1.32,4.343999999999999e-06
1461058053490,1.32,1.0859999999999999e-06
1461058053500,1.32,4.343999999999999e-06
1461058053510,1.32,1.0859999999999999e-06
1461058053520,1.32,4.343999999999999e-06
1461058053530,1.32,7.240000000000001e-07
1461058053540,1.32,5.43e-06
1461058053550,1.32,1.81e-06
1461058053560,1.32,4.706e-06
1461058053570,1.32,1.4480000000000002e-06
1461058053580,1.32,6.516e-06
1461058053590,1.32,2.5340000000000002e-06
1461058053600,1.32,5.43e-06
1461058053610,1.32,1.0859999999999999e-06
1461058053620,1.32,4.706e-06
1461058053630,1.32,1.4480000000000002e-06
1461058053640,1.32,3.982e-06
1461058053650,1.32,1.4480000000000002e-06
1461058053660,1.32,3.62e-06
1461058053670,1.32,1.4480000000000002e-06
1461058053680,1.32,4.343999999999999e-06
1461058053690,1.32,1.4480000000000002e-06
1461058053700,1.32,5.0680000000000004e-06
1461058053710,1.32,1.0859999999999999e-06
1461058053720,1.32,4.343999999999999e-06
1461058053730,1.32,1.0859999999999999e-06
1461058053740,1.32,3.62e-06
1461058053750,1.32,1.4480000000000002e-06
1461058053760,1.32,5.0680000000000004e-06
1461058053770,1.32,2.8960000000000003e-06
1461058053780,1.32,5.43e-06
1461058053790,1.32,1.81e-06
1461058053800,1.32,4.343999999999999e-06
1461058053810,1.32,1.4480000000000002e-06
1461058053820,1.32,3.982e-06
1461058053830,1.32,1.81e-06
1461058053840,1.32,4.706e-06
1461058053850,1.32,2.1719999999999997e-06
1461058053860,1.32,5.0680000000000004e-06
1461058053870,1.32,1.81e-06
1461058053880,1.32,4.706e-06
1461058053890,1.32,1.0859999999999999e-06
1461058053900,1.32,3.982e-06
1461058053910,1.32,1.0859999999999999e-06
1461058053920,1.32,5.43e-06
1461058053930,1.32,1.81e-06
1461058053940,1.32,5.0680000000000004e-06
1461058053950,1.32,2.1719999999999997e-06
1461058053960,1.32,4.706e-06
1461058053970,1.32,1.4480000000000002e-06
1461058053980,1.32,3.982e-06
1461058053990,1.32,1.81e-06
1461058054010,1.32,1.4480000000000002e-06
1461058054020,1.32,3.62e-06
1461058054030,1.32,1.81e-06
1461058054040,1.32,3.982e-06
1461058054050,1.32,1.0859999999999999e-06
1461058054060,1.32,3.982e-06
1461058054070,1.32,1.4480000000000002e-06
1461058054080,1.32,4.343999999999999e-06
1461058054090,1.32,1.0859999999999999e-06
1461058054100,1.32,4.706e-06
1461058054110,1.32,1.81e-06
1461058054120,1.32,4.706e-06
1461058054130,1.32,1.4480000000000002e-06
1461058054140,1.32,5.0680000000000004e-06
1461058054150,1.32,1.0859999999999999e-06
1461058054160,1.32,3.982e-06
1461058054170,1.32,3.6200000000000004e-07
1461058054180,1.32,3.982e-06
1461058054190,1.32,1.81e-06
1461058054200,1.32,3.982e-06
1461058054210,1.32,1.81e-06
1461058054220,1.32,4.706e-06
1461058054230,1.32,1.4480000000000002e-06
1461058054240,1.32,5.0680000000000004e-06
1461058054250,1.32,1.4480000000000002e-06
1461058054260,1.32,4.343999999999999e-06
1461058054270,1.32,1.81e-06
1461058054280,1.32,5.0680000000000004e-06
1461058054290,1.32,1.4480000000000002e-06
1461058054300,1.32,4.343999999999999e-06
1461058054310,1.32,1.81e-06
1461058054320,1.32,4.706e-06
1461058054330,1.32,1.4480000000000002e-06
1461058054340,1.32,3.62e-06
1461058054350,1.32,1.0859999999999999e-06
1461058054360,1.32,4.343999999999999e-06
1461058054370,1.32,1.4480000000000002e-06
1461058054380,1.32,4.343999999999999e-06
1461058054390,1.32,1.4480000000000002e-06
1461058054400,1.32,3.982e-06
1461058054410,1.32,1.0859999999999999e-06
1461058054420,1.32,3.258e-06
1461058054430,1.32,1.0859999999999999e-06
1461058054440,1.32,5.43e-06
1461058054450,1.32,2.1719999999999997e-06
1461058054460,1.32,5.0680000000000004e-06
1461058054470,1.32,1.4480000000000002e-06
1461058054480,1.32,5.0680000000000004e-06
1461058054490,1.32,2.1719999999999997e-06
1461058054500,1.32,3.982e-06
1461058054510,1.32,1.0859999999999999e-06
1461058054520,1.32,3.982e-06
1461058054530,1.32,2.5340000000000002e-06
1461058054540,1.32,3.62e-06
