,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
29,1,2.1495560000000005,8.429883701094239,2.896000000000001,2.2084300802253485,0.5011649545045376,0.7170755782407447,0,TCLA,PROTON,I
30,1,1.7822236710130392,16.60273574961706,2.172,1.6660946668799053,1.2027717300220795,0.5010210649560963,0,TCLIA,PROTON,I
31,1,6.62307042253521,6.4001637886088725,6.877999999999998,6.430183637069634,46.964810339208825,0.447816362930418,0,TCTPH,PROTON,I
32,0,4.442974461692539,8.909489266809397,4.706,4.446584455894351,3.5397028524640235,0.2590408486721706,0,TCTPH,PROTON,I
33,0,1.1283540000000003,20.79172178724928,1.4480000000000004,1.1391819663260245,21.933170479911993,0.3088180296344601,0,TCTPH,PROTON,I
34,0,1.1441726354453632,7.459755835190271,1.4480000000000004,1.1557431131036089,22.75807047174965,0.2922568802993656,0,TCLA,PROTON,I
35,1,1.1299830000000004,12.027012288461812,1.4480000000000004,1.1240734405923745,19.79755800251133,0.3239265433047421,0,TCTPV,PROTON,I
36,1,0.825179,11.641504772908432,1.086,0.8084415730119464,2.1602717831970404,0.2772170051684317,0,TCTPV,PROTON,I
37,1,1.0850950000000004,7.618991594264682,1.4480000000000004,1.0769348879159537,24.046404212209534,0.371065109516151,0,TCLA,PROTON,I
38,1,1.40022049689441,6.943366243038725,1.81,1.385865646241363,36.19409477248255,0.4241343331901212,0,TCSG,PROTON,I
39,0,0.7973726635514019,26.02138322634736,1.086,0.8122337075826126,20.374926745477268,0.27376627734989634,0,TCLIB,PROTON,I
40,1,1.1162270000000003,7.184401477893957,1.4480000000000004,1.107785360303666,3.887189907156801,0.34020504452666744,0,TCLA,PROTON,I
41,1,1.1864550000000003,11.113422555818081,1.4480000000000004,1.1627512492328231,21.99060475824579,0.28524874802548716,0,TCTPV,PROTON,I
42,1,0.830247,12.291452117019633,1.086,0.8194857187260269,18.679698798883198,0.2665141928307956,0,TCTPV,PROTON,I
43,0,1.5516259541984734,7.600433147698588,2.172,0.8220323901864146,0.0706793137820911,0.5962687324462684,0,TCSG,PROTON,I
44,1,1.1530682170542639,10.982145279426017,1.4480000000000004,1.1681902590813324,19.720791393017503,0.27980968467000705,0,TCTPH,PROTON,I
45,1,1.1609340000000004,13.554759265311333,1.4480000000000004,1.162751250358916,22.868717984176612,0.2852487478132897,0,TCTPV,PROTON,I
46,0,1.0999370000000002,14.766309396926903,1.4480000000000004,1.0793522537562545,43.473511674842904,0.3686477462437414,0,TCTPV,PROTON,I
47,0,1.0683844282238446,8.007220465310017,1.4480000000000004,1.0835826376628086,25.60486766852657,0.36441736108467665,0,TCLA,PROTON,I
48,1,0.7682046204620463,8.551309713281999,1.086,0.7820166944907435,44.9460720594237,0.3039833055091927,0,TCLA,PROTON,I
49,0,0.868438,10.415220899202216,1.086,0.830398051539974,1.2437062859230321,0.23637199478471504,0,TCTPH,PROTON,I
50,1,1.444561,6.5866557326214075,1.81,1.4407479137944612,43.24247574895131,0.3692520862055555,0,TCLA,PROTON,I
51,0,3.0894890000000004,12.096999410788376,3.982,3.1419922741965007,24.734156340882542,0.8400077218173144,0,TCLA,PROTON,I
52,1,0.7910509885535901,18.729641553936514,1.086,0.782617534157567,3.1834415822160094,0.30392593256624406,0,TCTPH,PROTON,I
53,1,1.2101861111111107,7.996591840446508,2.534,1.6945709387047532,26.44335528540453,0.8394290501857926,0,TCSG,PROTON,I
54,0,1.1214901960784318,9.597050756596087,1.4480000000000004,1.1415993233002146,20.326061070230477,0.30640066770110574,0,TCLA,PROTON,I
55,0,2.7052455089820358,9.166906704136105,3.982,2.6902363955188258,0.4412909511725799,1.1886622718319004,0,TCP,PROTON,I
56,1,1.1430150000000003,13.452769333230583,1.4480000000000004,1.1397863012723104,21.016286826715817,0.3082136896613581,0,TCTPV,PROTON,I
