,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,0,2.5973499999999996,6.352392385101722,3.258,1.650982537590497,0.03848747626811148,0.7241243300882932,0,TCP,PROTON,FT
1,1,2.5973499999999996,6.352392385101722,3.258,1.650982537590497,0.03848747626811148,0.7241243300882932,0,TCP,PROTON,FT
