,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,1,0.7726622950819673,49.18048970972642,1.086,0.7136340852034426,1.3343743752112938,0.34902085848799946,0,TCTPV,PROTON,FT
1,1,1.462842,44.769074515741785,1.81,1.447395657164221,34.35596382825577,0.3626043428359185,0,TCTPV,PROTON,FT
2,0,1.1167700000000003,32.126679432673505,1.4480000000000004,1.1101736172507,22.516533049165805,0.33782637480841016,0,TCTPV,PROTON,FT
3,1,1.4557829999999998,41.665751834725036,1.81,1.4878864788287245,45.198988527907694,0.3221135211712718,0,TCTPV,PROTON,FT
4,0,1.476598,32.62654348867621,1.81,1.472173619329201,26.40812686462038,0.33782637981581004,0,TCTPV,PROTON,FT
5,0,1.4789974962443666,30.335499898663837,1.81,1.470163263867449,26.001006772153676,0.3398367361325727,0,TCTPV,PROTON,FT
6,0,1.448,35.396623465691164,1.81,1.4812386794479806,19.015823693885192,0.32876127176900266,0,TCTPV,PROTON,FT
7,1,1.4773513513513512,39.70795094871445,1.81,1.4794257121150378,27.62691941501373,0.3305742878848157,0,TCTPV,PROTON,FT
8,1,1.4773660490736105,39.04146554071085,1.81,1.477008346817113,24.667066442157314,0.3329916531829583,0,TCTPV,PROTON,FT
9,1,1.475693,40.853472743720644,1.81,1.472173619329201,26.40812686462038,0.33782637981581004,0,TCTPV,PROTON,FT
10,0,14.652674000000001,22.767190018034547,15.204,14.68245409307041,92.97419184056243,0.5215459069299904,0,TCTPV,PROTON,FT
11,0,1.471168,37.04200931670005,1.81,1.4081441560961583,1.6504509498445556,0.40675887848342185,0,TCTPV,PROTON,FT
12,0,1.4796749999999999,31.814264397671824,1.81,1.4776126891567785,39.49406934944675,0.3323873108433022,0,TCTPV,PROTON,FT
13,1,1.4521629999999999,41.998994538726826,1.81,1.4782170070717136,21.29389508286348,0.3317829736886459,0,TCTPV,PROTON,FT
14,1,1.468272,41.332509130723224,1.81,1.4776126416720095,20.163053521078986,0.3323873122073535,0,TCTPV,PROTON,FT
15,1,1.472435,41.02009409572154,1.81,1.4860734471829187,21.068574502024305,0.3239265455088975,0,TCTPV,PROTON,FT
16,1,1.451077,43.7901740727365,1.81,1.4824474097945877,35.43117604822215,0.32755259020531785,0,TCTPV,PROTON,FT
17,0,1.1378419753086424,61.34919462629555,1.4480000000000004,1.0693120560830038,24.58648083398675,0.3786879439170701,0,TCTPV,PROTON,FT
18,0,1.450172,34.25110167068498,1.81,1.4806343434947968,20.09753234554042,0.32936560923705893,0,TCTPV,PROTON,FT
19,1,1.4733738317757008,45.268938571744485,1.81,1.4050918175119036,23.270763226221046,0.40490818034104337,0,TCTPV,PROTON,FT
20,1,1.47877,40.02036598371615,1.81,1.4776126891567785,39.49406934944675,0.3323873108433022,0,TCTPV,PROTON,FT
21,1,17.553380000000004,31.33905658571651,18.100000000000005,17.565762938982616,104.73762362256126,0.534237061017123,0,TCTPV,PROTON,FT
22,1,1.4775473209814722,38.89567185771006,1.81,1.4757996661066415,38.055440339966765,0.3342003338933375,0,TCTPV,PROTON,FT
23,0,1.4773513513513512,31.64764304567092,1.81,1.4794257121150378,27.62691941501373,0.3305742878848157,0,TCTPV,PROTON,FT
24,0,1.451077,35.729866169692976,1.81,1.4824474097945877,35.43117604822215,0.32755259020531785,0,TCTPV,PROTON,FT
25,1,1.477003505257887,38.72905050570917,1.81,1.4665275444187398,19.759836545097915,0.34347244074887806,0,TCTPV,PROTON,FT
26,0,1.113553329994993,30.002257194662036,1.4480000000000004,1.0994627997030493,22.57503426586277,0.3485371920284465,0,TCTPV,PROTON,FT
27,1,19.274327999999997,11.586663543541658,20.272,19.248851420123103,106.48845054292558,1.0231485798768782,0,TCTPV,PROTON,FT
28,1,1.479675,40.353608687717944,1.81,1.4733823051265353,44.20238018010453,0.3366176948734772,0,TCTPV,PROTON,FT
29,0,1.475693,32.79316484067711,1.81,1.472173619329201,26.40812686462038,0.33782637981581004,0,TCTPV,PROTON,FT
30,1,1.8373720580871309,39.37470824471266,2.172,1.842030050083526,24.074046383689737,0.32996994991642276,0,TCTPV,PROTON,FT
31,0,1.4489049999999999,35.56324481769207,1.81,1.484864773318322,23.859999491662887,0.3251352266817064,0,TCTPV,PROTON,FT
32,1,1.0890770000000003,44.12341677673831,1.4480000000000004,1.1156126066601808,18.49682527860491,0.33238731453532416,0,TCTPV,PROTON,FT
33,0,1.47877,31.960058080672614,1.81,1.4776126891567785,39.49406934944675,0.3323873108433022,0,TCTPV,PROTON,FT
34,0,1.4760971457185779,30.16887854666294,1.81,1.4652380933714726,24.173515236357503,0.34476190487495706,0,TCTPV,PROTON,FT
35,0,1.472254,33.10557987567879,1.81,1.481238723944848,22.731545348086435,0.3287612702658212,0,TCTPV,PROTON,FT
36,1,1.478589,40.52023003971884,1.81,1.4733823051265353,44.20238018010453,0.3366176948734772,0,TCTPV,PROTON,FT
37,0,1.4755533299949926,31.147778989668225,1.81,1.477008346817113,24.667066442157314,0.3329916531829583,0,TCTPV,PROTON,FT
38,1,1.4779098647971958,38.56242915370827,1.81,1.4665275444187398,19.759836545097915,0.34347244074887806,0,TCTPV,PROTON,FT
39,0,1.478589,32.45992213667531,1.81,1.4733823051265353,44.20238018010453,0.3366176948734772,0,TCTPV,PROTON,FT
40,1,1.44981,42.81127362973122,1.81,1.4709649441397488,35.89545978268193,0.339035055860071,0,TCTPV,PROTON,FT
41,0,1.4779098647971958,30.502121250664732,1.81,1.4665275444187398,19.759836545097915,0.34347244074887806,0,TCTPV,PROTON,FT
42,1,0.866447,27.39482555427367,1.086,0.8744808008495607,22.86870634911617,0.21151919779883108,0,TCTPV,PROTON,FT
43,1,14.652674000000001,30.811857502966138,15.204,14.68245409307041,92.97419184056243,0.5215459069299904,0,TCTPV,PROTON,FT
44,0,1.44981,34.75096572668769,1.81,1.4709649441397488,35.89545978268193,0.339035055860071,0,TCTPV,PROTON,FT
45,1,1.450715,42.644652277730316,1.81,1.4709649441397488,35.89545978268193,0.339035055860071,0,TCTPV,PROTON,FT
46,0,2.715402222222222,22.318094503099047,3.258,2.7603001084135106,1.9734802068387272,0.5117136578097625,0,TCTPV,PROTON,FT
47,0,1.477003505257887,30.668742602665635,1.81,1.4665275444187398,19.759836545097915,0.34347244074887806,0,TCTPV,PROTON,FT
48,1,1.4755533299949926,39.20808689271176,1.81,1.477008346817113,24.667066442157314,0.3329916531829583,0,TCTPV,PROTON,FT
49,1,1.0874480000000002,42.97789498173211,1.4480000000000004,1.115612686844755,22.825074313786065,0.33238731093540574,0,TCTPV,PROTON,FT
50,0,1.45343,33.77206528368239,1.81,1.4782170070717136,21.29389508286348,0.3317829736886459,0,TCTPV,PROTON,FT
51,0,17.553380000000004,23.29438910078492,18.100000000000005,17.565762938982616,104.73762362256126,0.534237061017123,0,TCTPV,PROTON,FT
52,0,2.0851820128479654,5.380997112168767,2.534,1.1202603794361186,0.032895034803539516,0.5852208850039865,0,TCP,PROTON,FT
53,0,1.453792,36.37552390869645,1.81,1.468547540879665,19.119457339304546,0.34145241927652675,0,TCTPV,PROTON,FT
54,1,1.4760971457185779,38.229186449706475,1.81,1.4652380933714726,24.173515236357503,0.34476190487495706,0,TCTPV,PROTON,FT
55,1,1.45343,41.83237318672593,1.81,1.4782170070717136,21.29389508286348,0.3317829736886459,0,TCTPV,PROTON,FT
56,1,1.113553329994993,38.062565097705566,1.4480000000000004,1.0994627997030493,22.57503426586277,0.3485371920284465,0,TCTPV,PROTON,FT
57,1,1.472254,41.16588777872233,1.81,1.481238723944848,22.731545348086435,0.3287612702658212,0,TCTPV,PROTON,FT
58,1,1.4789974962443666,38.39580780170737,1.81,1.470163263867449,26.001006772153676,0.3398367361325727,0,TCTPV,PROTON,FT
59,0,1.450534,34.084480318684086,1.81,1.4806343434947968,20.09753234554042,0.32936560923705893,0,TCTPV,PROTON,FT
60,0,1.8373720580871309,31.31440034166912,2.172,1.842030050083526,24.074046383689737,0.32996994991642276,0,TCTPV,PROTON,FT
61,1,1.0885340000000003,42.47803092572942,1.4480000000000004,1.1162170150259176,21.707784924120503,0.3317829705732148,0,TCTPV,PROTON,FT
62,0,1.4753581599123766,37.35442435170175,1.81,1.4050918175119036,23.270763226221046,0.40490818034104337,0,TCTPV,PROTON,FT
63,0,1.0874480000000002,34.917587078688584,1.4480000000000004,1.115612686844755,22.825074313786065,0.33238731093540574,0,TCTPV,PROTON,FT
64,0,1.4671859999999999,36.87538796469915,1.81,1.416574291196735,43.43356535294229,0.3934257088032621,0,TCTPV,PROTON,FT
65,1,1.453792,44.435831811739995,1.81,1.468547540879665,19.119457339304546,0.34145241927652675,0,TCTPV,PROTON,FT
66,1,1.450172,42.31140957372851,1.81,1.4806343434947968,20.09753234554042,0.32936560923705893,0,TCTPV,PROTON,FT
67,0,1.0890770000000003,36.063108873694766,1.4480000000000004,1.1156126066601808,18.49682527860491,0.33238731453532416,0,TCTPV,PROTON,FT
