,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
0,1536859715_TCTPH.4R2.B2_Align,1,1612.6390681818182,6.801842173965354,1629.18,1461.7853000801588,0.6219436685998652,38.72324419958732,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859715_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1,1536859715_TCTPH.4R2.B2_Align,0,1612.6390681818182,3.239801906165316,1629.18,1461.7853000801588,0.6219436685998652,38.72324419958732,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859715_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
2,1536855920_TCLA.D6L7.B2_Align,1,6.299202127659575,3.031700730366703,7.421,4.0766291942366,0.8691861493892887,3.456701097816319,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855920_TCLA.D6L7.B2_Align,TCLA,PROTON,I
3,1536855920_TCLA.D6L7.B2_Align,0,6.299202127659575,3.0701578220838277,7.421,4.0766291942366,0.8691861493892887,3.456701097816319,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855920_TCLA.D6L7.B2_Align,TCLA,PROTON,I
4,1536856711_TCTPV.4R5.B2_Align,1,40.662444444444446,2.2883808910246644,42.897,36.653997380851436,0.35262264824523537,3.0698333670952884,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856711_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
5,1536859846_TCTPH.4R2.B2_Align,1,975.8613863636365,13.699484942382874,1079.8500000000001,452.4759533910487,0.06948949220189325,47.48728511290785,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859846_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
6,1536859846_TCTPH.4R2.B2_Align,0,975.8613863636365,2.6824166320749683,1079.8500000000001,452.4759533910487,0.06948949220189325,47.48728511290785,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859846_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
7,1536868543_TCTPV.4R5.B2_Align,1,96.07311627906978,4.98337491999156,130.863,122.47570744991565,0.5481254039307996,16.434434159094664,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868543_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
8,1536865180_TCP.C6R7.B2_Align,1,84.06157142857143,1.6649117010761942,127.062,99.23028970807329,120.51110532176624,27.831710284665576,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865180_TCP.C6R7.B2_Align,TCP,PROTON,I
9,1536855888_TCSG.B4R7.B2_Align,1,31.950046511627907,3.358215838320826,35.476,26.87550722730187,0.07409155750988136,3.1333035034038206,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855888_TCSG.B4R7.B2_Align,TCSG,PROTON,I
10,1536862078_TCTPH.4R2.B2_Align,1,343.68060606060607,20.84098376373315,353.312,248.6231916032316,0.21496355506671147,25.149027310290037,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862078_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
11,1536862078_TCTPH.4R2.B2_Align,0,343.68060606060607,2.368887414849736,353.312,248.6231916032316,0.21496355506671147,25.149027310290037,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862078_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
12,1536866817_TCTPH.4R2.B2_Align,0,1188.2934719101124,3.8494420467459847,1212.7,1055.2748819454832,0.4647435754298665,37.02731528077706,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866817_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
13,1536866727_TCTPH.4R2.B2_Align,1,448.19451063829786,2.551779458303212,457.20599999999996,412.7423067005552,0.3189205407113153,18.342210321106318,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866727_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
14,1536856376_TCP.D6R7.B2_Align,1,8.215666666666667,3.0461885851692054,8.869,7.8601354121713936,0.3220417436782332,0.7547063716256586,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856376_TCP.D6R7.B2_Align,TCP,PROTON,I
15,1536864631_TCTPH.4R2.B2_Align,1,37.708600000000004,2.969818414079075,38.734,25.717764547512918,0.08626611982417404,2.7273416315092427,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864631_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
16,1536855823_TCSG.A5L3.B2_Align,0,11.550658536585367,5.765965545820744,12.67,9.541159138640518,0.0702169366901801,1.592809387182174,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855823_TCSG.A5L3.B2_Align,TCSG,PROTON,I
17,1536860667_TCTPH.4R2.B2_Align,1,3645.2242771084334,24.812353846693455,3800.64,1734.843628129011,0.08687100197658673,172.46785109615587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860667_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
18,1536860667_TCTPH.4R2.B2_Align,0,3645.2242771084334,1.9682667495095545,3800.64,1734.843628129011,0.08687100197658673,172.46785109615587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860667_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
19,1536856820_TCP.D6L7.B1_Align,1,14.325912499999998,2.363582301654725,16.651999999999997,12.188052147544456,0.04993460635918538,3.3340539918801295,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856820_TCP.D6L7.B1_Align,TCP,PROTON,I
20,1536868588_TCTPV.4R5.B2_Align,1,39.836454545454544,6.505810140435825,64.074,47.51240256216466,0.4509191921642408,15.670128713145631,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868588_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
21,1536855317_TCSG.5L3.B1_Align,1,5.996241379310344,5.433559990629598,7.058999999999999,5.878225103096454,0.8304896372572272,1.0745895377613717,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855317_TCSG.5L3.B1_Align,TCSG,PROTON,I
22,1536865064_TCP.C6R7.B2_Align,1,1260.669925531915,1.893896689435848,1275.51,1149.478195817143,0.5887057031797097,73.51037439971984,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865064_TCP.C6R7.B2_Align,TCP,PROTON,I
23,1536859530_TCP.C6R7.B2_Align,1,4.1313164556962025,3.301200273614565,5.611,4.353266044633507,0.38305301454725343,1.1280715947967128,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859530_TCP.C6R7.B2_Align,TCP,PROTON,I
24,1536859530_TCP.C6R7.B2_Align,0,4.1313164556962025,3.940450037580391,5.611,4.353266044633507,0.38305301454725343,1.1280715947967128,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859530_TCP.C6R7.B2_Align,TCP,PROTON,I
25,1536865336_TCTPH.4R2.B2_Align,1,4.635383720930233,1.3324991711274619,5.792000000000001,4.630267511373791,1.1509458792065073,1.2604811110796825,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865336_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
26,1536855598_TCTPH.4R1.B2_Align,1,1.7224743589743587,9.580734336973315,2.1719999999999997,1.7556464638725437,33.25001456450531,0.41635353545617526,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855598_TCTPH.4R1.B2_Align,TCTPH,PROTON,I
27,1536855598_TCTPH.4R1.B2_Align,0,1.7224743589743587,6.600261531016391,2.1719999999999997,1.7556464638725437,33.25001456450531,0.41635353545617526,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855598_TCTPH.4R1.B2_Align,TCTPH,PROTON,I
28,1536860473_TCTPH.4R2.B2_Align,0,749.1331428571427,2.238250241624963,767.2589999999999,370.6387225526445,0.03495316594241182,-3.7483705600788646,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860473_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
29,1536855740_TCLA.7R3.B1_Align,0,5.197876543209876,3.303605858170214,5.972999999999999,4.311176367899367,0.41241997836057,1.529281421130726,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855740_TCLA.7R3.B1_Align,TCLA,PROTON,I
30,1536856169_TCP.D6L7.B1_Align,1,7.696220930232558,3.4780415401215596,8.507,8.11813769157428,0.3285387714105933,0.9365243288191677,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856169_TCP.D6L7.B1_Align,TCP,PROTON,I
31,1536855912_TCP.C6R7.B2_Align,1,32.663864077669906,2.809836649098335,35.114000000000004,17.055768341779928,0.06888424603931947,5.199436191905432,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855912_TCP.C6R7.B2_Align,TCP,PROTON,I
32,1536865645_TCTPH.4R2.B2_Align,1,0.47124043715846997,1.0538065340294518,1.629,0.48250548839135593,19.245787783228653,1.146494506003916,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865645_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
33,1536865645_TCTPH.4R2.B2_Align,0,0.47124043715846997,13.777867246566883,1.629,0.48250548839135593,19.245787783228653,1.146494506003916,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865645_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
34,1536862506_TCTPH.4R2.B2_Align,0,53.29854629629631,1.1060614034854577,78.01100000000001,73.3233622889027,35.89494025940464,4.687637715630581,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862506_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
35,1536855465_TCSG.4L3.B2_Align,1,2.0528395061728397,6.07071313317069,2.5340000000000003,1.7081146036733836,0.43470637278878776,0.6016175964132278,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855465_TCSG.4L3.B2_Align,TCSG,PROTON,I
36,1536855465_TCSG.4L3.B2_Align,0,2.0528395061728397,4.012844274468762,2.5340000000000003,1.7081146036733836,0.43470637278878776,0.6016175964132278,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855465_TCSG.4L3.B2_Align,TCSG,PROTON,I
37,1536856072_TCSP.A4R6.B1_Align,0,5.270876288659794,5.107143399223326,6.516,5.351994952430018,0.582165810974489,1.655809425570429,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856072_TCSP.A4R6.B1_Align,TCSP,PROTON,I
38,1536857170_TCP.B6L7.B1_Align,0,70.3455,3.5257644895113023,72.943,69.21876349980461,0.29329401401756505,3.8940194912329,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857170_TCP.B6L7.B1_Align,TCP,PROTON,I
39,1536864156_TCTPH.4R2.B2_Align,0,4.752666666666666,5.81770879943484,5.249,4.0680138428450485,0.2267021993560974,0.647174224934382,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864156_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
40,1536867685_TCTPV.4R5.B2_Align,0,88.5875930232558,2.969221486728194,89.595,83.28479613753306,1.0466827333712572,4.009339561806266,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867685_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
41,1536866879_TCTPH.4R2.B2_Align,0,921.4145844155844,3.6230042815348895,935.227,887.5574146505024,0.7533154537503977,29.242833141149017,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866879_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
42,1536864653_TCP.C6R7.B2_Align,1,18.92802298850575,3.3059707942701975,21.901,15.734687401511541,0.04152080177909499,2.8172300925019527,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864653_TCP.C6R7.B2_Align,TCP,PROTON,I
43,1536855802_TCTPH.4L1.B1_Align,1,16.205902173913046,5.092545746997492,17.557000000000002,14.860361516047979,1.3612623264041217,2.6389109910565347,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855802_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
44,1536855802_TCTPH.4L1.B1_Align,0,16.205902173913046,2.38236954256637,17.557000000000002,14.860361516047979,1.3612623264041217,2.6389109910565347,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855802_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
45,1536856916_TCTPV.4R1.B2_Align,1,169.15408235294117,4.388146636483547,184.258,158.797138417211,0.7656133124803508,28.41695667825462,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856916_TCTPV.4R1.B2_Align,TCTPV,PROTON,I
46,1536866468_TCTPH.4R2.B2_Align,0,16.63761855670103,5.957055117981594,17.195,16.02985077975537,0.5946814421599497,0.7904687951133745,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866468_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
47,1536862354_TCTPH.4R2.B2_Align,1,98.2106,29.785275588385616,127.062,78.66614132351066,33.28995192078073,48.39585866799398,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862354_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
48,1536862354_TCTPH.4R2.B2_Align,0,98.2106,1.50668206923705,127.062,78.66614132351066,33.28995192078073,48.39585866799398,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862354_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
49,1536862496_TCTPH.4R2.B2_Align,0,271.7631030927835,1.1583162727883738,282.541,246.83874965998905,179.92931358713082,35.70225034001089,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862496_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
50,1536859643_TCTPH.4R2.B2_Align,1,545.1786161616162,3.387857369619107,548.792,569.4727646024152,0.5143632252278729,6.729249171684746,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859643_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
51,1536859643_TCTPH.4R2.B2_Align,0,545.1786161616162,3.8320237599804816,548.792,569.4727646024152,0.5143632252278729,6.729249171684746,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859643_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
52,1536859518_TCP.C6R7.B2_Align,1,1.197078651685393,4.016778367587174,2.1719999999999997,1.0647538193380728,0.3101967584905265,0.9641531747352805,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859518_TCP.C6R7.B2_Align,TCP,PROTON,I
53,1536859518_TCP.C6R7.B2_Align,0,1.197078651685393,4.656028131549979,2.1719999999999997,1.0647538193380728,0.3101967584905265,0.9641531747352805,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859518_TCP.C6R7.B2_Align,TCP,PROTON,I
54,1536862042_TCP.C6R7.B2_Align,1,17.369378048780487,2.690573633432022,19.729,15.698714009883131,0.3439299776818545,3.3974635605988097,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862042_TCP.C6R7.B2_Align,TCP,PROTON,I
55,1536862042_TCP.C6R7.B2_Align,0,17.369378048780487,1.564730765542027,19.729,15.698714009883131,0.3439299776818545,3.3974635605988097,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862042_TCP.C6R7.B2_Align,TCP,PROTON,I
56,1536864187_TCP.C6R7.B2_Align,0,31.934145833333332,4.765750106025869,33.666,31.595951277301303,0.47074149614169697,2.3310802508685398,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864187_TCP.C6R7.B2_Align,TCP,PROTON,I
57,1536862186_TCTPH.4R2.B2_Align,1,59.95799038461537,25.674559191869225,80.36399999999999,58.205162327637716,0.5894160121365111,24.422585998027,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862186_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
58,1536862186_TCTPH.4R2.B2_Align,0,59.95799038461537,2.4646880092601733,80.36399999999999,58.205162327637716,0.5894160121365111,24.422585998027,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862186_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
59,1536857124_TCP.B6R7.B2_Align,1,154.1976022727273,2.824530934718293,164.348,155.65958639020494,0.28090438269295237,11.890421523561203,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857124_TCP.B6R7.B2_Align,TCP,PROTON,I
60,1536867667_TCP.D6R7.B2_Align,0,5.242329268292684,2.9997527835660165,5.792000000000001,4.986043694276681,0.27124533449130556,0.8069205066924194,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867667_TCP.D6R7.B2_Align,TCP,PROTON,I
61,1536867825_TCTPV.4R5.B2_Align,1,2.2352435897435896,3.6122376047863067,2.715,2.0629663152821265,0.5421204509414613,0.5556640695197487,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867825_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
62,1536867825_TCTPV.4R5.B2_Align,0,2.2352435897435896,4.9455504379665935,2.715,2.0629663152821265,0.5421204509414613,0.5556640695197487,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867825_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
63,1536857412_TCSG.A4L7.B1_Align,1,290.4151326530612,2.462926753298319,295.935,257.28133487847583,0.15447461446319166,8.684005108985385,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857412_TCSG.A4L7.B1_Align,TCSG,PROTON,I
64,1536860221_TCTPH.4R2.B2_Align,0,5.329304347826086,5.2603235252374905,5.972999999999999,4.813700411117915,0.38773909838802967,0.7986419484150046,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860221_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
65,1536859973_TCTPH.4R2.B2_Align,0,309.213421686747,2.3601782704295986,430.599,334.6227869880885,186.25736986495235,95.9762129602326,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859973_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
66,1536867266_TCTPV.4R5.B2_Align,0,7.9702087912087904,4.075587454614917,8.507,7.405136058596959,0.35082349532150164,0.6449829354730218,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867266_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
67,1536856906_TCLIA.4R2_Align,0,3.749579545454546,,12.127,1.9874906636994134,0.017241684036745315,8.257085190566148,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856906_TCLIA.4R2_Align,TCLIA,PROTON,I
68,1536862337_TCTPH.4R2.B2_Align,0,107.70103333333333,2.395014849750397,121.451,91.2555418606755,1.002249846916842,31.863095802113797,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862337_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
69,1536865074_TCTPH.4R2.B2_Align,0,1133.0028804347826,3.1178738749662047,1141.02,932.5846632550605,0.1859804858010654,39.91256952090007,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865074_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
70,1536855514_TCP.C6R7.B2_Align,0,47.257285714285715,3.8688922282151945,51.403999999999996,45.17853456999437,0.39205193540604977,5.3764435098054575,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855514_TCP.C6R7.B2_Align,TCP,PROTON,I
71,1536857305_TCSG.A4R7.B1_Align,1,63.12531034482759,3.389814635781204,67.513,60.66362725988162,0.1926530887744761,5.794676582037636,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857305_TCSG.A4R7.B1_Align,TCSG,PROTON,I
72,1536867404_TCP.D6R7.B2_Align,1,6.7313846153846155,2.38680020240392,7.24,6.427665024580415,0.28925051624206993,0.5403265656411715,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867404_TCP.D6R7.B2_Align,TCP,PROTON,I
73,1536868108_TCTPV.4R5.B2_Align,0,30.559966292134828,5.607478795420725,38.01,32.879605052143596,0.6279876160379789,5.0953780409346825,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868108_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
74,1536861980_TCP.C6R7.B2_Align,0,5.745787234042552,1.8891261681378146,6.877999999999999,5.077562514913578,0.25110194578776607,1.4151900213515063,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536861980_TCP.C6R7.B2_Align,TCP,PROTON,I
75,1536868601_TCTPV.4R5.B2_Align,1,75.60315151515151,7.408869556112976,107.514,97.7982764244326,0.6874948417403203,19.09022069813698,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868601_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
76,1536857257_TCSG.B5L7.B2_Align,0,222.03498850574715,3.1343894443376366,229.68900000000002,219.56785357102174,0.2991269570786855,11.995439801143842,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857257_TCSG.B5L7.B2_Align,TCSG,PROTON,I
77,1536855526_TCP.C6L7.B1_Align,0,47.190731182795695,4.622634487185713,48.87,36.48479449047413,0.12296694606890461,2.036198313404663,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855526_TCP.C6L7.B1_Align,TCP,PROTON,I
78,1536856681_TCTPV.4R5.B2_Align,1,3.3760769230769228,2.3829420848328517,4.162999999999999,2.4535040491362063,0.37017011242504494,1.3523569113726142,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856681_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
79,1536856681_TCTPV.4R5.B2_Align,0,3.3760769230769228,3.5649570078650203,4.162999999999999,2.4535040491362063,0.37017011242504494,1.3523569113726142,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856681_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
80,1536855324_TCP.C6R7.B2_Align,0,23.723281249999996,4.164664507031092,24.796999999999997,19.634417114921806,0.07278944238998387,2.2692112922439374,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855324_TCP.C6R7.B2_Align,TCP,PROTON,I
81,1536855401_TCTPH.4R8.B2_Align,0,60.991800000000005,1.2187760434729513,62.626000000000005,59.10476360345819,0.9568570865224347,2.639187898998982,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855401_TCTPH.4R8.B2_Align,TCTPH,PROTON,I
82,1536856896_TCTPV.4R1.B2_Align,1,2.1363523809523812,4.540777822024538,2.8960000000000004,1.1004577179252637,1.155920668582789,1.7627813412899356,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856896_TCTPV.4R1.B2_Align,TCTPV,PROTON,I
83,1536856896_TCTPV.4R1.B2_Align,0,2.1363523809523812,0.5172501347217494,2.8960000000000004,1.1004577179252637,1.155920668582789,1.7627813412899356,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856896_TCTPV.4R1.B2_Align,TCTPV,PROTON,I
84,1536864105_TCP.C6R7.B2_Align,1,5.840059405940593,4.975653013554901,6.877999999999999,5.528016494519181,0.4131651546970081,1.1330976841950928,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864105_TCP.C6R7.B2_Align,TCP,PROTON,I
85,1536864105_TCP.C6R7.B2_Align,0,5.840059405940593,5.5290334062417354,6.877999999999999,5.528016494519181,0.4131651546970081,1.1330976841950928,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864105_TCP.C6R7.B2_Align,TCP,PROTON,I
86,1536866792_TCTPH.4R2.B2_Align,1,804.6861086956523,3.3007659204672946,823.912,663.1788716940389,0.19107454229836598,22.334760617810524,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866792_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
87,1536867695_TCTPV.4R5.B2_Align,1,37.077551282051274,1.7399259667451836,39.638999999999996,31.454266043196125,0.28096999960371644,3.740445171233686,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867695_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
88,1536860173_TCTPH.4R2.B2_Align,1,8.614572916666667,23.018269995358704,9.231,7.674858896766346,0.43485932154969087,0.8616250992293396,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860173_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
89,1536860173_TCTPH.4R2.B2_Align,0,8.614572916666667,2.612743472798945,9.231,7.674858896766346,0.43485932154969087,0.8616250992293396,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860173_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
90,1536856814_TCP.D6L7.B1_Align,0,36.16370212765957,2.2799978587324268,37.105,33.14382759232634,0.4638155853199753,2.840280239635924,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856814_TCP.D6L7.B1_Align,TCP,PROTON,I
