,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
812,1523211222_TCLA.B6R7.B1_Align,1,25.349050000000002,7.045287770058221,27.693,24.23154015012405,163.33029008290328,3.4614598498826834,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523211222_TCLA.B6R7.B1_Align,TCLA,PROTON,FT
813,1523211927_TCTPH.4R5.B2_Align,1,30.636589285714283,1.125212771837669,33.666,30.320413213872513,194.61290217626745,3.345586780287583,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523211927_TCTPH.4R5.B2_Align,TCTPH,PROTON,FT
814,1523211944_TCTPH.4R5.B2_Align,1,51.34730555555555,1.1835571377848073,58.644,53.74345387200335,46.23742028978631,4.900546127996653,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523211944_TCTPH.4R5.B2_Align,TCTPH,PROTON,FT
815,1523201193_TCTPV.4L2.B1_Align,1,21.171444444444443,11.019931402304788,22.987,20.9686940645113,1.0339280981660515,2.0259831271760187,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201193_TCTPV.4L2.B1_Align,TCTPV,PROTON,FT
816,1523170340_TCP.C6L7.B1_Align,0,-1.5954814814814826,9.319262177703918,4.343999999999999,0.0205133234770353,178.7117026358653,4.323486676642123,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523170340_TCP.C6L7.B1_Align,TCP,PROTON,FT
817,1523204886_TCSG.5R3.B2_Align,0,4.557500000000001,6.833429794794095,5.792000000000001,3.510255308399815,0.017032592685323047,0.9935305028483552,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523204886_TCSG.5R3.B2_Align,TCSG,PROTON,FT
818,1523207529_TCP.B6R7.B2_Align,0,61.362693877551024,1.6214227723618562,82.536,47.91506462876291,0.04113091514671868,27.503855143513277,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523207529_TCP.B6R7.B2_Align,TCP,PROTON,FT
819,1523200865_TCTPV.4L5.B1_Align,1,9.919833333333333,3.0698945192429288,10.498,6.8330515578482,0.1243880645750859,0.5844278796528309,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523200865_TCTPV.4L5.B1_Align,TCTPV,PROTON,FT
820,1523210596_TCP.C6L7.B1_Align,1,7.593093023255815,1.7224317254359929,7.964,6.321814272370801,0.08422853452972834,0.7058158000289824,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523210596_TCP.C6L7.B1_Align,TCP,PROTON,FT
821,1523210596_TCP.C6L7.B1_Align,0,7.593093023255815,5.312342058449958,7.964,6.321814272370801,0.08422853452972834,0.7058158000289824,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523210596_TCP.C6L7.B1_Align,TCP,PROTON,FT
822,1523206858_TCSG.D4R7.B2_Align,1,40.79610714285713,2.352825314098532,54.29999999999999,35.73026855228805,0.02747341386647761,15.554845081996124,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206858_TCSG.D4R7.B2_Align,TCSG,PROTON,FT
823,1523201233_TCTPV.4L1.B1_Align,1,3.9273749999999996,4.632532935522916,5.43,3.9782783197451823,1.1569622992354587,1.374664657605957,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201233_TCTPV.4L1.B1_Align,TCTPV,PROTON,FT
824,1523201233_TCTPV.4L1.B1_Align,0,3.9273749999999996,4.632532935522916,5.43,3.9782783197451823,1.1569622992354587,1.374664657605957,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201233_TCTPV.4L1.B1_Align,TCTPV,PROTON,FT
825,1523206522_TCTPV.4R5.B2_Align,0,16.77266666666667,3.477176225614412,20.272000000000002,15.674028347751673,1.5038766199252742,4.7374262280449315,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206522_TCTPV.4R5.B2_Align,TCTPV,PROTON,FT
826,1523199911_TCLA.D6R7.B1_Align,1,3.3275238095238087,6.784860702786242,4.343999999999999,3.4988795014031235,1.383773085870717,0.8326252035456646,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523199911_TCLA.D6R7.B1_Align,TCLA,PROTON,FT
827,1523199911_TCLA.D6R7.B1_Align,0,3.3275238095238087,14.397143442497635,4.343999999999999,3.4988795014031235,1.383773085870717,0.8326252035456646,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523199911_TCLA.D6R7.B1_Align,TCLA,PROTON,FT
828,1523205440_TCLA.D6L7.B2_Align,1,3.313408163265305,4.109529765876533,5.972999999999999,0.6628046799340923,92.31725013534877,5.310195320235233,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523205440_TCLA.D6L7.B2_Align,TCLA,PROTON,FT
829,1523205440_TCLA.D6L7.B2_Align,0,3.313408163265305,4.743886709602441,5.972999999999999,0.6628046799340923,92.31725013534877,5.310195320235233,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523205440_TCLA.D6L7.B2_Align,TCLA,PROTON,FT
830,1523206404_TCP.D6R7.B2_Align,1,13.491590909090911,0.6000459926564333,16.109,11.78744620309767,0.051291402043305984,2.9254752463442326,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206404_TCP.D6R7.B2_Align,TCP,PROTON,FT
831,1523201628_TCLA.C6R7.B1_Align,1,21.3037,2.3631604825753896,30.77,7.616356440787115,0.045041976800998106,13.780848571705503,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201628_TCLA.C6R7.B1_Align,TCLA,PROTON,FT
832,1523201628_TCLA.C6R7.B1_Align,0,21.3037,14.850315305274892,30.77,7.616356440787115,0.045041976800998106,13.780848571705503,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201628_TCLA.C6R7.B1_Align,TCLA,PROTON,FT
833,1523205157_TCP.C6R7.B2_Align,1,240.33011627906976,2.683367325651538,256.839,185.17999169033766,0.034584645751290256,32.30322813020232,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523205157_TCP.C6R7.B2_Align,TCP,PROTON,FT
834,1523206053_TCTPV.4R1.B2_Align,1,15.159714285714287,7.572478889483303,18.1,11.81917511546232,0.09001688733288114,4.722572759482147,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206053_TCTPV.4R1.B2_Align,TCTPV,PROTON,FT
835,1523206053_TCTPV.4R1.B2_Align,0,15.159714285714287,7.572478889483303,18.1,11.81917511546232,0.09001688733288114,4.722572759482147,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206053_TCTPV.4R1.B2_Align,TCTPV,PROTON,FT
836,1523210546_TCP.C6L7.B1_Align,1,0.09049999999999991,8.938514111957163,0.593,0.28178856700635485,19.547747671730107,0.3112114287520131,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523210546_TCP.C6L7.B1_Align,TCP,PROTON,FT
837,1523210546_TCP.C6L7.B1_Align,0,0.09049999999999991,12.52842444495416,0.593,0.28178856700635485,19.547747671730107,0.3112114287520131,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523210546_TCP.C6L7.B1_Align,TCP,PROTON,FT
838,1523207915_TCSG.B5R7.B2_Align,1,57.254825,2.778459913733651,80.907,34.14127176086772,0.027172594022531096,28.453732696105227,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523207915_TCSG.B5R7.B2_Align,TCSG,PROTON,FT
839,1523204592_TCSG.A5L3.B2_Align,1,2.8127241379310344,11.365580886851868,3.127,2.801925675238062,32.38858378147122,0.32507432446189394,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523204592_TCSG.A5L3.B2_Align,TCSG,PROTON,FT
840,1523204592_TCSG.A5L3.B2_Align,0,2.8127241379310344,9.508459826908753,3.127,2.801925675238062,32.38858378147122,0.32507432446189394,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523204592_TCSG.A5L3.B2_Align,TCSG,PROTON,FT
841,1523198151_TCP.C6L7.B1_Align,1,271.00044,1.7949551671433286,317.293,228.45197424530784,0.021116932723519177,67.59333911855632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523198151_TCP.C6L7.B1_Align,TCP,PROTON,FT
842,1523198151_TCP.C6L7.B1_Align,0,271.00044,5.892529589106887,317.293,228.45197424530784,0.021116932723519177,67.59333911855632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523198151_TCP.C6L7.B1_Align,TCP,PROTON,FT
843,1523200911_TCP.D6L7.B1_Align,1,4.796255319148936,2.3472387359563545,5.611,4.080607070800405,0.06404822748321294,1.224483794526158,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523200911_TCP.D6L7.B1_Align,TCP,PROTON,FT
844,1523199653_TCTPH.4L1.B1_Align,1,14.580196428571433,3.301911008158269,49.051,31.76596161361578,0.2011425806692028,15.22147819052474,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523199653_TCTPH.4L1.B1_Align,TCTPH,PROTON,FT
845,1523199653_TCTPH.4L1.B1_Align,0,14.580196428571433,3.301911008158269,49.051,31.76596161361578,0.2011425806692028,15.22147819052474,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523199653_TCTPH.4L1.B1_Align,TCTPH,PROTON,FT
846,1523206738_TCLA.A6L7.B2_Align,1,15.147018518518516,1.2776913854126013,17.375999999999998,14.45589110549754,1.7436257390217151,2.871888277687419,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206738_TCLA.A6L7.B2_Align,TCLA,PROTON,FT
847,1523206738_TCLA.A6L7.B2_Align,0,15.147018518518516,3.239399371096595,17.375999999999998,14.45589110549754,1.7436257390217151,2.871888277687419,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206738_TCLA.A6L7.B2_Align,TCLA,PROTON,FT
848,1523206407_TCTPV.4R5.B2_Align,1,0.31850837988826813,8.165969942539506,0.593,0.31695698712580006,20.20956898202895,0.2760430108051137,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206407_TCTPV.4R5.B2_Align,TCTPV,PROTON,FT
849,1523206407_TCTPV.4R5.B2_Align,0,0.31850837988826813,8.165969942539506,0.593,0.31695698712580006,20.20956898202895,0.2760430108051137,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206407_TCTPV.4R5.B2_Align,TCTPV,PROTON,FT
850,1523201510_TCP.D6L7.B1_Align,0,44.26742857142857,2.3825355592801016,50.137,29.087604257827454,0.0765473866956786,8.564970882705971,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523201510_TCP.D6L7.B1_Align,TCP,PROTON,FT
851,1523197778_TCP.C6L7.B1_Align,0,175.7337619047619,6.073838191848638,200.91,135.91035965103706,37.423217932469996,64.99964037476151,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523197778_TCP.C6L7.B1_Align,TCP,PROTON,FT
852,1523200996_TCLA.A5R3.B1_Align,1,10.356819999999999,4.546302647392568,12.308,7.449589820916476,0.26034007598372755,2.603905684274244,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523200996_TCLA.A5R3.B1_Align,TCLA,PROTON,FT
853,1523204109_TCLA.6L3.B2_Align,1,50.2275,8.563893472736984,52.49,28.353873215845745,0.07038626715778318,5.284174731846849,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523204109_TCLA.6L3.B2_Align,TCLA,PROTON,FT
854,1523203572_TCTPH.4R1.B2_Align,1,42.73378723404256,4.864818379974434,45.431000000000004,42.93928464154603,32.854964280344106,2.4917153583973506,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523203572_TCTPH.4R1.B2_Align,TCTPH,PROTON,FT
855,1523200407_TCP.6L3.B1_Align,1,0.9150645161290323,2.9870770642791284,2.353,0.9768932999344998,0.2347433740124571,0.8931967609671446,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523200407_TCP.6L3.B1_Align,TCP,PROTON,FT
856,1523200407_TCP.6L3.B1_Align,0,0.9150645161290323,5.198289956018224,2.353,0.9768932999344998,0.2347433740124571,0.8931967609671446,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523200407_TCP.6L3.B1_Align,TCP,PROTON,FT
857,1523207564_TCSG.B5L7.B2_Align,1,6.2010000000000005,5.037825918822215,10.136000000000001,2.3520161053826096,0.036137301109709495,6.616477644586554,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523207564_TCSG.B5L7.B2_Align,TCSG,PROTON,FT
858,1523207564_TCSG.B5L7.B2_Align,0,6.2010000000000005,3.2846624990720845,10.136000000000001,2.3520161053826096,0.036137301109709495,6.616477644586554,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523207564_TCSG.B5L7.B2_Align,TCSG,PROTON,FT
859,1523211307_TCLA.B6R7.B1_Align,1,33.88034210526316,2.1840392089092475,38.734,16.823770761085164,0.005146141584999554,-1.6808880115190905,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523211307_TCLA.B6R7.B1_Align,TCLA,PROTON,FT
860,1523171391_TCP.C6R7.B2_Align,1,-0.9049999999999998,4.496453346780872,2.353,-10.142035491422646,0.01895061210559476,9.046684707360942,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523171391_TCP.C6R7.B2_Align,TCP,PROTON,FT
861,1523203511_TCP.C6R7.B2_Align,0,8.659913793103449,5.439258080324189,10.317,7.875370028222653,0.013271066323157842,2.4509593161741066,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523203511_TCP.C6R7.B2_Align,TCP,PROTON,FT
862,1523205560_TCLA.B6L7.B2_Align,1,5.95028,4.227172662034932,10.317,1.72124409440077,115.32561689991515,8.59575590553245,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523205560_TCLA.B6L7.B2_Align,TCLA,PROTON,FT
863,1523205560_TCLA.B6L7.B2_Align,0,5.95028,4.015814028933185,10.317,1.72124409440077,115.32561689991515,8.59575590553245,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523205560_TCLA.B6L7.B2_Align,TCLA,PROTON,FT
864,1523207159_TCSPM.D4R7.B2_Align,0,34.522158730158736,0.0,70.22800000000001,-49.717842210503775,109.14015293009814,119.94584213750488,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523207159_TCSPM.D4R7.B2_Align,TCSPM,PROTON,FT
865,1523202602_TCP.B6L7.B1_Align,0,85.3958,3.7087716287357395,100.09299999999999,53.82438020305566,0.03925872833954315,32.073538468390915,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523202602_TCP.B6L7.B1_Align,TCP,PROTON,FT
866,1523202365_TCP.B6L7.B1_Align,0,74.0112549019608,3.820593888898626,97.921,53.501906300693015,0.02435263960702056,25.716496247191213,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523202365_TCP.B6L7.B1_Align,TCP,PROTON,FT
867,1523206605_TCP.D6R7.B2_Align,1,10.42904761904762,0.5294523464615588,13.394,8.962146938962364,0.0376014495620452,3.776149994377378,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523206605_TCP.D6R7.B2_Align,TCP,PROTON,FT
868,1523197725_TCLA.6R3.B1_Align,1,1.7917450980392156,5.709231439824724,2.715,1.540208867525958,1.4451422495549535,1.162974634707292,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523197725_TCLA.6R3.B1_Align,TCLA,PROTON,FT
869,1523197725_TCLA.6R3.B1_Align,0,1.7917450980392156,6.237139826383859,2.715,1.540208867525958,1.4451422495549535,1.162974634707292,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523197725_TCLA.6R3.B1_Align,TCLA,PROTON,FT
870,1523202249_TCP.B6L7.B1_Align,0,132.03318604651162,3.8951420623405504,161.452,96.99324771894415,0.02796347671330575,47.179520172181654,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523202249_TCP.B6L7.B1_Align,TCP,PROTON,FT
871,1523211493_TCP.C6R7.B2_Align,1,25.584685185185187,2.1757032321487744,27.693,18.671530027637377,0.04940122914058553,4.969494442571572,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523211493_TCP.C6R7.B2_Align,TCP,PROTON,FT
872,1523171223_TCP.C6R7.B2_Align,0,0.5313225806451609,7.37926012897315,1.991,-2.251320859332114,0.05025945686718064,2.5948547947803435,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523171223_TCP.C6R7.B2_Align,TCP,PROTON,FT
873,1523199730_TCP.C6L7.B1_Align,0,90.28682222222221,5.783744427461837,102.80799999999999,88.94093181818143,46.87174183489876,13.867068181818235,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/4-flat_2018/1523199730_TCP.C6L7.B1_Align,TCP,PROTON,FT
