Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1505613998270,-7.695,0.0
1505613998280,-7.695,0.0
1505613998290,-7.695,1.0859999999999999e-06
1505613998300,-7.695,1.4480000000000002e-06
1505613998310,-7.695,1.4480000000000002e-06
1505613998320,-7.695,3.6200000000000004e-07
1505613998330,-7.695,1.4480000000000002e-06
1505613998340,-7.695,1.81e-06
1505613998350,-7.695,1.0859999999999999e-06
1505613998360,-7.695,2.1719999999999997e-06
1505613998370,-7.695,3.6200000000000004e-07
1505613998380,-7.695,0.0
1505613998390,-7.695,0.0
1505613998400,-7.695,3.6200000000000004e-07
1505613998410,-7.695,0.0
1505613998420,-7.695,3.6200000000000004e-07
1505613998430,-7.695,2.8960000000000003e-06
1505613998440,-7.695,1.0859999999999999e-06
1505613998450,-7.695,1.81e-06
1505613998460,-7.695,3.6200000000000004e-07
1505613998470,-7.695,1.4480000000000002e-06
1505613998480,-7.695,1.4480000000000002e-06
1505613998490,-7.695,0.0
1505613998500,-7.695,3.6200000000000004e-07
1505613998510,-7.695,0.0
1505613998520,-7.695,0.0
1505613998530,-7.695,7.240000000000001e-07
1505613998540,-7.695,0.0
1505613998550,-7.695,1.0859999999999999e-06
1505613998560,-7.695,1.0859999999999999e-06
1505613998570,-7.695,1.81e-06
1505613998580,-7.695,0.0
1505613998590,-7.695,3.6200000000000004e-07
1505613998600,-7.695,7.240000000000001e-07
1505613998610,-7.695,2.1719999999999997e-06
1505613998620,-7.695,1.0859999999999999e-06
1505613998630,-7.695,1.4480000000000002e-06
1505613998640,-7.695,1.0859999999999999e-06
1505613998650,-7.695,1.0859999999999999e-06
1505613998660,-7.695,1.0859999999999999e-06
1505613998670,-7.695,1.4480000000000002e-06
1505613998680,-7.695,1.81e-06
1505613998690,-7.695,7.240000000000001e-07
1505613998700,-7.695,1.4480000000000002e-06
1505613998710,-7.695,0.0
1505613998720,-7.695,3.6200000000000004e-07
1505613998730,-7.695,3.6200000000000004e-07
1505613998740,-7.695,3.6200000000000004e-07
1505613998750,-7.695,7.240000000000001e-07
1505613998760,-7.695,1.4480000000000002e-06
1505613998770,-7.695,3.6200000000000004e-07
1505613998780,-7.695,2.1719999999999997e-06
1505613998790,-7.695,0.0
1505613998800,-7.695,3.6200000000000004e-07
1505613998810,-7.695,0.0
1505613998820,-7.695,1.0859999999999999e-06
1505613998830,-7.695,1.0859999999999999e-06
1505613998840,-7.695,2.5340000000000002e-06
1505613998850,-7.695,3.982e-06
1505613998860,-7.695,7.240000000000001e-07
1505613998870,-7.695,0.0
1505613998880,-7.695,0.0
1505613998890,-7.695,0.0
1505613998900,-7.695,7.240000000000001e-07
1505613998910,-7.695,1.81e-06
1505613998920,-7.695,0.0
1505613998930,-7.695,3.6200000000000004e-07
1505613998940,-7.695,7.240000000000001e-07
1505613998950,-7.695,1.0859999999999999e-06
1505613998960,-7.695,1.81e-06
1505613998970,-7.695,1.81e-06
1505613998980,-7.695,1.0859999999999999e-06
1505613998990,-7.695,1.4480000000000002e-06
1505613999000,-7.695,1.0859999999999999e-06
1505613999010,-7.695,1.4480000000000002e-06
1505613999020,-7.695,0.0
1505613999030,-7.695,0.0
1505613999040,-7.695,3.6200000000000004e-07
1505613999050,-7.695,1.81e-06
1505613999060,-7.69,0.0
1505613999070,-7.69,2.1719999999999997e-06
1505613999080,-7.69,1.81e-06
1505613999090,-7.69,1.81e-06
1505613999100,-7.69,1.4480000000000002e-06
1505613999110,-7.69,1.4480000000000002e-06
1505613999120,-7.69,1.4480000000000002e-06
1505613999130,-7.69,1.81e-06
1505613999140,-7.69,3.6200000000000004e-07
1505613999150,-7.69,1.0859999999999999e-06
1505613999160,-7.69,0.0
1505613999170,-7.69,0.0
1505613999180,-7.69,0.0
1505613999190,-7.69,0.0
1505613999200,-7.69,0.0
1505613999210,-7.69,4.706e-06
1505613999220,-7.69,3.6200000000000004e-07
1505613999230,-7.69,2.5340000000000002e-06
1505613999240,-7.69,1.0859999999999999e-06
1505613999250,-7.69,0.0
1505613999260,-7.69,3.6200000000000004e-07
1505613999270,-7.69,1.4480000000000002e-06
1505613999280,-7.69,3.6200000000000004e-07
1505613999290,-7.69,0.0
1505613999300,-7.69,0.0
1505613999310,-7.69,0.0
1505613999320,-7.69,0.0
1505613999330,-7.69,0.0
1505613999340,-7.69,3.6200000000000004e-07
1505613999350,-7.69,3.6200000000000004e-07
1505613999360,-7.69,2.8960000000000003e-06
1505613999370,-7.69,3.6200000000000004e-07
1505613999380,-7.69,0.0
1505613999390,-7.69,1.81e-06
1505613999400,-7.69,2.1719999999999997e-06
1505613999410,-7.69,3.6200000000000004e-07
1505613999420,-7.69,1.4480000000000002e-06
1505613999430,-7.69,1.4480000000000002e-06
1505613999440,-7.69,1.0859999999999999e-06
1505613999450,-7.69,1.81e-06
1505613999460,-7.69,7.240000000000001e-07
1505613999470,-7.69,7.240000000000001e-07
1505613999480,-7.69,0.0
1505613999490,-7.69,1.4480000000000002e-06
1505613999500,-7.69,5.0680000000000004e-06
1505613999510,-7.69,0.0
1505613999520,-7.69,7.240000000000001e-07
1505613999530,-7.69,0.0
1505613999540,-7.69,3.6200000000000004e-07
1505613999550,-7.69,0.0
1505613999560,-7.69,0.0
1505613999570,-7.69,3.6200000000000004e-07
1505613999580,-7.69,7.240000000000001e-07
1505613999590,-7.69,1.0859999999999999e-06
1505613999600,-7.69,1.0859999999999999e-06
1505613999610,-7.69,2.1719999999999997e-06
1505613999620,-7.69,1.4480000000000002e-06
1505613999630,-7.69,1.0859999999999999e-06
1505613999640,-7.69,0.0
1505613999650,-7.69,0.0
1505613999660,-7.69,0.0
1505613999670,-7.69,0.0
1505613999680,-7.69,6.516e-06
1505613999690,-7.69,7.240000000000001e-07
1505613999700,-7.69,1.81e-06
1505613999710,-7.69,1.4480000000000002e-06
1505613999720,-7.69,1.4480000000000002e-06
