jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,1.551713,37.01843340520795,2.1719999999999997,1.5676594136233648,19.176945935417415,0.6043405679483719,0,TCP,PROTON,FT
1,3.00929494241362,33.352473796308665,3.62,3.0347666659583745,34.349425190021556,0.5852333340581487,0,TCP,PROTON,FT
0,1.8232733333333333,19.07366500156282,2.1719999999999997,0.6036139735330344,0.011640703062489549,0.3891836429208077,0,TCP,PROTON,FT
0,1.552799,37.40636563895392,2.1719999999999997,1.5676594136233648,19.176945935417415,0.6043405679483719,0,TCP,PROTON,FT
0,1.1260010000000005,17.69322859166108,1.4480000000000004,-30.546394060839248,103.65503880056022,31.99439406083904,0,TCSP,PROTON,FT
1,1.043582373560341,16.877066481996316,1.4480000000000004,1.0898972551608548,0.4426487037487771,0.4528512692201972,0,TCSP,PROTON,FT
0,1.644023,36.00979590802152,2.1719999999999997,1.6190283807757728,36.26868216084126,0.5529716192242337,0,TCP,PROTON,FT
1,25.371494000000002,18.062444784128466,25.702,-35.80415686082026,143.32262659844844,61.50615687759764,0,TCSP,PROTON,FT
0,1.27786,35.27272494410834,1.81,1.2745542353204429,19.236221301634306,0.5354457433876512,0,TCP,PROTON,FT
1,5.797429999999999,14.590528631916616,6.8779999999999974,4.870186408502456,0.1886711462927285,1.3826921490363815,0,TCSP,PROTON,FT
1,1.405284,16.79933675726634,1.81,1.307841493203984,0.8634788053322651,0.4481275030171167,0,TCSP,PROTON,FT
0,2.1339900000000003,18.856094678351077,2.5340000000000003,1.998554241931657,21.099263428761766,0.5354457420992439,0,TCP,PROTON,FT
1,1.398768,16.76047189490135,1.81,1.4801300208980712,0.6022277374111121,0.4603205689168172,0,TCSP,PROTON,FT
1,0.8347720000000002,36.7662774532731,1.4480000000000004,0.8339898715028289,17.816172770068285,0.614010018179679,0,TCP,PROTON,FT
0,2.5877570000000008,18.017348125353863,2.8960000000000012,2.892867092862631,0.634125386461603,0.3240774779782746,0,TCSP,PROTON,FT
0,0.9086200000000004,31.858922584931513,1.4480000000000004,0.9066208290812284,17.271543825369864,0.5413791060570098,0,TCP,PROTON,FT
0,1.1278110000000003,17.868120472303527,1.4480000000000004,-12.118237066065591,43.52447336436573,13.566237065810885,0,TCSP,PROTON,FT
1,0.6682520000000001,16.371823271251465,1.0859999999999999,0.6962003287610435,19.192428411628967,0.389799666627669,0,TCSP,PROTON,FT
1,1.1962289999999998,35.60248075203521,1.81,1.2020333882975143,37.67743272381495,0.6079666117024864,0,TCP,PROTON,FT
1,0.9107920000000004,34.98177587940576,1.4480000000000004,0.8968955095018175,19.6782067121642,0.5511044779309386,0,TCP,PROTON,FT
1,1.0467230000000003,16.838201619631327,1.4480000000000004,1.0898972551608548,0.4426487037487771,0.4528512692201972,0,TCSP,PROTON,FT
0,0.7754812218327491,19.13709759363195,1.0859999999999999,0.7814123524591807,24.34067848651813,0.30458764608873284,0,TCSP,PROTON,FT
0,0.776309,18.384162606341512,1.0859999999999999,0.7520917103548561,42.619135717496455,0.33390828964493474,0,TCSP,PROTON,FT
1,1.0380350000000005,16.643877307806385,1.4480000000000004,1.0183137006679726,16.241068566503515,0.4296861519770389,0,TCSP,PROTON,FT
0,0.766716,18.645417719603298,1.0859999999999999,0.4541856871383138,0.19722017311593096,0.3493241852907144,0,TCSP,PROTON,FT
0,1.1953239999999998,36.28136216109064,1.81,1.2002203634140305,22.91591319108551,0.609779632800751,0,TCP,PROTON,FT
1,0.7791193415637858,15.826114252085535,1.0859999999999999,0.7618036743786214,3.618709270339692,0.3244232660137495,0,TCSP,PROTON,FT
1,0.4139470000000001,18.27797946710824,0.7240000000000002,0.3970517527187622,34.034234331867786,0.3269482472806219,0,TCSP,PROTON,FT
0,0.7712410000000001,18.256769095953416,1.0859999999999999,0.3384306112134687,27.86297698900595,0.7475692867697901,0,TCSP,PROTON,FT
1,0.77468,17.525044479817804,1.0859999999999999,0.7650599991833911,2.8018284977840824,0.3207749425068461,0,TCSP,PROTON,FT
0,1.6398599999999999,36.397727994291614,2.1719999999999997,1.6190283807757728,36.26868216084126,0.5529716192242337,0,TCP,PROTON,FT
1,3.007663495242864,33.74040603005462,3.62,3.0347666659583745,34.349425190021556,0.5852333340581487,0,TCP,PROTON,FT
0,0.7858963730569949,16.31841789762159,1.0859999999999999,0.7623068782952859,35.52864070518478,0.3236931217040019,0,TCSP,PROTON,FT
0,0.78373,16.027680476598412,1.0859999999999999,0.771059992100031,19.913473998735608,0.3149400002919573,0,TCP,PROTON,FT
1,2.5877570000000008,17.891858960805454,2.8960000000000012,2.892867092862631,0.634125386461603,0.3240774779782746,0,TCSP,PROTON,FT
0,1.2755069999999995,33.75978980765497,1.81,1.2655285974640318,2.103767511669267,0.5454243839962359,0,TCP,PROTON,FT
1,0.9118780000000004,35.33091475704885,1.4480000000000004,0.8968955095018175,19.6782067121642,0.5511044779309386,0,TCP,PROTON,FT
1,1.400397,16.721607032536358,1.81,1.4801300208980712,0.6022277374111121,0.4603205689168172,0,TCSP,PROTON,FT
0,1.5574882323485228,33.60462974824353,2.1719999999999997,1.5629206356666978,22.582892536914226,0.6090793643321689,0,TCP,PROTON,FT
0,1.1962289999999998,34.72963322610681,1.81,1.2020333882975143,37.67743272381495,0.6079666117024864,0,TCP,PROTON,FT
1,1.274783,37.23178197977231,1.81,1.2757629129796737,20.67701869388095,0.5342370620602905,0,TCP,PROTON,FT
0,3.93132,21.733903395617247,4.706,1.751561641563566,0.0425856549219803,1.0021941525437672,0,TCP,PROTON,FT
0,3.007663495242864,32.86755850412621,3.62,3.0347666659583745,34.349425190021556,0.5852333340581487,0,TCP,PROTON,FT
0,0.7740310465698548,18.7702831126443,1.0859999999999999,0.7566343857290759,22.225372457342747,0.3293656094060258,0,TCSP,PROTON,FT
1,1.274964,36.88264310212922,1.81,1.2655285974640318,2.103767511669267,0.5454243839962359,0,TCP,PROTON,FT
1,1.552799,38.27921316488232,2.1719999999999997,1.5676594136233648,19.176945935417415,0.6043405679483719,0,TCP,PROTON,FT
0,0.5473439999999999,32.98392563511479,1.0859999999999999,0.5503183343820257,1.6458914193031378,0.5430703430941366,0,TCP,PROTON,FT
0,0.8347720000000002,35.89342992734468,1.4480000000000004,0.8339898715028289,17.816172770068285,0.614010018179679,0,TCP,PROTON,FT
1,0.6761442163244866,16.915931344361304,1.0859999999999999,0.6708178417698675,15.379905232281327,0.4151819766096351,0,TCSP,PROTON,FT
0,1.1424408602150542,16.685232378609246,1.4480000000000004,1.1309825952990895,3.6668498945027137,0.3172164916013061,0,TCSP,PROTON,FT
0,25.371494000000002,17.30457996801119,25.702,-35.80415686082026,143.32262659844844,61.50615687759764,0,TCSP,PROTON,FT
1,1.1659767441860471,16.579049239375973,1.4480000000000004,1.1309825952990895,3.6668498945027137,0.3172164916013061,0,TCSP,PROTON,FT
1,1.5574882323485228,34.477477274171946,2.1719999999999997,1.5629206356666978,22.582892536914226,0.6090793643321689,0,TCP,PROTON,FT
0,1.2753259999999995,34.88479285783825,1.81,1.2745542353204429,19.236221301634306,0.5354457433876512,0,TCP,PROTON,FT
1,1.277136,39.52058128876587,1.81,1.2552153590603348,40.21431033214774,0.5547846409396467,0,TCP,PROTON,FT
0,0.7860209790209791,16.49217212545785,1.0859999999999999,0.7672423206309708,26.344787204313988,0.3187576793690264,0,TCSP,PROTON,FT
0,0.773594,17.631227619051074,1.0859999999999999,0.7670760342019082,2.8510104462931047,0.3189220637195519,0,TCSP,PROTON,FT
0,1.544111,22.393388192985373,2.1719999999999997,1.5358434447636038,37.35265831108944,0.6361565552412896,0,TCP,PROTON,FT
1,1.0280800000000003,16.45926921157269,1.4480000000000004,1.0860010044995896,6.822302126299668,0.36199816066922497,0,TCSP,PROTON,FT
0,0.9196610000000004,35.66065703037844,1.4480000000000004,0.8938196997809109,33.85461362815553,0.5541803002189696,0,TCP,PROTON,FT
1,1.1260010000000005,18.45109340777836,1.4480000000000004,-30.546394060839248,103.65503880056022,31.99439406083904,0,TCSP,PROTON,FT
1,0.7668969999999999,16.965169745678757,1.0859999999999999,0.7745586428527157,19.708639700267504,0.3114413406703957,0,TCSP,PROTON,FT
1,1.1953239999999998,37.15420968701904,1.81,1.2002203634140305,22.91591319108551,0.609779632800751,0,TCP,PROTON,FT
1,0.7742123184777165,18.66409997341103,1.0859999999999999,0.7693254323162066,18.15791546711635,0.3166744588099421,0,TCSP,PROTON,FT
0,1.1312500000000003,18.062444784128466,1.4480000000000004,-12.118237066065591,43.52447336436573,13.566237065810885,0,TCSP,PROTON,FT
1,5.673897499999998,14.551916581286335,6.8779999999999974,5.459806269395156,0.1285948379612341,1.2464936329865488,0,TCSP,PROTON,FT
0,6.3078499999999975,14.696711771149884,6.8779999999999974,7.143362732323038,0.3002501292768137,0.8168641355944766,0,TCSP,PROTON,FT
1,1.272249,36.10677892958904,1.81,1.271532547770426,21.896358131032706,0.5384674460246822,0,TCP,PROTON,FT
1,0.773594,17.33198422666641,1.0859999999999999,0.7670760342019082,2.8510104462931047,0.3189220637195519,0,TCSP,PROTON,FT
0,3.55945518277416,14.098224986380556,4.343999999999999,3.845946859144743,0.21242967134809895,0.9061762010649268,0,TCSP,PROTON,FT
1,1.27786,38.007646152312496,1.81,1.2745542353204429,19.236221301634306,0.5354457433876512,0,TCP,PROTON,FT
1,0.7860209790209791,16.192928733073185,1.0859999999999999,0.7672423206309708,26.344787204313988,0.3187576793690264,0,TCSP,PROTON,FT
0,1.277136,36.78566008056171,1.81,1.2552153590603348,40.21431033214774,0.5547846409396467,0,TCP,PROTON,FT
1,1.1962133199799698,35.25334174166385,1.81,1.2020333882975143,37.67743272381495,0.6079666117024864,0,TCP,PROTON,FT
1,0.7858963730569949,16.01917450523693,1.0859999999999999,0.7623068782952859,35.52864070518478,0.3236931217040019,0,TCSP,PROTON,FT
1,0.776309,18.084919213956848,1.0859999999999999,0.7520917103548561,42.619135717496455,0.33390828964493474,0,TCSP,PROTON,FT
1,0.7712410000000001,19.014633912070693,1.0859999999999999,0.3384306112134687,27.86297698900595,0.7475692867697901,0,TCSP,PROTON,FT
1,2.1430400000000005,14.629140682546895,2.8960000000000012,1.9823219159545389,0.5479963001481984,0.882880916816843,0,TCSP,PROTON,FT
0,1.274783,34.49686077156815,1.81,1.2757629129796737,20.67701869388095,0.5342370620602905,0,TCP,PROTON,FT
1,0.8347720000000003,35.99041298578118,1.4480000000000004,0.8345943236342085,34.11775831544909,0.6134056763667799,0,TCP,PROTON,FT
1,1.9162253380070104,16.060904372331557,2.5340000000000003,2.1015892160830503,0.4747095434943665,0.478828789270473,0,TCSP,PROTON,FT
0,0.77468,17.82428787220247,1.0859999999999999,0.7650599991833911,2.8018284977840824,0.3207749425068461,0,TCSP,PROTON,FT
1,1.1424408602150542,16.38598898622458,1.4480000000000004,1.1309825952990895,3.6668498945027137,0.3172164916013061,0,TCSP,PROTON,FT
0,2.13761,18.928618119421657,2.5340000000000003,1.7911458129292974,19.205350889960272,0.742854168059951,0,TCP,PROTON,FT
0,0.9647300000000004,19.00114156049224,1.4480000000000004,0.9751374409175412,18.159883085191414,0.4728625012755596,0,TCP,PROTON,FT
0,1.1962133199799698,34.38049421573545,1.81,1.2020333882975143,37.67743272381495,0.6079666117024864,0,TCP,PROTON,FT
1,0.6669849999999999,16.48841785834643,1.0859999999999999,0.5292461503823696,0.23125928917191396,0.3667777441690993,0,TCSP,PROTON,FT
0,0.8329620000000003,35.50549769359872,1.4480000000000004,0.8291552586376291,35.27652290065464,0.6188447413623754,0,TCP,PROTON,FT
0,1.0226500000000005,17.211648361455993,1.4480000000000004,0.9404130392527588,21.423449987635774,0.5075869567257987,0,TCP,PROTON,FT
1,0.8329620000000003,36.378345219527134,1.4480000000000004,0.8291552586376291,35.27652290065464,0.6188447413623754,0,TCP,PROTON,FT
0,0.9107920000000004,32.2468546712016,1.4480000000000004,0.8968955095018175,19.6782067121642,0.5511044779309386,0,TCP,PROTON,FT
1,0.766716,19.403282535720574,1.0859999999999999,0.4541856871383138,0.19722017311593096,0.3493241852907144,0,TCSP,PROTON,FT
0,1.272249,33.37185772138488,1.81,1.271532547770426,21.896358131032706,0.5384674460246822,0,TCP,PROTON,FT
0,0.7742123184777165,18.96334336579569,1.0859999999999999,0.7693254323162066,18.15791546711635,0.3166744588099421,0,TCSP,PROTON,FT
1,3.05709,14.722308423129995,3.62,2.9382543547079902,39.081113553022455,0.6817456452919912,0,TCP,PROTON,FT
0,7.640372,17.498904279836133,7.9639999999999995,-50.02247739919947,172.73758299933675,57.98647739919857,0,TCSP,PROTON,FT
1,1.7878551810237204,14.867305419469119,2.1719999999999997,1.7151904725753346,21.95831533623085,0.4568095244481766,0,TCP,PROTON,FT
0,135.088988,16.741039463718856,137.56,241.25156559349784,0.001163270482637472,-134.23425071996834,0,TCSP,PROTON,FT
1,1.0058428571428577,18.511608333265816,1.4480000000000004,1.0944186026056957,25.777512465959195,0.3535813961907758,0,TCP,PROTON,FT
1,1.1278110000000003,18.625985288420807,1.4480000000000004,-12.118237066065591,43.52447336436573,13.566237065810885,0,TCSP,PROTON,FT
0,1.19421932899349,33.21669751449757,1.81,1.2074069532704017,29.77616446942461,0.6025930467295879,0,TCP,PROTON,FT
1,1.1312500000000003,18.82030960024575,1.4480000000000004,-12.118237066065591,43.52447336436573,13.566237065810885,0,TCSP,PROTON,FT
0,0.8347720000000003,35.11756545985276,1.4480000000000004,0.8345943236342085,34.11775831544909,0.6134056763667799,0,TCP,PROTON,FT
0,1.1906179999999995,37.794297872699865,1.81,1.2117027679056376,19.173805263125587,0.5982971637606036,0,TCP,PROTON,FT
0,1.274964,34.147721893925066,1.81,1.2655285974640318,2.103767511669267,0.5454243839962359,0,TCP,PROTON,FT
1,1.0277180000000004,16.410688133616453,1.4480000000000004,1.0860010044995896,6.822302126299668,0.36199816066922497,0,TCSP,PROTON,FT
1,135.088988,17.498904279836136,137.56,241.25156559349784,0.001163270482637472,-134.23425071996834,0,TCSP,PROTON,FT
0,0.7791193415637858,16.1253576444702,1.0859999999999999,0.7618036743786214,3.618709270339692,0.3244232660137495,0,TCSP,PROTON,FT
1,1.3916314285714284,15.02404659747254,1.81,1.3415294116782124,24.677389499331866,0.4684705870208923,0,TCP,PROTON,FT
1,4.118135202804207,16.022039509966568,4.706,4.1774943725494245,0.3382126295606972,0.4245569710834063,0,TCSP,PROTON,FT
1,1.1920659999999998,37.5033486973904,1.81,1.2002203634140305,22.91591319108551,0.609779632800751,0,TCP,PROTON,FT
1,8.9038425,14.66775273317717,10.136000000000001,8.695961371980568,0.1503747808375601,0.8624101632215214,0,TCSP,PROTON,FT
1,65.48598100000001,17.868120472303527,65.884,6.618133432579571,37.45157485069709,59.26586656742037,0,TCSP,PROTON,FT
0,1.1920659999999998,36.630501171462,1.81,1.2002203634140305,22.91591319108551,0.609779632800751,0,TCP,PROTON,FT
1,0.8091764705882354,19.363758765845144,1.0859999999999999,0.8319357748459422,20.440424742234246,0.2540642206034053,0,TCP,PROTON,FT
1,0.8155859999999999,17.65436372929609,1.0859999999999999,0.809816329808866,18.64974146149611,0.2761836396993368,0,TCSP,PROTON,FT
1,0.8183010000000001,16.32324219329523,1.0859999999999999,0.7943888481410266,18.619407693443886,0.2916111122010879,0,TCSP,PROTON,FT
1,0.4517760000000002,16.79933675726634,0.7240000000000002,0.4442377021101131,2.511209733688624,0.2815543601942422,0,TCSP,PROTON,FT
1,0.807984,17.08110700941251,1.0859999999999999,0.8158597002403932,17.73214006648078,0.27014023438483004,0,TCSP,PROTON,FT
1,0.8168529999999999,18.693998797559537,1.0859999999999999,0.8013555153185599,18.436901172164504,0.284644407933471,0,TCSP,PROTON,FT
0,0.8172149999999999,18.004147490580987,1.0859999999999999,0.8087112615737412,2.1779579356005034,0.2770967349549964,0,TCSP,PROTON,FT
0,0.7637317073170732,17.949777036750874,1.0859999999999999,0.7759732888113413,34.88213452208759,0.3100267111885829,0,TCSP,PROTON,FT
0,0.781015,19.281892783495493,1.0859999999999999,0.7892687541967879,19.808130487890754,0.29673121919272416,0,TCSP,PROTON,FT
1,1.2739131944444444,30.539953491613183,1.81,1.2521936526325694,23.968740485829247,0.5578063440475058,0,TCP,PROTON,FT
1,0.813776,18.50939070132584,1.0859999999999999,0.8243205066790319,20.70420357602025,0.2616794661096643,0,TCSP,PROTON,FT
1,0.815948,16.702174601353867,1.0859999999999999,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
1,0.8164910000000001,17.838971825529786,1.0859999999999999,0.8134423927713157,21.923055533583987,0.2725575959881393,0,TCSP,PROTON,FT
0,0.778419867549669,16.916904682390918,1.0859999999999999,0.7977295472981932,23.682596257405507,0.28827045135562024,0,TCSP,PROTON,FT
0,0.44526000000000016,18.480242054552097,0.7240000000000002,0.4514422997956521,18.093214095996718,0.2725575967433195,0,TCSP,PROTON,FT
1,0.4546720000000001,19.26725551744312,0.7240000000000002,0.38232844067496746,0.4685522019302398,0.26376330674475224,0,TCSP,PROTON,FT
0,0.7783,18.615834910123183,1.0859999999999999,0.7839307047963247,2.5324315414767287,0.3020643226784901,0,TCSP,PROTON,FT
0,0.7768879432624114,17.01343480896661,1.0859999999999999,0.7995425671998485,22.128449305172712,0.28645742879609337,0,TCSP,PROTON,FT
1,0.7680078431372549,18.220061391162826,1.0859999999999999,0.7795993319807697,24.2632487883538,0.30640066801922883,0,TCSP,PROTON,FT
1,0.4550340000000002,19.36441767335559,0.7240000000000002,0.4653422265952825,20.747096458497023,0.2586577630513067,0,TCSP,PROTON,FT
0,0.8135950000000001,18.77172852228951,1.0859999999999999,0.8134424041062559,24.199367856765818,0.27255759589374395,0,TCSP,PROTON,FT
0,0.8159480000000001,17.916701550259763,1.0859999999999999,0.8101468342397975,33.27509332274169,0.27585316449204056,0,TCSP,PROTON,FT
1,0.7691016393442622,18.123531264587125,1.0859999999999999,0.6503362093001779,0.4285829425059433,0.3009704427305712,0,TCSP,PROTON,FT
1,1.1801200000000005,7.027984977395103,1.4480000000000004,1.1142276409406309,1.0702585967342717,0.3297689568397806,0,TCP,PROTON,FT
0,1.2073522727272723,30.675741383461556,1.81,1.189561810062915,21.1549870655292,0.6204381432504169,0,TCP,PROTON,FT
1,0.8159480000000001,17.362877261558676,1.0859999999999999,0.8134424041062559,24.199367856765818,0.27255759589374395,0,TCSP,PROTON,FT
1,0.8134140000000001,18.596836641647066,1.0859999999999999,0.8110249633318628,18.90396887767605,0.27497495962188684,0,TCSP,PROTON,FT
1,0.820292,18.791160953472005,1.0859999999999999,0.7910817999547398,22.978472547793626,0.2949181972676505,0,TCSP,PROTON,FT
1,0.784273,16.801068530500075,1.0859999999999999,0.774764586355502,21.279750761528952,0.3112353926811868,0,TCSP,PROTON,FT
1,0.813776,18.1304582932672,1.0859999999999999,0.8351986621487338,23.925714414123288,0.2508013356137655,0,TCSP,PROTON,FT
1,0.8164910000000001,19.451863613676814,1.0859999999999999,0.8261335523405456,21.92688910074183,0.2598664441440084,0,TCSP,PROTON,FT
0,0.7688676056338029,17.669839669681352,1.0859999999999999,0.7783905899681517,17.51759945430224,0.3076093496722621,0,TCSP,PROTON,FT
0,0.815948,18.19847180240593,1.0859999999999999,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
0,0.777938,18.808895163274574,1.0859999999999999,0.7869168495607566,18.66576787328719,0.29908312353771194,0,TCSP,PROTON,FT
1,1.1784910000000004,18.412228545413367,1.4480000000000004,1.1941769037612835,17.932132923849476,0.2538230392281621,0,TCSP,PROTON,FT
0,0.7788430000000001,18.895772277192712,1.0859999999999999,0.7919964055155393,20.317079702044357,0.2940035778896864,0,TCSP,PROTON,FT
0,0.784273,16.44390706217,1.0859999999999999,0.774764586355502,21.279750761528952,0.3112353926811868,0,TCSP,PROTON,FT
1,0.8125089999999999,17.178269165324973,1.0859999999999999,0.8147918059341202,2.1356051803860465,0.2711666995041464,0,TCSP,PROTON,FT
1,0.8139569999999999,18.033296137354732,1.0859999999999999,0.8267378434398692,18.738637231897272,0.25926210398931643,0,TCSP,PROTON,FT
1,0.814319,18.217904233588428,1.0859999999999999,0.8351986621487338,23.925714414123288,0.2508013356137655,0,TCSP,PROTON,FT
0,0.8159480000000001,18.859174462610735,1.0859999999999999,0.8134424041062559,24.199367856765818,0.27255759589374395,0,TCSP,PROTON,FT
0,0.7834,16.627314302663827,1.0859999999999999,0.7681168346749967,21.028025608794405,0.3178831390994142,0,TCSP,PROTON,FT
1,1.1333728395061728,17.930471011435735,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
0,0.7619238095238096,18.14283728990227,1.0859999999999999,0.7978135735759596,1.1632996132561118,0.3105927070694957,0,TCSP,PROTON,FT
1,0.8172149999999999,16.507850289528925,1.0859999999999999,0.8087112615737412,2.1779579356005034,0.2770967349549964,0,TCSP,PROTON,FT
0,0.7742611570247935,17.196842049460436,1.0859999999999999,0.800751166532894,18.043945820411853,0.2852487485358792,0,TCSP,PROTON,FT
1,0.815948,19.64618792550176,1.0859999999999999,0.8327812884034124,20.47199951742526,0.2532186980038557,0,TCSP,PROTON,FT
1,0.784092,16.511478150772987,1.0859999999999999,0.7956358564314799,18.289563383298315,0.29036411637777304,0,TCSP,PROTON,FT
1,0.7637317073170732,18.306938505080954,1.0859999999999999,0.7759732888113413,34.88213452208759,0.3100267111885829,0,TCSP,PROTON,FT
0,0.7844596858638744,16.5404371887457,1.0859999999999999,0.7638863501440971,18.013775882021058,0.322113524185573,0,TCSP,PROTON,FT
0,1.5084540000000002,16.347376935594305,1.81,1.5145382447256333,18.34122570296116,0.29546170803600785,0,TCSP,PROTON,FT
0,1.1337362637362642,17.48643242918753,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
0,0.7828514619883041,16.723844429239527,1.0859999999999999,0.77295158172823,23.77920152799799,0.313048413744747,0,TCSP,PROTON,FT
0,0.784092,16.154316682442907,1.0859999999999999,0.7956358564314799,18.289563383298315,0.29036411637777304,0,TCSP,PROTON,FT
1,0.7768879432624114,17.370596277296688,1.0859999999999999,0.7995425671998485,22.128449305172712,0.28645742879609337,0,TCSP,PROTON,FT
