Timestamp,position,BLMTI.05L7.B2I10_TCSG.B5L7.B2
1459607198300,-8.68,0.0
1459607198310,-8.68,1.0859999999999999e-06
1459607198320,-8.68,0.0
1459607198330,-8.68,0.0
1459607198340,-8.68,7.240000000000001e-07
1459607198350,-8.68,3.6200000000000004e-07
1459607198360,-8.68,0.0
1459607198370,-8.68,3.6200000000000004e-07
1459607198380,-8.68,3.6200000000000004e-07
1459607198390,-8.68,3.6200000000000004e-07
1459607198400,-8.68,0.0
1459607198410,-8.68,7.240000000000001e-07
1459607198420,-8.68,0.0
1459607198430,-8.68,7.240000000000001e-07
1459607198440,-8.68,0.0
1459607198450,-8.68,0.0
1459607198460,-8.68,0.0
1459607198470,-8.68,1.0859999999999999e-06
1459607198480,-8.68,0.0
1459607198490,-8.68,3.6200000000000004e-07
1459607198500,-8.68,0.0
1459607198510,-8.68,1.0859999999999999e-06
1459607198520,-8.68,3.6200000000000004e-07
1459607198530,-8.68,3.6200000000000004e-07
1459607198540,-8.68,0.0
1459607198550,-8.68,1.0859999999999999e-06
1459607198560,-8.68,0.0
1459607198570,-8.68,1.0859999999999999e-06
1459607198580,-8.68,0.0
1459607198590,-8.68,0.0
1459607198600,-8.68,0.0
1459607198610,-8.68,1.0859999999999999e-06
1459607198620,-8.68,0.0
1459607198630,-8.68,3.6200000000000004e-07
1459607198640,-8.68,0.0
1459607198650,-8.68,1.0859999999999999e-06
1459607198660,-8.68,0.0
1459607198670,-8.68,1.0859999999999999e-06
1459607198680,-8.68,0.0
1459607198690,-8.68,3.6200000000000004e-07
1459607198700,-8.68,0.0
1459607198710,-8.68,7.240000000000001e-07
1459607198720,-8.68,3.6200000000000004e-07
1459607198730,-8.68,7.240000000000001e-07
1459607198740,-8.68,0.0
1459607198750,-8.68,7.240000000000001e-07
1459607198760,-8.68,3.6200000000000004e-07
1459607198770,-8.68,0.0
1459607198780,-8.68,0.0
1459607198790,-8.68,1.0859999999999999e-06
1459607198800,-8.68,0.0
1459607198810,-8.68,3.6200000000000004e-07
1459607198820,-8.68,0.0
1459607198830,-8.68,1.0859999999999999e-06
1459607198840,-8.68,0.0
1459607198850,-8.68,7.240000000000001e-07
1459607198860,-8.68,0.0
1459607198870,-8.68,7.240000000000001e-07
1459607198880,-8.68,0.0
1459607198890,-8.68,3.6200000000000004e-07
1459607198900,-8.68,0.0
1459607198910,-8.68,7.240000000000001e-07
1459607198920,-8.68,0.0
1459607198930,-8.68,7.240000000000001e-07
1459607198940,-8.68,0.0
1459607198950,-8.68,3.6200000000000004e-07
1459607198960,-8.68,0.0
1459607198970,-8.68,7.240000000000001e-07
1459607198980,-8.68,0.0
1459607198990,-8.68,3.6200000000000004e-07
1459607199000,-8.68,0.0
1459607199010,-8.68,3.6200000000000004e-07
1459607199020,-8.68,3.6200000000000004e-07
1459607199030,-8.68,3.6200000000000004e-07
1459607199040,-8.68,0.0
1459607199050,-8.68,7.240000000000001e-07
1459607199060,-8.68,3.6200000000000004e-07
1459607199070,-8.68,0.0
1459607199080,-8.68,0.0
1459607199090,-8.68,7.240000000000001e-07
1459607199100,-8.68,0.0
1459607199110,-8.68,7.240000000000001e-07
1459607199120,-8.68,0.0
1459607199130,-8.68,7.240000000000001e-07
1459607199140,-8.68,0.0
1459607199150,-8.68,7.240000000000001e-07
1459607199160,-8.68,0.0
1459607199170,-8.68,3.6200000000000004e-07
1459607199180,-8.68,3.6200000000000004e-07
1459607199190,-8.68,7.240000000000001e-07
1459607199200,-8.68,0.0
1459607199210,-8.68,3.6200000000000004e-07
1459607199220,-8.68,0.0
1459607199230,-8.68,7.240000000000001e-07
1459607199240,-8.68,0.0
1459607199250,-8.68,0.0
1459607199260,-8.68,3.6200000000000004e-07
1459607199270,-8.68,3.6200000000000004e-07
1459607199280,-8.68,0.0
1459607199290,-8.68,1.0859999999999999e-06
1459607199300,-8.68,0.0
1459607199310,-8.68,0.0
1459607199320,-8.68,3.6200000000000004e-07
1459607199330,-8.68,1.0859999999999999e-06
1459607199340,-8.68,0.0
1459607199350,-8.68,3.6200000000000004e-07
1459607199360,-8.68,0.0
1459607199370,-8.68,1.0859999999999999e-06
1459607199380,-8.68,0.0
1459607199390,-8.68,7.240000000000001e-07
1459607199400,-8.68,0.0
1459607199410,-8.68,3.6200000000000004e-07
1459607199420,-8.68,0.0
1459607199430,-8.68,3.6200000000000004e-07
1459607199440,-8.68,3.6200000000000004e-07
1459607199450,-8.68,3.6200000000000004e-07
1459607199460,-8.68,0.0
1459607199470,-8.68,0.0
1459607199480,-8.68,0.0
1459607199490,-8.68,7.240000000000001e-07
1459607199500,-8.68,0.0
1459607199510,-8.68,1.0859999999999999e-06
1459607199520,-8.68,0.0
1459607199530,-8.68,3.6200000000000004e-07
1459607199540,-8.68,0.0
1459607199550,-8.68,3.6200000000000004e-07
1459607199560,-8.68,0.0
1459607199570,-8.68,1.0859999999999999e-06
1459607199580,-8.68,0.0
1459607199590,-8.68,1.0859999999999999e-06
1459607199600,-8.68,0.0
1459607199610,-8.68,0.0
1459607199620,-8.68,0.0
1459607199630,-8.68,7.240000000000001e-07
1459607199640,-8.68,0.0
1459607199650,-8.68,3.6200000000000004e-07
1459607199660,-8.68,3.6200000000000004e-07
1459607199670,-8.68,0.0
1459607199680,-8.68,3.6200000000000004e-07
1459607199690,-8.68,0.0
1459607199700,-8.68,0.0
1459607199710,-8.68,1.0859999999999999e-06
1459607199720,-8.68,0.0
1459607199730,-8.68,7.240000000000001e-07
1459607199740,-8.68,0.0
1459607199750,-8.68,7.240000000000001e-07
1459607199760,-8.68,0.0
1459607199770,-8.68,1.81e-06
1459607199780,-8.68,0.0
1459607199790,-8.68,0.0
1459607199800,-8.68,0.0
1459607199810,-8.68,7.240000000000001e-07
1459607199820,-8.68,0.0
1459607199830,-8.68,7.240000000000001e-07
1459607199840,-8.68,0.0
1459607199850,-8.68,3.6200000000000004e-07
1459607199860,-8.68,3.6200000000000004e-07
1459607199870,-8.68,3.6200000000000004e-07
1459607199880,-8.68,3.6200000000000004e-07
1459607199890,-8.68,0.0
1459607199900,-8.68,0.0
1459607199910,-8.68,7.240000000000001e-07
1459607199920,-8.68,3.6200000000000004e-07
1459607199930,-8.68,0.0
1459607199940,-8.68,3.6200000000000004e-07
1459607199950,-8.68,7.240000000000001e-07
1459607199960,-8.68,0.0
1459607199970,-8.68,7.240000000000001e-07
1459607199980,-8.68,0.0
1459607199990,-8.68,0.0
1459607200000,-8.68,0.0
1459607200010,-8.68,1.0859999999999999e-06
1459607200020,-8.68,0.0
1459607200030,-8.68,3.6200000000000004e-07
1459607200040,-8.68,0.0
1459607200050,-8.68,0.0
1459607200060,-8.68,3.6200000000000004e-07
1459607200070,-8.68,1.4480000000000002e-06
1459607200080,-8.68,0.0
1459607200090,-8.68,0.0
1459607200100,-8.68,0.0
1459607200110,-8.68,3.6200000000000004e-07
1459607200120,-8.68,0.0
1459607200130,-8.68,1.0859999999999999e-06
1459607200140,-8.68,0.0
1459607200150,-8.68,7.240000000000001e-07
1459607200160,-8.68,0.0
1459607200170,-8.68,3.6200000000000004e-07
1459607200180,-8.68,0.0
1459607200190,-8.68,3.6200000000000004e-07
1459607200200,-8.68,0.0
1459607200210,-8.68,7.240000000000001e-07
1459607200220,-8.68,0.0
1459607200230,-8.68,1.4480000000000002e-06
1459607200240,-8.68,0.0
1459607200250,-8.68,0.0
1459607200260,-8.68,0.0
1459607200270,-8.68,0.0
1459607200280,-8.68,0.0
1459607200290,-8.68,3.6200000000000004e-07
1459607200300,-8.68,3.6200000000000004e-07
1459607200310,-8.68,3.6200000000000004e-07
1459607200320,-8.68,7.240000000000001e-07
1459607200330,-8.68,3.6200000000000004e-07
1459607200340,-8.68,7.240000000000001e-07
1459607200350,-8.68,1.0859999999999999e-06
1459607200360,-8.68,0.0
1459607200370,-8.68,3.6200000000000004e-07
1459607200380,-8.68,0.0
1459607200390,-8.68,1.0859999999999999e-06
1459607200400,-8.68,0.0
1459607200410,-8.68,0.0
1459607200420,-8.68,0.0
1459607200430,-8.68,1.0859999999999999e-06
1459607200440,-8.68,0.0
1459607200450,-8.68,0.0
1459607200460,-8.68,0.0
1459607200470,-8.68,7.240000000000001e-07
1459607200480,-8.68,3.6200000000000004e-07
1459607200490,-8.68,0.0
1459607200500,-8.68,3.6200000000000004e-07
1459607200510,-8.68,3.6200000000000004e-07
1459607200520,-8.68,7.240000000000001e-07
1459607200530,-8.68,7.240000000000001e-07
1459607200540,-8.68,7.240000000000001e-07
1459607200550,-8.68,0.0
1459607200560,-8.68,0.0
1459607200570,-8.68,7.240000000000001e-07
1459607200580,-8.68,0.0
1459607200590,-8.68,3.6200000000000004e-07
1459607200600,-8.68,0.0
1459607200610,-8.68,7.240000000000001e-07
1459607200620,-8.68,0.0
1459607200630,-8.68,7.240000000000001e-07
1459607200640,-8.68,0.0
1459607200650,-8.68,3.6200000000000004e-07
1459607200660,-8.68,7.240000000000001e-07
1459607200670,-8.68,0.0
1459607200680,-8.68,3.6200000000000004e-07
1459607200690,-8.68,3.6200000000000004e-07
1459607200700,-8.68,3.6200000000000004e-07
1459607200710,-8.68,3.6200000000000004e-07
1459607200720,-8.68,3.6200000000000004e-07
1459607200730,-8.68,1.0859999999999999e-06
1459607200740,-8.68,0.0
1459607200750,-8.68,3.6200000000000004e-07
1459607200760,-8.68,0.0
1459607200770,-8.68,7.240000000000001e-07
1459607200780,-8.68,0.0
1459607200790,-8.68,3.6200000000000004e-07
1459607200800,-8.68,0.0
1459607200810,-8.68,1.0859999999999999e-06
1459607200820,-8.68,0.0
1459607200830,-8.68,0.0
1459607200840,-8.68,0.0
1459607200850,-8.68,3.6200000000000004e-07
1459607200860,-8.68,7.240000000000001e-07
1459607200870,-8.68,0.0
1459607200880,-8.68,3.6200000000000004e-07
1459607200890,-8.68,0.0
1459607200900,-8.68,3.6200000000000004e-07
1459607200910,-8.68,0.0
1459607200920,-8.68,0.0
1459607200930,-8.68,7.240000000000001e-07
1459607200940,-8.68,0.0
1459607200950,-8.68,1.0859999999999999e-06
1459607200960,-8.68,0.0
1459607200970,-8.68,7.240000000000001e-07
1459607200980,-8.68,0.0
1459607200990,-8.68,1.0859999999999999e-06
1459607201000,-8.68,0.0
1459607201010,-8.68,7.240000000000001e-07
1459607201020,-8.68,0.0
1459607201030,-8.68,3.6200000000000004e-07
1459607201040,-8.68,3.6200000000000004e-07
1459607201050,-8.68,0.0
1459607201060,-8.68,0.0
1459607201070,-8.68,3.6200000000000004e-07
1459607201080,-8.68,0.0
1459607201090,-8.68,3.6200000000000004e-07
1459607201100,-8.68,0.0
1459607201110,-8.68,3.6200000000000004e-07
1459607201120,-8.68,7.240000000000001e-07
1459607201130,-8.68,3.6200000000000004e-07
1459607201140,-8.68,0.0
1459607201150,-8.68,7.240000000000001e-07
1459607201160,-8.68,0.0
1459607201170,-8.68,0.0
1459607201180,-8.68,3.6200000000000004e-07
1459607201190,-8.68,3.6200000000000004e-07
1459607201200,-8.68,0.0
1459607201210,-8.68,3.6200000000000004e-07
1459607201220,-8.68,3.6200000000000004e-07
1459607201230,-8.68,1.0859999999999999e-06
1459607201240,-8.68,0.0
1459607201250,-8.68,7.240000000000001e-07
1459607201260,-8.68,0.0
1459607201270,-8.68,3.6200000000000004e-07
1459607201280,-8.68,0.0
1459607201290,-8.68,0.0
1459607201300,-8.68,3.6200000000000004e-07
1459607201310,-8.68,7.240000000000001e-07
1459607201320,-8.68,0.0
1459607201330,-8.68,7.240000000000001e-07
1459607201340,-8.68,0.0
1459607201350,-8.68,3.6200000000000004e-07
1459607201360,-8.68,0.0
1459607201370,-8.68,7.240000000000001e-07
1459607201380,-8.68,0.0
1459607201390,-8.68,0.0
1459607201400,-8.68,7.240000000000001e-07
1459607201410,-8.68,3.6200000000000004e-07
1459607201420,-8.68,0.0
1459607201430,-8.68,7.240000000000001e-07
1459607201440,-8.68,0.0
1459607201450,-8.68,3.6200000000000004e-07
1459607201460,-8.68,0.0
1459607201470,-8.68,0.0
1459607201480,-8.68,7.240000000000001e-07
1459607201490,-8.68,0.0
1459607201500,-8.68,7.240000000000001e-07
1459607201510,-8.68,7.240000000000001e-07
1459607201520,-8.68,0.0
1459607201530,-8.68,3.6200000000000004e-07
1459607201540,-8.68,3.6200000000000004e-07
1459607201550,-8.68,7.240000000000001e-07
1459607201560,-8.68,0.0
1459607201570,-8.68,1.0859999999999999e-06
1459607201580,-8.68,0.0
1459607201590,-8.68,3.6200000000000004e-07
1459607201600,-8.68,0.0
1459607201610,-8.68,3.6200000000000004e-07
1459607201620,-8.68,3.6200000000000004e-07
1459607201630,-8.68,0.0
1459607201640,-8.68,3.6200000000000004e-07
1459607201650,-8.68,3.6200000000000004e-07
1459607201660,-8.68,3.6200000000000004e-07
1459607201670,-8.68,3.6200000000000004e-07
1459607201680,-8.68,0.0
1459607201690,-8.68,3.6200000000000004e-07
1459607201700,-8.68,7.240000000000001e-07
1459607201710,-8.68,3.6200000000000004e-07
1459607201720,-8.68,3.6200000000000004e-07
1459607201730,-8.68,0.0
1459607201740,-8.68,3.6200000000000004e-07
1459607201750,-8.68,3.6200000000000004e-07
1459607201760,-8.68,0.0
1459607201770,-8.68,7.240000000000001e-07
1459607201780,-8.68,0.0
1459607201790,-8.68,3.6200000000000004e-07
1459607201800,-8.68,3.6200000000000004e-07
1459607201810,-8.68,1.0859999999999999e-06
1459607201820,-8.68,0.0
1459607201830,-8.68,0.0
1459607201840,-8.68,0.0
1459607201850,-8.68,3.6200000000000004e-07
1459607201860,-8.68,0.0
1459607201870,-8.68,3.6200000000000004e-07
1459607201880,-8.68,0.0
1459607201890,-8.68,7.240000000000001e-07
1459607201900,-8.68,3.6200000000000004e-07
1459607201910,-8.68,0.0
1459607201920,-8.68,7.240000000000001e-07
1459607201930,-8.68,3.6200000000000004e-07
1459607201940,-8.68,0.0
1459607201950,-8.68,7.240000000000001e-07
1459607201960,-8.68,0.0
1459607201970,-8.68,1.4480000000000002e-06
1459607201980,-8.68,0.0
1459607201990,-8.68,3.6200000000000004e-07
1459607202000,-8.68,0.0
1459607202010,-8.68,1.4480000000000002e-06
1459607202020,-8.68,0.0
1459607202030,-8.68,0.0
1459607202040,-8.68,0.0
1459607202050,-8.68,3.6200000000000004e-07
1459607202060,-8.68,3.6200000000000004e-07
1459607202070,-8.68,0.0
1459607202080,-8.68,0.0
1459607202090,-8.68,1.0859999999999999e-06
1459607202100,-8.68,7.240000000000001e-07
1459607202110,-8.68,0.0
1459607202120,-8.68,0.0
1459607202130,-8.68,7.240000000000001e-07
1459607202140,-8.68,0.0
1459607202150,-8.68,3.6200000000000004e-07
1459607202160,-8.68,0.0
1459607202170,-8.68,7.240000000000001e-07
1459607202180,-8.68,0.0
1459607202190,-8.68,3.6200000000000004e-07
1459607202200,-8.68,0.0
1459607202210,-8.68,7.240000000000001e-07
1459607202220,-8.68,0.0
1459607202230,-8.68,1.4480000000000002e-06
1459607202240,-8.68,0.0
1459607202250,-8.68,0.0
1459607202260,-8.68,0.0
1459607202270,-8.68,1.0859999999999999e-06
1459607202280,-8.68,7.240000000000001e-07
1459607202290,-8.68,0.0
1459607202300,-8.68,0.0
1459607202310,-8.68,0.0
1459607202320,-8.68,1.0859999999999999e-06
1459607202330,-8.68,3.6200000000000004e-07
1459607202340,-8.68,0.0
1459607202350,-8.68,0.0
1459607202360,-8.68,3.6200000000000004e-07
1459607202370,-8.68,3.6200000000000004e-07
1459607202380,-8.68,0.0
1459607202390,-8.68,1.0859999999999999e-06
1459607202400,-8.68,0.0
1459607202410,-8.68,0.0
1459607202420,-8.68,0.0
1459607202430,-8.68,7.240000000000001e-07
1459607202440,-8.68,0.0
1459607202450,-8.68,7.240000000000001e-07
1459607202460,-8.68,0.0
1459607202470,-8.68,1.0859999999999999e-06
1459607202480,-8.68,0.0
1459607202490,-8.68,7.240000000000001e-07
1459607202500,-8.68,0.0
1459607202510,-8.68,0.0
1459607202520,-8.68,3.6200000000000004e-07
1459607202530,-8.68,0.0
1459607202540,-8.68,3.6200000000000004e-07
1459607202550,-8.68,7.240000000000001e-07
1459607202560,-8.68,7.240000000000001e-07
1459607202570,-8.68,0.0
1459607202580,-8.68,3.6200000000000004e-07
1459607202590,-8.68,3.6200000000000004e-07
1459607202600,-8.68,0.0
1459607202610,-8.68,7.240000000000001e-07
1459607202620,-8.68,0.0
1459607202630,-8.68,7.240000000000001e-07
1459607202640,-8.68,0.0
1459607202650,-8.68,3.6200000000000004e-07
1459607202660,-8.68,3.6200000000000004e-07
1459607202670,-8.68,7.240000000000001e-07
1459607202680,-8.68,3.6200000000000004e-07
1459607202690,-8.68,3.6200000000000004e-07
1459607202700,-8.68,0.0
1459607202710,-8.68,7.240000000000001e-07
1459607202720,-8.68,3.6200000000000004e-07
1459607202730,-8.68,7.240000000000001e-07
1459607202740,-8.68,7.240000000000001e-07
1459607202750,-8.68,0.0
1459607202760,-8.68,3.6200000000000004e-07
1459607202770,-8.68,0.0
1459607202780,-8.68,3.6200000000000004e-07
1459607202790,-8.68,3.6200000000000004e-07
1459607202800,-8.68,0.0
1459607202810,-8.68,3.6200000000000004e-07
1459607202820,-8.68,3.6200000000000004e-07
1459607202830,-8.68,7.240000000000001e-07
1459607202840,-8.68,0.0
1459607202850,-8.68,3.6200000000000004e-07
1459607202860,-8.68,0.0
1459607202870,-8.68,1.0859999999999999e-06
1459607202880,-8.68,0.0
1459607202890,-8.68,7.240000000000001e-07
1459607202900,-8.68,0.0
1459607202910,-8.68,3.6200000000000004e-07
1459607202920,-8.68,3.6200000000000004e-07
1459607202930,-8.68,7.240000000000001e-07
1459607202940,-8.68,0.0
1459607202950,-8.68,0.0
1459607202960,-8.68,3.6200000000000004e-07
1459607202970,-8.68,3.6200000000000004e-07
1459607202980,-8.68,3.6200000000000004e-07
1459607202990,-8.68,3.6200000000000004e-07
1459607203000,-8.68,0.0
1459607203010,-8.68,3.6200000000000004e-07
1459607203020,-8.68,0.0
1459607203030,-8.68,1.0859999999999999e-06
1459607203040,-8.68,0.0
1459607203050,-8.68,0.0
1459607203060,-8.68,3.6200000000000004e-07
1459607203070,-8.68,3.6200000000000004e-07
1459607203080,-8.68,7.240000000000001e-07
1459607203090,-8.68,3.6200000000000004e-07
1459607203100,-8.68,0.0
1459607203110,-8.68,0.0
1459607203120,-8.68,7.240000000000001e-07
1459607203130,-8.68,7.240000000000001e-07
1459607203140,-8.68,7.240000000000001e-07
1459607203150,-8.68,0.0
1459607203160,-8.68,7.240000000000001e-07
1459607203170,-8.68,3.6200000000000004e-07
1459607203180,-8.68,0.0
1459607203190,-8.68,3.6200000000000004e-07
1459607203200,-8.68,0.0
1459607203210,-8.68,3.6200000000000004e-07
1459607203220,-8.68,0.0
1459607203230,-8.68,7.240000000000001e-07
1459607203240,-8.68,0.0
1459607203250,-8.68,0.0
1459607203260,-8.68,0.0
1459607203270,-8.68,3.6200000000000004e-07
1459607203280,-8.68,0.0
1459607203290,-8.68,1.0859999999999999e-06
1459607203300,-8.68,3.6200000000000004e-07
1459607203310,-8.68,0.0
1459607203320,-8.68,3.6200000000000004e-07
1459607203330,-8.68,3.6200000000000004e-07
1459607203340,-8.68,0.0
1459607203350,-8.68,3.6200000000000004e-07
1459607203360,-8.68,3.6200000000000004e-07
1459607203370,-8.68,3.6200000000000004e-07
1459607203380,-8.68,3.6200000000000004e-07
1459607203390,-8.68,0.0
1459607203400,-8.68,3.6200000000000004e-07
1459607203410,-8.68,7.240000000000001e-07
1459607203420,-8.68,3.6200000000000004e-07
1459607203430,-8.68,3.6200000000000004e-07
1459607203440,-8.68,7.240000000000001e-07
1459607203450,-8.68,3.6200000000000004e-07
1459607203460,-8.68,0.0
1459607203470,-8.68,3.6200000000000004e-07
1459607203480,-8.68,0.0
1459607203490,-8.68,3.6200000000000004e-07
1459607203500,-8.68,0.0
1459607203510,-8.68,3.6200000000000004e-07
1459607203520,-8.68,0.0
1459607203530,-8.68,3.6200000000000004e-07
1459607203540,-8.68,0.0
1459607203550,-8.68,7.240000000000001e-07
1459607203560,-8.68,3.6200000000000004e-07
1459607203570,-8.68,1.0859999999999999e-06
1459607203580,-8.68,0.0
1459607203590,-8.68,3.6200000000000004e-07
1459607203600,-8.68,3.6200000000000004e-07
1459607203610,-8.68,7.240000000000001e-07
1459607203620,-8.68,0.0
1459607203630,-8.68,1.0859999999999999e-06
1459607203640,-8.68,0.0
1459607203650,-8.68,0.0
1459607203660,-8.68,0.0
1459607203670,-8.68,7.240000000000001e-07
1459607203680,-8.68,0.0
1459607203690,-8.68,0.0
1459607203700,-8.68,3.6200000000000004e-07
1459607203710,-8.68,7.240000000000001e-07
1459607203720,-8.68,0.0
1459607203730,-8.68,7.240000000000001e-07
1459607203740,-8.68,3.6200000000000004e-07
1459607203750,-8.68,3.6200000000000004e-07
1459607203760,-8.68,3.6200000000000004e-07
1459607203770,-8.68,3.6200000000000004e-07
1459607203780,-8.68,0.0
1459607203790,-8.68,1.0859999999999999e-06
1459607203800,-8.68,0.0
1459607203810,-8.68,7.240000000000001e-07
1459607203820,-8.68,3.6200000000000004e-07
1459607203830,-8.68,7.240000000000001e-07
1459607203840,-8.68,0.0
1459607203850,-8.68,3.6200000000000004e-07
1459607203860,-8.68,0.0
1459607203870,-8.68,3.6200000000000004e-07
1459607203880,-8.68,3.6200000000000004e-07
1459607203890,-8.68,3.6200000000000004e-07
1459607203900,-8.68,0.0
1459607203910,-8.68,1.0859999999999999e-06
1459607203920,-8.68,0.0
1459607203930,-8.68,0.0
1459607203940,-8.68,7.240000000000001e-07
1459607203950,-8.68,0.0
1459607203960,-8.68,3.6200000000000004e-07
1459607203970,-8.68,1.4480000000000002e-06
1459607203980,-8.68,0.0
1459607203990,-8.68,1.0859999999999999e-06
1459607204000,-8.68,0.0
1459607204010,-8.68,7.240000000000001e-07
1459607204020,-8.68,0.0
1459607204030,-8.68,3.6200000000000004e-07
1459607204040,-8.68,0.0
1459607204050,-8.68,3.6200000000000004e-07
1459607204060,-8.68,3.6200000000000004e-07
1459607204070,-8.68,3.6200000000000004e-07
1459607204080,-8.68,3.6200000000000004e-07
1459607204090,-8.68,0.0
1459607204100,-8.68,0.0
1459607204110,-8.68,3.6200000000000004e-07
1459607204120,-8.68,3.6200000000000004e-07
1459607204130,-8.68,3.6200000000000004e-07
1459607204140,-8.68,0.0
1459607204150,-8.68,3.6200000000000004e-07
1459607204160,-8.68,0.0
1459607204170,-8.68,1.0859999999999999e-06
1459607204180,-8.68,0.0
1459607204190,-8.68,7.240000000000001e-07
1459607204200,-8.68,3.6200000000000004e-07
1459607204210,-8.68,3.6200000000000004e-07
1459607204220,-8.68,0.0
1459607204230,-8.68,7.240000000000001e-07
1459607204240,-8.68,7.240000000000001e-07
1459607204250,-8.68,0.0
1459607204260,-8.68,0.0
1459607204270,-8.68,3.6200000000000004e-07
1459607204280,-8.68,0.0
1459607204290,-8.68,3.6200000000000004e-07
1459607204300,-8.68,0.0
1459607204310,-8.68,7.240000000000001e-07
1459607204320,-8.68,3.6200000000000004e-07
1459607204330,-8.68,0.0
1459607204340,-8.68,3.6200000000000004e-07
1459607204350,-8.68,7.240000000000001e-07
1459607204360,-8.68,0.0
1459607204370,-8.68,3.6200000000000004e-07
1459607204380,-8.68,0.0
1459607204390,-8.68,7.240000000000001e-07
1459607204400,-8.68,0.0
1459607204410,-8.68,1.0859999999999999e-06
1459607204420,-8.68,0.0
1459607204430,-8.68,0.0
1459607204440,-8.68,0.0
1459607204450,-8.68,3.6200000000000004e-07
1459607204460,-8.68,0.0
1459607204470,-8.68,7.240000000000001e-07
1459607204480,-8.68,7.240000000000001e-07
1459607204490,-8.68,0.0
1459607204500,-8.68,0.0
1459607204510,-8.68,3.6200000000000004e-07
1459607204520,-8.68,1.0859999999999999e-06
1459607204530,-8.68,0.0
1459607204540,-8.68,0.0
1459607204550,-8.68,3.6200000000000004e-07
1459607204560,-8.68,0.0
1459607204570,-8.68,3.6200000000000004e-07
1459607204580,-8.68,0.0
1459607204590,-8.68,3.6200000000000004e-07
1459607204600,-8.68,0.0
1459607204610,-8.68,1.0859999999999999e-06
1459607204620,-8.68,3.6200000000000004e-07
