Timestamp,position,BLMTI.05R3.B2E10_TCSG.5R3.B2
1459603051940,-7.805,0.0
1459603051950,-7.805,0.0
1459603051960,-7.805,1.0859999999999999e-06
1459603051970,-7.805,0.0
1459603051980,-7.805,7.240000000000001e-07
1459603051990,-7.805,0.0
1459603052000,-7.805,3.6200000000000004e-07
1459603052010,-7.805,0.0
1459603052020,-7.805,1.4480000000000002e-06
1459603052030,-7.805,3.6200000000000004e-07
1459603052040,-7.805,7.240000000000001e-07
1459603052050,-7.805,0.0
1459603052060,-7.805,1.0859999999999999e-06
1459603052070,-7.805,0.0
1459603052080,-7.805,3.6200000000000004e-07
1459603052090,-7.805,0.0
1459603052100,-7.805,1.0859999999999999e-06
1459603052110,-7.805,0.0
1459603052120,-7.805,0.0
1459603052130,-7.805,0.0
1459603052140,-7.805,7.240000000000001e-07
1459603052150,-7.805,0.0
1459603052160,-7.805,3.6200000000000004e-07
1459603052170,-7.805,0.0
1459603052180,-7.805,1.0859999999999999e-06
1459603052190,-7.805,0.0
1459603052200,-7.805,3.6200000000000004e-07
1459603052210,-7.805,0.0
1459603052220,-7.805,1.81e-06
1459603052230,-7.805,0.0
1459603052240,-7.805,0.0
1459603052250,-7.805,0.0
1459603052260,-7.805,1.0859999999999999e-06
1459603052270,-7.805,0.0
1459603052280,-7.805,0.0
1459603052290,-7.805,0.0
1459603052300,-7.805,1.4480000000000002e-06
1459603052310,-7.805,0.0
1459603052320,-7.805,1.81e-06
1459603052330,-7.805,0.0
1459603052340,-7.805,0.0
1459603052350,-7.805,0.0
1459603052360,-7.805,3.6200000000000004e-07
1459603052370,-7.805,0.0
1459603052380,-7.805,7.240000000000001e-07
1459603052390,-7.805,0.0
1459603052400,-7.805,7.240000000000001e-07
1459603052410,-7.805,0.0
1459603052420,-7.805,7.240000000000001e-07
1459603052430,-7.805,0.0
1459603052440,-7.805,3.6200000000000004e-07
1459603052450,-7.805,0.0
1459603052460,-7.805,3.6200000000000004e-07
1459603052470,-7.805,0.0
1459603052480,-7.805,1.0859999999999999e-06
1459603052490,-7.805,0.0
1459603052500,-7.805,0.0
1459603052510,-7.805,0.0
1459603052520,-7.805,7.240000000000001e-07
1459603052530,-7.805,0.0
1459603052540,-7.805,7.240000000000001e-07
1459603052550,-7.805,3.6200000000000004e-07
1459603052560,-7.805,0.0
1459603052570,-7.805,0.0
