Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601357050,-9.205,2.5340000000000002e-06
1459601357060,-9.205,3.6200000000000004e-07
1459601357070,-9.205,0.0
1459601357080,-9.205,7.240000000000001e-07
1459601357090,-9.205,1.81e-06
1459601357100,-9.205,0.0
1459601357110,-9.205,0.0
1459601357120,-9.205,0.0
1459601357130,-9.205,7.240000000000001e-07
1459601357140,-9.205,3.6200000000000004e-07
1459601357150,-9.205,0.0
1459601357160,-9.205,0.0
1459601357170,-9.205,0.0
1459601357180,-9.205,0.0
1459601357190,-9.205,0.0
1459601357200,-9.205,0.0
1459601357210,-9.205,0.0
1459601357220,-9.205,0.0
1459601357230,-9.205,0.0
1459601357240,-9.205,0.0
1459601357250,-9.205,0.0
1459601357260,-9.205,0.0
1459601357270,-9.205,0.0
1459601357280,-9.205,0.0
1459601357290,-9.205,0.0
1459601357300,-9.205,0.0
1459601357310,-9.205,0.0
1459601357320,-9.205,0.0
1459601357330,-9.205,0.0
1459601357340,-9.205,0.0
1459601357350,-9.205,0.0
1459601357360,-9.205,0.0
1459601357370,-9.205,1.0859999999999999e-06
1459601357380,-9.205,1.4480000000000002e-06
1459601357390,-9.205,7.240000000000001e-07
1459601357400,-9.205,0.0
1459601357410,-9.205,3.6200000000000004e-07
1459601357420,-9.205,3.6200000000000004e-07
1459601357430,-9.205,0.0
1459601357440,-9.205,0.0
1459601357450,-9.205,0.0
1459601357460,-9.205,0.0
1459601357470,-9.205,0.0
1459601357480,-9.205,0.0
1459601357490,-9.205,0.0
1459601357500,-9.205,7.240000000000001e-07
1459601357510,-9.205,0.0
1459601357520,-9.205,0.0
1459601357530,-9.205,0.0
1459601357540,-9.205,0.0
1459601357550,-9.205,0.0
1459601357560,-9.205,0.0
1459601357570,-9.205,2.5340000000000002e-06
1459601357580,-9.205,3.6200000000000004e-07
1459601357590,-9.205,7.240000000000001e-07
1459601357600,-9.205,0.0
1459601357610,-9.205,0.0
1459601357620,-9.205,0.0
1459601357630,-9.205,0.0
1459601357640,-9.205,3.6200000000000004e-07
1459601357650,-9.205,7.240000000000001e-07
1459601357660,-9.205,0.0
1459601357670,-9.205,0.0
1459601357680,-9.205,0.0
1459601357690,-9.205,0.0
1459601357700,-9.205,1.81e-06
1459601357710,-9.205,0.0
1459601357720,-9.205,0.0
1459601357730,-9.205,7.240000000000001e-07
1459601357740,-9.205,7.240000000000001e-07
1459601357750,-9.205,0.0
1459601357760,-9.205,0.0
1459601357770,-9.205,0.0
1459601357780,-9.205,0.0
1459601357790,-9.205,0.0
1459601357800,-9.205,0.0
1459601357810,-9.205,0.0
1459601357820,-9.205,0.0
1459601357830,-9.205,0.0
1459601357840,-9.205,0.0
1459601357850,-9.205,0.0
1459601357860,-9.205,7.240000000000001e-07
1459601357870,-9.205,7.240000000000001e-07
1459601357880,-9.205,2.1719999999999997e-06
1459601357890,-9.205,7.240000000000001e-07
1459601357900,-9.205,1.0859999999999999e-06
1459601357910,-9.205,7.240000000000001e-07
1459601357920,-9.205,0.0
1459601357930,-9.205,0.0
1459601357940,-9.205,3.6200000000000004e-07
1459601357950,-9.205,0.0
1459601357960,-9.205,0.0
1459601357970,-9.205,0.0
1459601357980,-9.205,0.0
1459601357990,-9.205,0.0
1459601358000,-9.205,0.0
1459601358010,-9.205,0.0
1459601358020,-9.205,0.0
1459601358030,-9.205,4.343999999999999e-06
1459601358040,-9.205,0.0
1459601358050,-9.205,0.0
1459601358060,-9.205,0.0
1459601358070,-9.205,0.0
1459601358080,-9.205,0.0
1459601358090,-9.205,0.0
1459601358100,-9.205,0.0
1459601358110,-9.205,0.0
1459601358120,-9.205,0.0
1459601358130,-9.205,0.0
1459601358140,-9.205,0.0
1459601358150,-9.205,0.0
1459601358160,-9.205,0.0
1459601358170,-9.205,0.0
1459601358180,-9.205,0.0
1459601358190,-9.205,0.0
1459601358200,-9.205,2.5340000000000002e-06
1459601358210,-9.205,0.0
1459601358220,-9.205,0.0
1459601358230,-9.205,0.0
1459601358240,-9.205,0.0
1459601358250,-9.205,0.0
1459601358260,-9.205,0.0
1459601358270,-9.205,0.0
1459601358280,-9.205,0.0
1459601358290,-9.205,0.0
1459601358300,-9.205,0.0
1459601358310,-9.205,0.0
1459601358320,-9.205,3.6200000000000004e-07
1459601358330,-9.205,0.0
1459601358340,-9.205,0.0
1459601358350,-9.205,0.0
1459601358360,-9.205,0.0
1459601358370,-9.205,0.0
1459601358380,-9.205,0.0
1459601358390,-9.205,0.0
1459601358400,-9.205,1.81e-06
1459601358410,-9.205,0.0
1459601358420,-9.205,0.0
1459601358430,-9.205,0.0
1459601358440,-9.205,0.0
1459601358450,-9.205,0.0
1459601358460,-9.205,0.0
1459601358470,-9.205,0.0
1459601358480,-9.205,7.240000000000001e-07
1459601358490,-9.205,3.6200000000000004e-07
1459601358500,-9.205,0.0
1459601358510,-9.205,3.6200000000000004e-07
1459601358520,-9.205,0.0
1459601358530,-9.205,1.81e-06
1459601358540,-9.205,1.0859999999999999e-06
1459601358550,-9.205,3.6200000000000004e-07
1459601358560,-9.205,0.0
1459601358570,-9.205,1.81e-06
1459601358580,-9.205,0.0
1459601358590,-9.205,0.0
1459601358600,-9.205,0.0
1459601358610,-9.205,0.0
1459601358620,-9.205,0.0
1459601358630,-9.205,0.0
1459601358640,-9.205,0.0
1459601358650,-9.205,2.1719999999999997e-06
1459601358660,-9.205,3.6200000000000004e-07
1459601358670,-9.205,0.0
1459601358680,-9.205,0.0
1459601358690,-9.205,1.81e-06
1459601358700,-9.205,1.0859999999999999e-06
1459601358710,-9.205,0.0
1459601358720,-9.205,0.0
1459601358730,-9.205,0.0
1459601358740,-9.205,0.0
1459601358750,-9.205,0.0
1459601358760,-9.205,0.0
1459601358770,-9.205,0.0
1459601358780,-9.205,0.0
1459601358790,-9.205,0.0
1459601358800,-9.205,0.0
1459601358810,-9.205,0.0
1459601358820,-9.205,0.0
1459601358830,-9.205,0.0
1459601358840,-9.205,0.0
1459601358850,-9.205,0.0
