Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1459603538530,-9.99,3.6200000000000004e-07
1459603538540,-9.99,3.6200000000000004e-07
1459603538550,-9.99,0.0
1459603538560,-9.99,3.6200000000000004e-07
1459603538570,-9.99,0.0
1459603538580,-9.99,7.240000000000001e-07
1459603538590,-9.99,0.0
1459603538600,-9.99,3.6200000000000004e-07
1459603538610,-9.99,3.6200000000000004e-07
1459603538620,-9.99,3.6200000000000004e-07
1459603538630,-9.99,3.6200000000000004e-07
1459603538640,-9.99,3.6200000000000004e-07
1459603538650,-9.99,3.6200000000000004e-07
1459603538660,-9.99,3.6200000000000004e-07
1459603538670,-9.99,0.0
1459603538680,-9.99,3.6200000000000004e-07
1459603538690,-9.99,0.0
1459603538700,-9.99,3.6200000000000004e-07
1459603538710,-9.99,0.0
1459603538720,-9.99,0.0
1459603538730,-9.99,1.81e-06
1459603538740,-9.99,0.0
1459603538750,-9.99,3.6200000000000004e-07
1459603538760,-9.99,3.6200000000000004e-07
1459603538770,-9.99,3.6200000000000004e-07
1459603538780,-9.99,3.6200000000000004e-07
1459603538790,-9.99,3.6200000000000004e-07
1459603538800,-9.99,3.6200000000000004e-07
1459603538810,-9.99,3.6200000000000004e-07
1459603538820,-9.99,3.6200000000000004e-07
1459603538830,-9.99,7.240000000000001e-07
1459603538840,-9.99,3.6200000000000004e-07
1459603538850,-9.99,3.6200000000000004e-07
1459603538860,-9.99,0.0
1459603538870,-9.99,7.240000000000001e-07
1459603538880,-9.99,3.6200000000000004e-07
1459603538890,-9.99,7.240000000000001e-07
1459603538900,-9.99,3.6200000000000004e-07
1459603538910,-9.99,3.6200000000000004e-07
1459603538920,-9.99,0.0
1459603538930,-9.99,3.6200000000000004e-07
1459603538940,-9.99,3.6200000000000004e-07
1459603538950,-9.99,3.6200000000000004e-07
1459603538960,-9.99,7.240000000000001e-07
1459603538970,-9.99,3.6200000000000004e-07
1459603538980,-9.99,3.6200000000000004e-07
1459603538990,-9.99,0.0
1459603539000,-9.99,3.6200000000000004e-07
1459603539010,-9.99,3.6200000000000004e-07
1459603539020,-9.99,3.6200000000000004e-07
1459603539030,-9.99,3.6200000000000004e-07
1459603539040,-9.99,7.240000000000001e-07
1459603539050,-9.99,0.0
1459603539060,-9.99,7.240000000000001e-07
1459603539070,-9.99,3.6200000000000004e-07
1459603539080,-9.99,3.6200000000000004e-07
1459603539090,-9.99,3.6200000000000004e-07
1459603539100,-9.99,0.0
1459603539110,-9.99,7.240000000000001e-07
1459603539120,-9.99,0.0
1459603539130,-9.99,3.6200000000000004e-07
1459603539140,-9.99,3.6200000000000004e-07
1459603539150,-9.99,7.240000000000001e-07
1459603539160,-9.99,0.0
1459603539170,-9.99,3.6200000000000004e-07
1459603539180,-9.99,3.6200000000000004e-07
1459603539190,-9.99,3.6200000000000004e-07
1459603539200,-9.99,3.6200000000000004e-07
1459603539210,-9.99,3.6200000000000004e-07
1459603539220,-9.99,3.6200000000000004e-07
1459603539230,-9.99,3.6200000000000004e-07
1459603539240,-9.99,7.240000000000001e-07
1459603539250,-9.99,0.0
1459603539260,-9.99,3.6200000000000004e-07
1459603539270,-9.99,3.6200000000000004e-07
1459603539280,-9.99,3.6200000000000004e-07
1459603539290,-9.99,0.0
1459603539300,-9.99,3.6200000000000004e-07
1459603539310,-9.99,0.0
1459603539320,-9.99,7.240000000000001e-07
1459603539330,-9.99,0.0
1459603539340,-9.99,3.6200000000000004e-07
1459603539350,-9.99,0.0
1459603539360,-9.99,3.6200000000000004e-07
1459603539370,-9.99,0.0
1459603539380,-9.99,7.240000000000001e-07
1459603539390,-9.99,3.6200000000000004e-07
1459603539400,-9.99,7.240000000000001e-07
1459603539410,-9.99,0.0
1459603539420,-9.99,7.240000000000001e-07
1459603539430,-9.99,0.0
1459603539440,-9.99,3.6200000000000004e-07
1459603539450,-9.99,0.0
1459603539460,-9.99,7.240000000000001e-07
1459603539470,-9.99,3.6200000000000004e-07
1459603539480,-9.99,0.0
1459603539490,-9.99,3.6200000000000004e-07
1459603539500,-9.99,3.6200000000000004e-07
1459603539510,-9.99,3.6200000000000004e-07
1459603539520,-9.99,0.0
1459603539530,-9.99,3.6200000000000004e-07
1459603539540,-9.99,0.0
1459603539550,-9.99,7.240000000000001e-07
1459603539560,-9.99,3.6200000000000004e-07
1459603539570,-9.99,3.6200000000000004e-07
1459603539580,-9.99,1.0859999999999999e-06
1459603539590,-9.99,7.240000000000001e-07
1459603539600,-9.99,0.0
1459603539610,-9.99,3.6200000000000004e-07
1459603539620,-9.99,3.6200000000000004e-07
1459603539630,-9.99,3.6200000000000004e-07
1459603539640,-9.99,0.0
1459603539650,-9.99,3.6200000000000004e-07
1459603539660,-9.99,3.6200000000000004e-07
1459603539670,-9.99,0.0
1459603539680,-9.99,0.0
1459603539690,-9.99,0.0
1459603539700,-9.99,0.0
1459603539710,-9.99,0.0
1459603539720,-9.99,7.240000000000001e-07
1459603539730,-9.99,3.6200000000000004e-07
1459603539740,-9.99,3.6200000000000004e-07
1459603539750,-9.99,7.240000000000001e-07
1459603539760,-9.99,0.0
1459603539770,-9.99,3.6200000000000004e-07
1459603539780,-9.99,3.6200000000000004e-07
1459603539790,-9.99,0.0
1459603539800,-9.99,7.240000000000001e-07
1459603539810,-9.99,0.0
1459603539820,-9.99,7.240000000000001e-07
1459603539830,-9.99,0.0
1459603539840,-9.99,0.0
1459603539850,-9.99,3.6200000000000004e-07
1459603539860,-9.99,7.240000000000001e-07
1459603539870,-9.99,3.6200000000000004e-07
1459603539880,-9.99,3.6200000000000004e-07
1459603539890,-9.99,3.6200000000000004e-07
1459603539900,-9.99,3.6200000000000004e-07
1459603539910,-9.99,7.240000000000001e-07
1459603539920,-9.99,3.6200000000000004e-07
1459603539930,-9.99,3.6200000000000004e-07
1459603539940,-9.99,0.0
1459603539950,-9.99,7.240000000000001e-07
1459603539960,-9.99,7.240000000000001e-07
1459603539970,-9.99,3.6200000000000004e-07
1459603539980,-9.99,3.6200000000000004e-07
1459603539990,-9.99,0.0
1459603540000,-9.99,0.0
1459603540010,-9.99,3.6200000000000004e-07
1459603540020,-9.99,3.6200000000000004e-07
1459603540030,-9.99,0.0
1459603540040,-9.99,3.6200000000000004e-07
1459603540050,-9.99,0.0
1459603540060,-9.99,0.0
1459603540070,-9.99,3.6200000000000004e-07
1459603540080,-9.99,3.6200000000000004e-07
1459603540090,-9.99,3.6200000000000004e-07
1459603540100,-9.99,0.0
1459603540110,-9.99,1.0859999999999999e-06
1459603540120,-9.99,0.0
1459603540130,-9.99,3.6200000000000004e-07
1459603540140,-9.99,0.0
1459603540150,-9.99,3.6200000000000004e-07
1459603540160,-9.99,0.0
1459603540170,-9.99,7.240000000000001e-07
1459603540180,-9.99,0.0
1459603540190,-9.99,0.0
1459603540200,-9.99,3.6200000000000004e-07
1459603540210,-9.99,0.0
1459603540220,-9.99,3.6200000000000004e-07
1459603540230,-9.99,0.0
1459603540240,-9.99,7.240000000000001e-07
1459603540250,-9.99,3.6200000000000004e-07
1459603540260,-9.99,0.0
1459603540270,-9.99,3.6200000000000004e-07
1459603540280,-9.99,0.0
1459603540290,-9.99,3.6200000000000004e-07
