Timestamp,position,BLMTI.04L5.B1I10_TCTPH.4L5.B1
1459600153660,9.075,3.6200000000000004e-07
1459600153670,9.075,0.0
1459600153680,9.075,3.6200000000000004e-07
1459600153690,9.075,0.0
1459600153700,9.075,0.0
1459600153710,9.075,3.6200000000000004e-07
1459600153720,9.075,0.0
1459600153730,9.075,3.6200000000000004e-07
1459600153740,9.075,0.0
1459600153750,9.075,0.0
1459600153760,9.075,0.0
1459600153770,9.075,0.0
1459600153780,9.075,3.6200000000000004e-07
1459600153790,9.075,3.6200000000000004e-07
1459600153800,9.075,0.0
1459600153810,9.075,0.0
1459600153820,9.075,0.0
1459600153830,9.075,0.0
1459600153840,9.075,3.6200000000000004e-07
1459600153850,9.075,0.0
1459600153860,9.075,0.0
1459600153870,9.075,3.6200000000000004e-07
1459600153880,9.075,0.0
1459600153890,9.075,3.6200000000000004e-07
1459600153900,9.075,0.0
1459600153910,9.075,0.0
1459600153920,9.075,0.0
1459600153930,9.075,7.240000000000001e-07
1459600153940,9.075,0.0
1459600153950,9.075,0.0
1459600153960,9.075,3.6200000000000004e-07
1459600153970,9.075,0.0
1459600153980,9.075,3.6200000000000004e-07
1459600153990,9.075,3.6200000000000004e-07
1459600154000,9.075,0.0
1459600154010,9.075,0.0
1459600154020,9.075,3.6200000000000004e-07
1459600154030,9.075,3.6200000000000004e-07
1459600154040,9.075,0.0
1459600154050,9.075,7.240000000000001e-07
1459600154060,9.075,3.6200000000000004e-07
1459600154070,9.075,3.6200000000000004e-07
1459600154080,9.075,3.6200000000000004e-07
1459600154090,9.075,3.6200000000000004e-07
1459600154100,9.075,3.6200000000000004e-07
1459600154110,9.075,3.6200000000000004e-07
1459600154120,9.075,0.0
1459600154130,9.075,7.240000000000001e-07
1459600154140,9.075,3.6200000000000004e-07
1459600154150,9.075,0.0
1459600154160,9.075,3.6200000000000004e-07
1459600154170,9.075,3.6200000000000004e-07
1459600154180,9.075,0.0
1459600154190,9.075,7.240000000000001e-07
1459600154200,9.075,3.6200000000000004e-07
1459600154210,9.075,3.6200000000000004e-07
1459600154220,9.075,0.0
1459600154230,9.075,3.6200000000000004e-07
1459600154240,9.075,0.0
1459600154250,9.075,7.240000000000001e-07
1459600154260,9.075,0.0
1459600154270,9.075,3.6200000000000004e-07
1459600154280,9.075,3.6200000000000004e-07
1459600154290,9.075,3.6200000000000004e-07
1459600154300,9.075,0.0
1459600154310,9.075,3.6200000000000004e-07
1459600154320,9.075,0.0
1459600154330,9.075,3.6200000000000004e-07
1459600154340,9.075,0.0
1459600154350,9.075,3.6200000000000004e-07
1459600154360,9.075,0.0
1459600154370,9.075,3.6200000000000004e-07
1459600154380,9.075,3.6200000000000004e-07
1459600154390,9.075,3.6200000000000004e-07
1459600154400,9.075,3.6200000000000004e-07
1459600154410,9.075,0.0
1459600154420,9.075,7.240000000000001e-07
1459600154430,9.075,3.6200000000000004e-07
1459600154440,9.075,3.6200000000000004e-07
1459600154450,9.075,0.0
1459600154460,9.075,0.0
1459600154470,9.075,7.240000000000001e-07
1459600154480,9.075,0.0
1459600154490,9.075,0.0
1459600154500,9.075,3.6200000000000004e-07
1459600154510,9.075,0.0
1459600154520,9.075,3.6200000000000004e-07
1459600154530,9.075,3.6200000000000004e-07
1459600154540,9.075,0.0
1459600154550,9.075,3.6200000000000004e-07
1459600154560,9.075,3.6200000000000004e-07
1459600154570,9.075,0.0
1459600154580,9.075,0.0
1459600154590,9.075,3.6200000000000004e-07
1459600154600,9.075,0.0
1459600154610,9.075,1.0859999999999999e-06
1459600154620,9.075,0.0
1459600154630,9.075,0.0
1459600154640,9.075,3.6200000000000004e-07
1459600154650,9.075,3.6200000000000004e-07
1459600154660,9.075,0.0
1459600154670,9.075,0.0
