Timestamp,position,BLMTI.05L3.B2E10_TCLA.B5L3.B2
1459602013730,7.695,7.240000000000001e-07
1459602013740,7.695,3.6200000000000004e-07
1459602013750,7.695,3.6200000000000004e-07
1459602013760,7.695,3.6200000000000004e-07
1459602013770,7.695,3.6200000000000004e-07
1459602013780,7.695,3.6200000000000004e-07
1459602013790,7.695,3.6200000000000004e-07
1459602013800,7.695,3.6200000000000004e-07
1459602013810,7.695,3.6200000000000004e-07
1459602013820,7.695,3.6200000000000004e-07
1459602013830,7.695,0.0
1459602013840,7.695,3.6200000000000004e-07
1459602013850,7.695,0.0
1459602013860,7.695,3.6200000000000004e-07
1459602013870,7.695,3.6200000000000004e-07
1459602013880,7.695,0.0
1459602013890,7.695,3.6200000000000004e-07
1459602013900,7.695,0.0
1459602013910,7.695,0.0
1459602013920,7.695,3.6200000000000004e-07
1459602013930,7.695,0.0
1459602013940,7.695,3.6200000000000004e-07
1459602013950,7.695,0.0
1459602013960,7.695,0.0
1459602013970,7.695,0.0
1459602013980,7.695,0.0
1459602013990,7.695,3.6200000000000004e-07
1459602014000,7.695,0.0
1459602014010,7.695,3.6200000000000004e-07
1459602014020,7.695,7.240000000000001e-07
1459602014030,7.695,3.6200000000000004e-07
1459602014040,7.695,0.0
1459602014050,7.695,7.240000000000001e-07
1459602014060,7.695,7.240000000000001e-07
1459602014070,7.695,3.6200000000000004e-07
1459602014080,7.695,0.0
1459602014090,7.695,0.0
1459602014100,7.695,0.0
1459602014110,7.695,0.0
1459602014120,7.695,3.6200000000000004e-07
1459602014130,7.695,3.6200000000000004e-07
1459602014140,7.695,3.6200000000000004e-07
1459602014150,7.695,0.0
1459602014160,7.695,7.240000000000001e-07
1459602014170,7.695,3.6200000000000004e-07
1459602014180,7.695,3.6200000000000004e-07
1459602014190,7.695,0.0
1459602014200,7.695,3.6200000000000004e-07
1459602014210,7.695,0.0
1459602014220,7.695,0.0
1459602014230,7.695,0.0
1459602014240,7.695,0.0
1459602014250,7.695,3.6200000000000004e-07
1459602014260,7.695,3.6200000000000004e-07
1459602014270,7.695,1.0859999999999999e-06
1459602014280,7.695,0.0
1459602014290,7.695,7.240000000000001e-07
1459602014300,7.695,3.6200000000000004e-07
1459602014310,7.695,1.0859999999999999e-06
1459602014320,7.695,0.0
1459602014330,7.695,3.6200000000000004e-07
1459602014340,7.695,0.0
1459602014350,7.695,3.6200000000000004e-07
1459602014360,7.695,0.0
1459602014370,7.695,3.6200000000000004e-07
1459602014380,7.695,3.6200000000000004e-07
1459602014390,7.695,3.6200000000000004e-07
1459602014400,7.695,0.0
1459602014410,7.695,3.6200000000000004e-07
1459602014420,7.695,3.6200000000000004e-07
1459602014430,7.695,7.240000000000001e-07
1459602014440,7.695,0.0
1459602014450,7.695,7.240000000000001e-07
1459602014460,7.695,3.6200000000000004e-07
1459602014470,7.695,1.0859999999999999e-06
1459602014480,7.695,0.0
1459602014490,7.695,3.6200000000000004e-07
1459602014500,7.695,0.0
1459602014510,7.695,1.0859999999999999e-06
1459602014520,7.695,3.6200000000000004e-07
1459602014530,7.695,0.0
1459602014540,7.695,0.0
1459602014550,7.695,3.6200000000000004e-07
1459602014560,7.695,0.0
1459602014570,7.695,3.6200000000000004e-07
1459602014580,7.695,7.240000000000001e-07
1459602014590,7.695,3.6200000000000004e-07
1459602014600,7.695,3.6200000000000004e-07
1459602014610,7.695,0.0
1459602014620,7.695,0.0
1459602014630,7.695,3.6200000000000004e-07
1459602014640,7.695,0.0
1459602014650,7.695,0.0
1459602014660,7.695,0.0
1459602014670,7.695,0.0
1459602014680,7.695,7.240000000000001e-07
1459602014690,7.695,3.6200000000000004e-07
1459602014700,7.695,3.6200000000000004e-07
1459602014710,7.695,7.240000000000001e-07
1459602014720,7.695,1.0859999999999999e-06
1459602014730,7.695,0.0
1459602014740,7.695,3.6200000000000004e-07
1459602014750,7.695,3.6200000000000004e-07
1459602014760,7.695,3.6200000000000004e-07
1459602014770,7.695,3.6200000000000004e-07
1459602014780,7.695,0.0
1459602014790,7.695,7.240000000000001e-07
1459602014800,7.695,0.0
1459602014810,7.695,3.6200000000000004e-07
1459602014820,7.695,7.240000000000001e-07
1459602014830,7.695,0.0
1459602014840,7.695,0.0
1459602014850,7.695,3.6200000000000004e-07
1459602014860,7.695,0.0
1459602014870,7.695,0.0
1459602014880,7.695,7.240000000000001e-07
1459602014890,7.695,0.0
1459602014900,7.695,3.6200000000000004e-07
1459602014910,7.695,3.6200000000000004e-07
1459602014920,7.695,7.240000000000001e-07
1459602014930,7.695,3.6200000000000004e-07
1459602014940,7.695,0.0
1459602014950,7.695,1.0859999999999999e-06
1459602014960,7.695,0.0
1459602014970,7.695,7.240000000000001e-07
1459602014980,7.695,0.0
1459602014990,7.695,7.240000000000001e-07
1459602015000,7.695,0.0
1459602015010,7.695,3.6200000000000004e-07
1459602015020,7.695,0.0
1459602015030,7.695,3.6200000000000004e-07
1459602015040,7.695,3.6200000000000004e-07
1459602015050,7.695,3.6200000000000004e-07
1459602015060,7.695,3.6200000000000004e-07
1459602015070,7.695,7.240000000000001e-07
1459602015080,7.695,3.6200000000000004e-07
1459602015090,7.695,3.6200000000000004e-07
1459602015100,7.695,3.6200000000000004e-07
1459602015110,7.695,0.0
1459602015120,7.695,0.0
1459602015130,7.695,7.240000000000001e-07
1459602015140,7.695,0.0
1459602015150,7.695,3.6200000000000004e-07
1459602015160,7.695,3.6200000000000004e-07
1459602015170,7.695,7.240000000000001e-07
1459602015180,7.695,0.0
1459602015190,7.695,3.6200000000000004e-07
1459602015200,7.695,3.6200000000000004e-07
1459602015210,7.695,3.6200000000000004e-07
1459602015220,7.695,3.6200000000000004e-07
1459602015230,7.695,7.240000000000001e-07
1459602015240,7.695,0.0
1459602015250,7.695,3.6200000000000004e-07
1459602015260,7.695,0.0
1459602015270,7.695,3.6200000000000004e-07
1459602015280,7.695,0.0
1459602015290,7.695,7.240000000000001e-07
1459602015300,7.695,3.6200000000000004e-07
1459602015310,7.695,0.0
1459602015320,7.695,3.6200000000000004e-07
1459602015330,7.695,3.6200000000000004e-07
1459602015340,7.695,3.6200000000000004e-07
1459602015350,7.695,3.6200000000000004e-07
1459602015360,7.695,7.240000000000001e-07
1459602015370,7.695,0.0
1459602015380,7.695,0.0
1459602015390,7.695,3.6200000000000004e-07
1459602015400,7.695,0.0
1459602015410,7.695,1.0859999999999999e-06
1459602015420,7.695,0.0
1459602015430,7.695,3.6200000000000004e-07
1459602015440,7.695,3.6200000000000004e-07
1459602015450,7.695,3.6200000000000004e-07
1459602015460,7.695,0.0
1459602015470,7.695,3.6200000000000004e-07
1459602015480,7.695,3.6200000000000004e-07
1459602015490,7.695,3.6200000000000004e-07
1459602015500,7.695,3.6200000000000004e-07
1459602015510,7.695,0.0
1459602015520,7.695,0.0
1459602015530,7.695,3.6200000000000004e-07
1459602015540,7.695,3.6200000000000004e-07
1459602015550,7.695,0.0
1459602015560,7.695,7.240000000000001e-07
1459602015570,7.695,3.6200000000000004e-07
1459602015580,7.695,3.6200000000000004e-07
1459602015590,7.695,7.240000000000001e-07
1459602015600,7.695,0.0
1459602015610,7.695,3.6200000000000004e-07
1459602015620,7.695,7.240000000000001e-07
1459602015630,7.695,0.0
1459602015640,7.695,3.6200000000000004e-07
1459602015650,7.695,0.0
1459602015660,7.695,0.0
1459602015670,7.695,7.240000000000001e-07
1459602015680,7.695,7.240000000000001e-07
1459602015690,7.695,0.0
1459602015700,7.695,0.0
1459602015710,7.695,0.0
1459602015720,7.695,3.6200000000000004e-07
1459602015730,7.695,7.240000000000001e-07
1459602015740,7.695,3.6200000000000004e-07
1459602015750,7.695,0.0
1459602015760,7.695,3.6200000000000004e-07
1459602015770,7.695,0.0
1459602015780,7.695,0.0
1459602015790,7.695,0.0
1459602015800,7.695,3.6200000000000004e-07
1459602015810,7.695,3.6200000000000004e-07
1459602015820,7.695,3.6200000000000004e-07
1459602015830,7.695,0.0
1459602015840,7.695,0.0
1459602015850,7.695,3.6200000000000004e-07
1459602015860,7.695,3.6200000000000004e-07
1459602015870,7.695,7.240000000000001e-07
1459602015880,7.695,0.0
1459602015890,7.695,3.6200000000000004e-07
1459602015900,7.695,3.6200000000000004e-07
1459602015910,7.695,7.240000000000001e-07
1459602015920,7.695,3.6200000000000004e-07
1459602015930,7.695,3.6200000000000004e-07
1459602015940,7.695,3.6200000000000004e-07
1459602015950,7.695,0.0
1459602015960,7.695,0.0
1459602015970,7.695,0.0
1459602015980,7.695,7.240000000000001e-07
1459602015990,7.695,3.6200000000000004e-07
1459602016000,7.695,3.6200000000000004e-07
1459602016010,7.695,3.6200000000000004e-07
1459602016020,7.695,7.240000000000001e-07
1459602016030,7.695,0.0
1459602016040,7.695,3.6200000000000004e-07
1459602016050,7.695,3.6200000000000004e-07
1459602016060,7.695,3.6200000000000004e-07
1459602016070,7.695,7.240000000000001e-07
1459602016080,7.695,0.0
1459602016090,7.695,0.0
1459602016100,7.695,0.0
1459602016110,7.695,3.6200000000000004e-07
1459602016120,7.695,0.0
1459602016130,7.695,0.0
1459602016140,7.695,3.6200000000000004e-07
1459602016150,7.695,3.6200000000000004e-07
1459602016160,7.695,0.0
1459602016170,7.695,3.6200000000000004e-07
1459602016180,7.695,3.6200000000000004e-07
1459602016190,7.695,0.0
1459602016200,7.695,3.6200000000000004e-07
1459602016210,7.695,0.0
1459602016220,7.695,7.240000000000001e-07
1459602016230,7.695,3.6200000000000004e-07
1459602016240,7.695,0.0
1459602016250,7.695,0.0
1459602016260,7.695,3.6200000000000004e-07
1459602016270,7.695,3.6200000000000004e-07
1459602016280,7.695,3.6200000000000004e-07
1459602016290,7.695,0.0
1459602016300,7.695,0.0
1459602016310,7.695,3.6200000000000004e-07
1459602016320,7.695,0.0
1459602016330,7.695,0.0
1459602016340,7.695,3.6200000000000004e-07
1459602016350,7.695,7.240000000000001e-07
1459602016360,7.695,0.0
1459602016370,7.695,3.6200000000000004e-07
1459602016380,7.695,0.0
1459602016390,7.695,7.240000000000001e-07
1459602016400,7.695,3.6200000000000004e-07
1459602016410,7.695,0.0
1459602016420,7.695,1.0859999999999999e-06
1459602016430,7.695,0.0
1459602016440,7.695,7.240000000000001e-07
1459602016450,7.695,3.6200000000000004e-07
1459602016460,7.695,3.6200000000000004e-07
1459602016470,7.695,0.0
1459602016480,7.695,3.6200000000000004e-07
1459602016490,7.695,0.0
1459602016500,7.695,3.6200000000000004e-07
1459602016510,7.695,0.0
1459602016520,7.695,3.6200000000000004e-07
1459602016530,7.695,7.240000000000001e-07
1459602016540,7.695,3.6200000000000004e-07
1459602016550,7.695,0.0
1459602016560,7.695,0.0
1459602016570,7.695,3.6200000000000004e-07
1459602016580,7.695,3.6200000000000004e-07
1459602016590,7.695,0.0
1459602016600,7.695,0.0
1459602016610,7.695,0.0
1459602016620,7.695,0.0
1459602016630,7.695,3.6200000000000004e-07
1459602016640,7.695,0.0
1459602016650,7.695,3.6200000000000004e-07
1459602016660,7.695,3.6200000000000004e-07
1459602016670,7.695,0.0
1459602016680,7.695,7.240000000000001e-07
1459602016690,7.695,3.6200000000000004e-07
1459602016700,7.695,3.6200000000000004e-07
1459602016710,7.695,3.6200000000000004e-07
1459602016720,7.695,3.6200000000000004e-07
1459602016730,7.695,7.240000000000001e-07
1459602016740,7.695,0.0
1459602016750,7.695,7.240000000000001e-07
1459602016760,7.695,0.0
1459602016770,7.695,0.0
1459602016780,7.695,3.6200000000000004e-07
1459602016790,7.695,7.240000000000001e-07
1459602016800,7.695,3.6200000000000004e-07
1459602016810,7.695,7.240000000000001e-07
1459602016820,7.695,0.0
1459602016830,7.695,7.240000000000001e-07
1459602016840,7.695,3.6200000000000004e-07
1459602016850,7.695,3.6200000000000004e-07
1459602016860,7.695,0.0
1459602016870,7.695,0.0
1459602016880,7.695,3.6200000000000004e-07
1459602016890,7.695,3.6200000000000004e-07
1459602016900,7.695,3.6200000000000004e-07
1459602016910,7.695,3.6200000000000004e-07
1459602016920,7.695,7.240000000000001e-07
1459602016930,7.695,0.0
1459602016940,7.695,0.0
1459602016950,7.695,3.6200000000000004e-07
1459602016960,7.695,7.240000000000001e-07
1459602016970,7.695,0.0
1459602016980,7.695,0.0
1459602016990,7.695,1.0859999999999999e-06
1459602017000,7.695,0.0
1459602017010,7.695,3.6200000000000004e-07
1459602017020,7.695,0.0
1459602017030,7.695,3.6200000000000004e-07
1459602017040,7.695,3.6200000000000004e-07
1459602017050,7.695,3.6200000000000004e-07
1459602017060,7.695,3.6200000000000004e-07
1459602017070,7.695,3.6200000000000004e-07
1459602017080,7.695,3.6200000000000004e-07
1459602017090,7.695,3.6200000000000004e-07
1459602017100,7.695,3.6200000000000004e-07
1459602017110,7.695,3.6200000000000004e-07
1459602017120,7.695,3.6200000000000004e-07
1459602017130,7.695,0.0
1459602017140,7.695,0.0
1459602017150,7.695,0.0
1459602017160,7.695,7.240000000000001e-07
1459602017170,7.695,0.0
1459602017180,7.695,3.6200000000000004e-07
1459602017190,7.695,0.0
1459602017200,7.695,0.0
1459602017210,7.695,0.0
1459602017220,7.695,7.240000000000001e-07
1459602017230,7.695,0.0
1459602017240,7.695,3.6200000000000004e-07
1459602017250,7.695,7.240000000000001e-07
1459602017260,7.695,0.0
1459602017270,7.695,0.0
1459602017280,7.695,3.6200000000000004e-07
1459602017290,7.695,1.0859999999999999e-06
1459602017300,7.695,3.6200000000000004e-07
1459602017310,7.695,3.6200000000000004e-07
1459602017320,7.695,7.240000000000001e-07
1459602017330,7.695,0.0
1459602017340,7.695,3.6200000000000004e-07
1459602017350,7.695,3.6200000000000004e-07
1459602017360,7.695,7.240000000000001e-07
1459602017370,7.695,0.0
1459602017380,7.695,7.240000000000001e-07
1459602017390,7.695,0.0
1459602017400,7.695,7.240000000000001e-07
1459602017410,7.695,7.240000000000001e-07
1459602017420,7.695,3.6200000000000004e-07
1459602017430,7.695,7.240000000000001e-07
1459602017440,7.695,0.0
1459602017450,7.695,7.240000000000001e-07
1459602017460,7.695,3.6200000000000004e-07
1459602017470,7.695,3.6200000000000004e-07
1459602017480,7.695,0.0
1459602017490,7.695,3.6200000000000004e-07
1459602017500,7.695,0.0
1459602017510,7.695,3.6200000000000004e-07
1459602017520,7.695,0.0
1459602017530,7.695,3.6200000000000004e-07
1459602017540,7.695,3.6200000000000004e-07
1459602017550,7.695,3.6200000000000004e-07
1459602017560,7.695,3.6200000000000004e-07
1459602017570,7.695,7.240000000000001e-07
1459602017580,7.695,0.0
1459602017590,7.695,0.0
1459602017600,7.695,7.240000000000001e-07
1459602017610,7.695,0.0
1459602017620,7.695,3.6200000000000004e-07
1459602017630,7.695,7.240000000000001e-07
1459602017640,7.695,0.0
1459602017650,7.695,3.6200000000000004e-07
1459602017660,7.695,0.0
1459602017670,7.695,3.6200000000000004e-07
1459602017680,7.695,0.0
1459602017690,7.695,3.6200000000000004e-07
1459602017700,7.695,0.0
1459602017710,7.695,3.6200000000000004e-07
1459602017720,7.695,0.0
1459602017730,7.695,7.240000000000001e-07
1459602017740,7.695,0.0
1459602017750,7.695,3.6200000000000004e-07
1459602017760,7.695,7.240000000000001e-07
1459602017770,7.695,7.240000000000001e-07
1459602017780,7.695,0.0
1459602017790,7.695,0.0
1459602017800,7.695,3.6200000000000004e-07
1459602017810,7.695,0.0
1459602017820,7.695,1.4480000000000002e-06
1459602017830,7.695,0.0
1459602017840,7.695,3.6200000000000004e-07
1459602017850,7.695,3.6200000000000004e-07
1459602017860,7.695,7.240000000000001e-07
1459602017870,7.695,3.6200000000000004e-07
1459602017880,7.695,0.0
1459602017890,7.695,3.6200000000000004e-07
1459602017900,7.695,3.6200000000000004e-07
1459602017910,7.695,0.0
1459602017920,7.695,0.0
1459602017930,7.695,3.6200000000000004e-07
1459602017940,7.695,3.6200000000000004e-07
1459602017950,7.695,7.240000000000001e-07
1459602017960,7.695,3.6200000000000004e-07
1459602017970,7.695,0.0
1459602017980,7.695,3.6200000000000004e-07
1459602017990,7.695,3.6200000000000004e-07
1459602018000,7.695,3.6200000000000004e-07
1459602018010,7.695,3.6200000000000004e-07
1459602018020,7.695,3.6200000000000004e-07
1459602018030,7.695,0.0
1459602018040,7.695,3.6200000000000004e-07
1459602018050,7.695,0.0
1459602018060,7.695,1.0859999999999999e-06
1459602018070,7.695,3.6200000000000004e-07
1459602018080,7.695,7.240000000000001e-07
1459602018090,7.695,3.6200000000000004e-07
1459602018100,7.695,0.0
1459602018110,7.695,0.0
1459602018120,7.695,0.0
1459602018130,7.695,7.240000000000001e-07
1459602018140,7.695,0.0
1459602018150,7.695,0.0
1459602018160,7.695,0.0
1459602018170,7.695,3.6200000000000004e-07
1459602018180,7.695,0.0
1459602018190,7.695,7.240000000000001e-07
1459602018200,7.695,0.0
1459602018210,7.695,3.6200000000000004e-07
1459602018220,7.695,1.81e-06
1459602018230,7.695,0.0
1459602018240,7.695,0.0
1459602018250,7.695,0.0
1459602018260,7.695,0.0
1459602018270,7.695,3.6200000000000004e-07
1459602018280,7.695,3.6200000000000004e-07
1459602018290,7.695,7.240000000000001e-07
1459602018300,7.695,3.6200000000000004e-07
1459602018310,7.695,3.6200000000000004e-07
1459602018320,7.695,3.6200000000000004e-07
1459602018330,7.695,7.240000000000001e-07
1459602018340,7.695,0.0
1459602018350,7.695,3.6200000000000004e-07
1459602018360,7.695,0.0
1459602018370,7.695,3.6200000000000004e-07
1459602018380,7.695,0.0
1459602018390,7.695,7.240000000000001e-07
1459602018400,7.695,3.6200000000000004e-07
1459602018410,7.695,7.240000000000001e-07
1459602018420,7.695,1.0859999999999999e-06
1459602018430,7.695,3.6200000000000004e-07
1459602018440,7.695,3.6200000000000004e-07
1459602018450,7.695,0.0
1459602018460,7.695,3.6200000000000004e-07
1459602018470,7.695,0.0
1459602018480,7.695,3.6200000000000004e-07
1459602018490,7.695,0.0
1459602018500,7.695,3.6200000000000004e-07
1459602018510,7.695,3.6200000000000004e-07
1459602018520,7.695,0.0
1459602018530,7.695,0.0
1459602018540,7.695,3.6200000000000004e-07
1459602018550,7.695,3.6200000000000004e-07
1459602018560,7.695,3.6200000000000004e-07
1459602018570,7.695,3.6200000000000004e-07
1459602018580,7.695,0.0
1459602018590,7.695,7.240000000000001e-07
1459602018600,7.695,0.0
1459602018610,7.695,7.240000000000001e-07
1459602018620,7.695,3.6200000000000004e-07
1459602018630,7.695,3.6200000000000004e-07
1459602018640,7.695,0.0
1459602018650,7.695,0.0
1459602018660,7.695,0.0
1459602018670,7.695,0.0
1459602018680,7.695,7.240000000000001e-07
1459602018690,7.695,3.6200000000000004e-07
1459602018700,7.695,3.6200000000000004e-07
1459602018710,7.695,7.240000000000001e-07
1459602018720,7.695,7.240000000000001e-07
1459602018730,7.695,3.6200000000000004e-07
1459602018740,7.695,1.0859999999999999e-06
1459602018750,7.695,0.0
1459602018760,7.695,3.6200000000000004e-07
1459602018770,7.695,7.240000000000001e-07
1459602018780,7.695,0.0
1459602018790,7.695,0.0
1459602018800,7.695,3.6200000000000004e-07
1459602018810,7.695,7.240000000000001e-07
1459602018820,7.695,0.0
1459602018830,7.695,7.240000000000001e-07
1459602018840,7.695,0.0
1459602018850,7.695,0.0
1459602018860,7.695,3.6200000000000004e-07
1459602018870,7.695,0.0
1459602018880,7.695,0.0
1459602018890,7.695,0.0
1459602018900,7.695,3.6200000000000004e-07
1459602018910,7.695,3.6200000000000004e-07
1459602018920,7.695,0.0
1459602018930,7.695,3.6200000000000004e-07
1459602018940,7.695,1.0859999999999999e-06
1459602018950,7.695,7.240000000000001e-07
1459602018960,7.695,3.6200000000000004e-07
1459602018970,7.695,0.0
1459602018980,7.695,0.0
1459602018990,7.695,3.6200000000000004e-07
1459602019000,7.695,7.240000000000001e-07
1459602019010,7.695,7.240000000000001e-07
1459602019020,7.695,3.6200000000000004e-07
1459602019030,7.695,3.6200000000000004e-07
1459602019040,7.695,0.0
1459602019050,7.695,1.0859999999999999e-06
1459602019060,7.695,0.0
1459602019070,7.695,3.6200000000000004e-07
1459602019080,7.695,3.6200000000000004e-07
1459602019090,7.695,7.240000000000001e-07
1459602019100,7.695,0.0
1459602019110,7.695,3.6200000000000004e-07
1459602019120,7.695,3.6200000000000004e-07
1459602019130,7.695,3.6200000000000004e-07
1459602019140,7.695,3.6200000000000004e-07
1459602019150,7.695,3.6200000000000004e-07
1459602019160,7.695,0.0
1459602019170,7.695,3.6200000000000004e-07
1459602019180,7.695,3.6200000000000004e-07
1459602019190,7.695,0.0
1459602019200,7.695,7.240000000000001e-07
1459602019210,7.695,3.6200000000000004e-07
1459602019220,7.695,0.0
1459602019230,7.695,0.0
1459602019240,7.695,3.6200000000000004e-07
1459602019250,7.695,3.6200000000000004e-07
1459602019260,7.695,0.0
1459602019270,7.695,0.0
1459602019280,7.695,3.6200000000000004e-07
1459602019290,7.695,3.6200000000000004e-07
1459602019300,7.695,0.0
1459602019310,7.695,7.240000000000001e-07
1459602019320,7.695,3.6200000000000004e-07
1459602019330,7.695,3.6200000000000004e-07
1459602019340,7.695,0.0
1459602019350,7.695,0.0
1459602019360,7.695,0.0
1459602019370,7.695,3.6200000000000004e-07
1459602019380,7.695,3.6200000000000004e-07
1459602019390,7.695,3.6200000000000004e-07
1459602019400,7.695,1.0859999999999999e-06
1459602019410,7.695,0.0
1459602019420,7.695,0.0
1459602019430,7.695,0.0
1459602019440,7.695,0.0
1459602019450,7.695,3.6200000000000004e-07
1459602019460,7.695,3.6200000000000004e-07
1459602019470,7.695,7.240000000000001e-07
1459602019480,7.695,1.0859999999999999e-06
1459602019490,7.695,3.6200000000000004e-07
1459602019500,7.695,3.6200000000000004e-07
1459602019510,7.695,0.0
1459602019520,7.695,0.0
1459602019530,7.695,7.240000000000001e-07
1459602019540,7.695,0.0
1459602019550,7.695,3.6200000000000004e-07
1459602019560,7.695,0.0
1459602019570,7.695,3.6200000000000004e-07
1459602019580,7.695,3.6200000000000004e-07
1459602019590,7.695,3.6200000000000004e-07
1459602019600,7.695,7.240000000000001e-07
1459602019610,7.695,0.0
1459602019620,7.695,7.240000000000001e-07
1459602019630,7.695,3.6200000000000004e-07
1459602019640,7.695,1.0859999999999999e-06
1459602019650,7.695,3.6200000000000004e-07
1459602019660,7.695,0.0
1459602019670,7.695,3.6200000000000004e-07
1459602019680,7.695,3.6200000000000004e-07
1459602019690,7.695,3.6200000000000004e-07
1459602019700,7.695,3.6200000000000004e-07
1459602019710,7.695,3.6200000000000004e-07
1459602019720,7.695,3.6200000000000004e-07
1459602019730,7.695,0.0
1459602019740,7.695,7.240000000000001e-07
1459602019750,7.695,0.0
1459602019760,7.695,0.0
1459602019770,7.695,7.240000000000001e-07
1459602019780,7.695,3.6200000000000004e-07
1459602019790,7.695,0.0
1459602019800,7.695,3.6200000000000004e-07
1459602019810,7.695,0.0
1459602019820,7.695,0.0
1459602019830,7.695,0.0
1459602019840,7.695,0.0
1459602019850,7.695,3.6200000000000004e-07
1459602019860,7.695,3.6200000000000004e-07
1459602019870,7.695,0.0
1459602019880,7.695,0.0
1459602019890,7.695,0.0
1459602019900,7.695,1.0859999999999999e-06
1459602019910,7.695,0.0
1459602019920,7.695,1.0859999999999999e-06
1459602019930,7.695,0.0
1459602019940,7.695,7.240000000000001e-07
1459602019950,7.695,0.0
1459602019960,7.695,3.6200000000000004e-07
1459602019970,7.695,3.6200000000000004e-07
1459602019980,7.695,0.0
1459602019990,7.695,3.6200000000000004e-07
1459602020000,7.695,0.0
1459602020010,7.695,3.6200000000000004e-07
1459602020020,7.695,0.0
1459602020030,7.695,3.6200000000000004e-07
1459602020040,7.695,3.6200000000000004e-07
1459602020050,7.695,0.0
1459602020060,7.695,3.6200000000000004e-07
1459602020070,7.695,3.6200000000000004e-07
1459602020080,7.695,0.0
1459602020090,7.695,7.240000000000001e-07
1459602020100,7.695,3.6200000000000004e-07
1459602020110,7.695,3.6200000000000004e-07
1459602020120,7.695,7.240000000000001e-07
1459602020130,7.695,3.6200000000000004e-07
1459602020140,7.695,7.240000000000001e-07
1459602020150,7.695,0.0
1459602020160,7.695,3.6200000000000004e-07
1459602020170,7.695,3.6200000000000004e-07
1459602020180,7.695,3.6200000000000004e-07
1459602020190,7.695,0.0
1459602020200,7.695,0.0
1459602020210,7.695,3.6200000000000004e-07
1459602020220,7.695,3.6200000000000004e-07
1459602020230,7.695,3.6200000000000004e-07
1459602020240,7.695,3.6200000000000004e-07
1459602020250,7.695,3.6200000000000004e-07
1459602020260,7.695,7.240000000000001e-07
1459602020270,7.695,0.0
1459602020280,7.695,7.240000000000001e-07
1459602020290,7.695,0.0
1459602020300,7.695,7.240000000000001e-07
1459602020310,7.695,0.0
1459602020320,7.695,3.6200000000000004e-07
1459602020330,7.695,0.0
1459602020340,7.695,0.0
1459602020350,7.695,0.0
1459602020360,7.695,3.6200000000000004e-07
1459602020370,7.695,7.240000000000001e-07
1459602020380,7.695,3.6200000000000004e-07
