Timestamp,position,BLMTI.04L2.B1E10_TCTPH.4L2.B1
1459602075850,-1.635,0.0
1459602075860,-1.635,7.240000000000001e-07
1459602075870,-1.635,3.6200000000000004e-07
1459602075880,-1.635,0.0
1459602075890,-1.635,7.240000000000001e-07
1459602075900,-1.635,7.240000000000001e-07
1459602075910,-1.635,0.0
1459602075920,-1.635,3.6200000000000004e-07
1459602075930,-1.635,7.240000000000001e-07
1459602075940,-1.635,0.0
1459602075950,-1.635,0.0
1459602075960,-1.635,0.0
1459602075970,-1.635,0.0
1459602075980,-1.635,3.6200000000000004e-07
1459602075990,-1.635,3.6200000000000004e-07
1459602076000,-1.635,0.0
1459602076010,-1.635,1.0859999999999999e-06
1459602076020,-1.635,3.6200000000000004e-07
1459602076030,-1.635,0.0
1459602076040,-1.635,1.0859999999999999e-06
1459602076050,-1.635,0.0
1459602076060,-1.635,3.6200000000000004e-07
1459602076070,-1.635,3.6200000000000004e-07
1459602076080,-1.635,3.6200000000000004e-07
1459602076090,-1.635,0.0
1459602076100,-1.635,3.6200000000000004e-07
1459602076110,-1.635,0.0
1459602076120,-1.635,7.240000000000001e-07
1459602076130,-1.635,3.6200000000000004e-07
1459602076140,-1.635,1.0859999999999999e-06
1459602076150,-1.635,0.0
1459602076160,-1.635,7.240000000000001e-07
1459602076170,-1.635,3.6200000000000004e-07
1459602076180,-1.635,7.240000000000001e-07
1459602076190,-1.635,0.0
1459602076200,-1.635,3.6200000000000004e-07
1459602076210,-1.635,3.6200000000000004e-07
1459602076220,-1.635,7.240000000000001e-07
1459602076230,-1.635,0.0
1459602076240,-1.635,7.240000000000001e-07
1459602076250,-1.635,0.0
1459602076260,-1.635,7.240000000000001e-07
1459602076270,-1.635,0.0
1459602076280,-1.635,3.6200000000000004e-07
1459602076290,-1.635,0.0
1459602076300,-1.635,1.0859999999999999e-06
1459602076310,-1.635,0.0
1459602076320,-1.635,7.240000000000001e-07
1459602076330,-1.635,0.0
1459602076340,-1.635,7.240000000000001e-07
1459602076350,-1.635,3.6200000000000004e-07
1459602076360,-1.635,3.6200000000000004e-07
