Timestamp,position,BLMTI.06R3.B1I10_TCLA.6R3.B1
1459601410890,-9.6,0.0
1459601410900,-9.6,7.240000000000001e-07
1459601410910,-9.6,0.0
1459601410920,-9.6,7.240000000000001e-07
1459601410930,-9.6,0.0
1459601410940,-9.6,7.240000000000001e-07
1459601410950,-9.6,0.0
1459601410960,-9.6,7.240000000000001e-07
1459601410970,-9.6,0.0
1459601410980,-9.6,1.0859999999999999e-06
1459601410990,-9.6,0.0
1459601411000,-9.6,7.240000000000001e-07
1459601411010,-9.6,0.0
1459601411020,-9.6,7.240000000000001e-07
1459601411030,-9.6,0.0
1459601411040,-9.6,3.6200000000000004e-07
1459601411050,-9.6,0.0
1459601411060,-9.6,3.6200000000000004e-07
1459601411070,-9.6,3.6200000000000004e-07
1459601411080,-9.6,1.0859999999999999e-06
1459601411090,-9.6,3.6200000000000004e-07
1459601411100,-9.6,0.0
1459601411110,-9.6,0.0
1459601411120,-9.6,1.0859999999999999e-06
1459601411130,-9.6,0.0
1459601411140,-9.6,1.0859999999999999e-06
1459601411150,-9.6,0.0
1459601411160,-9.6,1.0859999999999999e-06
1459601411170,-9.6,0.0
1459601411180,-9.6,1.0859999999999999e-06
1459601411190,-9.6,0.0
1459601411200,-9.6,7.240000000000001e-07
1459601411210,-9.6,0.0
1459601411220,-9.6,1.4480000000000002e-06
1459601411230,-9.6,0.0
1459601411240,-9.6,0.0
1459601411250,-9.6,0.0
1459601411260,-9.6,3.6200000000000004e-07
1459601411270,-9.6,0.0
1459601411280,-9.6,3.6200000000000004e-07
1459601411290,-9.6,0.0
1459601411300,-9.6,7.240000000000001e-07
1459601411310,-9.6,0.0
1459601411320,-9.6,7.240000000000001e-07
1459601411330,-9.6,0.0
1459601411340,-9.6,7.240000000000001e-07
1459601411380,-9.6,7.240000000000001e-07
1459601411390,-9.6,3.6200000000000004e-07
1459601411400,-9.6,0.0
1459601411410,-9.6,1.0859999999999999e-06
1459601411420,-9.6,0.0
1459601411430,-9.6,1.0859999999999999e-06
1459601411440,-9.6,0.0
1459601411450,-9.6,0.0
1459601411460,-9.6,0.0
1459601411470,-9.6,3.6200000000000004e-07
1459601411480,-9.6,7.240000000000001e-07
1459601411490,-9.6,0.0
1459601411500,-9.6,3.6200000000000004e-07
1459601411510,-9.6,7.240000000000001e-07
1459601411520,-9.6,0.0
1459601411530,-9.6,3.6200000000000004e-07
1459601411540,-9.6,0.0
1459601411550,-9.6,1.0859999999999999e-06
1459601411560,-9.6,0.0
1459601411570,-9.6,1.0859999999999999e-06
1459601411580,-9.6,0.0
1459601411590,-9.6,1.0859999999999999e-06
1459601411600,-9.6,0.0
1459601411610,-9.6,7.240000000000001e-07
1459601411620,-9.6,0.0
1459601411630,-9.6,0.0
1459601411640,-9.6,3.6200000000000004e-07
1459601411650,-9.6,3.6200000000000004e-07
1459601411660,-9.6,0.0
1459601411670,-9.6,3.6200000000000004e-07
1459601411680,-9.6,0.0
1459601411690,-9.6,7.240000000000001e-07
1459601411700,-9.6,0.0
1459601411710,-9.6,3.6200000000000004e-07
1459601411720,-9.6,0.0
1459601411730,-9.6,7.240000000000001e-07
1459601411740,-9.6,0.0
1459601411750,-9.6,1.4480000000000002e-06
1459601411760,-9.6,0.0
1459601411770,-9.6,7.240000000000001e-07
1459601411780,-9.6,0.0
1459601411790,-9.6,1.0859999999999999e-06
1459601411800,-9.6,0.0
1459601411810,-9.6,0.0
1459601411820,-9.6,0.0
1459601411830,-9.6,1.4480000000000002e-06
1459601411840,-9.6,0.0
1459601411850,-9.6,3.6200000000000004e-07
1459601411860,-9.6,0.0
1459601411870,-9.6,3.6200000000000004e-07
1459601411880,-9.6,0.0
1459601411890,-9.6,0.0
1459601411900,-9.6,3.6200000000000004e-07
1459601411910,-9.6,3.6200000000000004e-07
1459601411920,-9.6,3.6200000000000004e-07
1459601411930,-9.6,0.0
1459601411940,-9.6,7.240000000000001e-07
1459601411950,-9.6,0.0
1459601411960,-9.6,3.6200000000000004e-07
1459601411970,-9.6,0.0
1459601411980,-9.6,1.0859999999999999e-06
1459601411990,-9.6,0.0
1459601412000,-9.6,1.4480000000000002e-06
1459601412010,-9.6,0.0
1459601412020,-9.6,3.6200000000000004e-07
1459601412030,-9.6,0.0
1459601412040,-9.6,7.240000000000001e-07
1459601412050,-9.6,3.6200000000000004e-07
1459601412060,-9.6,7.240000000000001e-07
1459601412070,-9.6,0.0
1459601412080,-9.6,7.240000000000001e-07
1459601412090,-9.6,0.0
1459601412100,-9.6,3.6200000000000004e-07
1459601412110,-9.6,0.0
1459601412120,-9.6,1.0859999999999999e-06
1459601412130,-9.6,0.0
1459601412140,-9.6,0.0
1459601412150,-9.6,0.0
1459601412160,-9.6,7.240000000000001e-07
1459601412170,-9.6,0.0
1459601412180,-9.6,1.4480000000000002e-06
1459601412190,-9.6,0.0
1459601412200,-9.6,7.240000000000001e-07
1459601412210,-9.6,0.0
1459601412220,-9.6,7.240000000000001e-07
1459601412230,-9.6,0.0
1459601412240,-9.6,1.0859999999999999e-06
1459601412250,-9.6,0.0
1459601412260,-9.6,1.0859999999999999e-06
1459601412270,-9.6,0.0
1459601412280,-9.6,0.0
1459601412290,-9.6,3.6200000000000004e-07
1459601412300,-9.6,0.0
1459601412310,-9.6,7.240000000000001e-07
1459601412320,-9.6,0.0
1459601412330,-9.6,0.0
1459601412340,-9.6,3.6200000000000004e-07
1459601412350,-9.6,0.0
1459601412360,-9.6,7.240000000000001e-07
1459601412370,-9.6,3.6200000000000004e-07
1459601412380,-9.6,3.6200000000000004e-07
1459601412390,-9.6,0.0
1459601412400,-9.6,1.4480000000000002e-06
1459601412410,-9.6,0.0
1459601412420,-9.6,0.0
1459601412430,-9.6,0.0
1459601412440,-9.6,1.0859999999999999e-06
1459601412450,-9.6,0.0
1459601412460,-9.6,0.0
1459601412470,-9.6,0.0
1459601412480,-9.6,1.4480000000000002e-06
1459601412490,-9.6,0.0
1459601412500,-9.6,3.6200000000000004e-07
1459601412510,-9.6,0.0
1459601412520,-9.6,1.0859999999999999e-06
1459601412530,-9.6,0.0
1459601412540,-9.6,1.0859999999999999e-06
1459601412550,-9.6,0.0
1459601412560,-9.6,0.0
1459601412570,-9.6,3.6200000000000004e-07
1459601412580,-9.6,3.6200000000000004e-07
1459601412590,-9.6,0.0
1459601412600,-9.6,3.6200000000000004e-07
1459601412610,-9.6,0.0
1459601412620,-9.6,1.0859999999999999e-06
1459601412630,-9.6,0.0
1459601412640,-9.6,3.6200000000000004e-07
1459601412650,-9.6,0.0
1459601412660,-9.6,1.0859999999999999e-06
1459601412670,-9.6,0.0
1459601412680,-9.6,1.0859999999999999e-06
1459601412690,-9.6,0.0
1459601412700,-9.6,1.0859999999999999e-06
1459601412710,-9.6,0.0
1459601412720,-9.6,7.240000000000001e-07
1459601412730,-9.6,0.0
1459601412740,-9.6,3.6200000000000004e-07
1459601412750,-9.6,0.0
1459601412760,-9.6,7.240000000000001e-07
1459601412770,-9.6,0.0
1459601412780,-9.6,1.0859999999999999e-06
1459601412790,-9.6,0.0
1459601412800,-9.6,7.240000000000001e-07
1459601412810,-9.6,0.0
1459601412820,-9.6,7.240000000000001e-07
1459601412830,-9.6,0.0
1459601412840,-9.6,0.0
1459601412850,-9.6,3.6200000000000004e-07
1459601412860,-9.6,3.6200000000000004e-07
1459601412870,-9.6,3.6200000000000004e-07
1459601412880,-9.6,0.0
1459601412890,-9.6,7.240000000000001e-07
1459601412900,-9.6,7.240000000000001e-07
1459601412910,-9.6,0.0
1459601412920,-9.6,0.0
1459601412930,-9.6,7.240000000000001e-07
1459601412940,-9.6,1.0859999999999999e-06
1459601412950,-9.6,0.0
1459601412960,-9.6,7.240000000000001e-07
1459601412970,-9.6,0.0
1459601412980,-9.6,3.6200000000000004e-07
1459601412990,-9.6,0.0
1459601413000,-9.6,7.240000000000001e-07
1459601413010,-9.6,0.0
1459601413020,-9.6,1.0859999999999999e-06
1459601413030,-9.6,0.0
1459601413040,-9.6,3.6200000000000004e-07
1459601413050,-9.6,3.6200000000000004e-07
1459601413060,-9.6,7.240000000000001e-07
1459601413070,-9.6,0.0
1459601413080,-9.6,7.240000000000001e-07
1459601413090,-9.6,0.0
1459601413100,-9.6,0.0
1459601413110,-9.6,0.0
1459601413120,-9.6,7.240000000000001e-07
1459601413130,-9.6,0.0
1459601413140,-9.6,0.0
1459601413150,-9.6,1.0859999999999999e-06
1459601413160,-9.6,7.240000000000001e-07
1459601413170,-9.6,3.6200000000000004e-07
1459601413180,-9.6,1.0859999999999999e-06
1459601413190,-9.6,1.0859999999999999e-06
1459601413200,-9.6,1.0859999999999999e-06
1459601413210,-9.6,0.0
1459601413220,-9.6,7.240000000000001e-07
1459601413230,-9.6,0.0
1459601413240,-9.6,7.240000000000001e-07
1459601413250,-9.6,0.0
1459601413260,-9.6,7.240000000000001e-07
1459601413270,-9.6,0.0
1459601413280,-9.6,7.240000000000001e-07
1459601413290,-9.6,0.0
1459601413300,-9.6,1.4480000000000002e-06
1459601413310,-9.6,0.0
1459601413320,-9.6,0.0
1459601413330,-9.6,0.0
1459601413340,-9.6,3.6200000000000004e-07
1459601413350,-9.6,7.240000000000001e-07
1459601413360,-9.6,0.0
1459601413370,-9.6,0.0
1459601413380,-9.6,3.6200000000000004e-07
1459601413390,-9.6,0.0
1459601413400,-9.6,3.6200000000000004e-07
1459601413410,-9.6,0.0
1459601413420,-9.6,3.6200000000000004e-07
1459601413430,-9.6,3.6200000000000004e-07
1459601413440,-9.6,1.4480000000000002e-06
1459601413450,-9.6,0.0
1459601413460,-9.6,7.240000000000001e-07
1459601413470,-9.6,0.0
1459601413480,-9.6,1.4480000000000002e-06
1459601413490,-9.6,0.0
1459601413500,-9.6,3.6200000000000004e-07
1459601413510,-9.6,3.6200000000000004e-07
1459601413520,-9.6,0.0
1459601413530,-9.6,0.0
1459601413540,-9.6,7.240000000000001e-07
1459601413550,-9.6,0.0
1459601413560,-9.6,7.240000000000001e-07
1459601413570,-9.6,3.6200000000000004e-07
1459601413580,-9.6,3.6200000000000004e-07
1459601413590,-9.6,0.0
1459601413600,-9.6,3.6200000000000004e-07
1459601413610,-9.6,1.0859999999999999e-06
1459601413620,-9.6,1.4480000000000002e-06
1459601413630,-9.6,0.0
1459601413640,-9.6,3.6200000000000004e-07
1459601413650,-9.6,0.0
1459601413660,-9.6,7.240000000000001e-07
1459601413670,-9.6,0.0
1459601413680,-9.6,3.6200000000000004e-07
1459601413690,-9.6,0.0
1459601413700,-9.6,7.240000000000001e-07
1459601413710,-9.6,0.0
1459601413720,-9.6,1.0859999999999999e-06
1459601413730,-9.6,0.0
1459601413740,-9.6,7.240000000000001e-07
1459601413750,-9.6,0.0
1459601413760,-9.6,0.0
1459601413770,-9.6,0.0
1459601413780,-9.6,7.240000000000001e-07
1459601413790,-9.6,3.6200000000000004e-07
1459601413800,-9.6,3.6200000000000004e-07
1459601413810,-9.6,0.0
1459601413820,-9.6,0.0
1459601413830,-9.6,3.6200000000000004e-07
1459601413840,-9.6,3.6200000000000004e-07
1459601413850,-9.6,7.240000000000001e-07
1459601413860,-9.6,3.6200000000000004e-07
1459601413870,-9.6,0.0
1459601413880,-9.6,7.240000000000001e-07
1459601413890,-9.6,0.0
1459601413900,-9.6,1.0859999999999999e-06
1459601413910,-9.6,0.0
1459601413920,-9.6,1.4480000000000002e-06
1459601413930,-9.6,0.0
1459601413940,-9.6,0.0
1459601413950,-9.6,0.0
1459601413960,-9.6,1.0859999999999999e-06
1459601413970,-9.6,0.0
1459601413980,-9.6,1.0859999999999999e-06
1459601413990,-9.6,0.0
1459601414000,-9.6,7.240000000000001e-07
1459601414010,-9.6,0.0
1459601414020,-9.6,7.240000000000001e-07
1459601414030,-9.6,3.6200000000000004e-07
1459601414040,-9.6,3.6200000000000004e-07
1459601414050,-9.6,0.0
1459601414060,-9.6,7.240000000000001e-07
1459601414070,-9.6,0.0
1459601414080,-9.6,0.0
1459601414090,-9.6,0.0
1459601414100,-9.6,3.6200000000000004e-07
1459601414110,-9.6,0.0
1459601414120,-9.6,3.6200000000000004e-07
1459601414130,-9.6,0.0
1459601414140,-9.6,7.240000000000001e-07
1459601414150,-9.6,7.240000000000001e-07
1459601414160,-9.6,0.0
1459601414170,-9.6,0.0
1459601414180,-9.6,7.240000000000001e-07
1459601414190,-9.6,0.0
1459601414200,-9.6,1.0859999999999999e-06
1459601414210,-9.6,0.0
1459601414220,-9.6,1.81e-06
1459601414230,-9.6,0.0
1459601414240,-9.6,3.6200000000000004e-07
1459601414250,-9.6,0.0
1459601414260,-9.6,3.6200000000000004e-07
1459601414270,-9.6,0.0
1459601414280,-9.6,3.6200000000000004e-07
1459601414290,-9.6,0.0
1459601414300,-9.6,3.6200000000000004e-07
1459601414310,-9.6,3.6200000000000004e-07
1459601414320,-9.6,0.0
1459601414330,-9.6,0.0
1459601414340,-9.6,3.6200000000000004e-07
1459601414350,-9.6,0.0
1459601414360,-9.6,7.240000000000001e-07
1459601414370,-9.6,0.0
1459601414380,-9.6,1.4480000000000002e-06
1459601414390,-9.6,0.0
1459601414400,-9.6,7.240000000000001e-07
1459601414410,-9.6,0.0
1459601414420,-9.6,7.240000000000001e-07
1459601414430,-9.6,0.0
1459601414440,-9.6,7.240000000000001e-07
1459601414450,-9.6,0.0
1459601414460,-9.6,1.4480000000000002e-06
1459601414470,-9.6,0.0
1459601414480,-9.6,7.240000000000001e-07
1459601414490,-9.6,0.0
1459601414500,-9.6,0.0
1459601414510,-9.6,3.6200000000000004e-07
1459601414520,-9.6,7.240000000000001e-07
1459601414530,-9.6,0.0
1459601414540,-9.6,0.0
1459601414550,-9.6,7.240000000000001e-07
1459601414560,-9.6,7.240000000000001e-07
1459601414570,-9.6,7.240000000000001e-07
1459601414580,-9.6,0.0
1459601414590,-9.6,0.0
1459601414600,-9.6,3.6200000000000004e-07
1459601414610,-9.6,0.0
1459601414620,-9.6,3.6200000000000004e-07
1459601414630,-9.6,0.0
1459601414640,-9.6,1.81e-06
1459601414650,-9.6,0.0
1459601414660,-9.6,1.4480000000000002e-06
1459601414670,-9.6,0.0
1459601414680,-9.6,7.240000000000001e-07
1459601414690,-9.6,0.0
1459601414700,-9.6,7.240000000000001e-07
1459601414710,-9.6,0.0
1459601414720,-9.6,3.6200000000000004e-07
1459601414730,-9.6,0.0
1459601414740,-9.6,1.0859999999999999e-06
1459601414750,-9.6,0.0
1459601414760,-9.6,0.0
1459601414770,-9.6,0.0
1459601414780,-9.6,0.0
1459601414790,-9.6,3.6200000000000004e-07
1459601414800,-9.6,3.6200000000000004e-07
1459601414810,-9.6,3.6200000000000004e-07
1459601414820,-9.6,3.6200000000000004e-07
1459601414830,-9.6,3.6200000000000004e-07
1459601414840,-9.6,7.240000000000001e-07
1459601414850,-9.6,0.0
1459601414860,-9.6,7.240000000000001e-07
1459601414870,-9.6,0.0
1459601414880,-9.6,1.0859999999999999e-06
1459601414890,-9.6,0.0
1459601414900,-9.6,1.0859999999999999e-06
1459601414910,-9.6,0.0
1459601414920,-9.6,7.240000000000001e-07
1459601414930,-9.6,0.0
1459601414940,-9.6,0.0
1459601414950,-9.6,0.0
1459601414960,-9.6,7.240000000000001e-07
1459601414970,-9.6,3.6200000000000004e-07
1459601414980,-9.6,7.240000000000001e-07
1459601414990,-9.6,0.0
1459601415000,-9.6,7.240000000000001e-07
1459601415010,-9.6,0.0
1459601415020,-9.6,7.240000000000001e-07
1459601415030,-9.6,0.0
1459601415040,-9.6,7.240000000000001e-07
1459601415050,-9.6,0.0
1459601415060,-9.6,1.0859999999999999e-06
1459601415070,-9.6,0.0
1459601415080,-9.6,3.6200000000000004e-07
1459601415090,-9.6,0.0
1459601415100,-9.6,7.240000000000001e-07
1459601415110,-9.6,0.0
1459601415120,-9.6,1.4480000000000002e-06
1459601415130,-9.6,0.0
1459601415140,-9.6,7.240000000000001e-07
1459601415150,-9.6,0.0
1459601415160,-9.6,0.0
1459601415170,-9.6,0.0
1459601415180,-9.6,3.6200000000000004e-07
1459601415190,-9.6,0.0
1459601415200,-9.6,7.240000000000001e-07
1459601415210,-9.6,0.0
1459601415220,-9.6,3.6200000000000004e-07
1459601415230,-9.6,0.0
1459601415240,-9.6,3.6200000000000004e-07
1459601415250,-9.6,0.0
1459601415260,-9.6,7.240000000000001e-07
1459601415270,-9.6,0.0
1459601415280,-9.6,1.4480000000000002e-06
1459601415290,-9.6,0.0
1459601415300,-9.6,0.0
1459601415310,-9.6,0.0
1459601415320,-9.6,1.0859999999999999e-06
1459601415330,-9.6,0.0
1459601415340,-9.6,1.4480000000000002e-06
1459601415350,-9.6,0.0
1459601415360,-9.6,3.6200000000000004e-07
1459601415370,-9.6,0.0
1459601415380,-9.6,3.6200000000000004e-07
1459601415390,-9.6,0.0
1459601415400,-9.6,0.0
1459601415410,-9.6,7.240000000000001e-07
1459601415420,-9.6,7.240000000000001e-07
1459601415430,-9.6,0.0
1459601415440,-9.6,0.0
1459601415450,-9.6,0.0
1459601415460,-9.6,7.240000000000001e-07
1459601415470,-9.6,0.0
1459601415480,-9.6,3.6200000000000004e-07
1459601415490,-9.6,0.0
1459601415500,-9.6,7.240000000000001e-07
1459601415510,-9.6,0.0
1459601415520,-9.6,1.4480000000000002e-06
1459601415530,-9.6,0.0
1459601415540,-9.6,7.240000000000001e-07
1459601415550,-9.6,3.6200000000000004e-07
1459601415560,-9.6,0.0
1459601415570,-9.6,1.0859999999999999e-06
1459601415580,-9.6,0.0
1459601415590,-9.6,0.0
1459601415600,-9.6,7.240000000000001e-07
1459601415610,-9.6,0.0
1459601415620,-9.6,3.6200000000000004e-07
1459601415630,-9.6,0.0
1459601415640,-9.6,0.0
1459601415650,-9.6,7.240000000000001e-07
1459601415660,-9.6,0.0
1459601415670,-9.6,7.240000000000001e-07
1459601415680,-9.6,0.0
1459601415690,-9.6,3.6200000000000004e-07
1459601415700,-9.6,0.0
1459601415710,-9.6,0.0
1459601415720,-9.6,1.4480000000000002e-06
1459601415730,-9.6,0.0
1459601415740,-9.6,1.0859999999999999e-06
1459601415750,-9.6,0.0
1459601415760,-9.6,7.240000000000001e-07
1459601415770,-9.6,0.0
1459601415780,-9.6,7.240000000000001e-07
1459601415790,-9.6,0.0
1459601415800,-9.6,3.6200000000000004e-07
1459601415810,-9.6,3.6200000000000004e-07
1459601415820,-9.6,0.0
1459601415830,-9.6,0.0
1459601415840,-9.6,0.0
1459601415850,-9.6,0.0
1459601415860,-9.6,7.240000000000001e-07
1459601415870,-9.6,3.6200000000000004e-07
1459601415880,-9.6,3.6200000000000004e-07
1459601415890,-9.6,7.240000000000001e-07
1459601415900,-9.6,0.0
1459601415910,-9.6,1.0859999999999999e-06
1459601415920,-9.6,0.0
1459601415930,-9.6,0.0
1459601415940,-9.6,1.0859999999999999e-06
1459601415950,-9.6,0.0
1459601415960,-9.6,1.0859999999999999e-06
1459601415970,-9.6,0.0
1459601415980,-9.6,0.0
1459601415990,-9.6,0.0
1459601416000,-9.6,1.0859999999999999e-06
1459601416010,-9.6,0.0
1459601416020,-9.6,3.6200000000000004e-07
1459601416030,-9.6,0.0
1459601416040,-9.6,7.240000000000001e-07
1459601416050,-9.6,7.240000000000001e-07
1459601416060,-9.6,0.0
1459601416070,-9.6,0.0
1459601416080,-9.6,7.240000000000001e-07
1459601416090,-9.6,0.0
1459601416100,-9.6,3.6200000000000004e-07
1459601416110,-9.6,3.6200000000000004e-07
1459601416120,-9.6,7.240000000000001e-07
1459601416130,-9.6,0.0
1459601416140,-9.6,7.240000000000001e-07
1459601416150,-9.6,0.0
1459601416160,-9.6,0.0
1459601416170,-9.6,3.6200000000000004e-07
1459601416180,-9.6,7.240000000000001e-07
1459601416190,-9.6,0.0
1459601416200,-9.6,1.4480000000000002e-06
1459601416210,-9.6,0.0
1459601416220,-9.6,1.0859999999999999e-06
1459601416230,-9.6,0.0
1459601416240,-9.6,7.240000000000001e-07
1459601416250,-9.6,0.0
1459601416260,-9.6,1.0859999999999999e-06
1459601416270,-9.6,0.0
1459601416280,-9.6,7.240000000000001e-07
1459601416290,-9.6,0.0
1459601416300,-9.6,3.6200000000000004e-07
1459601416310,-9.6,0.0
1459601416320,-9.6,3.6200000000000004e-07
1459601416330,-9.6,0.0
1459601416340,-9.6,3.6200000000000004e-07
1459601416350,-9.6,0.0
1459601416360,-9.6,7.240000000000001e-07
1459601416370,-9.6,3.6200000000000004e-07
1459601416380,-9.6,7.240000000000001e-07
1459601416390,-9.6,0.0
1459601416400,-9.6,3.6200000000000004e-07
1459601416410,-9.6,0.0
1459601416420,-9.6,7.240000000000001e-07
1459601416430,-9.6,0.0
1459601416440,-9.6,1.0859999999999999e-06
1459601416450,-9.6,0.0
1459601416460,-9.6,1.81e-06
1459601416470,-9.6,0.0
1459601416480,-9.6,3.6200000000000004e-07
1459601416490,-9.6,0.0
1459601416500,-9.6,1.0859999999999999e-06
1459601416510,-9.6,0.0
1459601416520,-9.6,7.240000000000001e-07
1459601416530,-9.6,0.0
1459601416540,-9.6,7.240000000000001e-07
1459601416550,-9.6,0.0
1459601416560,-9.6,3.6200000000000004e-07
1459601416570,-9.6,0.0
1459601416580,-9.6,3.6200000000000004e-07
1459601416590,-9.6,0.0
1459601416600,-9.6,0.0
1459601416610,-9.6,7.240000000000001e-07
1459601416620,-9.6,3.6200000000000004e-07
1459601416630,-9.6,3.6200000000000004e-07
1459601416640,-9.6,3.6200000000000004e-07
1459601416650,-9.6,0.0
1459601416660,-9.6,3.6200000000000004e-07
1459601416670,-9.6,0.0
1459601416680,-9.6,1.4480000000000002e-06
1459601416690,-9.6,0.0
1459601416700,-9.6,3.6200000000000004e-07
1459601416710,-9.6,0.0
1459601416720,-9.6,3.6200000000000004e-07
1459601416730,-9.6,0.0
1459601416740,-9.6,3.6200000000000004e-07
1459601416750,-9.6,0.0
1459601416760,-9.6,1.4480000000000002e-06
1459601416770,-9.6,0.0
1459601416780,-9.6,7.240000000000001e-07
1459601416790,-9.6,0.0
1459601416800,-9.6,0.0
1459601416810,-9.6,0.0
1459601416820,-9.6,7.240000000000001e-07
1459601416830,-9.6,3.6200000000000004e-07
1459601416840,-9.6,0.0
1459601416850,-9.6,3.6200000000000004e-07
1459601416860,-9.6,1.4480000000000002e-06
1459601416870,-9.6,0.0
1459601416880,-9.6,0.0
1459601416890,-9.6,3.6200000000000004e-07
1459601416900,-9.6,7.240000000000001e-07
1459601416910,-9.6,0.0
1459601416920,-9.6,1.0859999999999999e-06
1459601416930,-9.6,0.0
1459601416940,-9.6,1.81e-06
1459601416950,-9.6,0.0
1459601416960,-9.6,7.240000000000001e-07
1459601416970,-9.6,0.0
1459601416980,-9.6,3.6200000000000004e-07
1459601416990,-9.6,0.0
1459601417000,-9.6,7.240000000000001e-07
1459601417010,-9.6,0.0
1459601417020,-9.6,1.0859999999999999e-06
1459601417030,-9.6,0.0
1459601417040,-9.6,0.0
1459601417050,-9.6,0.0
1459601417060,-9.6,3.6200000000000004e-07
1459601417070,-9.6,0.0
1459601417080,-9.6,7.240000000000001e-07
1459601417090,-9.6,0.0
1459601417100,-9.6,7.240000000000001e-07
1459601417110,-9.6,0.0
1459601417120,-9.6,0.0
1459601417130,-9.6,3.6200000000000004e-07
1459601417140,-9.6,0.0
1459601417150,-9.6,0.0
1459601417160,-9.6,1.0859999999999999e-06
1459601417170,-9.6,0.0
1459601417180,-9.6,7.240000000000001e-07
1459601417190,-9.6,0.0
1459601417200,-9.6,3.6200000000000004e-07
1459601417210,-9.6,0.0
1459601417220,-9.6,1.81e-06
1459601417230,-9.6,0.0
1459601417240,-9.6,0.0
1459601417250,-9.6,0.0
1459601417260,-9.6,1.81e-06
1459601417270,-9.6,0.0
1459601417280,-9.6,3.6200000000000004e-07
1459601417290,-9.6,0.0
1459601417300,-9.6,7.240000000000001e-07
1459601417310,-9.6,0.0
1459601417320,-9.6,7.240000000000001e-07
1459601417330,-9.6,0.0
1459601417340,-9.6,3.6200000000000004e-07
1459601417350,-9.6,0.0
1459601417360,-9.6,7.240000000000001e-07
1459601417370,-9.6,0.0
1459601417380,-9.6,7.240000000000001e-07
1459601417390,-9.6,0.0
1459601417400,-9.6,1.4480000000000002e-06
1459601417410,-9.6,0.0
1459601417420,-9.6,0.0
1459601417430,-9.6,0.0
1459601417440,-9.6,3.6200000000000004e-07
1459601417450,-9.6,0.0
1459601417460,-9.6,7.240000000000001e-07
1459601417470,-9.6,0.0
