Timestamp,position,BLMTI.07R3.B1I10_TCLA.7R3.B1
1459601211090,-9.015,7.240000000000001e-07
1459601211100,-9.015,0.0
1459601211110,-9.015,3.6200000000000004e-07
1459601211120,-9.015,3.6200000000000004e-07
1459601211130,-9.015,0.0
1459601211140,-9.015,7.240000000000001e-07
1459601211150,-9.015,0.0
1459601211160,-9.015,0.0
1459601211170,-9.015,3.6200000000000004e-07
1459601211180,-9.015,3.6200000000000004e-07
1459601211190,-9.015,1.0859999999999999e-06
1459601211200,-9.015,0.0
1459601211210,-9.015,3.6200000000000004e-07
1459601211220,-9.015,7.240000000000001e-07
1459601211230,-9.015,0.0
1459601211240,-9.015,7.240000000000001e-07
1459601211250,-9.015,0.0
1459601211260,-9.015,6.154e-06
1459601211270,-9.015,0.0
1459601211280,-9.015,0.0
1459601211290,-9.015,0.0
1459601211300,-9.015,0.0
1459601211310,-9.015,0.0
1459601211320,-9.015,0.0
1459601211330,-9.015,0.0
1459601211340,-9.015,0.0
1459601211350,-9.015,0.0
1459601211360,-9.015,0.0
1459601211370,-9.015,0.0
1459601211380,-9.015,0.0
1459601211390,-9.015,0.0
1459601211400,-9.015,0.0
1459601211410,-9.015,0.0
1459601211420,-9.015,4.706e-06
1459601211430,-9.015,0.0
1459601211440,-9.015,0.0
1459601211450,-9.015,0.0
1459601211460,-9.015,0.0
1459601211470,-9.015,0.0
1459601211480,-9.015,0.0
1459601211490,-9.015,0.0
1459601211500,-9.015,0.0
1459601211510,-9.015,0.0
1459601211520,-9.015,0.0
1459601211530,-9.015,0.0
1459601211540,-9.015,0.0
1459601211550,-9.015,0.0
1459601211560,-9.015,0.0
1459601211570,-9.015,0.0
1459601211580,-9.015,0.0
1459601211590,-9.015,0.0
1459601211600,-9.015,7.240000000000001e-07
1459601211610,-9.015,0.0
1459601211620,-9.015,3.6200000000000004e-07
1459601211630,-9.015,3.6200000000000004e-07
1459601211640,-9.015,1.4480000000000002e-06
1459601211650,-9.015,3.6200000000000004e-07
1459601211660,-9.015,0.0
1459601211670,-9.015,3.6200000000000004e-07
1459601211680,-9.015,3.6200000000000004e-07
1459601211690,-9.015,0.0
1459601211700,-9.015,1.0859999999999999e-06
1459601211710,-9.015,0.0
1459601211720,-9.015,0.0
1459601211730,-9.015,3.6200000000000004e-07
1459601211740,-9.015,3.6200000000000004e-07
1459601211750,-9.015,0.0
1459601211760,-9.015,1.0859999999999999e-06
1459601211770,-9.015,0.0
1459601211780,-9.015,3.6200000000000004e-07
1459601211790,-9.015,0.0
1459601211800,-9.015,7.240000000000001e-07
1459601211810,-9.015,0.0
1459601211820,-9.015,3.6200000000000004e-07
1459601211830,-9.015,0.0
1459601211840,-9.015,1.0859999999999999e-06
1459601211850,-9.015,0.0
1459601211860,-9.015,0.0
1459601211870,-9.015,7.240000000000001e-07
1459601211880,-9.015,1.0859999999999999e-06
1459601211890,-9.015,0.0
1459601211900,-9.015,0.0
1459601211910,-9.015,0.0
1459601211920,-9.015,1.4480000000000002e-06
1459601211930,-9.015,0.0
1459601211940,-9.015,0.0
1459601211950,-9.015,3.6200000000000004e-07
1459601211960,-9.015,3.6200000000000004e-07
1459601211970,-9.015,0.0
1459601211980,-9.015,1.81e-06
1459601211990,-9.015,0.0
1459601212000,-9.015,3.6200000000000004e-07
1459601212010,-9.015,0.0
1459601212020,-9.015,3.6200000000000004e-07
1459601212030,-9.015,0.0
1459601212040,-9.015,7.240000000000001e-07
1459601212050,-9.015,0.0
1459601212060,-9.015,0.0
1459601212070,-9.015,3.6200000000000004e-07
1459601212080,-9.015,7.240000000000001e-07
1459601212090,-9.015,3.6200000000000004e-07
1459601212100,-9.015,0.0
1459601212110,-9.015,7.240000000000001e-07
1459601212120,-9.015,1.0859999999999999e-06
1459601212130,-9.015,7.240000000000001e-07
1459601212140,-9.015,0.0
1459601212150,-9.015,3.6200000000000004e-07
1459601212160,-9.015,7.240000000000001e-07
1459601212170,-9.015,0.0
1459601212180,-9.015,3.6200000000000004e-07
1459601212190,-9.015,0.0
1459601212200,-9.015,1.0859999999999999e-06
1459601212210,-9.015,3.6200000000000004e-07
1459601212220,-9.015,3.6200000000000004e-07
1459601212230,-9.015,0.0
1459601212240,-9.015,1.0859999999999999e-06
1459601212250,-9.015,7.240000000000001e-07
1459601212260,-9.015,3.258e-06
1459601212270,-9.015,0.0
1459601212280,-9.015,0.0
1459601212290,-9.015,0.0
1459601212300,-9.015,0.0
1459601212310,-9.015,0.0
1459601212320,-9.015,0.0
1459601212330,-9.015,0.0
1459601212340,-9.015,0.0
1459601212350,-9.015,0.0
1459601212360,-9.015,0.0
1459601212370,-9.015,0.0
1459601212380,-9.015,3.6200000000000004e-07
1459601212390,-9.015,0.0
1459601212400,-9.015,7.240000000000001e-07
1459601212410,-9.015,0.0
1459601212420,-9.015,5.0680000000000004e-06
1459601212430,-9.015,0.0
1459601212440,-9.015,0.0
1459601212450,-9.015,0.0
1459601212460,-9.015,0.0
1459601212470,-9.015,0.0
1459601212480,-9.015,0.0
1459601212490,-9.015,0.0
1459601212500,-9.015,0.0
1459601212510,-9.015,0.0
1459601212520,-9.015,0.0
1459601212530,-9.015,0.0
1459601212540,-9.015,0.0
1459601212550,-9.015,0.0
1459601212560,-9.015,0.0
1459601212570,-9.015,0.0
1459601212580,-9.015,3.6200000000000004e-07
1459601212590,-9.015,3.6200000000000004e-07
1459601212600,-9.015,0.0
1459601212610,-9.015,3.6200000000000004e-07
1459601212620,-9.015,7.240000000000001e-07
1459601212630,-9.015,0.0
1459601212640,-9.015,1.0859999999999999e-06
1459601212650,-9.015,0.0
1459601212660,-9.015,3.6200000000000004e-07
1459601212670,-9.015,3.6200000000000004e-07
1459601212680,-9.015,0.0
1459601212690,-9.015,1.4480000000000002e-06
1459601212700,-9.015,0.0
1459601212710,-9.015,0.0
1459601212720,-9.015,3.6200000000000004e-07
1459601212730,-9.015,0.0
1459601212740,-9.015,7.240000000000001e-07
1459601212750,-9.015,3.6200000000000004e-07
1459601212760,-9.015,3.6200000000000004e-07
1459601212770,-9.015,0.0
1459601212780,-9.015,3.6200000000000004e-07
1459601212790,-9.015,3.6200000000000004e-07
1459601212800,-9.015,3.6200000000000004e-07
1459601212810,-9.015,3.6200000000000004e-07
1459601212820,-9.015,7.240000000000001e-07
1459601212830,-9.015,0.0
1459601212840,-9.015,7.240000000000001e-07
1459601212850,-9.015,0.0
1459601212860,-9.015,7.240000000000001e-07
1459601212870,-9.015,0.0
1459601212880,-9.015,1.0859999999999999e-06
1459601212890,-9.015,3.6200000000000004e-07
1459601212900,-9.015,3.6200000000000004e-07
1459601212910,-9.015,0.0
1459601212920,-9.015,3.6200000000000004e-07
1459601212930,-9.015,0.0
1459601212940,-9.015,7.240000000000001e-07
1459601212950,-9.015,0.0
1459601212960,-9.015,3.6200000000000004e-07
1459601212970,-9.015,3.6200000000000004e-07
1459601212980,-9.015,3.6200000000000004e-07
1459601212990,-9.015,1.0859999999999999e-06
1459601213000,-9.015,0.0
1459601213010,-9.015,0.0
1459601213020,-9.015,1.0859999999999999e-06
1459601213030,-9.015,0.0
1459601213040,-9.015,3.6200000000000004e-07
1459601213050,-9.015,0.0
1459601213060,-9.015,7.240000000000001e-07
1459601213070,-9.015,0.0
1459601213080,-9.015,1.4480000000000002e-06
1459601213090,-9.015,0.0
1459601213100,-9.015,0.0
1459601213110,-9.015,7.240000000000001e-07
1459601213120,-9.015,0.0
1459601213130,-9.015,0.0
1459601213140,-9.015,0.0
1459601213150,-9.015,7.240000000000001e-07
1459601213160,-9.015,0.0
1459601213170,-9.015,3.6200000000000004e-07
1459601213180,-9.015,7.240000000000001e-07
1459601213190,-9.015,0.0
1459601213200,-9.015,7.240000000000001e-07
1459601213210,-9.015,3.6200000000000004e-07
1459601213220,-9.015,3.6200000000000004e-07
1459601213230,-9.015,0.0
1459601213240,-9.015,0.0
1459601213250,-9.015,2.5340000000000002e-06
1459601213260,-9.015,5.792000000000001e-06
1459601213270,-9.015,0.0
1459601213280,-9.015,0.0
1459601213290,-9.015,0.0
1459601213300,-9.015,0.0
1459601213310,-9.015,0.0
1459601213320,-9.015,0.0
1459601213330,-9.015,0.0
1459601213340,-9.015,0.0
1459601213350,-9.015,0.0
1459601213360,-9.015,0.0
1459601213370,-9.015,0.0
1459601213380,-9.015,0.0
1459601213390,-9.015,0.0
1459601213400,-9.015,0.0
