Timestamp,position,BLMTI.04L5.B1I10_TCTPH.4L5.B1
1459600144660,9.365,0.0
1459600144670,9.365,0.0
1459600144680,9.365,0.0
1459600144690,9.365,0.0
1459600144700,9.365,3.6200000000000004e-07
1459600144710,9.365,3.6200000000000004e-07
1459600144720,9.365,0.0
1459600144730,9.365,3.6200000000000004e-07
1459600144740,9.365,0.0
1459600144750,9.365,3.6200000000000004e-07
1459600144760,9.365,0.0
1459600144770,9.365,3.6200000000000004e-07
1459600144780,9.365,0.0
1459600144790,9.365,0.0
1459600144800,9.365,0.0
1459600144810,9.365,3.6200000000000004e-07
1459600144820,9.365,0.0
1459600144830,9.365,0.0
1459600144840,9.365,0.0
1459600144850,9.365,3.6200000000000004e-07
1459600144860,9.365,3.6200000000000004e-07
1459600144870,9.365,0.0
1459600144880,9.365,0.0
1459600144890,9.365,7.240000000000001e-07
1459600144900,9.365,0.0
1459600144910,9.365,7.240000000000001e-07
1459600144920,9.365,0.0
1459600144930,9.365,0.0
1459600144940,9.365,0.0
1459600144950,9.365,3.6200000000000004e-07
1459600144960,9.365,0.0
1459600144970,9.365,7.240000000000001e-07
1459600144980,9.365,3.6200000000000004e-07
1459600144990,9.365,7.240000000000001e-07
1459600145000,9.365,0.0
1459600145010,9.365,3.6200000000000004e-07
1459600145020,9.365,3.6200000000000004e-07
1459600145030,9.365,3.6200000000000004e-07
1459600145040,9.365,3.6200000000000004e-07
1459600145050,9.365,0.0
1459600145060,9.365,7.240000000000001e-07
1459600145070,9.365,0.0
1459600145080,9.365,0.0
1459600145090,9.365,3.6200000000000004e-07
1459600145100,9.365,3.6200000000000004e-07
1459600145110,9.365,3.6200000000000004e-07
1459600145120,9.365,0.0
1459600145130,9.365,0.0
1459600145140,9.365,0.0
1459600145150,9.365,7.240000000000001e-07
1459600145160,9.365,0.0
1459600145170,9.365,0.0
1459600145180,9.365,0.0
1459600145190,9.365,3.6200000000000004e-07
1459600145200,9.365,0.0
1459600145210,9.365,0.0
1459600145220,9.365,0.0
1459600145230,9.365,0.0
1459600145240,9.365,0.0
1459600145250,9.365,7.240000000000001e-07
1459600145260,9.365,0.0
1459600145270,9.365,0.0
1459600145280,9.365,3.6200000000000004e-07
1459600145290,9.365,7.240000000000001e-07
1459600145300,9.365,0.0
1459600145310,9.365,3.6200000000000004e-07
1459600145320,9.365,0.0
1459600145330,9.365,3.6200000000000004e-07
1459600145340,9.365,3.6200000000000004e-07
1459600145350,9.365,3.6200000000000004e-07
1459600145360,9.365,0.0
1459600145370,9.365,3.6200000000000004e-07
1459600145380,9.365,3.6200000000000004e-07
1459600145390,9.365,3.6200000000000004e-07
1459600145400,9.365,3.6200000000000004e-07
1459600145410,9.365,3.6200000000000004e-07
1459600145420,9.365,1.0859999999999999e-06
1459600145430,9.365,0.0
1459600145440,9.365,7.240000000000001e-07
