Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459599789670,7.3,0.0
1459599789680,7.3,0.0
1459599789690,7.3,3.6200000000000004e-07
1459599789700,7.3,3.6200000000000004e-07
1459599789710,7.3,3.6200000000000004e-07
1459599789720,7.3,0.0
1459599789730,7.3,3.6200000000000004e-07
1459599789740,7.3,0.0
1459599789750,7.3,0.0
1459599789760,7.3,7.240000000000001e-07
1459599789770,7.3,3.6200000000000004e-07
1459599789780,7.3,3.6200000000000004e-07
1459599789790,7.3,3.6200000000000004e-07
1459599789800,7.3,0.0
1459599789810,7.3,0.0
1459599789820,7.3,3.6200000000000004e-07
1459599789830,7.3,7.240000000000001e-07
1459599789840,7.3,0.0
1459599789850,7.3,0.0
1459599789860,7.3,0.0
1459599789870,7.3,3.6200000000000004e-07
1459599789880,7.3,0.0
1459599789890,7.3,1.0859999999999999e-06
1459599789900,7.3,0.0
1459599789910,7.3,0.0
1459599789920,7.3,0.0
1459599789930,7.3,3.6200000000000004e-07
1459599789940,7.3,0.0
1459599789950,7.3,0.0
1459599789960,7.3,0.0
1459599789970,7.3,0.0
1459599789980,7.3,3.6200000000000004e-07
1459599789990,7.3,3.6200000000000004e-07
1459599790000,7.3,3.6200000000000004e-07
1459599790010,7.3,3.6200000000000004e-07
1459599790020,7.3,3.6200000000000004e-07
1459599790030,7.3,3.6200000000000004e-07
1459599790040,7.3,0.0
1459599790050,7.3,3.6200000000000004e-07
1459599790060,7.3,3.6200000000000004e-07
1459599790070,7.3,0.0
1459599790080,7.3,0.0
1459599790090,7.3,3.6200000000000004e-07
1459599790100,7.3,3.6200000000000004e-07
1459599790110,7.3,3.6200000000000004e-07
1459599790120,7.3,0.0
1459599790130,7.3,7.240000000000001e-07
1459599790140,7.3,0.0
1459599790150,7.3,0.0
1459599790160,7.3,3.6200000000000004e-07
1459599790170,7.3,0.0
1459599790180,7.3,7.240000000000001e-07
1459599790190,7.3,0.0
1459599790200,7.3,3.6200000000000004e-07
1459599790210,7.3,0.0
1459599790220,7.3,0.0
1459599790230,7.3,7.240000000000001e-07
1459599790240,7.3,3.6200000000000004e-07
1459599790250,7.3,0.0
1459599790260,7.3,3.6200000000000004e-07
1459599790270,7.3,0.0
1459599790280,7.3,0.0
1459599790290,7.3,7.240000000000001e-07
1459599790300,7.3,3.6200000000000004e-07
1459599790310,7.3,3.6200000000000004e-07
1459599790320,7.3,3.6200000000000004e-07
1459599790330,7.3,3.6200000000000004e-07
1459599790340,7.3,3.6200000000000004e-07
1459599790350,7.3,3.6200000000000004e-07
1459599790360,7.3,0.0
1459599790370,7.3,3.6200000000000004e-07
1459599790380,7.3,0.0
1459599790390,7.3,3.6200000000000004e-07
1459599790400,7.3,3.6200000000000004e-07
1459599790410,7.3,0.0
1459599790420,7.3,0.0
1459599790430,7.3,3.6200000000000004e-07
1459599790440,7.3,3.6200000000000004e-07
1459599790450,7.3,3.6200000000000004e-07
1459599790460,7.3,3.6200000000000004e-07
1459599790470,7.3,7.240000000000001e-07
1459599790480,7.3,0.0
1459599790490,7.3,0.0
1459599790500,7.3,3.6200000000000004e-07
1459599790510,7.3,3.6200000000000004e-07
1459599790520,7.3,0.0
1459599790530,7.3,1.0859999999999999e-06
1459599790540,7.3,0.0
1459599790550,7.3,7.240000000000001e-07
1459599790560,7.3,0.0
1459599790570,7.3,7.240000000000001e-07
1459599790580,7.3,0.0
1459599790590,7.3,3.6200000000000004e-07
1459599790600,7.3,3.6200000000000004e-07
1459599790610,7.3,0.0
1459599790620,7.3,0.0
1459599790630,7.3,7.240000000000001e-07
1459599790640,7.3,0.0
1459599790650,7.3,3.6200000000000004e-07
1459599790660,7.3,0.0
1459599790670,7.3,7.240000000000001e-07
1459599790680,7.3,3.6200000000000004e-07
1459599790690,7.3,0.0
1459599790700,7.3,3.6200000000000004e-07
1459599790710,7.3,7.240000000000001e-07
1459599790720,7.3,0.0
1459599790730,7.3,0.0
1459599790740,7.3,0.0
1459599790750,7.3,0.0
1459599790760,7.3,7.240000000000001e-07
1459599790770,7.3,3.6200000000000004e-07
1459599790780,7.3,0.0
1459599790790,7.3,3.6200000000000004e-07
1459599790800,7.3,0.0
1459599790810,7.3,7.240000000000001e-07
1459599790820,7.3,0.0
1459599790830,7.3,3.6200000000000004e-07
1459599790840,7.3,0.0
1459599790850,7.3,7.240000000000001e-07
1459599790860,7.3,3.6200000000000004e-07
1459599790870,7.3,7.240000000000001e-07
1459599790880,7.3,0.0
1459599790890,7.3,0.0
1459599790900,7.3,3.6200000000000004e-07
1459599790910,7.3,0.0
1459599790920,7.3,3.6200000000000004e-07
1459599790930,7.3,0.0
1459599790940,7.3,3.6200000000000004e-07
1459599790950,7.3,0.0
1459599790960,7.3,0.0
1459599790970,7.3,3.6200000000000004e-07
1459599790980,7.3,3.6200000000000004e-07
1459599790990,7.3,0.0
1459599791000,7.3,3.6200000000000004e-07
1459599791010,7.3,3.6200000000000004e-07
1459599791020,7.3,3.6200000000000004e-07
1459599791030,7.3,3.6200000000000004e-07
1459599791040,7.3,0.0
1459599791050,7.3,3.6200000000000004e-07
1459599791060,7.3,0.0
