Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1459603649130,-9.73,0.0
1459603649140,-9.73,7.240000000000001e-07
1459603649150,-9.73,0.0
1459603649160,-9.73,3.6200000000000004e-07
1459603649170,-9.73,1.0859999999999999e-06
1459603649180,-9.73,0.0
1459603649190,-9.73,0.0
1459603649200,-9.73,3.6200000000000004e-07
1459603649210,-9.73,0.0
1459603649220,-9.73,7.240000000000001e-07
1459603649230,-9.73,7.240000000000001e-07
1459603649240,-9.73,0.0
1459603649250,-9.73,0.0
1459603649260,-9.73,0.0
1459603649270,-9.73,7.240000000000001e-07
1459603649280,-9.73,7.240000000000001e-07
1459603649290,-9.73,0.0
1459603649300,-9.73,0.0
1459603649310,-9.73,0.0
1459603649320,-9.73,3.6200000000000004e-07
1459603649330,-9.73,3.6200000000000004e-07
1459603649340,-9.73,1.0859999999999999e-06
1459603649350,-9.73,0.0
1459603649360,-9.73,0.0
1459603649370,-9.73,1.81e-06
1459603649380,-9.73,0.0
1459603649390,-9.73,0.0
1459603649400,-9.73,0.0
1459603649410,-9.73,0.0
1459603649420,-9.73,0.0
1459603649430,-9.73,0.0
1459603649440,-9.73,0.0
1459603649450,-9.73,3.6200000000000004e-07
1459603649460,-9.73,0.0
1459603649470,-9.73,0.0
1459603649480,-9.73,7.240000000000001e-07
1459603649490,-9.73,0.0
1459603649500,-9.73,3.6200000000000004e-07
1459603649510,-9.73,3.6200000000000004e-07
1459603649520,-9.73,0.0
1459603649530,-9.73,0.0
1459603649540,-9.73,7.240000000000001e-07
1459603649550,-9.73,0.0
1459603649560,-9.73,3.6200000000000004e-07
1459603649570,-9.73,7.240000000000001e-07
1459603649580,-9.73,0.0
1459603649590,-9.73,1.0859999999999999e-06
1459603649600,-9.73,0.0
1459603649610,-9.73,1.0859999999999999e-06
1459603649620,-9.73,0.0
1459603649630,-9.73,0.0
1459603649640,-9.73,1.0859999999999999e-06
1459603649650,-9.73,3.6200000000000004e-07
1459603649660,-9.73,3.6200000000000004e-07
1459603649670,-9.73,0.0
1459603649680,-9.73,0.0
1459603649690,-9.73,0.0
1459603649700,-9.73,3.6200000000000004e-07
1459603649710,-9.73,0.0
1459603649720,-9.73,3.6200000000000004e-07
1459603649730,-9.73,0.0
1459603649740,-9.73,3.6200000000000004e-07
1459603649750,-9.73,0.0
1459603649760,-9.73,3.6200000000000004e-07
1459603649770,-9.73,0.0
1459603649780,-9.73,1.0859999999999999e-06
1459603649790,-9.73,0.0
1459603649800,-9.73,7.240000000000001e-07
1459603649810,-9.73,1.4480000000000002e-06
1459603649820,-9.73,0.0
1459603649830,-9.73,0.0
1459603649840,-9.73,0.0
1459603649850,-9.73,0.0
1459603649860,-9.73,0.0
1459603649870,-9.73,0.0
1459603649880,-9.73,7.240000000000001e-07
1459603649890,-9.73,0.0
1459603649900,-9.73,3.6200000000000004e-07
1459603649910,-9.73,0.0
1459603649920,-9.73,7.240000000000001e-07
1459603649930,-9.73,0.0
1459603649940,-9.73,0.0
1459603649950,-9.73,0.0
1459603649960,-9.73,0.0
1459603649970,-9.73,0.0
1459603649980,-9.73,0.0
1459603649990,-9.73,3.6200000000000004e-07
1459603650000,-9.73,7.240000000000001e-07
1459603650010,-9.73,1.0859999999999999e-06
1459603650020,-9.73,0.0
1459603650030,-9.73,0.0
1459603650040,-9.73,0.0
1459603650050,-9.73,3.6200000000000004e-07
1459603650060,-9.73,0.0
1459603650070,-9.73,3.6200000000000004e-07
1459603650080,-9.73,0.0
1459603650090,-9.73,1.81e-06
1459603650100,-9.73,0.0
1459603650110,-9.73,0.0
1459603650120,-9.73,0.0
1459603650130,-9.73,0.0
1459603650140,-9.73,3.6200000000000004e-07
1459603650150,-9.73,7.240000000000001e-07
1459603650160,-9.73,0.0
1459603650170,-9.73,0.0
1459603650180,-9.73,7.240000000000001e-07
1459603650190,-9.73,7.240000000000001e-07
1459603650200,-9.73,0.0
1459603650210,-9.73,0.0
1459603650220,-9.73,7.240000000000001e-07
1459603650230,-9.73,0.0
1459603650240,-9.73,7.240000000000001e-07
1459603650250,-9.73,3.6200000000000004e-07
1459603650260,-9.73,1.4480000000000002e-06
1459603650270,-9.73,0.0
1459603650280,-9.73,0.0
1459603650290,-9.73,0.0
1459603650300,-9.73,0.0
1459603650310,-9.73,0.0
1459603650320,-9.73,0.0
1459603650330,-9.73,7.240000000000001e-07
1459603650340,-9.73,0.0
1459603650350,-9.73,0.0
1459603650360,-9.73,0.0
1459603650370,-9.73,3.6200000000000004e-07
1459603650380,-9.73,0.0
1459603650390,-9.73,7.240000000000001e-07
1459603650400,-9.73,1.0859999999999999e-06
1459603650410,-9.73,0.0
1459603650420,-9.73,0.0
1459603650430,-9.73,3.6200000000000004e-07
1459603650440,-9.73,0.0
1459603650450,-9.73,7.240000000000001e-07
1459603650460,-9.73,0.0
1459603650470,-9.73,0.0
1459603650480,-9.73,3.6200000000000004e-07
1459603650490,-9.73,7.240000000000001e-07
1459603650500,-9.73,3.6200000000000004e-07
1459603650510,-9.73,7.240000000000001e-07
1459603650520,-9.73,0.0
1459603650530,-9.73,0.0
1459603650540,-9.73,0.0
1459603650550,-9.73,3.6200000000000004e-07
