Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1459604919910,-8.03,3.6200000000000004e-07
1459604919920,-8.03,0.0
1459604919930,-8.03,7.240000000000001e-07
1459604919940,-8.03,3.6200000000000004e-07
1459604919950,-8.03,3.6200000000000004e-07
1459604919960,-8.03,0.0
1459604919970,-8.03,7.240000000000001e-07
1459604919980,-8.03,0.0
1459604919990,-8.03,7.240000000000001e-07
1459604920000,-8.03,0.0
1459604920010,-8.03,7.240000000000001e-07
1459604920020,-8.03,0.0
1459604920030,-8.03,7.240000000000001e-07
1459604920040,-8.03,3.6200000000000004e-07
1459604920050,-8.03,1.0859999999999999e-06
1459604920060,-8.03,0.0
1459604920070,-8.03,1.0859999999999999e-06
1459604920080,-8.03,0.0
1459604920090,-8.03,0.0
1459604920100,-8.03,3.6200000000000004e-07
1459604920110,-8.03,7.240000000000001e-07
1459604920120,-8.03,3.6200000000000004e-07
1459604920130,-8.03,1.0859999999999999e-06
1459604920140,-8.03,0.0
1459604920150,-8.03,3.6200000000000004e-07
1459604920160,-8.03,0.0
1459604920170,-8.03,3.6200000000000004e-07
1459604920180,-8.03,0.0
1459604920190,-8.03,7.240000000000001e-07
1459604920200,-8.03,0.0
1459604920210,-8.03,3.6200000000000004e-07
1459604920220,-8.03,7.240000000000001e-07
1459604920230,-8.03,1.0859999999999999e-06
1459604920240,-8.03,0.0
1459604920250,-8.03,3.6200000000000004e-07
1459604920260,-8.03,0.0
1459604920270,-8.03,3.6200000000000004e-07
1459604920280,-8.03,3.6200000000000004e-07
1459604920290,-8.03,0.0
1459604920300,-8.03,7.240000000000001e-07
1459604920310,-8.03,3.6200000000000004e-07
1459604920320,-8.03,3.6200000000000004e-07
1459604920330,-8.03,7.240000000000001e-07
1459604920340,-8.03,0.0
1459604920350,-8.03,7.240000000000001e-07
1459604920360,-8.03,0.0
1459604920370,-8.03,3.6200000000000004e-07
1459604920380,-8.03,3.6200000000000004e-07
1459604920390,-8.03,3.6200000000000004e-07
1459604920400,-8.03,3.6200000000000004e-07
1459604920410,-8.03,3.6200000000000004e-07
1459604920420,-8.03,0.0
1459604920430,-8.03,3.6200000000000004e-07
1459604920440,-8.03,3.6200000000000004e-07
1459604920450,-8.03,1.0859999999999999e-06
1459604920460,-8.03,3.6200000000000004e-07
1459604920470,-8.03,0.0
1459604920480,-8.03,1.0859999999999999e-06
1459604920490,-8.03,0.0
1459604920500,-8.03,3.6200000000000004e-07
1459604920510,-8.03,0.0
1459604920520,-8.03,0.0
1459604920530,-8.03,1.0859999999999999e-06
1459604920540,-8.03,0.0
1459604920550,-8.03,7.240000000000001e-07
1459604920560,-8.03,3.6200000000000004e-07
1459604920570,-8.03,3.6200000000000004e-07
1459604920580,-8.03,3.6200000000000004e-07
1459604920590,-8.03,3.6200000000000004e-07
1459604920600,-8.03,3.6200000000000004e-07
1459604920610,-8.03,7.240000000000001e-07
1459604920620,-8.03,0.0
1459604920630,-8.03,1.0859999999999999e-06
1459604920640,-8.03,3.6200000000000004e-07
1459604920650,-8.03,7.240000000000001e-07
1459604920660,-8.03,0.0
1459604920670,-8.03,3.6200000000000004e-07
1459604920680,-8.03,3.6200000000000004e-07
1459604920690,-8.03,3.6200000000000004e-07
1459604920700,-8.03,0.0
1459604920710,-8.03,3.6200000000000004e-07
1459604920720,-8.03,0.0
1459604920730,-8.03,7.240000000000001e-07
1459604920740,-8.03,0.0
1459604920750,-8.03,3.6200000000000004e-07
1459604920760,-8.03,0.0
1459604920770,-8.03,7.240000000000001e-07
1459604920780,-8.03,0.0
1459604920790,-8.03,3.6200000000000004e-07
1459604920800,-8.03,0.0
1459604920810,-8.03,7.240000000000001e-07
1459604920820,-8.03,0.0
1459604920830,-8.03,3.6200000000000004e-07
1459604920840,-8.03,3.6200000000000004e-07
1459604920850,-8.03,3.6200000000000004e-07
1459604920860,-8.03,3.6200000000000004e-07
1459604920870,-8.03,7.240000000000001e-07
1459604920880,-8.03,3.6200000000000004e-07
1459604920890,-8.03,1.4480000000000002e-06
1459604920900,-8.03,0.0
1459604920910,-8.03,3.6200000000000004e-07
1459604920920,-8.03,3.6200000000000004e-07
1459604920930,-8.03,3.6200000000000004e-07
1459604920940,-8.03,3.6200000000000004e-07
1459604920950,-8.03,1.0859999999999999e-06
1459604920960,-8.03,7.240000000000001e-07
1459604920970,-8.03,0.0
1459604920980,-8.03,3.6200000000000004e-07
1459604920990,-8.03,7.240000000000001e-07
1459604921000,-8.03,7.240000000000001e-07
1459604921010,-8.03,0.0
1459604921020,-8.03,7.240000000000001e-07
1459604921030,-8.03,3.6200000000000004e-07
1459604921040,-8.03,3.6200000000000004e-07
1459604921050,-8.03,0.0
1459604921060,-8.03,0.0
1459604921070,-8.03,7.240000000000001e-07
1459604921080,-8.03,0.0
1459604921090,-8.03,7.240000000000001e-07
1459604921100,-8.03,3.6200000000000004e-07
1459604921110,-8.03,3.6200000000000004e-07
1459604921120,-8.03,3.6200000000000004e-07
1459604921130,-8.03,7.240000000000001e-07
1459604921140,-8.03,0.0
1459604921150,-8.03,3.6200000000000004e-07
1459604921160,-8.03,0.0
1459604921170,-8.03,7.240000000000001e-07
1459604921180,-8.03,3.6200000000000004e-07
1459604921190,-8.03,0.0
1459604921200,-8.03,3.6200000000000004e-07
1459604921210,-8.03,1.0859999999999999e-06
1459604921220,-8.03,3.6200000000000004e-07
1459604921230,-8.03,0.0
1459604921240,-8.03,0.0
1459604921250,-8.03,7.240000000000001e-07
1459604921260,-8.03,0.0
1459604921270,-8.03,3.6200000000000004e-07
1459604921280,-8.03,0.0
1459604921290,-8.03,7.240000000000001e-07
1459604921300,-8.03,1.0859999999999999e-06
1459604921310,-8.03,0.0
1459604921320,-8.03,0.0
1459604921330,-8.03,1.0859999999999999e-06
1459604921340,-8.03,3.6200000000000004e-07
1459604921350,-8.03,3.6200000000000004e-07
1459604921360,-8.03,0.0
1459604921370,-8.03,7.240000000000001e-07
1459604921380,-8.03,0.0
1459604921390,-8.03,0.0
