Timestamp,position,BLMTI.05L3.B2E10_TCLA.B5L3.B2
1459602013600,8.81,3.6200000000000004e-07
1459602013610,8.81,7.240000000000001e-07
1459602013620,8.81,7.240000000000001e-07
1459602013630,8.81,3.6200000000000004e-07
1459602013640,8.81,3.6200000000000004e-07
1459602013650,8.81,7.240000000000001e-07
1459602013660,8.81,0.0
1459602013670,8.81,3.6200000000000004e-07
1459602013680,8.81,0.0
1459602013690,8.81,7.240000000000001e-07
1459602013700,8.81,3.6200000000000004e-07
1459602013710,8.81,0.0
1459602013720,8.81,7.240000000000001e-07
1459602013730,8.81,7.240000000000001e-07
1459602013740,8.81,3.6200000000000004e-07
1459602013750,8.81,3.6200000000000004e-07
1459602013760,8.81,3.6200000000000004e-07
1459602013770,8.81,3.6200000000000004e-07
1459602013780,8.81,3.6200000000000004e-07
1459602013790,8.81,3.6200000000000004e-07
1459602013800,8.81,3.6200000000000004e-07
1459602013810,8.81,3.6200000000000004e-07
1459602013820,8.81,3.6200000000000004e-07
1459602013830,8.81,0.0
1459602013840,8.81,3.6200000000000004e-07
1459602013850,8.81,0.0
1459602013860,8.81,3.6200000000000004e-07
1459602013870,8.81,3.6200000000000004e-07
1459602013880,8.81,0.0
1459602013890,8.81,3.6200000000000004e-07
1459602013900,8.81,0.0
1459602013910,8.81,0.0
1459602013920,8.81,3.6200000000000004e-07
1459602013930,8.81,0.0
1459602013940,8.81,3.6200000000000004e-07
1459602013950,8.81,0.0
1459602013960,8.81,0.0
1459602013970,8.81,0.0
1459602013980,8.81,0.0
1459602013990,8.81,3.6200000000000004e-07
1459602014000,8.81,0.0
1459602014010,8.81,3.6200000000000004e-07
1459602014020,8.81,7.240000000000001e-07
1459602014030,8.81,3.6200000000000004e-07
1459602014040,8.81,0.0
1459602014050,8.81,7.240000000000001e-07
1459602014060,8.81,7.240000000000001e-07
1459602014070,8.81,3.6200000000000004e-07
1459602014080,8.81,0.0
1459602014090,8.81,0.0
1459602014100,8.81,0.0
1459602014110,8.81,0.0
1459602014120,8.81,3.6200000000000004e-07
1459602014130,8.81,3.6200000000000004e-07
1459602014140,8.81,3.6200000000000004e-07
1459602014150,8.81,0.0
1459602014160,8.81,7.240000000000001e-07
1459602014170,8.81,3.6200000000000004e-07
1459602014180,8.81,3.6200000000000004e-07
1459602014190,8.81,0.0
1459602014200,8.81,3.6200000000000004e-07
1459602014210,8.81,0.0
1459602014220,8.81,0.0
1459602014230,8.81,0.0
1459602014240,8.81,0.0
1459602014250,8.81,3.6200000000000004e-07
1459602014260,8.81,3.6200000000000004e-07
1459602014270,8.81,1.0859999999999999e-06
1459602014280,8.81,0.0
1459602014290,8.81,7.240000000000001e-07
1459602014300,8.81,3.6200000000000004e-07
1459602014310,8.81,1.0859999999999999e-06
1459602014320,8.81,0.0
1459602014330,8.81,3.6200000000000004e-07
1459602014340,8.81,0.0
1459602014350,8.81,3.6200000000000004e-07
1459602014360,8.81,0.0
1459602014370,8.81,3.6200000000000004e-07
1459602014380,8.81,3.6200000000000004e-07
1459602014390,8.81,3.6200000000000004e-07
1459602014400,8.81,0.0
1459602014410,8.81,3.6200000000000004e-07
1459602014420,8.81,3.6200000000000004e-07
1459602014430,8.81,7.240000000000001e-07
1459602014440,8.81,0.0
1459602014450,8.81,7.240000000000001e-07
1459602014460,8.81,3.6200000000000004e-07
1459602014470,8.81,1.0859999999999999e-06
1459602014480,8.81,0.0
1459602014490,8.81,3.6200000000000004e-07
1459602014500,8.81,0.0
1459602014510,8.81,1.0859999999999999e-06
1459602014520,8.81,3.6200000000000004e-07
1459602014530,8.81,0.0
1459602014540,8.81,0.0
1459602014550,8.81,3.6200000000000004e-07
1459602014560,8.81,0.0
1459602014570,8.81,3.6200000000000004e-07
1459602014580,8.81,7.240000000000001e-07
1459602014590,8.81,3.6200000000000004e-07
1459602014600,8.81,3.6200000000000004e-07
1459602014610,8.81,0.0
1459602014620,8.81,0.0
1459602014630,8.81,3.6200000000000004e-07
1459602014640,8.81,0.0
1459602014650,8.81,0.0
1459602014660,8.81,0.0
1459602014670,8.81,0.0
1459602014680,8.81,7.240000000000001e-07
1459602014690,8.81,3.6200000000000004e-07
1459602014700,8.81,3.6200000000000004e-07
1459602014710,8.81,7.240000000000001e-07
1459602014720,8.81,1.0859999999999999e-06
1459602014730,8.81,0.0
1459602014740,8.81,3.6200000000000004e-07
1459602014750,8.81,3.6200000000000004e-07
1459602014760,8.81,3.6200000000000004e-07
1459602014770,8.81,3.6200000000000004e-07
1459602014780,8.81,0.0
1459602014790,8.81,7.240000000000001e-07
1459602014800,8.81,0.0
1459602014810,8.81,3.6200000000000004e-07
1459602014820,8.81,7.240000000000001e-07
1459602014830,8.81,0.0
1459602014840,8.81,0.0
1459602014850,8.81,3.6200000000000004e-07
1459602014860,8.81,0.0
1459602014870,8.81,0.0
1459602014880,8.81,7.240000000000001e-07
1459602014890,8.81,0.0
1459602014900,8.81,3.6200000000000004e-07
1459602014910,8.81,3.6200000000000004e-07
1459602014920,8.81,7.240000000000001e-07
1459602014930,8.81,3.6200000000000004e-07
1459602014940,8.81,0.0
1459602014950,8.81,1.0859999999999999e-06
1459602014960,8.81,0.0
1459602014970,8.81,7.240000000000001e-07
1459602014980,8.81,0.0
1459602014990,8.81,7.240000000000001e-07
1459602015000,8.81,0.0
1459602015010,8.81,3.6200000000000004e-07
1459602015020,8.81,0.0
1459602015030,8.81,3.6200000000000004e-07
1459602015040,8.81,3.6200000000000004e-07
1459602015050,8.81,3.6200000000000004e-07
1459602015060,8.81,3.6200000000000004e-07
1459602015070,8.81,7.240000000000001e-07
1459602015080,8.81,3.6200000000000004e-07
1459602015090,8.81,3.6200000000000004e-07
1459602015100,8.81,3.6200000000000004e-07
1459602015110,8.81,0.0
1459602015120,8.81,0.0
1459602015130,8.81,7.240000000000001e-07
1459602015140,8.81,0.0
1459602015150,8.81,3.6200000000000004e-07
1459602015160,8.81,3.6200000000000004e-07
1459602015170,8.81,7.240000000000001e-07
1459602015180,8.81,0.0
1459602015190,8.81,3.6200000000000004e-07
1459602015200,8.81,3.6200000000000004e-07
1459602015210,8.81,3.6200000000000004e-07
1459602015220,8.81,3.6200000000000004e-07
1459602015230,8.81,7.240000000000001e-07
1459602015240,8.81,0.0
1459602015250,8.81,3.6200000000000004e-07
1459602015260,8.81,0.0
1459602015270,8.81,3.6200000000000004e-07
1459602015280,8.81,0.0
1459602015290,8.81,7.240000000000001e-07
1459602015300,8.81,3.6200000000000004e-07
1459602015310,8.81,0.0
1459602015320,8.81,3.6200000000000004e-07
1459602015330,8.81,3.6200000000000004e-07
1459602015340,8.81,3.6200000000000004e-07
1459602015350,8.81,3.6200000000000004e-07
1459602015360,8.81,7.240000000000001e-07
1459602015370,8.81,0.0
1459602015380,8.81,0.0
1459602015390,8.81,3.6200000000000004e-07
1459602015400,8.81,0.0
1459602015410,8.81,1.0859999999999999e-06
1459602015420,8.81,0.0
1459602015430,8.81,3.6200000000000004e-07
1459602015440,8.81,3.6200000000000004e-07
1459602015450,8.81,3.6200000000000004e-07
1459602015460,8.81,0.0
1459602015470,8.81,3.6200000000000004e-07
1459602015480,8.81,3.6200000000000004e-07
1459602015490,8.81,3.6200000000000004e-07
1459602015500,8.81,3.6200000000000004e-07
1459602015510,8.81,0.0
1459602015520,8.81,0.0
1459602015530,8.81,3.6200000000000004e-07
1459602015540,8.81,3.6200000000000004e-07
1459602015550,8.81,0.0
1459602015560,8.81,7.240000000000001e-07
1459602015570,8.81,3.6200000000000004e-07
1459602015580,8.81,3.6200000000000004e-07
1459602015590,8.81,7.240000000000001e-07
1459602015600,8.81,0.0
1459602015610,8.81,3.6200000000000004e-07
1459602015620,8.81,7.240000000000001e-07
1459602015630,8.81,0.0
1459602015640,8.81,3.6200000000000004e-07
1459602015650,8.81,0.0
1459602015660,8.81,0.0
1459602015670,8.81,7.240000000000001e-07
1459602015680,8.81,7.240000000000001e-07
1459602015690,8.81,0.0
1459602015700,8.81,0.0
1459602015710,8.81,0.0
1459602015720,8.81,3.6200000000000004e-07
1459602015730,8.81,7.240000000000001e-07
1459602015740,8.81,3.6200000000000004e-07
1459602015750,8.81,0.0
1459602015760,8.81,3.6200000000000004e-07
1459602015770,8.81,0.0
1459602015780,8.81,0.0
1459602015790,8.81,0.0
1459602015800,8.81,3.6200000000000004e-07
1459602015810,8.81,3.6200000000000004e-07
1459602015820,8.81,3.6200000000000004e-07
1459602015830,8.81,0.0
1459602015840,8.81,0.0
1459602015850,8.81,3.6200000000000004e-07
1459602015860,8.81,3.6200000000000004e-07
1459602015870,8.81,7.240000000000001e-07
1459602015880,8.81,0.0
1459602015890,8.81,3.6200000000000004e-07
1459602015900,8.81,3.6200000000000004e-07
1459602015910,8.81,7.240000000000001e-07
1459602015920,8.81,3.6200000000000004e-07
1459602015930,8.81,3.6200000000000004e-07
1459602015940,8.81,3.6200000000000004e-07
1459602015950,8.81,0.0
1459602015960,8.81,0.0
1459602015970,8.81,0.0
1459602015980,8.81,7.240000000000001e-07
1459602015990,8.81,3.6200000000000004e-07
1459602016000,8.81,3.6200000000000004e-07
1459602016010,8.81,3.6200000000000004e-07
1459602016020,8.81,7.240000000000001e-07
1459602016030,8.81,0.0
1459602016040,8.81,3.6200000000000004e-07
1459602016050,8.81,3.6200000000000004e-07
1459602016060,8.81,3.6200000000000004e-07
1459602016070,8.81,7.240000000000001e-07
1459602016080,8.81,0.0
1459602016090,8.81,0.0
1459602016100,8.81,0.0
1459602016110,8.81,3.6200000000000004e-07
1459602016120,8.81,0.0
1459602016130,8.81,0.0
1459602016140,8.81,3.6200000000000004e-07
1459602016150,8.81,3.6200000000000004e-07
1459602016160,8.81,0.0
1459602016170,8.81,3.6200000000000004e-07
1459602016180,8.81,3.6200000000000004e-07
1459602016190,8.81,0.0
1459602016200,8.81,3.6200000000000004e-07
1459602016210,8.81,0.0
1459602016220,8.81,7.240000000000001e-07
1459602016230,8.81,3.6200000000000004e-07
1459602016240,8.81,0.0
1459602016250,8.81,0.0
1459602016260,8.81,3.6200000000000004e-07
1459602016270,8.81,3.6200000000000004e-07
1459602016280,8.81,3.6200000000000004e-07
1459602016290,8.81,0.0
1459602016300,8.81,0.0
1459602016310,8.81,3.6200000000000004e-07
1459602016320,8.81,0.0
1459602016330,8.81,0.0
1459602016340,8.81,3.6200000000000004e-07
1459602016350,8.81,7.240000000000001e-07
1459602016360,8.81,0.0
1459602016370,8.81,3.6200000000000004e-07
1459602016380,8.81,0.0
1459602016390,8.81,7.240000000000001e-07
1459602016400,8.81,3.6200000000000004e-07
1459602016410,8.81,0.0
1459602016420,8.81,1.0859999999999999e-06
1459602016430,8.81,0.0
1459602016440,8.81,7.240000000000001e-07
1459602016450,8.81,3.6200000000000004e-07
1459602016460,8.81,3.6200000000000004e-07
1459602016470,8.81,0.0
1459602016480,8.81,3.6200000000000004e-07
1459602016490,8.81,0.0
1459602016500,8.81,3.6200000000000004e-07
1459602016510,8.81,0.0
1459602016520,8.81,3.6200000000000004e-07
1459602016530,8.81,7.240000000000001e-07
1459602016540,8.81,3.6200000000000004e-07
1459602016550,8.81,0.0
1459602016560,8.81,0.0
1459602016570,8.81,3.6200000000000004e-07
1459602016580,8.81,3.6200000000000004e-07
1459602016590,8.81,0.0
1459602016600,8.81,0.0
1459602016610,8.81,0.0
1459602016620,8.81,0.0
1459602016630,8.81,3.6200000000000004e-07
1459602016640,8.81,0.0
1459602016650,8.81,3.6200000000000004e-07
1459602016660,8.81,3.6200000000000004e-07
1459602016670,8.81,0.0
1459602016680,8.81,7.240000000000001e-07
1459602016690,8.81,3.6200000000000004e-07
1459602016700,8.81,3.6200000000000004e-07
1459602016710,8.81,3.6200000000000004e-07
1459602016720,8.81,3.6200000000000004e-07
1459602016730,8.81,7.240000000000001e-07
1459602016740,8.81,0.0
1459602016750,8.81,7.240000000000001e-07
1459602016760,8.81,0.0
1459602016770,8.81,0.0
1459602016780,8.81,3.6200000000000004e-07
1459602016790,8.81,7.240000000000001e-07
1459602016800,8.81,3.6200000000000004e-07
1459602016810,8.81,7.240000000000001e-07
1459602016820,8.81,0.0
1459602016830,8.81,7.240000000000001e-07
1459602016840,8.81,3.6200000000000004e-07
1459602016850,8.81,3.6200000000000004e-07
1459602016860,8.81,0.0
1459602016870,8.81,0.0
1459602016880,8.81,3.6200000000000004e-07
1459602016890,8.81,3.6200000000000004e-07
1459602016900,8.81,3.6200000000000004e-07
1459602016910,8.81,3.6200000000000004e-07
1459602016920,8.81,7.240000000000001e-07
1459602016930,8.81,0.0
1459602016940,8.81,0.0
1459602016950,8.81,3.6200000000000004e-07
1459602016960,8.81,7.240000000000001e-07
1459602016970,8.81,0.0
1459602016980,8.81,0.0
1459602016990,8.81,1.0859999999999999e-06
1459602017000,8.81,0.0
1459602017010,8.81,3.6200000000000004e-07
1459602017020,8.81,0.0
1459602017030,8.81,3.6200000000000004e-07
1459602017040,8.81,3.6200000000000004e-07
1459602017050,8.81,3.6200000000000004e-07
1459602017060,8.81,3.6200000000000004e-07
1459602017070,8.81,3.6200000000000004e-07
1459602017080,8.81,3.6200000000000004e-07
1459602017090,8.81,3.6200000000000004e-07
1459602017100,8.81,3.6200000000000004e-07
1459602017110,8.81,3.6200000000000004e-07
1459602017120,8.81,3.6200000000000004e-07
1459602017130,8.81,0.0
1459602017140,8.81,0.0
1459602017150,8.81,0.0
1459602017160,8.81,7.240000000000001e-07
1459602017170,8.81,0.0
1459602017180,8.81,3.6200000000000004e-07
1459602017190,8.81,0.0
1459602017200,8.81,0.0
1459602017210,8.81,0.0
1459602017220,8.81,7.240000000000001e-07
1459602017230,8.81,0.0
1459602017240,8.81,3.6200000000000004e-07
1459602017250,8.81,7.240000000000001e-07
1459602017260,8.81,0.0
1459602017270,8.81,0.0
1459602017280,8.81,3.6200000000000004e-07
1459602017290,8.81,1.0859999999999999e-06
1459602017300,8.81,3.6200000000000004e-07
1459602017310,8.81,3.6200000000000004e-07
1459602017320,8.81,7.240000000000001e-07
1459602017330,8.81,0.0
1459602017340,8.81,3.6200000000000004e-07
1459602017350,8.81,3.6200000000000004e-07
1459602017360,8.81,7.240000000000001e-07
1459602017370,8.81,0.0
1459602017380,8.81,7.240000000000001e-07
1459602017390,8.81,0.0
1459602017400,8.81,7.240000000000001e-07
1459602017410,8.81,7.240000000000001e-07
1459602017420,8.81,3.6200000000000004e-07
1459602017430,8.81,7.240000000000001e-07
1459602017440,8.81,0.0
1459602017450,8.81,7.240000000000001e-07
1459602017460,8.81,3.6200000000000004e-07
1459602017470,8.81,3.6200000000000004e-07
1459602017480,8.81,0.0
1459602017490,8.81,3.6200000000000004e-07
1459602017500,8.81,0.0
1459602017510,8.81,3.6200000000000004e-07
1459602017520,8.81,0.0
1459602017530,8.81,3.6200000000000004e-07
1459602017540,8.81,3.6200000000000004e-07
1459602017550,8.81,3.6200000000000004e-07
1459602017560,8.81,3.6200000000000004e-07
1459602017570,8.81,7.240000000000001e-07
1459602017580,8.81,0.0
1459602017590,8.81,0.0
1459602017600,8.81,7.240000000000001e-07
1459602017610,8.81,0.0
1459602017620,8.81,3.6200000000000004e-07
1459602017630,8.81,7.240000000000001e-07
1459602017640,8.81,0.0
1459602017650,8.81,3.6200000000000004e-07
1459602017660,8.81,0.0
1459602017670,8.81,3.6200000000000004e-07
1459602017680,8.81,0.0
1459602017690,8.81,3.6200000000000004e-07
1459602017700,8.81,0.0
1459602017710,8.81,3.6200000000000004e-07
1459602017720,8.81,0.0
1459602017730,8.81,7.240000000000001e-07
1459602017740,8.81,0.0
1459602017750,8.81,3.6200000000000004e-07
1459602017760,8.81,7.240000000000001e-07
1459602017770,8.81,7.240000000000001e-07
1459602017780,8.81,0.0
1459602017790,8.81,0.0
1459602017800,8.81,3.6200000000000004e-07
1459602017810,8.81,0.0
1459602017820,8.81,1.4480000000000002e-06
1459602017830,8.81,0.0
1459602017840,8.81,3.6200000000000004e-07
1459602017850,8.81,3.6200000000000004e-07
1459602017860,8.81,7.240000000000001e-07
1459602017870,8.81,3.6200000000000004e-07
1459602017880,8.81,0.0
1459602017890,8.81,3.6200000000000004e-07
1459602017900,8.81,3.6200000000000004e-07
1459602017910,8.81,0.0
1459602017920,8.81,0.0
1459602017930,8.81,3.6200000000000004e-07
1459602017940,8.81,3.6200000000000004e-07
1459602017950,8.81,7.240000000000001e-07
1459602017960,8.81,3.6200000000000004e-07
1459602017970,8.81,0.0
1459602017980,8.81,3.6200000000000004e-07
1459602017990,8.81,3.6200000000000004e-07
1459602018000,8.81,3.6200000000000004e-07
1459602018010,8.81,3.6200000000000004e-07
1459602018020,8.81,3.6200000000000004e-07
1459602018030,8.81,0.0
1459602018040,8.81,3.6200000000000004e-07
1459602018050,8.81,0.0
1459602018060,8.81,1.0859999999999999e-06
1459602018070,8.81,3.6200000000000004e-07
1459602018080,8.81,7.240000000000001e-07
1459602018090,8.81,3.6200000000000004e-07
1459602018100,8.81,0.0
1459602018110,8.81,0.0
1459602018120,8.81,0.0
1459602018130,8.81,7.240000000000001e-07
1459602018140,8.81,0.0
1459602018150,8.81,0.0
1459602018160,8.81,0.0
1459602018170,8.81,3.6200000000000004e-07
1459602018180,8.81,0.0
1459602018190,8.81,7.240000000000001e-07
1459602018200,8.81,0.0
1459602018210,8.81,3.6200000000000004e-07
1459602018220,8.81,1.81e-06
1459602018230,8.81,0.0
1459602018240,8.81,0.0
1459602018250,8.81,0.0
1459602018260,8.81,0.0
1459602018270,8.81,3.6200000000000004e-07
1459602018280,8.81,3.6200000000000004e-07
1459602018290,8.81,7.240000000000001e-07
1459602018300,8.81,3.6200000000000004e-07
1459602018310,8.81,3.6200000000000004e-07
1459602018320,8.81,3.6200000000000004e-07
1459602018330,8.81,7.240000000000001e-07
1459602018340,8.81,0.0
1459602018350,8.81,3.6200000000000004e-07
1459602018360,8.81,0.0
1459602018370,8.81,3.6200000000000004e-07
1459602018380,8.81,0.0
1459602018390,8.81,7.240000000000001e-07
1459602018400,8.81,3.6200000000000004e-07
1459602018410,8.81,7.240000000000001e-07
1459602018420,8.81,1.0859999999999999e-06
1459602018430,8.81,3.6200000000000004e-07
1459602018440,8.81,3.6200000000000004e-07
1459602018450,8.81,0.0
1459602018460,8.81,3.6200000000000004e-07
1459602018470,8.81,0.0
1459602018480,8.81,3.6200000000000004e-07
1459602018490,8.81,0.0
1459602018500,8.81,3.6200000000000004e-07
1459602018510,8.81,3.6200000000000004e-07
1459602018520,8.81,0.0
1459602018530,8.81,0.0
1459602018540,8.81,3.6200000000000004e-07
1459602018550,8.81,3.6200000000000004e-07
1459602018560,8.81,3.6200000000000004e-07
1459602018570,8.81,3.6200000000000004e-07
1459602018580,8.81,0.0
1459602018590,8.81,7.240000000000001e-07
1459602018600,8.81,0.0
1459602018610,8.81,7.240000000000001e-07
1459602018620,8.81,3.6200000000000004e-07
1459602018630,8.81,3.6200000000000004e-07
1459602018640,8.81,0.0
1459602018650,8.81,0.0
1459602018660,8.81,0.0
1459602018670,8.81,0.0
1459602018680,8.81,7.240000000000001e-07
1459602018690,8.81,3.6200000000000004e-07
1459602018700,8.81,3.6200000000000004e-07
1459602018710,8.81,7.240000000000001e-07
1459602018720,8.81,7.240000000000001e-07
1459602018730,8.81,3.6200000000000004e-07
1459602018740,8.81,1.0859999999999999e-06
1459602018750,8.81,0.0
1459602018760,8.81,3.6200000000000004e-07
1459602018770,8.81,7.240000000000001e-07
1459602018780,8.81,0.0
1459602018790,8.81,0.0
1459602018800,8.81,3.6200000000000004e-07
1459602018810,8.81,7.240000000000001e-07
1459602018820,8.81,0.0
1459602018830,8.81,7.240000000000001e-07
1459602018840,8.81,0.0
1459602018850,8.81,0.0
1459602018860,8.81,3.6200000000000004e-07
1459602018870,8.81,0.0
1459602018880,8.81,0.0
1459602018890,8.81,0.0
1459602018900,8.81,3.6200000000000004e-07
1459602018910,8.81,3.6200000000000004e-07
1459602018920,8.81,0.0
1459602018930,8.81,3.6200000000000004e-07
1459602018940,8.81,1.0859999999999999e-06
1459602018950,8.81,7.240000000000001e-07
1459602018960,8.81,3.6200000000000004e-07
1459602018970,8.81,0.0
1459602018980,8.81,0.0
1459602018990,8.81,3.6200000000000004e-07
1459602019000,8.81,7.240000000000001e-07
1459602019010,8.81,7.240000000000001e-07
1459602019020,8.81,3.6200000000000004e-07
1459602019030,8.81,3.6200000000000004e-07
1459602019040,8.81,0.0
1459602019050,8.81,1.0859999999999999e-06
1459602019060,8.81,0.0
1459602019070,8.81,3.6200000000000004e-07
1459602019080,8.81,3.6200000000000004e-07
1459602019090,8.81,7.240000000000001e-07
1459602019100,8.81,0.0
1459602019110,8.81,3.6200000000000004e-07
1459602019120,8.81,3.6200000000000004e-07
1459602019130,8.81,3.6200000000000004e-07
1459602019140,8.81,3.6200000000000004e-07
1459602019150,8.81,3.6200000000000004e-07
1459602019160,8.81,0.0
1459602019170,8.81,3.6200000000000004e-07
1459602019180,8.81,3.6200000000000004e-07
1459602019190,8.81,0.0
1459602019200,8.81,7.240000000000001e-07
1459602019210,8.81,3.6200000000000004e-07
1459602019220,8.81,0.0
1459602019230,8.81,0.0
1459602019240,8.81,3.6200000000000004e-07
1459602019250,8.81,3.6200000000000004e-07
1459602019260,8.81,0.0
1459602019270,8.81,0.0
1459602019280,8.81,3.6200000000000004e-07
1459602019290,8.81,3.6200000000000004e-07
1459602019300,8.81,0.0
1459602019310,8.81,7.240000000000001e-07
1459602019320,8.81,3.6200000000000004e-07
1459602019330,8.81,3.6200000000000004e-07
1459602019340,8.81,0.0
1459602019350,8.81,0.0
1459602019360,8.81,0.0
1459602019370,8.81,3.6200000000000004e-07
1459602019380,8.81,3.6200000000000004e-07
1459602019390,8.81,3.6200000000000004e-07
1459602019400,8.81,1.0859999999999999e-06
1459602019410,8.81,0.0
1459602019420,8.81,0.0
1459602019430,8.81,0.0
1459602019440,8.81,0.0
1459602019450,8.81,3.6200000000000004e-07
1459602019460,8.81,3.6200000000000004e-07
1459602019470,8.81,7.240000000000001e-07
1459602019480,8.81,1.0859999999999999e-06
1459602019490,8.81,3.6200000000000004e-07
1459602019500,8.81,3.6200000000000004e-07
1459602019510,8.81,0.0
1459602019520,8.81,0.0
1459602019530,8.81,7.240000000000001e-07
1459602019540,8.81,0.0
1459602019550,8.81,3.6200000000000004e-07
1459602019560,8.81,0.0
1459602019570,8.81,3.6200000000000004e-07
1459602019580,8.81,3.6200000000000004e-07
1459602019590,8.81,3.6200000000000004e-07
1459602019600,8.81,7.240000000000001e-07
1459602019610,8.81,0.0
1459602019620,8.81,7.240000000000001e-07
1459602019630,8.81,3.6200000000000004e-07
1459602019640,8.81,1.0859999999999999e-06
1459602019650,8.81,3.6200000000000004e-07
1459602019660,8.81,0.0
1459602019670,8.81,3.6200000000000004e-07
1459602019680,8.81,3.6200000000000004e-07
1459602019690,8.81,3.6200000000000004e-07
1459602019700,8.81,3.6200000000000004e-07
1459602019710,8.81,3.6200000000000004e-07
1459602019720,8.81,3.6200000000000004e-07
1459602019730,8.81,0.0
1459602019740,8.81,7.240000000000001e-07
1459602019750,8.81,0.0
1459602019760,8.81,0.0
1459602019770,8.81,7.240000000000001e-07
1459602019780,8.81,3.6200000000000004e-07
1459602019790,8.81,0.0
1459602019800,8.81,3.6200000000000004e-07
1459602019810,8.81,0.0
1459602019820,8.81,0.0
1459602019830,8.81,0.0
1459602019840,8.81,0.0
1459602019850,8.81,3.6200000000000004e-07
1459602019860,8.81,3.6200000000000004e-07
1459602019870,8.81,0.0
1459602019880,8.81,0.0
1459602019890,8.81,0.0
1459602019900,8.81,1.0859999999999999e-06
1459602019910,8.81,0.0
1459602019920,8.81,1.0859999999999999e-06
1459602019930,8.81,0.0
1459602019940,8.81,7.240000000000001e-07
1459602019950,8.81,0.0
1459602019960,8.81,3.6200000000000004e-07
1459602019970,8.81,3.6200000000000004e-07
1459602019980,8.81,0.0
1459602019990,8.81,3.6200000000000004e-07
1459602020000,8.81,0.0
1459602020010,8.81,3.6200000000000004e-07
1459602020020,8.81,0.0
1459602020030,8.81,3.6200000000000004e-07
1459602020040,8.81,3.6200000000000004e-07
1459602020050,8.81,0.0
1459602020060,8.81,3.6200000000000004e-07
1459602020070,8.81,3.6200000000000004e-07
1459602020080,8.81,0.0
1459602020090,8.81,7.240000000000001e-07
1459602020100,8.81,3.6200000000000004e-07
1459602020110,8.81,3.6200000000000004e-07
1459602020120,8.81,7.240000000000001e-07
1459602020130,8.81,3.6200000000000004e-07
1459602020140,8.81,7.240000000000001e-07
1459602020150,8.81,0.0
1459602020160,8.81,3.6200000000000004e-07
1459602020170,8.81,3.6200000000000004e-07
1459602020180,8.81,3.6200000000000004e-07
1459602020190,8.81,0.0
1459602020200,8.81,0.0
1459602020210,8.81,3.6200000000000004e-07
1459602020220,8.81,3.6200000000000004e-07
1459602020230,8.81,3.6200000000000004e-07
1459602020240,8.81,3.6200000000000004e-07
1459602020250,8.81,3.6200000000000004e-07
1459602020260,8.81,7.240000000000001e-07
1459602020270,8.81,0.0
1459602020280,8.81,7.240000000000001e-07
1459602020290,8.81,0.0
1459602020300,8.81,7.240000000000001e-07
1459602020310,8.81,0.0
1459602020320,8.81,3.6200000000000004e-07
1459602020330,8.81,0.0
1459602020340,8.81,0.0
1459602020350,8.81,0.0
1459602020360,8.81,3.6200000000000004e-07
1459602020370,8.81,7.240000000000001e-07
1459602020380,8.81,3.6200000000000004e-07
