Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1459604926910,-7.35,0.0
1459604926920,-7.35,7.240000000000001e-07
1459604926930,-7.35,7.240000000000001e-07
1459604926940,-7.35,0.0
1459604926950,-7.35,3.6200000000000004e-07
1459604926960,-7.35,0.0
1459604926970,-7.35,3.6200000000000004e-07
1459604926980,-7.35,7.240000000000001e-07
1459604926990,-7.35,0.0
1459604927000,-7.35,7.240000000000001e-07
1459604927010,-7.35,0.0
1459604927020,-7.35,3.6200000000000004e-07
1459604927030,-7.35,0.0
1459604927040,-7.35,1.4480000000000002e-06
1459604927050,-7.35,0.0
1459604927060,-7.35,3.6200000000000004e-07
1459604927070,-7.35,0.0
1459604927080,-7.35,3.6200000000000004e-07
1459604927090,-7.35,7.240000000000001e-07
1459604927100,-7.35,0.0
1459604927110,-7.35,7.240000000000001e-07
1459604927120,-7.35,0.0
1459604927130,-7.35,7.240000000000001e-07
1459604927140,-7.35,3.6200000000000004e-07
1459604927150,-7.35,3.6200000000000004e-07
1459604927160,-7.35,0.0
1459604927170,-7.35,7.240000000000001e-07
1459604927180,-7.35,3.6200000000000004e-07
1459604927190,-7.35,3.6200000000000004e-07
1459604927200,-7.35,3.6200000000000004e-07
1459604927210,-7.35,1.0859999999999999e-06
1459604927220,-7.35,3.6200000000000004e-07
1459604927230,-7.35,0.0
1459604927240,-7.35,3.6200000000000004e-07
1459604927250,-7.35,3.6200000000000004e-07
1459604927260,-7.35,3.6200000000000004e-07
1459604927270,-7.35,3.6200000000000004e-07
1459604927280,-7.35,0.0
1459604927290,-7.35,3.6200000000000004e-07
1459604927300,-7.35,7.240000000000001e-07
1459604927310,-7.35,7.240000000000001e-07
1459604927320,-7.35,0.0
1459604927330,-7.35,7.240000000000001e-07
1459604927340,-7.35,3.6200000000000004e-07
1459604927350,-7.35,7.240000000000001e-07
1459604927360,-7.35,0.0
1459604927370,-7.35,0.0
1459604927380,-7.35,0.0
1459604927390,-7.35,3.6200000000000004e-07
1459604927400,-7.35,0.0
1459604927410,-7.35,0.0
1459604927420,-7.35,1.4480000000000002e-06
1459604927430,-7.35,7.240000000000001e-07
1459604927440,-7.35,0.0
1459604927450,-7.35,0.0
1459604927460,-7.35,3.6200000000000004e-07
1459604927470,-7.35,0.0
1459604927480,-7.35,7.240000000000001e-07
1459604927490,-7.35,0.0
1459604927500,-7.35,3.6200000000000004e-07
1459604927510,-7.35,3.6200000000000004e-07
1459604927520,-7.35,7.240000000000001e-07
1459604927530,-7.35,3.6200000000000004e-07
1459604927540,-7.35,3.6200000000000004e-07
1459604927550,-7.35,7.240000000000001e-07
1459604927560,-7.35,0.0
1459604927570,-7.35,0.0
1459604927580,-7.35,0.0
1459604927590,-7.35,3.6200000000000004e-07
1459604927600,-7.35,7.240000000000001e-07
1459604927610,-7.35,0.0
1459604927620,-7.35,3.6200000000000004e-07
1459604927630,-7.35,7.240000000000001e-07
1459604927640,-7.35,0.0
1459604927650,-7.35,1.0859999999999999e-06
1459604927660,-7.35,3.6200000000000004e-07
1459604927670,-7.35,3.6200000000000004e-07
1459604927680,-7.35,7.240000000000001e-07
1459604927690,-7.35,0.0
1459604927700,-7.35,0.0
1459604927710,-7.35,0.0
1459604927720,-7.35,1.4480000000000002e-06
1459604927730,-7.35,0.0
1459604927740,-7.35,3.6200000000000004e-07
1459604927750,-7.35,1.0859999999999999e-06
1459604927760,-7.35,0.0
1459604927770,-7.35,0.0
1459604927780,-7.35,3.6200000000000004e-07
1459604927790,-7.35,3.6200000000000004e-07
1459604927800,-7.35,0.0
1459604927810,-7.35,7.240000000000001e-07
1459604927820,-7.35,3.6200000000000004e-07
1459604927830,-7.35,7.240000000000001e-07
1459604927840,-7.35,0.0
1459604927850,-7.35,0.0
1459604927860,-7.35,7.240000000000001e-07
1459604927870,-7.35,0.0
1459604927880,-7.35,7.240000000000001e-07
1459604927890,-7.35,0.0
1459604927900,-7.35,3.6200000000000004e-07
1459604927910,-7.35,0.0
1459604927920,-7.35,7.240000000000001e-07
1459604927930,-7.35,3.6200000000000004e-07
1459604927940,-7.35,7.240000000000001e-07
1459604927950,-7.35,0.0
1459604927960,-7.35,0.0
1459604927970,-7.35,7.240000000000001e-07
1459604927980,-7.35,1.0859999999999999e-06
1459604927990,-7.35,3.6200000000000004e-07
1459604928000,-7.35,3.6200000000000004e-07
1459604928010,-7.35,3.6200000000000004e-07
1459604928020,-7.35,0.0
1459604928030,-7.35,3.6200000000000004e-07
