Timestamp,position,BLMTI.05L3.B2E10_TCLA.B5L3.B2
1459602015250,-9.83,3.6200000000000004e-07
1459602015260,-9.83,0.0
1459602015270,-9.83,3.6200000000000004e-07
1459602015280,-9.83,0.0
1459602015290,-9.83,7.240000000000001e-07
1459602015300,-9.83,3.6200000000000004e-07
1459602015310,-9.83,0.0
1459602015320,-9.83,3.6200000000000004e-07
1459602015330,-9.83,3.6200000000000004e-07
1459602015340,-9.83,3.6200000000000004e-07
1459602015350,-9.83,3.6200000000000004e-07
1459602015360,-9.83,7.240000000000001e-07
1459602015370,-9.83,0.0
1459602015380,-9.83,0.0
1459602015390,-9.83,3.6200000000000004e-07
1459602015400,-9.83,0.0
1459602015410,-9.83,1.0859999999999999e-06
1459602015420,-9.83,0.0
1459602015430,-9.83,3.6200000000000004e-07
1459602015440,-9.83,3.6200000000000004e-07
1459602015450,-9.83,3.6200000000000004e-07
1459602015460,-9.83,0.0
1459602015470,-9.83,3.6200000000000004e-07
1459602015480,-9.83,3.6200000000000004e-07
1459602015490,-9.83,3.6200000000000004e-07
1459602015500,-9.83,3.6200000000000004e-07
1459602015510,-9.83,0.0
1459602015520,-9.83,0.0
1459602015530,-9.83,3.6200000000000004e-07
1459602015540,-9.83,3.6200000000000004e-07
1459602015550,-9.83,0.0
1459602015560,-9.83,7.240000000000001e-07
1459602015570,-9.83,3.6200000000000004e-07
1459602015580,-9.83,3.6200000000000004e-07
1459602015590,-9.83,7.240000000000001e-07
1459602015600,-9.83,0.0
1459602015610,-9.83,3.6200000000000004e-07
1459602015620,-9.83,7.240000000000001e-07
1459602015630,-9.83,0.0
1459602015640,-9.83,3.6200000000000004e-07
1459602015650,-9.83,0.0
1459602015660,-9.83,0.0
1459602015670,-9.83,7.240000000000001e-07
1459602015680,-9.83,7.240000000000001e-07
1459602015690,-9.83,0.0
1459602015700,-9.83,0.0
1459602015710,-9.83,0.0
1459602015720,-9.83,3.6200000000000004e-07
1459602015730,-9.83,7.240000000000001e-07
1459602015740,-9.83,3.6200000000000004e-07
1459602015750,-9.83,0.0
1459602015760,-9.83,3.6200000000000004e-07
1459602015770,-9.83,0.0
1459602015780,-9.83,0.0
1459602015790,-9.83,0.0
1459602015800,-9.83,3.6200000000000004e-07
1459602015810,-9.83,3.6200000000000004e-07
1459602015820,-9.83,3.6200000000000004e-07
1459602015830,-9.83,0.0
1459602015840,-9.83,0.0
1459602015850,-9.83,3.6200000000000004e-07
1459602015860,-9.83,3.6200000000000004e-07
1459602015870,-9.83,7.240000000000001e-07
1459602015880,-9.83,0.0
1459602015890,-9.83,3.6200000000000004e-07
1459602015900,-9.83,3.6200000000000004e-07
1459602015910,-9.83,7.240000000000001e-07
1459602015920,-9.83,3.6200000000000004e-07
1459602015930,-9.83,3.6200000000000004e-07
1459602015940,-9.83,3.6200000000000004e-07
1459602015950,-9.83,0.0
1459602015960,-9.83,0.0
1459602015970,-9.83,0.0
1459602015980,-9.83,7.240000000000001e-07
1459602015990,-9.83,3.6200000000000004e-07
1459602016000,-9.83,3.6200000000000004e-07
1459602016010,-9.83,3.6200000000000004e-07
1459602016020,-9.83,7.240000000000001e-07
1459602016030,-9.83,0.0
1459602016040,-9.83,3.6200000000000004e-07
1459602016050,-9.83,3.6200000000000004e-07
1459602016060,-9.83,3.6200000000000004e-07
1459602016070,-9.83,7.240000000000001e-07
1459602016080,-9.83,0.0
1459602016090,-9.83,0.0
1459602016100,-9.83,0.0
1459602016110,-9.83,3.6200000000000004e-07
1459602016120,-9.83,0.0
1459602016130,-9.83,0.0
1459602016140,-9.83,3.6200000000000004e-07
1459602016150,-9.83,3.6200000000000004e-07
1459602016160,-9.83,0.0
1459602016170,-9.83,3.6200000000000004e-07
1459602016180,-9.83,3.6200000000000004e-07
1459602016190,-9.83,0.0
1459602016200,-9.83,3.6200000000000004e-07
1459602016210,-9.83,0.0
1459602016220,-9.83,7.240000000000001e-07
1459602016230,-9.83,3.6200000000000004e-07
1459602016240,-9.83,0.0
1459602016250,-9.83,0.0
1459602016260,-9.83,3.6200000000000004e-07
1459602016270,-9.83,3.6200000000000004e-07
1459602016280,-9.83,3.6200000000000004e-07
1459602016290,-9.83,0.0
1459602016300,-9.83,0.0
1459602016310,-9.83,3.6200000000000004e-07
1459602016320,-9.83,0.0
1459602016330,-9.83,0.0
1459602016340,-9.83,3.6200000000000004e-07
1459602016350,-9.83,7.240000000000001e-07
1459602016360,-9.83,0.0
1459602016370,-9.83,3.6200000000000004e-07
1459602016380,-9.83,0.0
1459602016390,-9.83,7.240000000000001e-07
1459602016400,-9.83,3.6200000000000004e-07
1459602016410,-9.83,0.0
1459602016420,-9.83,1.0859999999999999e-06
1459602016430,-9.83,0.0
1459602016440,-9.83,7.240000000000001e-07
1459602016450,-9.83,3.6200000000000004e-07
1459602016460,-9.83,3.6200000000000004e-07
1459602016470,-9.83,0.0
1459602016480,-9.83,3.6200000000000004e-07
1459602016490,-9.83,0.0
1459602016500,-9.83,3.6200000000000004e-07
1459602016510,-9.83,0.0
1459602016520,-9.83,3.6200000000000004e-07
1459602016530,-9.83,7.240000000000001e-07
1459602016540,-9.83,3.6200000000000004e-07
1459602016550,-9.83,0.0
1459602016560,-9.83,0.0
1459602016570,-9.83,3.6200000000000004e-07
1459602016580,-9.83,3.6200000000000004e-07
1459602016590,-9.83,0.0
1459602016600,-9.83,0.0
1459602016610,-9.83,0.0
1459602016620,-9.83,0.0
1459602016630,-9.83,3.6200000000000004e-07
1459602016640,-9.83,0.0
1459602016650,-9.83,3.6200000000000004e-07
1459602016660,-9.83,3.6200000000000004e-07
1459602016670,-9.83,0.0
1459602016680,-9.83,7.240000000000001e-07
1459602016690,-9.83,3.6200000000000004e-07
1459602016700,-9.83,3.6200000000000004e-07
1459602016710,-9.83,3.6200000000000004e-07
1459602016720,-9.83,3.6200000000000004e-07
1459602016730,-9.83,7.240000000000001e-07
1459602016740,-9.83,0.0
1459602016750,-9.83,7.240000000000001e-07
1459602016760,-9.83,0.0
1459602016770,-9.83,0.0
1459602016780,-9.83,3.6200000000000004e-07
1459602016790,-9.83,7.240000000000001e-07
1459602016800,-9.83,3.6200000000000004e-07
1459602016810,-9.83,7.240000000000001e-07
1459602016820,-9.83,0.0
1459602016830,-9.83,7.240000000000001e-07
1459602016840,-9.83,3.6200000000000004e-07
1459602016850,-9.83,3.6200000000000004e-07
1459602016860,-9.83,0.0
1459602016870,-9.83,0.0
1459602016880,-9.83,3.6200000000000004e-07
1459602016890,-9.83,3.6200000000000004e-07
1459602016900,-9.83,3.6200000000000004e-07
1459602016910,-9.83,3.6200000000000004e-07
1459602016920,-9.83,7.240000000000001e-07
1459602016930,-9.83,0.0
1459602016940,-9.83,0.0
1459602016950,-9.83,3.6200000000000004e-07
1459602016960,-9.83,7.240000000000001e-07
1459602016970,-9.83,0.0
1459602016980,-9.83,0.0
1459602016990,-9.83,1.0859999999999999e-06
1459602017000,-9.83,0.0
1459602017010,-9.83,3.6200000000000004e-07
1459602017020,-9.83,0.0
1459602017030,-9.83,3.6200000000000004e-07
1459602017040,-9.83,3.6200000000000004e-07
1459602017050,-9.83,3.6200000000000004e-07
1459602017060,-9.83,3.6200000000000004e-07
1459602017070,-9.83,3.6200000000000004e-07
1459602017080,-9.83,3.6200000000000004e-07
1459602017090,-9.83,3.6200000000000004e-07
1459602017100,-9.83,3.6200000000000004e-07
1459602017110,-9.83,3.6200000000000004e-07
1459602017120,-9.83,3.6200000000000004e-07
1459602017130,-9.83,0.0
1459602017140,-9.83,0.0
1459602017150,-9.83,0.0
1459602017160,-9.83,7.240000000000001e-07
1459602017170,-9.83,0.0
1459602017180,-9.83,3.6200000000000004e-07
1459602017190,-9.83,0.0
1459602017200,-9.83,0.0
1459602017210,-9.83,0.0
1459602017220,-9.83,7.240000000000001e-07
1459602017230,-9.83,0.0
1459602017240,-9.83,3.6200000000000004e-07
1459602017250,-9.83,7.240000000000001e-07
1459602017260,-9.83,0.0
1459602017270,-9.83,0.0
1459602017280,-9.83,3.6200000000000004e-07
1459602017290,-9.83,1.0859999999999999e-06
1459602017300,-9.83,3.6200000000000004e-07
1459602017310,-9.83,3.6200000000000004e-07
1459602017320,-9.83,7.240000000000001e-07
1459602017330,-9.83,0.0
1459602017340,-9.83,3.6200000000000004e-07
1459602017350,-9.83,3.6200000000000004e-07
1459602017360,-9.83,7.240000000000001e-07
1459602017370,-9.83,0.0
1459602017380,-9.83,7.240000000000001e-07
1459602017390,-9.83,0.0
1459602017400,-9.83,7.240000000000001e-07
1459602017410,-9.83,7.240000000000001e-07
1459602017420,-9.83,3.6200000000000004e-07
1459602017430,-9.83,7.240000000000001e-07
1459602017440,-9.83,0.0
1459602017450,-9.83,7.240000000000001e-07
1459602017460,-9.83,3.6200000000000004e-07
1459602017470,-9.83,3.6200000000000004e-07
1459602017480,-9.83,0.0
1459602017490,-9.83,3.6200000000000004e-07
1459602017500,-9.83,0.0
1459602017510,-9.83,3.6200000000000004e-07
1459602017520,-9.83,0.0
1459602017530,-9.83,3.6200000000000004e-07
1459602017540,-9.83,3.6200000000000004e-07
1459602017550,-9.83,3.6200000000000004e-07
1459602017560,-9.83,3.6200000000000004e-07
1459602017570,-9.83,7.240000000000001e-07
1459602017580,-9.83,0.0
1459602017590,-9.83,0.0
1459602017600,-9.83,7.240000000000001e-07
1459602017610,-9.83,0.0
1459602017620,-9.83,3.6200000000000004e-07
1459602017630,-9.83,7.240000000000001e-07
1459602017640,-9.83,0.0
1459602017650,-9.83,3.6200000000000004e-07
1459602017660,-9.83,0.0
1459602017670,-9.83,3.6200000000000004e-07
1459602017680,-9.83,0.0
1459602017690,-9.83,3.6200000000000004e-07
1459602017700,-9.83,0.0
1459602017710,-9.83,3.6200000000000004e-07
1459602017720,-9.83,0.0
1459602017730,-9.83,7.240000000000001e-07
1459602017740,-9.83,0.0
1459602017750,-9.83,3.6200000000000004e-07
1459602017760,-9.83,7.240000000000001e-07
1459602017770,-9.83,7.240000000000001e-07
1459602017780,-9.83,0.0
1459602017790,-9.83,0.0
1459602017800,-9.83,3.6200000000000004e-07
1459602017810,-9.83,0.0
1459602017820,-9.83,1.4480000000000002e-06
1459602017830,-9.83,0.0
1459602017840,-9.83,3.6200000000000004e-07
1459602017850,-9.83,3.6200000000000004e-07
1459602017860,-9.83,7.240000000000001e-07
1459602017870,-9.83,3.6200000000000004e-07
1459602017880,-9.83,0.0
1459602017890,-9.83,3.6200000000000004e-07
1459602017900,-9.83,3.6200000000000004e-07
1459602017910,-9.83,0.0
1459602017920,-9.83,0.0
1459602017930,-9.83,3.6200000000000004e-07
1459602017940,-9.83,3.6200000000000004e-07
1459602017950,-9.83,7.240000000000001e-07
1459602017960,-9.83,3.6200000000000004e-07
1459602017970,-9.83,0.0
1459602017980,-9.83,3.6200000000000004e-07
1459602017990,-9.83,3.6200000000000004e-07
1459602018000,-9.83,3.6200000000000004e-07
1459602018010,-9.83,3.6200000000000004e-07
1459602018020,-9.83,3.6200000000000004e-07
1459602018030,-9.83,0.0
1459602018040,-9.83,3.6200000000000004e-07
1459602018050,-9.83,0.0
1459602018060,-9.83,1.0859999999999999e-06
1459602018070,-9.605,3.6200000000000004e-07
1459602018080,-9.605,7.240000000000001e-07
1459602018090,-9.605,3.6200000000000004e-07
1459602018100,-9.605,0.0
1459602018110,-9.605,0.0
1459602018120,-9.605,0.0
1459602018130,-9.605,7.240000000000001e-07
1459602018140,-9.605,0.0
1459602018150,-9.605,0.0
1459602018160,-9.605,0.0
1459602018170,-9.605,3.6200000000000004e-07
1459602018180,-9.605,0.0
1459602018190,-9.605,7.240000000000001e-07
1459602018200,-9.605,0.0
1459602018210,-9.605,3.6200000000000004e-07
1459602018220,-9.605,1.81e-06
1459602018230,-9.605,0.0
1459602018240,-9.605,0.0
1459602018250,-9.605,0.0
1459602018260,-9.605,0.0
1459602018270,-9.605,3.6200000000000004e-07
1459602018280,-9.605,3.6200000000000004e-07
1459602018290,-9.605,7.240000000000001e-07
1459602018300,-9.605,3.6200000000000004e-07
1459602018310,-9.605,3.6200000000000004e-07
1459602018320,-9.605,3.6200000000000004e-07
1459602018330,-9.605,7.240000000000001e-07
1459602018340,-9.605,0.0
1459602018350,-9.605,3.6200000000000004e-07
1459602018360,-9.605,0.0
1459602018370,-9.605,3.6200000000000004e-07
1459602018380,-9.605,0.0
1459602018390,-9.605,7.240000000000001e-07
1459602018400,-9.605,3.6200000000000004e-07
1459602018410,-9.605,7.240000000000001e-07
1459602018420,-9.605,1.0859999999999999e-06
1459602018430,-9.605,3.6200000000000004e-07
1459602018440,-9.605,3.6200000000000004e-07
1459602018450,-9.605,0.0
1459602018460,-9.605,3.6200000000000004e-07
1459602018470,-9.605,0.0
1459602018480,-9.605,3.6200000000000004e-07
1459602018490,-9.605,0.0
1459602018500,-9.605,3.6200000000000004e-07
1459602018510,-9.605,3.6200000000000004e-07
1459602018520,-9.605,0.0
1459602018530,-9.605,0.0
1459602018540,-9.605,3.6200000000000004e-07
1459602018550,-9.605,3.6200000000000004e-07
1459602018560,-9.605,3.6200000000000004e-07
1459602018570,-9.605,3.6200000000000004e-07
1459602018580,-9.605,0.0
1459602018590,-9.605,7.240000000000001e-07
1459602018600,-9.605,0.0
1459602018610,-9.605,7.240000000000001e-07
1459602018620,-9.605,3.6200000000000004e-07
1459602018630,-9.605,3.6200000000000004e-07
1459602018640,-9.605,0.0
1459602018650,-9.605,0.0
1459602018660,-9.605,0.0
1459602018670,-9.605,0.0
1459602018680,-9.605,7.240000000000001e-07
1459602018690,-9.605,3.6200000000000004e-07
1459602018700,-9.605,3.6200000000000004e-07
1459602018710,-9.605,7.240000000000001e-07
1459602018720,-9.605,7.240000000000001e-07
1459602018730,-9.605,3.6200000000000004e-07
1459602018740,-9.605,1.0859999999999999e-06
1459602018750,-9.605,0.0
1459602018760,-9.605,3.6200000000000004e-07
1459602018770,-9.605,7.240000000000001e-07
1459602018780,-9.605,0.0
1459602018790,-9.605,0.0
1459602018800,-9.605,3.6200000000000004e-07
1459602018810,-9.605,7.240000000000001e-07
1459602018820,-9.605,0.0
1459602018830,-9.605,7.240000000000001e-07
1459602018840,-9.605,0.0
1459602018850,-9.605,0.0
1459602018860,-9.605,3.6200000000000004e-07
1459602018870,-9.605,0.0
1459602018880,-9.605,0.0
1459602018890,-9.605,0.0
1459602018900,-9.605,3.6200000000000004e-07
1459602018910,-9.605,3.6200000000000004e-07
1459602018920,-9.605,0.0
1459602018930,-9.605,3.6200000000000004e-07
1459602018940,-9.605,1.0859999999999999e-06
1459602018950,-9.605,7.240000000000001e-07
1459602018960,-9.605,3.6200000000000004e-07
1459602018970,-9.605,0.0
1459602018980,-9.605,0.0
1459602018990,-9.605,3.6200000000000004e-07
1459602019000,-9.605,7.240000000000001e-07
1459602019010,-9.605,7.240000000000001e-07
1459602019020,-9.605,3.6200000000000004e-07
1459602019030,-9.605,3.6200000000000004e-07
1459602019040,-9.605,0.0
1459602019050,-9.605,1.0859999999999999e-06
1459602019060,-9.605,0.0
1459602019070,-9.605,3.6200000000000004e-07
1459602019080,-9.605,3.6200000000000004e-07
1459602019090,-9.605,7.240000000000001e-07
1459602019100,-9.605,0.0
1459602019110,-9.605,3.6200000000000004e-07
1459602019120,-9.605,3.6200000000000004e-07
1459602019130,-9.605,3.6200000000000004e-07
1459602019140,-9.605,3.6200000000000004e-07
1459602019150,-9.605,3.6200000000000004e-07
1459602019160,-9.605,0.0
1459602019170,-9.605,3.6200000000000004e-07
1459602019180,-9.605,3.6200000000000004e-07
1459602019190,-9.605,0.0
1459602019200,-9.605,7.240000000000001e-07
1459602019210,-9.605,3.6200000000000004e-07
1459602019220,-9.605,0.0
1459602019230,-9.605,0.0
1459602019240,-9.605,3.6200000000000004e-07
1459602019250,-9.605,3.6200000000000004e-07
1459602019260,-9.605,0.0
1459602019270,-9.605,0.0
1459602019280,-9.605,3.6200000000000004e-07
1459602019290,-9.605,3.6200000000000004e-07
1459602019300,-9.605,0.0
1459602019310,-9.605,7.240000000000001e-07
1459602019320,-9.605,3.6200000000000004e-07
1459602019330,-9.605,3.6200000000000004e-07
1459602019340,-9.605,0.0
1459602019350,-9.605,0.0
1459602019360,-9.605,0.0
1459602019370,-9.605,3.6200000000000004e-07
1459602019380,-9.605,3.6200000000000004e-07
1459602019390,-9.605,3.6200000000000004e-07
1459602019400,-9.605,1.0859999999999999e-06
1459602019410,-9.605,0.0
1459602019420,-9.605,0.0
1459602019430,-9.605,0.0
1459602019440,-9.605,0.0
1459602019450,-9.605,3.6200000000000004e-07
1459602019460,-9.605,3.6200000000000004e-07
1459602019470,-9.605,7.240000000000001e-07
1459602019480,-9.605,1.0859999999999999e-06
1459602019490,-9.605,3.6200000000000004e-07
1459602019500,-9.605,3.6200000000000004e-07
1459602019510,-9.605,0.0
1459602019520,-9.605,0.0
1459602019530,-9.605,7.240000000000001e-07
1459602019540,-9.605,0.0
1459602019550,-9.605,3.6200000000000004e-07
1459602019560,-9.605,0.0
1459602019570,-9.605,3.6200000000000004e-07
1459602019580,-9.605,3.6200000000000004e-07
1459602019590,-9.605,3.6200000000000004e-07
1459602019600,-9.605,7.240000000000001e-07
1459602019610,-9.605,0.0
1459602019620,-9.605,7.240000000000001e-07
1459602019630,-9.605,3.6200000000000004e-07
1459602019640,-9.605,1.0859999999999999e-06
1459602019650,-9.605,3.6200000000000004e-07
1459602019660,-9.605,0.0
1459602019670,-9.605,3.6200000000000004e-07
1459602019680,-9.605,3.6200000000000004e-07
1459602019690,-9.605,3.6200000000000004e-07
1459602019700,-9.605,3.6200000000000004e-07
1459602019710,-9.605,3.6200000000000004e-07
1459602019720,-9.605,3.6200000000000004e-07
1459602019730,-9.605,0.0
1459602019740,-9.605,7.240000000000001e-07
1459602019750,-9.605,0.0
1459602019760,-9.605,0.0
1459602019770,-9.605,7.240000000000001e-07
1459602019780,-9.605,3.6200000000000004e-07
1459602019790,-9.605,0.0
1459602019800,-9.605,3.6200000000000004e-07
1459602019810,-9.605,0.0
1459602019820,-9.605,0.0
1459602019830,-9.605,0.0
1459602019840,-9.605,0.0
1459602019850,-9.605,3.6200000000000004e-07
1459602019860,-9.605,3.6200000000000004e-07
1459602019870,-9.605,0.0
1459602019880,-9.605,0.0
1459602019890,-9.605,0.0
1459602019900,-9.605,1.0859999999999999e-06
1459602019910,-9.605,0.0
1459602019920,-9.605,1.0859999999999999e-06
1459602019930,-9.605,0.0
1459602019940,-9.605,7.240000000000001e-07
1459602019950,-9.605,0.0
1459602019960,-9.605,3.6200000000000004e-07
1459602019970,-9.605,3.6200000000000004e-07
1459602019980,-9.605,0.0
1459602019990,-9.605,3.6200000000000004e-07
1459602020000,-9.605,0.0
1459602020010,-9.605,3.6200000000000004e-07
