Timestamp,position,BLMTI.04L2.B1E10_TCTPH.4L2.B1
1459600204080,-9.185,3.6200000000000004e-07
1459600204090,-9.185,0.0
1459600204100,-9.185,7.240000000000001e-07
1459600204110,-9.185,3.6200000000000004e-07
1459600204120,-9.185,3.6200000000000004e-07
1459600204130,-9.185,3.6200000000000004e-07
1459600204140,-9.185,0.0
1459600204150,-9.185,7.240000000000001e-07
1459600204160,-9.185,0.0
1459600204170,-9.185,0.0
1459600204180,-9.185,7.240000000000001e-07
1459600204190,-9.185,0.0
1459600204200,-9.185,0.0
1459600204210,-9.185,7.240000000000001e-07
1459600204220,-9.185,0.0
1459600204230,-9.185,3.6200000000000004e-07
1459600204240,-9.185,3.6200000000000004e-07
1459600204250,-9.185,3.6200000000000004e-07
1459600204260,-9.185,3.6200000000000004e-07
1459600204270,-9.185,3.6200000000000004e-07
1459600204280,-9.185,0.0
1459600204290,-9.185,0.0
1459600204300,-9.185,7.240000000000001e-07
1459600204310,-9.185,0.0
1459600204320,-9.185,7.240000000000001e-07
1459600204330,-9.185,0.0
1459600204340,-9.185,3.6200000000000004e-07
1459600204350,-9.185,3.6200000000000004e-07
1459600204360,-9.185,0.0
1459600204370,-9.185,3.6200000000000004e-07
1459600204380,-9.185,0.0
1459600204390,-9.185,7.240000000000001e-07
1459600204400,-9.185,0.0
1459600204410,-9.185,3.6200000000000004e-07
1459600204420,-9.185,3.6200000000000004e-07
1459600204430,-9.185,0.0
1459600204440,-9.185,0.0
1459600204450,-9.185,3.6200000000000004e-07
1459600204460,-9.185,3.6200000000000004e-07
1459600204470,-9.185,3.6200000000000004e-07
1459600204480,-9.185,0.0
1459600204490,-9.185,7.240000000000001e-07
1459600204500,-9.185,1.0859999999999999e-06
1459600204510,-9.185,0.0
1459600204520,-9.185,0.0
1459600204530,-9.185,3.6200000000000004e-07
1459600204540,-9.185,1.0859999999999999e-06
1459600204550,-9.185,0.0
1459600204560,-9.185,3.6200000000000004e-07
1459600204570,-9.185,3.6200000000000004e-07
1459600204580,-9.185,0.0
1459600204590,-9.185,3.6200000000000004e-07
1459600204600,-9.185,7.240000000000001e-07
1459600204610,-9.185,3.6200000000000004e-07
1459600204620,-9.185,0.0
1459600204630,-9.185,3.6200000000000004e-07
1459600204640,-9.185,0.0
1459600204650,-9.185,7.240000000000001e-07
1459600204660,-9.185,0.0
1459600204670,-9.185,3.6200000000000004e-07
1459600204680,-9.185,0.0
1459600204690,-9.185,7.240000000000001e-07
1459600204700,-9.185,0.0
1459600204710,-9.185,0.0
1459600204720,-9.185,3.6200000000000004e-07
1459600204730,-9.185,3.6200000000000004e-07
1459600204740,-9.185,3.6200000000000004e-07
1459600204750,-9.185,3.6200000000000004e-07
1459600204760,-9.185,1.0859999999999999e-06
1459600204770,-9.185,0.0
1459600204780,-9.185,3.6200000000000004e-07
1459600204790,-9.185,0.0
1459600204800,-9.185,7.240000000000001e-07
1459600204810,-9.185,0.0
1459600204820,-9.185,3.6200000000000004e-07
1459600204830,-9.185,0.0
1459600204840,-9.185,3.6200000000000004e-07
1459600204850,-9.185,3.6200000000000004e-07
1459600204860,-9.185,3.6200000000000004e-07
1459600204870,-9.185,7.240000000000001e-07
1459600204880,-9.185,0.0
1459600204890,-9.185,3.6200000000000004e-07
1459600204900,-9.185,3.6200000000000004e-07
1459600204910,-9.185,3.6200000000000004e-07
1459600204920,-9.185,3.6200000000000004e-07
1459600204930,-9.185,1.0859999999999999e-06
1459600204940,-9.185,0.0
1459600204950,-9.185,3.6200000000000004e-07
1459600204960,-9.185,0.0
1459600204970,-9.185,0.0
1459600204980,-9.185,0.0
1459600204990,-9.185,3.6200000000000004e-07
1459600205000,-9.185,0.0
1459600205010,-9.185,3.6200000000000004e-07
1459600205020,-9.185,3.6200000000000004e-07
1459600205030,-9.185,0.0
1459600205040,-9.185,3.6200000000000004e-07
1459600205050,-9.185,7.240000000000001e-07
1459600205060,-9.185,0.0
1459600205070,-9.185,1.0859999999999999e-06
1459600205080,-9.185,0.0
1459600205090,-9.185,3.6200000000000004e-07
1459600205100,-9.185,0.0
1459600205110,-9.185,3.6200000000000004e-07
1459600205120,-9.185,3.6200000000000004e-07
1459600205130,-9.185,3.6200000000000004e-07
1459600205140,-9.185,0.0
1459600205150,-9.185,3.6200000000000004e-07
1459600205160,-9.185,0.0
1459600205170,-9.185,3.6200000000000004e-07
1459600205180,-9.185,3.6200000000000004e-07
1459600205190,-9.185,0.0
1459600205200,-9.185,7.240000000000001e-07
1459600205210,-9.185,3.6200000000000004e-07
1459600205220,-9.185,3.6200000000000004e-07
1459600205230,-9.185,0.0
1459600205240,-9.185,3.6200000000000004e-07
1459600205250,-9.185,3.6200000000000004e-07
1459600205260,-9.185,0.0
1459600205270,-9.185,3.6200000000000004e-07
1459600205280,-9.185,3.6200000000000004e-07
1459600205290,-9.185,0.0
1459600205300,-9.185,0.0
1459600205310,-9.185,1.0859999999999999e-06
1459600205320,-9.185,0.0
1459600205330,-9.185,3.6200000000000004e-07
1459600205340,-9.185,0.0
1459600205350,-9.185,7.240000000000001e-07
1459600205360,-9.185,3.6200000000000004e-07
1459600205370,-9.185,7.240000000000001e-07
1459600205380,-9.185,0.0
1459600205390,-9.185,0.0
1459600205400,-9.185,1.0859999999999999e-06
1459600205410,-9.185,0.0
1459600205420,-9.185,7.240000000000001e-07
1459600205430,-9.185,0.0
1459600205440,-9.185,7.240000000000001e-07
1459600205450,-9.185,0.0
1459600205460,-9.185,0.0
1459600205470,-9.185,7.240000000000001e-07
1459600205480,-9.185,0.0
1459600205490,-9.185,3.6200000000000004e-07
1459600205500,-9.185,0.0
1459600205510,-9.185,7.240000000000001e-07
1459600205520,-9.185,0.0
1459600205530,-9.185,7.240000000000001e-07
1459600205540,-9.185,7.240000000000001e-07
1459600205550,-9.185,0.0
1459600205560,-9.185,3.6200000000000004e-07
1459600205570,-9.185,0.0
1459600205580,-9.185,7.240000000000001e-07
1459600205590,-9.185,3.6200000000000004e-07
1459600205600,-9.185,1.0859999999999999e-06
1459600205610,-9.185,0.0
1459600205620,-9.185,3.6200000000000004e-07
1459600205630,-9.185,0.0
1459600205640,-9.185,0.0
1459600205650,-9.185,7.240000000000001e-07
1459600205660,-9.185,3.6200000000000004e-07
1459600205670,-9.185,3.6200000000000004e-07
1459600205680,-9.185,0.0
1459600205690,-9.185,1.0859999999999999e-06
1459600205700,-9.185,7.240000000000001e-07
1459600205710,-9.185,0.0
1459600205720,-9.185,3.6200000000000004e-07
1459600205730,-9.185,3.6200000000000004e-07
1459600205740,-9.185,0.0
1459600205750,-9.185,3.6200000000000004e-07
1459600205760,-9.185,0.0
1459600205770,-9.185,3.6200000000000004e-07
1459600205780,-9.185,0.0
1459600205790,-9.185,3.6200000000000004e-07
1459600205800,-9.185,3.6200000000000004e-07
1459600205810,-9.185,3.6200000000000004e-07
1459600205820,-9.185,0.0
1459600205830,-9.185,3.6200000000000004e-07
1459600205840,-9.185,3.6200000000000004e-07
1459600205850,-9.185,3.6200000000000004e-07
1459600205860,-9.185,3.6200000000000004e-07
1459600205870,-9.185,7.240000000000001e-07
1459600205880,-9.185,0.0
1459600205890,-9.185,3.6200000000000004e-07
1459600205900,-9.185,0.0
1459600205910,-9.185,7.240000000000001e-07
1459600205920,-9.185,0.0
1459600205930,-9.185,3.6200000000000004e-07
1459600205940,-9.185,3.6200000000000004e-07
1459600205950,-9.185,7.240000000000001e-07
1459600205960,-9.185,0.0
1459600205970,-9.185,3.6200000000000004e-07
1459600205980,-9.185,0.0
1459600205990,-9.185,3.6200000000000004e-07
1459600206000,-9.185,3.6200000000000004e-07
1459600206010,-9.185,1.4480000000000002e-06
1459600206020,-9.185,0.0
1459600206030,-9.185,0.0
1459600206040,-9.185,0.0
1459600206050,-9.185,3.6200000000000004e-07
1459600206060,-9.185,0.0
1459600206070,-9.185,1.0859999999999999e-06
1459600206080,-9.185,0.0
1459600206090,-9.185,0.0
1459600206100,-9.185,3.6200000000000004e-07
1459600206110,-9.185,3.6200000000000004e-07
1459600206120,-9.185,3.6200000000000004e-07
1459600206130,-9.185,3.6200000000000004e-07
1459600206140,-9.185,0.0
1459600206150,-9.185,7.240000000000001e-07
1459600206160,-9.185,3.6200000000000004e-07
1459600206170,-9.185,0.0
1459600206180,-9.185,7.240000000000001e-07
1459600206190,-9.185,7.240000000000001e-07
1459600206200,-9.185,0.0
1459600206210,-9.185,7.240000000000001e-07
1459600206220,-9.185,0.0
1459600206230,-9.185,0.0
1459600206240,-9.185,7.240000000000001e-07
1459600206250,-9.185,0.0
1459600206260,-9.185,3.6200000000000004e-07
1459600206270,-9.185,0.0
1459600206280,-9.185,3.6200000000000004e-07
1459600206290,-9.185,3.6200000000000004e-07
1459600206300,-9.185,3.6200000000000004e-07
1459600206310,-9.185,0.0
1459600206320,-9.185,7.240000000000001e-07
1459600206330,-9.185,0.0
1459600206340,-9.185,3.6200000000000004e-07
1459600206350,-9.185,7.240000000000001e-07
1459600206360,-9.185,0.0
1459600206370,-9.185,7.240000000000001e-07
1459600206380,-9.185,0.0
1459600206390,-9.185,7.240000000000001e-07
1459600206400,-9.185,0.0
1459600206410,-9.185,3.6200000000000004e-07
1459600206420,-9.185,0.0
1459600206430,-9.185,7.240000000000001e-07
1459600206440,-9.185,0.0
1459600206450,-9.185,3.6200000000000004e-07
1459600206460,-9.185,0.0
1459600206470,-9.185,3.6200000000000004e-07
1459600206480,-9.185,1.0859999999999999e-06
1459600206490,-9.185,3.6200000000000004e-07
1459600206500,-9.185,0.0
1459600206510,-9.185,7.240000000000001e-07
1459600206520,-9.185,3.6200000000000004e-07
1459600206530,-9.185,0.0
1459600206540,-9.185,3.6200000000000004e-07
1459600206550,-9.185,0.0
1459600206560,-9.185,7.240000000000001e-07
1459600206570,-9.185,0.0
1459600206580,-9.185,7.240000000000001e-07
1459600206590,-9.185,0.0
1459600206600,-9.185,3.6200000000000004e-07
1459600206610,-9.185,3.6200000000000004e-07
1459600206620,-9.185,0.0
1459600206630,-9.185,7.240000000000001e-07
1459600206640,-9.185,0.0
1459600206650,-9.185,3.6200000000000004e-07
1459600206660,-9.185,0.0
1459600206670,-9.185,1.0859999999999999e-06
1459600206680,-9.185,0.0
1459600206690,-9.185,0.0
1459600206700,-9.185,0.0
1459600206710,-9.185,7.240000000000001e-07
1459600206720,-9.185,0.0
1459600206730,-9.185,0.0
1459600206740,-9.185,3.6200000000000004e-07
1459600206750,-9.185,3.6200000000000004e-07
1459600206760,-9.185,0.0
1459600206770,-9.185,1.0859999999999999e-06
1459600206780,-9.185,0.0
1459600206790,-9.185,0.0
1459600206800,-9.185,0.0
1459600206810,-9.185,7.240000000000001e-07
1459600206820,-9.185,3.6200000000000004e-07
1459600206830,-9.185,3.6200000000000004e-07
1459600206840,-9.185,3.6200000000000004e-07
1459600206850,-9.185,3.6200000000000004e-07
1459600206860,-9.185,3.6200000000000004e-07
1459600206870,-9.185,0.0
1459600206880,-9.185,3.6200000000000004e-07
1459600206890,-9.185,0.0
1459600206900,-9.185,0.0
1459600206910,-9.185,3.6200000000000004e-07
1459600206920,-9.185,3.6200000000000004e-07
1459600206930,-9.185,7.240000000000001e-07
1459600206940,-9.185,3.6200000000000004e-07
1459600206950,-9.185,0.0
1459600206960,-9.185,3.6200000000000004e-07
1459600206970,-9.185,7.240000000000001e-07
1459600206980,-9.185,0.0
1459600206990,-9.185,7.240000000000001e-07
1459600207000,-9.185,3.6200000000000004e-07
1459600207010,-9.185,0.0
1459600207020,-9.185,0.0
1459600207030,-9.185,3.6200000000000004e-07
1459600207040,-9.185,0.0
1459600207050,-9.185,7.240000000000001e-07
1459600207060,-9.185,0.0
1459600207070,-9.185,3.6200000000000004e-07
1459600207080,-9.185,3.6200000000000004e-07
1459600207090,-9.185,0.0
1459600207100,-9.185,7.240000000000001e-07
1459600207110,-9.185,0.0
1459600207120,-9.185,0.0
1459600207130,-9.185,7.240000000000001e-07
1459600207140,-9.185,3.6200000000000004e-07
1459600207150,-9.185,3.6200000000000004e-07
1459600207160,-9.185,7.240000000000001e-07
1459600207170,-9.185,3.6200000000000004e-07
1459600207180,-9.185,0.0
1459600207190,-9.185,0.0
1459600207200,-9.185,0.0
1459600207210,-9.185,3.6200000000000004e-07
1459600207220,-9.185,3.6200000000000004e-07
1459600207230,-9.185,1.0859999999999999e-06
1459600207240,-9.185,0.0
1459600207250,-9.185,3.6200000000000004e-07
1459600207260,-9.185,3.6200000000000004e-07
1459600207270,-9.185,3.6200000000000004e-07
1459600207280,-9.185,0.0
1459600207290,-9.185,1.0859999999999999e-06
1459600207300,-9.185,0.0
1459600207310,-9.185,0.0
1459600207320,-9.185,7.240000000000001e-07
1459600207330,-9.185,0.0
1459600207340,-9.185,3.6200000000000004e-07
1459600207350,-9.185,1.0859999999999999e-06
1459600207360,-9.185,0.0
1459600207370,-9.185,0.0
1459600207380,-9.185,3.6200000000000004e-07
1459600207390,-9.185,3.6200000000000004e-07
1459600207400,-9.185,0.0
1459600207410,-9.185,3.6200000000000004e-07
1459600207420,-9.185,0.0
1459600207430,-9.185,3.6200000000000004e-07
1459600207440,-9.185,3.6200000000000004e-07
1459600207450,-9.185,3.6200000000000004e-07
1459600207460,-9.185,0.0
1459600207470,-9.185,0.0
1459600207480,-9.185,0.0
1459600207490,-9.185,7.240000000000001e-07
1459600207500,-9.185,1.0859999999999999e-06
1459600207510,-9.185,0.0
1459600207520,-9.185,3.6200000000000004e-07
1459600207530,-9.185,3.6200000000000004e-07
1459600207540,-9.185,7.240000000000001e-07
1459600207550,-9.185,0.0
1459600207560,-9.185,0.0
1459600207570,-9.185,1.0859999999999999e-06
1459600207580,-9.185,3.6200000000000004e-07
1459600207590,-9.185,0.0
1459600207600,-9.185,0.0
1459600207610,-9.185,7.240000000000001e-07
1459600207620,-9.185,0.0
1459600207630,-9.185,7.240000000000001e-07
1459600207640,-9.185,0.0
1459600207650,-9.185,3.6200000000000004e-07
1459600207660,-9.185,0.0
1459600207670,-9.185,0.0
1459600207680,-9.185,0.0
1459600207690,-9.185,1.0859999999999999e-06
1459600207700,-9.185,3.6200000000000004e-07
1459600207710,-9.185,0.0
1459600207720,-9.185,0.0
