Timestamp,position,BLMTI.06R3.B1I10_TCLA.6R3.B1
1459601431010,-6.93,0.0
1459601431020,-6.93,1.4480000000000002e-06
1459601431030,-6.93,0.0
1459601431040,-6.93,3.6200000000000004e-07
1459601431050,-6.93,0.0
1459601431060,-6.93,3.6200000000000004e-07
1459601431070,-6.93,0.0
1459601431080,-6.93,7.240000000000001e-07
1459601431090,-6.93,0.0
1459601431100,-6.93,0.0
1459601431110,-6.93,7.240000000000001e-07
1459601431120,-6.93,3.6200000000000004e-07
1459601431130,-6.93,3.6200000000000004e-07
1459601431140,-6.93,0.0
1459601431150,-6.93,3.6200000000000004e-07
1459601431160,-6.93,7.240000000000001e-07
1459601431170,-6.93,3.6200000000000004e-07
1459601431180,-6.93,3.6200000000000004e-07
1459601431190,-6.93,0.0
1459601431200,-6.93,1.0859999999999999e-06
1459601431210,-6.93,0.0
1459601431220,-6.93,1.0859999999999999e-06
1459601431230,-6.93,0.0
1459601431240,-6.93,0.0
1459601431250,-6.93,0.0
1459601431260,-6.93,7.240000000000001e-07
1459601431270,-6.93,0.0
1459601431280,-6.93,0.0
1459601431290,-6.93,3.6200000000000004e-07
1459601431300,-6.93,3.6200000000000004e-07
1459601431310,-6.93,0.0
1459601431320,-6.93,3.6200000000000004e-07
1459601431330,-6.93,0.0
1459601431340,-6.93,7.240000000000001e-07
1459601431350,-6.93,0.0
1459601431360,-6.93,1.0859999999999999e-06
1459601431370,-6.93,3.6200000000000004e-07
1459601431380,-6.93,7.240000000000001e-07
1459601431390,-6.93,0.0
1459601431400,-6.93,3.6200000000000004e-07
1459601431410,-6.93,3.6200000000000004e-07
1459601431420,-6.93,7.240000000000001e-07
1459601431430,-6.93,0.0
1459601431440,-6.93,7.240000000000001e-07
1459601431450,-6.93,0.0
1459601431460,-6.93,1.4480000000000002e-06
1459601431470,-6.93,0.0
1459601431480,-6.93,0.0
1459601431490,-6.93,0.0
1459601431500,-6.93,7.240000000000001e-07
1459601431510,-6.93,0.0
1459601431520,-6.93,3.6200000000000004e-07
1459601431530,-6.93,7.240000000000001e-07
1459601431540,-6.93,0.0
1459601431550,-6.93,3.6200000000000004e-07
1459601431560,-6.93,7.240000000000001e-07
1459601431570,-6.93,3.6200000000000004e-07
1459601431580,-6.93,3.6200000000000004e-07
1459601431590,-6.93,3.6200000000000004e-07
1459601431600,-6.93,7.240000000000001e-07
1459601431610,-6.93,0.0
1459601431620,-6.93,7.240000000000001e-07
1459601431630,-6.93,0.0
1459601431640,-6.93,7.240000000000001e-07
1459601431650,-6.93,0.0
1459601431660,-6.93,7.240000000000001e-07
1459601431670,-6.93,0.0
1459601431680,-6.93,7.240000000000001e-07
1459601431690,-6.93,0.0
1459601431700,-6.93,7.240000000000001e-07
1459601431710,-6.93,0.0
1459601431720,-6.93,0.0
1459601431730,-6.93,0.0
1459601431740,-6.93,1.0859999999999999e-06
1459601431750,-6.93,0.0
1459601431760,-6.93,0.0
1459601431770,-6.93,3.6200000000000004e-07
1459601431780,-6.705,3.6200000000000004e-07
1459601431790,-6.705,3.6200000000000004e-07
1459601431800,-6.705,1.0859999999999999e-06
1459601431810,-6.705,0.0
1459601431820,-6.705,3.6200000000000004e-07
1459601431830,-6.705,7.240000000000001e-07
1459601431840,-6.705,7.240000000000001e-07
1459601431850,-6.705,0.0
1459601431860,-6.705,7.240000000000001e-07
1459601431870,-6.705,0.0
1459601431880,-6.705,3.6200000000000004e-07
1459601431890,-6.705,0.0
1459601431900,-6.705,1.0859999999999999e-06
1459601431910,-6.705,0.0
1459601431920,-6.705,3.6200000000000004e-07
1459601431930,-6.705,0.0
1459601431940,-6.705,0.0
1459601431950,-6.705,0.0
1459601431960,-6.705,7.240000000000001e-07
1459601431970,-6.705,7.240000000000001e-07
1459601431980,-6.705,3.6200000000000004e-07
1459601431990,-6.705,0.0
1459601432000,-6.705,1.0859999999999999e-06
1459601432010,-6.705,3.6200000000000004e-07
1459601432020,-6.705,0.0
1459601432030,-6.705,0.0
1459601432040,-6.705,7.240000000000001e-07
1459601432050,-6.705,3.6200000000000004e-07
1459601432060,-6.705,7.240000000000001e-07
1459601432070,-6.705,0.0
1459601432080,-6.705,0.0
1459601432090,-6.705,0.0
1459601432100,-6.705,1.0859999999999999e-06
1459601432110,-6.705,0.0
1459601432120,-6.705,3.6200000000000004e-07
1459601432130,-6.705,0.0
1459601432140,-6.705,7.240000000000001e-07
1459601432150,-6.705,0.0
1459601432160,-6.705,7.240000000000001e-07
1459601432170,-6.705,0.0
1459601432180,-6.705,3.6200000000000004e-07
1459601432190,-6.705,0.0
1459601432200,-6.705,1.4480000000000002e-06
1459601432210,-6.705,0.0
1459601432220,-6.705,1.81e-06
1459601432230,-6.705,0.0
1459601432240,-6.705,0.0
1459601432250,-6.705,0.0
1459601432260,-6.705,0.0
1459601432270,-6.705,7.240000000000001e-07
1459601432280,-6.705,7.240000000000001e-07
1459601432290,-6.705,0.0
1459601432300,-6.705,1.0859999999999999e-06
1459601432310,-6.705,0.0
1459601432320,-6.705,0.0
1459601432330,-6.705,0.0
1459601432340,-6.705,0.0
1459601432350,-6.705,0.0
1459601432360,-6.705,7.240000000000001e-07
1459601432370,-6.705,3.6200000000000004e-07
1459601432380,-6.705,7.240000000000001e-07
1459601432390,-6.705,0.0
1459601432400,-6.705,3.6200000000000004e-07
1459601432410,-6.705,7.240000000000001e-07
1459601432420,-6.705,3.6200000000000004e-07
1459601432430,-6.705,0.0
1459601432440,-6.705,7.240000000000001e-07
1459601432450,-6.705,0.0
1459601432460,-6.705,1.0859999999999999e-06
1459601432470,-6.705,0.0
1459601432480,-6.705,1.0859999999999999e-06
1459601432490,-6.705,0.0
1459601432500,-6.705,0.0
1459601432510,-6.705,0.0
1459601432520,-6.705,7.240000000000001e-07
1459601432530,-6.705,3.6200000000000004e-07
1459601432540,-6.705,7.240000000000001e-07
1459601432550,-6.705,0.0
1459601432560,-6.705,3.6200000000000004e-07
1459601432570,-6.705,0.0
1459601432580,-6.705,7.240000000000001e-07
1459601432590,-6.705,0.0
1459601432600,-6.705,1.0859999999999999e-06
1459601432610,-6.705,0.0
1459601432620,-6.705,0.0
1459601432630,-6.705,0.0
1459601432640,-6.705,1.4480000000000002e-06
1459601432650,-6.705,0.0
1459601432660,-6.705,7.240000000000001e-07
1459601432670,-6.705,0.0
1459601432680,-6.705,0.0
1459601432690,-6.705,3.6200000000000004e-07
1459601432700,-6.705,1.0859999999999999e-06
1459601432710,-6.705,0.0
1459601432720,-6.705,3.6200000000000004e-07
1459601432730,-6.705,3.6200000000000004e-07
1459601432740,-6.705,7.240000000000001e-07
1459601432750,-6.705,0.0
1459601432760,-6.705,3.6200000000000004e-07
1459601432770,-6.705,0.0
1459601432780,-6.705,1.0859999999999999e-06
1459601432790,-6.705,0.0
1459601432800,-6.705,1.0859999999999999e-06
1459601432810,-6.705,0.0
1459601432820,-6.705,1.0859999999999999e-06
1459601432830,-6.705,0.0
1459601432840,-6.705,0.0
1459601432850,-6.705,0.0
1459601432860,-6.705,7.240000000000001e-07
1459601432870,-6.705,0.0
1459601432880,-6.705,7.240000000000001e-07
1459601432890,-6.705,0.0
1459601432900,-6.705,0.0
1459601432910,-6.705,3.6200000000000004e-07
1459601432920,-6.705,0.0
1459601432930,-6.705,7.240000000000001e-07
1459601432940,-6.705,0.0
1459601432950,-6.705,1.0859999999999999e-06
1459601432960,-6.705,0.0
1459601432970,-6.705,7.240000000000001e-07
1459601432980,-6.705,3.6200000000000004e-07
1459601432990,-6.705,7.240000000000001e-07
1459601433000,-6.705,7.240000000000001e-07
1459601433010,-6.705,0.0
1459601433020,-6.705,1.0859999999999999e-06
1459601433030,-6.705,0.0
1459601433040,-6.705,7.240000000000001e-07
1459601433050,-6.705,0.0
1459601433060,-6.705,0.0
1459601433070,-6.705,0.0
1459601433080,-6.705,7.240000000000001e-07
1459601433090,-6.705,0.0
1459601433100,-6.705,1.0859999999999999e-06
1459601433110,-6.705,0.0
1459601433120,-6.705,0.0
1459601433130,-6.705,7.240000000000001e-07
1459601433140,-6.705,0.0
1459601433150,-6.705,7.240000000000001e-07
1459601433160,-6.705,0.0
1459601433170,-6.705,7.240000000000001e-07
1459601433180,-6.705,3.6200000000000004e-07
1459601433190,-6.705,1.0859999999999999e-06
1459601433200,-6.705,1.0859999999999999e-06
1459601433210,-6.705,0.0
1459601433220,-6.705,1.0859999999999999e-06
1459601433230,-6.705,0.0
1459601433240,-6.705,7.240000000000001e-07
1459601433250,-6.705,0.0
1459601433260,-6.705,3.6200000000000004e-07
1459601433270,-6.705,0.0
1459601433280,-6.705,7.240000000000001e-07
1459601433290,-6.705,0.0
1459601433300,-6.705,0.0
1459601433310,-6.705,0.0
1459601433320,-6.705,7.240000000000001e-07
1459601433330,-6.705,0.0
1459601433340,-6.705,7.240000000000001e-07
1459601433350,-6.705,0.0
1459601433360,-6.705,0.0
1459601433370,-6.705,1.0859999999999999e-06
1459601433380,-6.705,1.0859999999999999e-06
1459601433390,-6.705,0.0
1459601433400,-6.705,0.0
1459601433410,-6.705,1.0859999999999999e-06
1459601433420,-6.705,7.240000000000001e-07
1459601433430,-6.705,0.0
1459601433440,-6.705,0.0
1459601433450,-6.705,7.240000000000001e-07
1459601433460,-6.705,1.0859999999999999e-06
1459601433470,-6.705,0.0
1459601433480,-6.705,7.240000000000001e-07
1459601433490,-6.705,0.0
1459601433500,-6.705,1.0859999999999999e-06
1459601433510,-6.705,0.0
1459601433520,-6.705,3.6200000000000004e-07
1459601433530,-6.705,0.0
1459601433540,-6.705,1.0859999999999999e-06
1459601433550,-6.705,0.0
1459601433560,-6.705,0.0
1459601433570,-6.705,0.0
1459601433580,-6.705,3.6200000000000004e-07
1459601433590,-6.705,7.240000000000001e-07
1459601433600,-6.705,0.0
1459601433610,-6.705,1.4480000000000002e-06
1459601433620,-6.705,0.0
1459601433630,-6.705,3.6200000000000004e-07
1459601433640,-6.705,0.0
1459601433650,-6.705,7.240000000000001e-07
1459601433660,-6.705,0.0
1459601433670,-6.705,0.0
1459601433680,-6.705,3.6200000000000004e-07
1459601433690,-6.705,0.0
1459601433700,-6.705,1.4480000000000002e-06
1459601433710,-6.705,0.0
1459601433720,-6.705,0.0
1459601433730,-6.705,0.0
1459601433740,-6.705,1.81e-06
1459601433750,-6.705,0.0
1459601433760,-6.705,0.0
1459601433770,-6.705,0.0
1459601433780,-6.705,3.6200000000000004e-07
