Timestamp,position,BLMTI.04R7.B2I10_TCSG.B4R7.B2
1459604286510,8.495,0.0
1459604286520,8.495,1.81e-06
1459604286530,8.495,0.0
1459604286540,8.495,0.0
1459604286550,8.495,0.0
1459604286560,8.495,0.0
1459604286570,8.495,0.0
1459604286580,8.495,1.0859999999999999e-06
1459604286590,8.495,0.0
1459604286600,8.495,1.4480000000000002e-06
1459604286610,8.495,7.240000000000001e-07
1459604286620,8.495,0.0
1459604286630,8.495,0.0
1459604286640,8.495,0.0
1459604286650,8.495,0.0
1459604286660,8.495,3.6200000000000004e-07
1459604286670,8.495,2.5340000000000002e-06
1459604286680,8.495,0.0
1459604286690,8.495,0.0
1459604286700,8.495,0.0
1459604286710,8.495,0.0
1459604286720,8.495,0.0
1459604286730,8.495,3.6200000000000004e-07
1459604286740,8.495,1.0859999999999999e-06
1459604286750,8.495,1.81e-06
1459604286760,8.495,0.0
1459604286770,8.495,0.0
1459604286780,8.495,0.0
1459604286790,8.495,0.0
1459604286800,8.495,2.5340000000000002e-06
1459604286810,8.495,0.0
1459604286820,8.495,0.0
1459604286830,8.495,0.0
1459604286840,8.495,0.0
1459604286850,8.495,0.0
1459604286860,8.495,3.6200000000000004e-07
1459604286870,8.495,0.0
1459604286880,8.495,0.0
1459604286890,8.495,7.240000000000001e-07
1459604286900,8.495,3.6200000000000004e-07
1459604286910,8.495,0.0
1459604286920,8.495,3.6200000000000004e-07
1459604286930,8.495,7.240000000000001e-07
1459604286940,8.495,0.0
1459604286950,8.495,2.1719999999999997e-06
1459604286960,8.495,7.240000000000001e-07
1459604286970,8.495,1.0859999999999999e-06
1459604286980,8.495,0.0
1459604286990,8.495,2.1719999999999997e-06
1459604287000,8.495,0.0
1459604287010,8.495,1.4480000000000002e-06
1459604287020,8.495,7.240000000000001e-07
1459604287030,8.495,0.0
1459604287040,8.495,0.0
1459604287050,8.495,0.0
1459604287060,8.495,0.0
1459604287070,8.495,0.0
1459604287080,8.495,0.0
1459604287090,8.495,7.240000000000001e-07
1459604287100,8.495,0.0
1459604287110,8.495,0.0
1459604287120,8.495,0.0
1459604287130,8.495,7.240000000000001e-07
1459604287140,8.495,0.0
1459604287150,8.495,7.240000000000001e-07
1459604287160,8.495,1.0859999999999999e-06
1459604287170,8.495,0.0
1459604287180,8.495,1.0859999999999999e-06
1459604287190,8.495,0.0
1459604287200,8.495,0.0
1459604287210,8.495,0.0
1459604287220,8.495,0.0
1459604287230,8.495,1.81e-06
1459604287240,8.495,0.0
1459604287250,8.495,0.0
1459604287260,8.495,0.0
1459604287270,8.495,0.0
1459604287280,8.495,0.0
1459604287290,8.495,3.62e-06
1459604287300,8.495,0.0
1459604287310,8.495,0.0
1459604287320,8.495,0.0
1459604287330,8.495,0.0
1459604287340,8.495,0.0
1459604287350,8.495,0.0
1459604287360,8.495,0.0
1459604287370,8.495,0.0
1459604287380,8.495,0.0
1459604287390,8.495,0.0
1459604287400,8.495,0.0
1459604287410,8.495,0.0
1459604287420,8.495,2.5340000000000002e-06
1459604287430,8.495,0.0
1459604287440,8.495,0.0
1459604287450,8.495,0.0
1459604287460,8.495,0.0
1459604287470,8.495,0.0
1459604287480,8.495,0.0
1459604287490,8.495,2.5340000000000002e-06
1459604287500,8.495,0.0
1459604287510,8.495,0.0
1459604287520,8.495,1.4480000000000002e-06
1459604287530,8.495,0.0
1459604287540,8.495,0.0
1459604287550,8.495,0.0
1459604287560,8.495,0.0
1459604287570,8.495,0.0
1459604287580,8.495,1.81e-06
1459604287590,8.495,3.6200000000000004e-07
1459604287600,8.495,0.0
1459604287610,8.495,2.5340000000000002e-06
1459604287620,8.495,3.6200000000000004e-07
1459604287630,8.495,0.0
1459604287640,8.495,1.81e-06
1459604287650,8.495,7.240000000000001e-07
1459604287660,8.495,7.240000000000001e-07
1459604287670,8.495,0.0
1459604287680,8.495,0.0
1459604287690,8.495,0.0
1459604287700,8.495,0.0
1459604287710,8.495,0.0
1459604287720,8.495,0.0
1459604287730,8.495,1.4480000000000002e-06
1459604287740,8.495,0.0
1459604287750,8.495,0.0
1459604287760,8.495,7.240000000000001e-07
1459604287770,8.495,3.6200000000000004e-07
1459604287780,8.495,0.0
1459604287790,8.495,7.240000000000001e-07
1459604287800,8.495,0.0
1459604287810,8.495,3.6200000000000004e-07
1459604287820,8.495,2.8960000000000003e-06
1459604287830,8.495,0.0
1459604287840,8.495,0.0
1459604287850,8.495,0.0
1459604287860,8.495,0.0
1459604287870,8.495,0.0
1459604287880,8.495,0.0
1459604287890,8.495,0.0
1459604287900,8.495,7.240000000000001e-07
1459604287910,8.495,1.0859999999999999e-06
1459604287920,8.495,0.0
1459604287930,8.495,3.6200000000000004e-07
1459604287940,8.495,0.0
1459604287950,8.495,7.240000000000001e-07
1459604287960,8.495,0.0
1459604287970,8.495,0.0
1459604287980,8.495,3.6200000000000004e-07
1459604287990,8.495,7.240000000000001e-07
1459604288000,8.495,0.0
1459604288010,8.495,0.0
1459604288020,8.495,1.4480000000000002e-06
1459604288030,8.495,3.6200000000000004e-07
1459604288040,8.495,3.6200000000000004e-07
1459604288050,8.495,0.0
1459604288060,8.495,7.240000000000001e-07
1459604288070,8.495,1.0859999999999999e-06
1459604288080,8.495,0.0
1459604288090,8.495,0.0
1459604288100,8.495,0.0
1459604288110,8.495,1.4480000000000002e-06
1459604288120,8.495,0.0
1459604288130,8.495,2.5340000000000002e-06
1459604288140,8.495,7.240000000000001e-07
1459604288150,8.495,0.0
1459604288160,8.495,0.0
1459604288170,8.495,7.240000000000001e-07
1459604288180,8.495,0.0
1459604288190,8.495,0.0
1459604288200,8.495,3.6200000000000004e-07
1459604288210,8.495,0.0
1459604288220,8.495,1.4480000000000002e-06
1459604288230,8.495,7.240000000000001e-07
1459604288240,8.495,3.258e-06
1459604288250,8.495,0.0
1459604288260,8.495,3.6200000000000004e-07
1459604288270,8.495,0.0
1459604288280,8.495,3.6200000000000004e-07
1459604288290,8.495,3.6200000000000004e-07
1459604288300,8.495,2.1719999999999997e-06
1459604288310,8.495,0.0
1459604288320,8.495,0.0
1459604288330,8.495,0.0
1459604288340,8.495,0.0
1459604288350,8.495,0.0
1459604288360,8.495,0.0
1459604288370,8.495,7.240000000000001e-07
1459604288380,8.495,0.0
1459604288390,8.495,0.0
1459604288400,8.495,0.0
1459604288410,8.495,0.0
1459604288420,8.495,0.0
1459604288430,8.495,1.4480000000000002e-06
1459604288440,8.495,3.6200000000000004e-07
1459604288450,8.495,3.6200000000000004e-07
1459604288460,8.495,0.0
1459604288470,8.495,7.240000000000001e-07
1459604288480,8.495,7.240000000000001e-07
1459604288490,8.495,0.0
1459604288500,8.495,2.1719999999999997e-06
1459604288510,8.495,0.0
1459604288520,8.495,0.0
1459604288530,8.495,0.0
1459604288540,8.495,1.0859999999999999e-06
1459604288550,8.495,0.0
1459604288560,8.495,0.0
1459604288570,8.495,0.0
1459604288580,8.495,0.0
1459604288590,8.495,0.0
1459604288600,8.495,0.0
1459604288610,8.495,0.0
1459604288620,8.495,0.0
1459604288630,8.495,0.0
1459604288640,8.495,3.6200000000000004e-07
1459604288650,8.495,7.240000000000001e-07
1459604288660,8.495,0.0
1459604288670,8.495,7.240000000000001e-07
1459604288680,8.495,0.0
1459604288690,8.495,7.240000000000001e-07
1459604288700,8.495,0.0
1459604288710,8.495,0.0
1459604288720,8.495,1.0859999999999999e-06
1459604288730,8.495,1.0859999999999999e-06
1459604288740,8.495,0.0
1459604288750,8.495,0.0
1459604288760,8.495,0.0
1459604288770,8.495,1.0859999999999999e-06
1459604288780,8.495,0.0
1459604288790,8.495,0.0
1459604288800,8.495,0.0
1459604288810,8.495,2.1719999999999997e-06
1459604288820,8.495,0.0
1459604288830,8.495,1.4480000000000002e-06
1459604288840,8.495,0.0
1459604288850,8.495,7.240000000000001e-07
1459604288860,8.495,3.6200000000000004e-07
1459604288870,8.495,0.0
1459604288880,8.495,0.0
1459604288890,8.495,3.6200000000000004e-07
1459604288900,8.495,0.0
1459604288910,8.495,2.5340000000000002e-06
1459604288920,8.495,0.0
1459604288930,8.495,0.0
1459604288940,8.495,0.0
1459604288950,8.495,3.6200000000000004e-07
1459604288960,8.495,3.6200000000000004e-07
1459604288970,8.495,3.6200000000000004e-07
1459604288980,8.495,0.0
1459604288990,8.495,0.0
1459604289000,8.495,7.240000000000001e-07
1459604289010,8.495,1.0859999999999999e-06
1459604289020,8.495,1.81e-06
1459604289030,8.495,1.0859999999999999e-06
1459604289040,8.495,0.0
1459604289050,8.495,0.0
