Timestamp,position,BLMTI.04L1.B1I10_TCTPH.4L1.B1
1459602291810,7.09,0.0
1459602291820,7.09,0.0
1459602291830,7.09,0.0
1459602291840,7.09,3.6200000000000004e-07
1459602291850,7.09,0.0
1459602291860,7.09,7.240000000000001e-07
1459602291870,7.09,0.0
1459602291880,7.09,7.240000000000001e-07
1459602291890,7.09,0.0
1459602291900,7.09,7.240000000000001e-07
1459602291910,7.09,0.0
1459602291920,7.09,0.0
1459602291930,7.09,0.0
1459602291940,7.09,0.0
1459602291950,7.09,0.0
1459602291960,7.09,1.81e-06
1459602291970,7.09,0.0
1459602291980,7.09,0.0
1459602291990,7.09,0.0
1459602292000,7.09,1.81e-06
1459602292010,7.09,1.81e-06
1459602292020,7.09,3.258e-06
1459602292030,7.09,0.0
1459602292040,7.09,7.240000000000001e-07
1459602292050,7.09,0.0
1459602292060,7.09,7.240000000000001e-07
1459602292070,7.09,3.6200000000000004e-07
1459602292080,7.09,3.6200000000000004e-07
1459602292090,7.09,0.0
1459602292100,7.09,1.0859999999999999e-06
1459602292110,7.09,0.0
1459602292120,7.09,3.6200000000000004e-07
1459602292130,7.09,0.0
1459602292140,7.09,0.0
1459602292150,7.09,0.0
1459602292160,7.09,0.0
1459602292170,7.09,0.0
1459602292180,7.09,1.0859999999999999e-06
1459602292190,7.09,0.0
1459602292200,7.09,0.0
1459602292210,7.09,0.0
1459602292220,7.09,0.0
1459602292230,7.09,0.0
1459602292240,7.09,0.0
1459602292250,7.09,0.0
1459602292260,7.09,3.6200000000000004e-07
1459602292270,7.09,0.0
1459602292280,7.09,0.0
1459602292290,7.09,3.6200000000000004e-07
1459602292300,7.09,0.0
1459602292310,7.09,3.6200000000000004e-07
1459602292320,7.09,0.0
1459602292330,7.09,0.0
1459602292340,7.09,0.0
1459602292350,7.09,0.0
1459602292360,7.09,0.0
1459602292370,7.09,0.0
1459602292380,7.09,0.0
1459602292390,7.09,0.0
1459602292400,7.09,0.0
1459602292410,7.09,0.0
1459602292420,7.09,0.0
1459602292430,7.09,0.0
1459602292440,7.09,3.6200000000000004e-07
1459602292450,7.09,0.0
1459602292460,7.09,7.240000000000001e-07
1459602292470,7.09,0.0
1459602292480,7.09,3.6200000000000004e-07
1459602292490,7.09,0.0
1459602292500,7.09,0.0
1459602292510,7.09,1.0859999999999999e-06
1459602292520,7.09,0.0
1459602292530,7.09,0.0
1459602292540,7.09,7.240000000000001e-07
1459602292550,7.09,3.6200000000000004e-07
1459602292560,7.09,7.240000000000001e-07
1459602292570,7.09,0.0
1459602292580,7.09,3.982e-06
1459602292590,7.09,3.6200000000000004e-07
1459602292600,7.09,1.4480000000000002e-06
1459602292610,7.09,0.0
1459602292620,7.09,3.6200000000000004e-07
1459602292630,7.09,0.0
