Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1459604911530,-9.3,7.240000000000001e-07
1459604911540,-9.3,0.0
1459604911550,-9.3,1.0859999999999999e-06
1459604911560,-9.3,3.6200000000000004e-07
1459604911570,-9.3,3.6200000000000004e-07
1459604911580,-9.3,0.0
1459604911590,-9.3,7.240000000000001e-07
1459604911600,-9.3,0.0
1459604911610,-9.3,1.0859999999999999e-06
1459604911620,-9.3,0.0
1459604911630,-9.3,7.240000000000001e-07
1459604911640,-9.3,0.0
1459604911650,-9.3,7.240000000000001e-07
1459604911660,-9.3,1.0859999999999999e-06
1459604911670,-9.3,0.0
1459604911680,-9.3,0.0
1459604911690,-9.3,3.6200000000000004e-07
1459604911700,-9.3,0.0
1459604911710,-9.3,1.0859999999999999e-06
1459604911720,-9.3,0.0
1459604911730,-9.3,3.6200000000000004e-07
1459604911740,-9.3,3.6200000000000004e-07
1459604911750,-9.3,3.6200000000000004e-07
1459604911760,-9.3,3.6200000000000004e-07
1459604911770,-9.3,3.6200000000000004e-07
1459604911780,-9.3,0.0
1459604911790,-9.3,7.240000000000001e-07
1459604911800,-9.3,0.0
1459604911810,-9.3,0.0
1459604911820,-9.3,0.0
1459604911830,-9.3,7.240000000000001e-07
1459604911840,-9.3,0.0
1459604911850,-9.3,3.6200000000000004e-07
1459604911860,-9.3,0.0
1459604911870,-9.3,3.6200000000000004e-07
1459604911880,-9.3,0.0
1459604911890,-9.3,7.240000000000001e-07
1459604911900,-9.3,0.0
1459604911910,-9.3,3.6200000000000004e-07
1459604911920,-9.3,0.0
1459604911930,-9.3,1.0859999999999999e-06
1459604911940,-9.3,0.0
1459604911950,-9.3,3.6200000000000004e-07
1459604911960,-9.3,0.0
1459604911970,-9.3,7.240000000000001e-07
1459604911980,-9.3,0.0
1459604911990,-9.3,3.6200000000000004e-07
1459604912000,-9.3,0.0
1459604912010,-9.3,3.6200000000000004e-07
1459604912020,-9.3,0.0
1459604912030,-9.3,0.0
1459604912040,-9.3,0.0
1459604912050,-9.3,7.240000000000001e-07
1459604912060,-9.3,0.0
1459604912070,-9.3,1.0859999999999999e-06
1459604912080,-9.3,0.0
1459604912090,-9.3,7.240000000000001e-07
1459604912100,-9.3,0.0
1459604912110,-9.3,7.240000000000001e-07
1459604912120,-9.3,0.0
1459604912130,-9.3,7.240000000000001e-07
1459604912140,-9.3,0.0
1459604912150,-9.3,7.240000000000001e-07
1459604912160,-9.3,0.0
1459604912170,-9.3,1.0859999999999999e-06
1459604912180,-9.3,3.6200000000000004e-07
1459604912190,-9.3,3.6200000000000004e-07
1459604912200,-9.3,0.0
1459604912210,-9.3,7.240000000000001e-07
1459604912220,-9.3,0.0
1459604912230,-9.3,7.240000000000001e-07
1459604912240,-9.3,0.0
1459604912250,-9.3,1.0859999999999999e-06
1459604912260,-9.3,0.0
1459604912270,-9.3,0.0
1459604912280,-9.3,0.0
1459604912290,-9.3,7.240000000000001e-07
1459604912300,-9.3,0.0
1459604912310,-9.3,3.6200000000000004e-07
1459604912320,-9.3,0.0
1459604912330,-9.3,1.0859999999999999e-06
1459604912340,-9.3,0.0
1459604912350,-9.3,7.240000000000001e-07
1459604912360,-9.3,3.6200000000000004e-07
1459604912370,-9.3,3.6200000000000004e-07
1459604912380,-9.3,3.6200000000000004e-07
1459604912390,-9.3,0.0
1459604912400,-9.3,0.0
1459604912410,-9.3,3.6200000000000004e-07
1459604912420,-9.3,7.240000000000001e-07
1459604912430,-9.3,1.4480000000000002e-06
1459604912440,-9.3,0.0
1459604912450,-9.3,7.240000000000001e-07
1459604912460,-9.3,0.0
1459604912470,-9.3,0.0
1459604912480,-9.3,3.6200000000000004e-07
1459604912490,-9.3,3.6200000000000004e-07
1459604912500,-9.3,0.0
1459604912510,-9.3,1.0859999999999999e-06
1459604912520,-9.3,0.0
1459604912530,-9.3,7.240000000000001e-07
1459604912540,-9.3,0.0
1459604912550,-9.3,3.6200000000000004e-07
1459604912560,-9.3,3.6200000000000004e-07
1459604912570,-9.3,7.240000000000001e-07
1459604912580,-9.3,0.0
1459604912590,-9.3,0.0
1459604912600,-9.3,3.6200000000000004e-07
1459604912610,-9.3,1.0859999999999999e-06
1459604912620,-9.3,0.0
1459604912630,-9.3,0.0
1459604912640,-9.3,3.6200000000000004e-07
1459604912650,-9.3,3.6200000000000004e-07
1459604912660,-9.3,3.6200000000000004e-07
1459604912670,-9.3,3.6200000000000004e-07
1459604912680,-9.3,0.0
1459604912690,-9.3,7.240000000000001e-07
1459604912700,-9.3,0.0
1459604912710,-9.3,1.0859999999999999e-06
1459604912720,-9.3,0.0
1459604912730,-9.3,0.0
1459604912740,-9.3,3.6200000000000004e-07
1459604912750,-9.3,7.240000000000001e-07
1459604912760,-9.3,0.0
1459604912770,-9.3,7.240000000000001e-07
1459604912780,-9.3,0.0
1459604912790,-9.3,7.240000000000001e-07
1459604912800,-9.3,0.0
1459604912810,-9.3,3.6200000000000004e-07
1459604912820,-9.3,0.0
1459604912830,-9.3,7.240000000000001e-07
1459604912840,-9.3,0.0
1459604912850,-9.3,7.240000000000001e-07
1459604912860,-9.3,0.0
1459604912870,-9.3,1.0859999999999999e-06
1459604912880,-9.3,3.6200000000000004e-07
1459604912890,-9.3,1.81e-06
1459604912900,-9.3,3.6200000000000004e-07
1459604912910,-9.3,0.0
1459604912920,-9.3,0.0
1459604912930,-9.3,7.240000000000001e-07
1459604912940,-9.3,0.0
1459604912950,-9.3,3.6200000000000004e-07
1459604912960,-9.3,0.0
1459604912970,-9.3,1.0859999999999999e-06
1459604912980,-9.3,0.0
1459604912990,-9.3,7.240000000000001e-07
1459604913000,-9.3,0.0
1459604913010,-9.3,3.6200000000000004e-07
1459604913020,-9.3,0.0
1459604913030,-9.3,0.0
1459604913040,-9.3,0.0
1459604913050,-9.3,1.4480000000000002e-06
1459604913060,-9.3,0.0
1459604913070,-9.3,3.6200000000000004e-07
1459604913080,-9.3,0.0
1459604913090,-9.3,1.4480000000000002e-06
1459604913100,-9.3,0.0
1459604913110,-9.3,0.0
1459604913120,-9.3,3.6200000000000004e-07
1459604913130,-9.3,3.6200000000000004e-07
1459604913140,-9.3,0.0
1459604913150,-9.3,1.4480000000000002e-06
1459604913160,-9.3,0.0
1459604913170,-9.3,0.0
1459604913180,-9.3,0.0
1459604913190,-9.3,7.240000000000001e-07
1459604913200,-9.3,3.6200000000000004e-07
1459604913210,-9.3,0.0
1459604913220,-9.3,0.0
1459604913230,-9.3,3.6200000000000004e-07
1459604913240,-9.3,0.0
1459604913250,-9.3,1.0859999999999999e-06
1459604913260,-9.3,0.0
1459604913270,-9.3,0.0
1459604913280,-9.3,0.0
1459604913290,-9.3,7.240000000000001e-07
1459604913300,-9.3,3.6200000000000004e-07
1459604913310,-9.3,3.6200000000000004e-07
1459604913320,-9.3,3.6200000000000004e-07
1459604913330,-9.3,7.240000000000001e-07
1459604913340,-9.3,0.0
1459604913350,-9.3,7.240000000000001e-07
1459604913360,-9.3,7.240000000000001e-07
1459604913370,-9.3,0.0
1459604913380,-9.3,0.0
1459604913390,-9.3,0.0
1459604913400,-9.3,3.6200000000000004e-07
1459604913410,-9.3,3.6200000000000004e-07
1459604913420,-9.3,0.0
1459604913430,-9.3,3.6200000000000004e-07
