Timestamp,position,BLMTI.05R3.B2E10_TCSG.5R3.B2
1459603051960,8.02,1.0859999999999999e-06
1459603051970,8.02,0.0
1459603051980,8.02,7.240000000000001e-07
1459603051990,8.02,0.0
1459603052000,8.02,3.6200000000000004e-07
1459603052010,8.02,0.0
1459603052020,8.02,1.4480000000000002e-06
1459603052030,8.02,3.6200000000000004e-07
1459603052040,8.02,7.240000000000001e-07
1459603052050,8.02,0.0
1459603052060,8.02,1.0859999999999999e-06
1459603052070,8.02,0.0
1459603052080,8.02,3.6200000000000004e-07
1459603052090,8.02,0.0
1459603052100,8.02,1.0859999999999999e-06
1459603052110,8.02,0.0
1459603052120,8.02,0.0
1459603052130,8.02,0.0
1459603052140,8.02,7.240000000000001e-07
1459603052150,8.02,0.0
1459603052160,8.02,3.6200000000000004e-07
1459603052170,8.02,0.0
1459603052180,8.02,1.0859999999999999e-06
1459603052190,8.02,0.0
1459603052200,8.02,3.6200000000000004e-07
1459603052210,8.02,0.0
1459603052220,8.02,1.81e-06
1459603052230,8.02,0.0
1459603052240,8.02,0.0
1459603052250,8.02,0.0
1459603052260,8.02,1.0859999999999999e-06
1459603052270,8.02,0.0
1459603052280,8.02,0.0
1459603052290,8.02,0.0
1459603052300,8.02,1.4480000000000002e-06
1459603052310,8.02,0.0
1459603052320,8.02,1.81e-06
1459603052330,8.02,0.0
1459603052340,8.02,0.0
1459603052350,8.02,0.0
1459603052360,8.02,3.6200000000000004e-07
1459603052370,8.02,0.0
1459603052380,8.02,7.240000000000001e-07
1459603052390,8.02,0.0
1459603052400,8.02,7.240000000000001e-07
1459603052410,8.02,0.0
1459603052420,8.02,7.240000000000001e-07
1459603052430,8.02,0.0
1459603052440,8.02,3.6200000000000004e-07
1459603052450,8.02,0.0
1459603052460,8.02,3.6200000000000004e-07
1459603052470,8.02,0.0
1459603052480,8.02,1.0859999999999999e-06
1459603052490,8.02,0.0
1459603052500,8.02,0.0
1459603052510,8.02,0.0
1459603052520,8.02,7.240000000000001e-07
1459603052530,8.02,0.0
1459603052540,8.02,7.240000000000001e-07
1459603052550,8.02,3.6200000000000004e-07
1459603052560,8.02,0.0
1459603052570,8.02,0.0
1459603052580,8.02,1.0859999999999999e-06
1459603052590,8.02,0.0
1459603052600,8.02,3.6200000000000004e-07
1459603052610,8.02,0.0
1459603052620,8.02,3.6200000000000004e-07
1459603052630,8.02,0.0
1459603052640,8.02,3.6200000000000004e-07
1459603052650,8.02,0.0
1459603052660,8.02,1.0859999999999999e-06
1459603052670,8.02,0.0
1459603052680,8.02,3.6200000000000004e-07
1459603052690,8.02,0.0
1459603052700,8.02,7.240000000000001e-07
1459603052710,8.02,0.0
1459603052720,8.02,1.4480000000000002e-06
1459603052730,8.02,0.0
1459603052740,8.02,3.6200000000000004e-07
1459603052750,8.02,0.0
1459603052760,8.02,1.0859999999999999e-06
1459603052770,8.02,0.0
1459603052780,8.02,3.6200000000000004e-07
1459603052790,8.02,0.0
1459603052800,8.02,0.0
1459603052810,8.02,3.6200000000000004e-07
1459603052820,8.02,7.240000000000001e-07
1459603052830,8.02,0.0
1459603052840,8.02,7.240000000000001e-07
1459603052850,8.02,0.0
1459603052860,8.02,3.6200000000000004e-07
1459603052870,8.02,0.0
1459603052880,8.02,7.240000000000001e-07
1459603052890,8.02,0.0
1459603052900,8.02,1.0859999999999999e-06
1459603052910,8.02,0.0
1459603052920,8.02,1.81e-06
1459603052930,8.02,0.0
1459603052940,8.02,0.0
1459603052950,8.02,0.0
1459603052960,8.02,3.6200000000000004e-07
1459603052970,8.02,0.0
1459603052980,8.02,7.240000000000001e-07
1459603052990,8.02,0.0
1459603053000,8.02,3.6200000000000004e-07
1459603053010,8.02,0.0
1459603053020,8.02,1.0859999999999999e-06
1459603053030,8.02,0.0
1459603053040,8.02,1.0859999999999999e-06
1459603053050,8.02,0.0
1459603053060,8.02,1.0859999999999999e-06
1459603053070,8.02,0.0
1459603053080,8.02,1.0859999999999999e-06
1459603053090,8.02,0.0
1459603053100,8.02,0.0
1459603053110,8.02,0.0
1459603053120,8.02,1.0859999999999999e-06
1459603053130,8.02,0.0
1459603053140,8.02,7.240000000000001e-07
1459603053150,8.02,0.0
1459603053160,8.02,0.0
1459603053170,8.02,0.0
1459603053180,8.02,1.4480000000000002e-06
1459603053190,8.02,0.0
1459603053200,8.02,0.0
1459603053210,8.02,3.6200000000000004e-07
1459603053220,8.02,0.0
1459603053230,8.02,0.0
1459603053240,8.02,1.81e-06
1459603053250,8.02,0.0
1459603053260,8.02,3.6200000000000004e-07
1459603053270,8.02,0.0
1459603053280,8.02,7.240000000000001e-07
1459603053290,8.02,3.6200000000000004e-07
1459603053300,8.02,0.0
1459603053310,8.02,7.240000000000001e-07
1459603053320,8.02,7.240000000000001e-07
1459603053330,8.02,0.0
1459603053340,8.02,0.0
1459603053350,8.02,0.0
1459603053360,8.02,7.240000000000001e-07
1459603053370,8.02,0.0
1459603053380,8.02,7.240000000000001e-07
1459603053390,8.02,0.0
1459603053400,8.02,7.240000000000001e-07
1459603053410,8.02,0.0
1459603053420,8.02,7.240000000000001e-07
1459603053430,8.02,0.0
1459603053440,8.02,3.6200000000000004e-07
1459603053450,8.02,0.0
1459603053460,8.02,7.240000000000001e-07
1459603053470,8.02,0.0
1459603053480,8.02,1.0859999999999999e-06
1459603053490,8.02,0.0
1459603053500,8.02,3.6200000000000004e-07
1459603053510,8.02,0.0
1459603053520,8.02,7.240000000000001e-07
1459603053530,8.02,0.0
1459603053540,8.02,1.4480000000000002e-06
1459603053550,8.02,0.0
1459603053560,8.02,3.6200000000000004e-07
1459603053570,8.02,0.0
1459603053580,8.02,3.6200000000000004e-07
1459603053590,8.02,0.0
1459603053600,8.02,3.6200000000000004e-07
1459603053610,8.02,0.0
1459603053620,8.02,7.240000000000001e-07
1459603053630,8.02,0.0
1459603053640,8.02,7.240000000000001e-07
1459603053650,8.02,0.0
1459603053660,8.02,7.240000000000001e-07
1459603053670,8.02,0.0
1459603053680,8.02,3.6200000000000004e-07
1459603053690,8.02,0.0
1459603053700,8.02,7.240000000000001e-07
1459603053710,8.02,0.0
1459603053720,8.02,7.240000000000001e-07
1459603053730,8.02,0.0
1459603053740,8.02,7.240000000000001e-07
1459603053750,8.02,0.0
1459603053760,8.02,7.240000000000001e-07
1459603053770,8.02,0.0
1459603053780,8.02,1.0859999999999999e-06
1459603053790,8.02,0.0
1459603053800,8.02,3.6200000000000004e-07
1459603053810,8.02,0.0
1459603053820,8.02,7.240000000000001e-07
1459603053830,8.02,0.0
1459603053840,8.02,7.240000000000001e-07
1459603053850,8.02,3.6200000000000004e-07
1459603053860,8.02,3.6200000000000004e-07
1459603053870,8.02,0.0
1459603053880,8.02,1.0859999999999999e-06
1459603053890,8.02,0.0
1459603053900,8.02,7.240000000000001e-07
1459603053910,8.02,0.0
1459603053920,8.02,7.240000000000001e-07
1459603053930,8.02,0.0
1459603053940,8.02,1.0859999999999999e-06
1459603053950,8.02,0.0
1459603053960,8.02,0.0
1459603053970,8.02,0.0
1459603053980,8.02,3.6200000000000004e-07
1459603053990,8.02,0.0
1459603054000,8.02,7.240000000000001e-07
1459603054010,8.02,0.0
1459603054020,8.02,7.240000000000001e-07
1459603054030,8.02,0.0
1459603054040,8.02,3.6200000000000004e-07
1459603054050,8.02,0.0
1459603054060,8.02,1.0859999999999999e-06
1459603054070,8.02,0.0
1459603054080,8.02,0.0
1459603054090,8.02,0.0
1459603054100,8.02,1.0859999999999999e-06
1459603054110,8.02,0.0
1459603054120,8.02,3.6200000000000004e-07
1459603054130,8.02,0.0
1459603054140,8.02,7.240000000000001e-07
1459603054150,8.02,0.0
1459603054160,8.02,1.0859999999999999e-06
1459603054170,8.02,0.0
1459603054180,8.02,7.240000000000001e-07
1459603054190,8.02,0.0
1459603054200,8.02,3.6200000000000004e-07
1459603054210,8.02,0.0
1459603054220,8.02,3.982e-06
1459603054230,8.02,0.0
1459603054240,8.02,0.0
1459603054250,8.02,0.0
1459603054260,8.02,0.0
1459603054270,8.02,0.0
1459603054280,8.02,0.0
1459603054290,8.02,0.0
1459603054300,8.02,0.0
1459603054310,8.02,0.0
1459603054320,8.02,0.0
1459603054330,8.02,0.0
1459603054340,8.02,1.0859999999999999e-06
1459603054350,8.02,0.0
1459603054360,8.02,7.240000000000001e-07
1459603054370,8.02,0.0
1459603054380,8.02,0.0
1459603054390,8.02,3.6200000000000004e-07
1459603054400,8.02,3.6200000000000004e-07
1459603054410,8.02,0.0
1459603054420,8.02,1.0859999999999999e-06
1459603054430,8.02,0.0
1459603054440,8.02,1.0859999999999999e-06
1459603054450,8.02,0.0
1459603054460,8.02,3.6200000000000004e-07
1459603054470,8.02,0.0
1459603054480,8.02,3.6200000000000004e-07
1459603054490,8.02,0.0
1459603054500,8.02,7.240000000000001e-07
1459603054510,8.02,0.0
1459603054520,8.02,1.0859999999999999e-06
1459603054530,8.02,0.0
1459603054540,8.02,3.6200000000000004e-07
1459603054550,8.02,0.0
1459603054560,8.02,1.0859999999999999e-06
1459603054570,8.02,0.0
1459603054580,8.02,7.240000000000001e-07
1459603054590,8.02,0.0
1459603054600,8.02,3.6200000000000004e-07
1459603054610,8.02,0.0
1459603054620,8.02,7.240000000000001e-07
1459603054630,8.02,0.0
1459603054640,8.02,0.0
1459603054650,8.02,7.240000000000001e-07
1459603054660,8.02,1.81e-06
1459603054670,8.02,0.0
1459603054680,8.02,0.0
1459603054690,8.02,0.0
1459603054700,8.02,1.4480000000000002e-06
1459603054710,8.02,0.0
1459603054720,8.02,0.0
1459603054730,8.02,0.0
1459603054740,8.02,7.240000000000001e-07
1459603054750,8.02,0.0
1459603054760,8.02,0.0
1459603054770,8.02,0.0
1459603054780,8.02,1.4480000000000002e-06
1459603054790,8.02,0.0
1459603054800,8.02,3.6200000000000004e-07
1459603054810,8.02,0.0
1459603054820,8.02,3.6200000000000004e-07
1459603054830,8.02,0.0
1459603054840,8.02,7.240000000000001e-07
1459603054850,8.02,0.0
1459603054860,8.02,7.240000000000001e-07
1459603054870,8.02,0.0
1459603054880,8.02,3.6200000000000004e-07
1459603054890,8.02,0.0
1459603054900,8.02,7.240000000000001e-07
1459603054910,8.02,0.0
1459603054920,8.02,7.240000000000001e-07
1459603054930,8.02,0.0
1459603054940,8.02,1.0859999999999999e-06
1459603054950,8.02,0.0
1459603054960,8.02,1.0859999999999999e-06
1459603054970,8.02,0.0
1459603054980,8.02,0.0
1459603054990,8.02,0.0
1459603055000,8.02,7.240000000000001e-07
1459603055010,8.02,0.0
1459603055020,8.02,7.240000000000001e-07
1459603055030,8.02,0.0
1459603055040,8.02,3.6200000000000004e-07
1459603055050,8.02,0.0
1459603055060,8.02,2.5340000000000002e-06
1459603055070,8.02,0.0
1459603055080,8.02,0.0
1459603055090,8.02,0.0
1459603055100,8.02,0.0
1459603055110,8.02,0.0
1459603055120,8.02,7.240000000000001e-07
1459603055130,8.02,0.0
1459603055140,8.02,0.0
1459603055150,8.02,0.0
1459603055160,8.02,1.0859999999999999e-06
1459603055170,8.02,0.0
1459603055180,8.02,1.0859999999999999e-06
1459603055190,8.02,0.0
1459603055200,8.02,7.240000000000001e-07
1459603055210,8.02,0.0
1459603055220,8.02,1.0859999999999999e-06
1459603055230,8.02,0.0
1459603055240,8.02,0.0
1459603055250,8.02,0.0
1459603055260,8.02,7.240000000000001e-07
1459603055270,8.02,0.0
1459603055280,8.02,1.0859999999999999e-06
1459603055290,8.02,0.0
1459603055300,8.02,1.0859999999999999e-06
1459603055310,8.02,0.0
1459603055320,8.02,0.0
1459603055330,8.02,0.0
1459603055340,8.02,7.240000000000001e-07
1459603055350,8.02,3.6200000000000004e-07
1459603055360,8.02,3.6200000000000004e-07
1459603055370,8.02,0.0
1459603055380,8.02,7.240000000000001e-07
1459603055390,8.02,0.0
1459603055400,8.02,7.240000000000001e-07
1459603055410,8.02,0.0
1459603055420,8.02,7.240000000000001e-07
1459603055430,8.02,0.0
1459603055440,8.02,7.240000000000001e-07
1459603055450,8.02,0.0
1459603055460,8.02,0.0
1459603055470,8.02,0.0
1459603055480,8.02,1.0859999999999999e-06
1459603055490,8.02,0.0
1459603055500,8.02,3.6200000000000004e-07
1459603055510,8.02,0.0
1459603055520,8.02,1.0859999999999999e-06
1459603055530,8.02,0.0
1459603055540,8.02,7.240000000000001e-07
1459603055550,8.02,0.0
1459603055560,8.02,1.4480000000000002e-06
1459603055570,8.02,0.0
1459603055580,8.02,0.0
1459603055590,8.02,3.6200000000000004e-07
1459603055600,8.02,1.0859999999999999e-06
1459603055610,8.02,7.240000000000001e-07
1459603055620,8.02,3.6200000000000004e-07
1459603055630,8.02,0.0
1459603055640,8.02,7.240000000000001e-07
1459603055650,8.02,0.0
1459603055660,8.02,7.240000000000001e-07
1459603055670,8.02,0.0
1459603055680,8.02,7.240000000000001e-07
1459603055690,8.02,0.0
1459603055700,8.02,7.240000000000001e-07
1459603055710,8.02,0.0
1459603055720,8.02,7.240000000000001e-07
1459603055730,8.02,0.0
1459603055740,8.02,1.0859999999999999e-06
1459603055750,8.02,0.0
1459603055760,8.02,7.240000000000001e-07
1459603055770,8.02,0.0
1459603055780,8.02,1.0859999999999999e-06
1459603055790,8.02,3.6200000000000004e-07
1459603055800,8.02,0.0
1459603055810,8.02,0.0
1459603055820,8.02,3.6200000000000004e-07
1459603055830,8.02,0.0
1459603055840,8.02,1.0859999999999999e-06
1459603055850,8.02,0.0
1459603055860,8.02,1.0859999999999999e-06
1459603055870,8.02,0.0
1459603055880,8.02,0.0
1459603055890,8.02,0.0
1459603055900,8.02,1.4480000000000002e-06
1459603055910,8.02,0.0
1459603055920,8.02,7.240000000000001e-07
1459603055930,8.02,0.0
1459603055940,8.02,1.0859999999999999e-06
1459603055950,8.02,0.0
1459603055960,8.02,3.6200000000000004e-07
1459603055970,8.02,0.0
1459603055980,8.02,7.240000000000001e-07
1459603055990,8.02,0.0
1459603056000,8.02,7.240000000000001e-07
1459603056010,8.02,0.0
1459603056020,8.02,7.240000000000001e-07
1459603056030,8.02,0.0
1459603056040,8.02,3.6200000000000004e-07
1459603056050,8.02,0.0
1459603056060,8.02,7.240000000000001e-07
1459603056070,8.02,0.0
1459603056080,8.02,1.0859999999999999e-06
1459603056090,8.02,0.0
1459603056100,8.02,7.240000000000001e-07
1459603056110,8.02,0.0
1459603056120,8.02,7.240000000000001e-07
1459603056130,8.02,0.0
1459603056140,8.02,7.240000000000001e-07
1459603056150,8.02,0.0
1459603056160,8.02,3.6200000000000004e-07
1459603056170,8.02,0.0
1459603056180,8.02,3.6200000000000004e-07
1459603056190,8.02,0.0
1459603056200,8.02,3.6200000000000004e-07
1459603056210,8.02,0.0
1459603056220,8.02,1.4480000000000002e-06
1459603056230,8.02,0.0
1459603056240,8.02,7.240000000000001e-07
1459603056250,8.02,0.0
1459603056260,8.02,7.240000000000001e-07
1459603056270,8.02,0.0
1459603056280,8.02,1.0859999999999999e-06
1459603056290,8.02,0.0
1459603056300,8.02,0.0
1459603056310,8.02,0.0
1459603056320,8.02,1.4480000000000002e-06
1459603056330,8.02,0.0
1459603056340,8.02,0.0
1459603056350,8.02,0.0
1459603056360,8.02,1.4480000000000002e-06
1459603056370,8.02,0.0
1459603056380,8.02,0.0
1459603056390,8.02,0.0
1459603056400,8.02,1.0859999999999999e-06
1459603056410,8.02,0.0
1459603056420,8.02,0.0
1459603056430,8.02,0.0
1459603056440,8.02,3.6200000000000004e-07
1459603056450,8.02,0.0
1459603056460,8.02,1.4480000000000002e-06
1459603056470,8.02,0.0
1459603056480,8.02,3.6200000000000004e-07
1459603056490,8.02,0.0
1459603056500,8.02,7.240000000000001e-07
1459603056510,8.02,0.0
1459603056520,8.02,1.0859999999999999e-06
1459603056530,8.02,0.0
1459603056540,8.02,1.0859999999999999e-06
1459603056550,8.02,0.0
1459603056560,8.02,3.6200000000000004e-07
1459603056570,8.02,0.0
1459603056580,8.02,7.240000000000001e-07
1459603056590,8.02,0.0
1459603056600,8.02,3.6200000000000004e-07
1459603056610,8.02,7.240000000000001e-07
1459603056620,8.02,7.240000000000001e-07
1459603056630,8.02,0.0
1459603056640,8.02,3.6200000000000004e-07
1459603056650,8.02,0.0
1459603056660,8.02,1.4480000000000002e-06
1459603056670,8.02,0.0
1459603056680,8.02,7.240000000000001e-07
1459603056690,8.02,0.0
1459603056700,8.02,0.0
1459603056710,8.02,0.0
1459603056720,8.02,3.6200000000000004e-07
1459603056730,8.02,3.6200000000000004e-07
1459603056740,8.02,3.6200000000000004e-07
1459603056750,8.02,0.0
1459603056760,8.02,7.240000000000001e-07
1459603056770,8.02,0.0
1459603056780,8.02,7.240000000000001e-07
1459603056790,8.02,0.0
1459603056800,8.02,7.240000000000001e-07
1459603056810,8.02,0.0
1459603056820,8.02,1.0859999999999999e-06
1459603056830,8.02,0.0
1459603056840,8.02,3.6200000000000004e-07
1459603056850,8.02,0.0
1459603056860,8.02,1.0859999999999999e-06
1459603056870,8.02,0.0
1459603056880,8.02,7.240000000000001e-07
1459603056890,8.02,0.0
1459603056900,8.02,3.6200000000000004e-07
1459603056910,8.02,0.0
1459603056920,8.02,1.0859999999999999e-06
1459603056930,8.02,0.0
1459603056940,8.02,7.240000000000001e-07
1459603056950,8.02,0.0
1459603056960,8.02,3.6200000000000004e-07
1459603056970,8.02,0.0
1459603056980,8.02,3.6200000000000004e-07
1459603056990,8.02,3.6200000000000004e-07
1459603057000,8.02,0.0
1459603057010,8.02,0.0
1459603057020,8.02,1.4480000000000002e-06
1459603057030,8.02,0.0
1459603057040,8.02,3.6200000000000004e-07
1459603057050,8.02,0.0
1459603057060,8.02,1.0859999999999999e-06
1459603057070,8.02,0.0
1459603057080,8.02,7.240000000000001e-07
1459603057090,8.02,0.0
1459603057100,8.02,1.0859999999999999e-06
1459603057110,8.02,0.0
1459603057120,8.02,0.0
1459603057130,8.02,0.0
1459603057140,8.02,7.240000000000001e-07
1459603057150,8.02,0.0
1459603057160,8.02,3.6200000000000004e-07
1459603057170,8.02,0.0
1459603057180,8.02,1.0859999999999999e-06
1459603057190,8.02,0.0
1459603057200,8.02,3.6200000000000004e-07
1459603057210,8.02,0.0
1459603057220,8.02,5.0680000000000004e-06
1459603057230,8.02,0.0
1459603057240,8.02,0.0
1459603057250,8.02,0.0
1459603057260,8.02,0.0
1459603057270,8.02,0.0
1459603057280,8.02,0.0
1459603057290,8.02,0.0
1459603057300,8.02,0.0
1459603057310,8.02,0.0
1459603057320,8.02,0.0
1459603057330,8.02,0.0
1459603057340,8.02,0.0
1459603057350,8.02,0.0
1459603057360,8.02,0.0
1459603057370,8.02,0.0
1459603057380,8.02,7.240000000000001e-07
1459603057390,8.02,0.0
1459603057400,8.02,7.240000000000001e-07
1459603057410,8.02,0.0
1459603057420,8.02,7.240000000000001e-07
1459603057430,8.02,0.0
1459603057440,8.02,3.6200000000000004e-07
1459603057450,8.02,0.0
1459603057460,8.02,1.0859999999999999e-06
1459603057470,8.02,0.0
1459603057480,8.02,0.0
1459603057490,8.02,0.0
1459603057500,8.02,7.240000000000001e-07
1459603057510,8.02,0.0
1459603057520,8.02,7.240000000000001e-07
1459603057530,8.02,0.0
1459603057540,8.02,1.0859999999999999e-06
1459603057550,8.02,0.0
1459603057560,8.02,0.0
1459603057570,8.02,0.0
1459603057580,8.02,1.81e-06
1459603057590,8.02,0.0
1459603057600,8.02,0.0
1459603057610,8.02,0.0
1459603057620,8.02,1.0859999999999999e-06
1459603057630,8.02,0.0
1459603057640,8.02,3.6200000000000004e-07
1459603057650,8.02,0.0
1459603057660,8.02,0.0
1459603057670,8.02,0.0
1459603057680,8.02,7.240000000000001e-07
1459603057690,8.02,0.0
1459603057700,8.02,7.240000000000001e-07
1459603057710,8.02,0.0
1459603057720,8.02,1.0859999999999999e-06
1459603057730,8.02,0.0
1459603057740,8.02,7.240000000000001e-07
1459603057750,8.02,0.0
1459603057760,8.02,3.6200000000000004e-07
1459603057770,8.02,0.0
1459603057780,8.02,1.0859999999999999e-06
1459603057790,8.02,0.0
1459603057800,8.02,0.0
1459603057810,8.02,3.6200000000000004e-07
1459603057820,8.02,0.0
1459603057830,8.02,0.0
1459603057840,8.02,1.0859999999999999e-06
1459603057850,8.02,0.0
1459603057860,8.02,3.6200000000000004e-07
1459603057870,8.02,0.0
1459603057880,8.02,1.81e-06
1459603057890,8.02,0.0
1459603057900,8.02,0.0
1459603057910,8.02,0.0
1459603057920,8.02,3.6200000000000004e-07
1459603057930,8.02,3.6200000000000004e-07
1459603057940,8.02,7.240000000000001e-07
1459603057950,8.02,0.0
1459603057960,8.02,1.0859999999999999e-06
1459603057970,8.02,0.0
1459603057980,8.02,3.6200000000000004e-07
1459603057990,8.02,0.0
1459603058000,8.02,1.0859999999999999e-06
1459603058010,8.02,0.0
1459603058020,8.02,0.0
1459603058030,8.02,0.0
1459603058040,8.02,1.4480000000000002e-06
1459603058050,8.02,0.0
1459603058060,8.02,0.0
1459603058070,8.02,0.0
1459603058080,8.02,1.0859999999999999e-06
1459603058090,8.02,0.0
1459603058100,8.02,3.6200000000000004e-07
1459603058110,8.02,0.0
1459603058120,8.02,7.240000000000001e-07
1459603058130,8.02,0.0
1459603058140,8.02,3.6200000000000004e-07
1459603058150,8.02,0.0
1459603058160,8.02,7.240000000000001e-07
1459603058170,8.02,1.0859999999999999e-06
1459603058180,8.02,0.0
1459603058190,8.02,0.0
1459603058200,8.02,3.6200000000000004e-07
1459603058210,8.02,0.0
1459603058220,8.02,7.240000000000001e-07
1459603058230,8.02,0.0
1459603058240,8.02,7.240000000000001e-07
1459603058250,8.02,0.0
1459603058260,8.02,3.6200000000000004e-07
1459603058270,8.02,0.0
1459603058280,8.02,3.6200000000000004e-07
1459603058290,8.02,0.0
1459603058300,8.02,1.4480000000000002e-06
1459603058310,8.02,0.0
1459603058320,8.02,1.0859999999999999e-06
1459603058330,8.02,0.0
1459603058340,8.02,3.6200000000000004e-07
1459603058350,8.02,0.0
1459603058360,8.02,7.240000000000001e-07
1459603058370,8.02,0.0
1459603058380,8.02,1.0859999999999999e-06
1459603058390,8.02,0.0
1459603058400,8.02,7.240000000000001e-07
1459603058410,8.02,0.0
1459603058420,8.02,1.0859999999999999e-06
1459603058430,8.02,0.0
1459603058440,8.02,7.240000000000001e-07
1459603058450,8.02,0.0
1459603058460,8.02,3.6200000000000004e-07
1459603058470,8.02,0.0
1459603058480,8.02,7.240000000000001e-07
1459603058490,8.02,0.0
1459603058500,8.02,3.6200000000000004e-07
1459603058510,8.02,7.240000000000001e-07
1459603058520,8.02,0.0
1459603058530,8.02,0.0
1459603058540,8.02,7.240000000000001e-07
1459603058550,8.02,0.0
1459603058560,8.02,3.6200000000000004e-07
1459603058570,8.02,0.0
1459603058580,8.02,7.240000000000001e-07
1459603058590,8.02,3.6200000000000004e-07
1459603058600,8.02,3.6200000000000004e-07
1459603058610,8.02,0.0
1459603058620,8.02,3.6200000000000004e-07
1459603058630,8.02,0.0
1459603058640,8.02,3.6200000000000004e-07
1459603058650,8.02,0.0
1459603058660,8.02,1.4480000000000002e-06
1459603058670,8.02,0.0
1459603058680,8.02,0.0
1459603058690,8.02,0.0
1459603058700,8.02,7.240000000000001e-07
1459603058710,8.02,0.0
1459603058720,8.02,1.0859999999999999e-06
1459603058730,8.02,0.0
1459603058740,8.02,0.0
1459603058750,8.02,3.6200000000000004e-07
1459603058760,8.02,1.0859999999999999e-06
1459603058770,8.02,0.0
1459603058780,8.02,1.81e-06
1459603058790,8.02,0.0
1459603058800,8.02,0.0
1459603058810,8.02,0.0
1459603058820,8.02,7.240000000000001e-07
1459603058830,8.02,0.0
1459603058840,8.02,3.6200000000000004e-07
1459603058850,8.02,0.0
1459603058860,8.02,1.0859999999999999e-06
1459603058870,8.02,0.0
1459603058880,8.02,7.240000000000001e-07
1459603058890,8.02,0.0
1459603058900,8.02,3.6200000000000004e-07
1459603058910,8.02,0.0
1459603058920,8.02,0.0
1459603058930,8.02,0.0
1459603058940,8.02,1.0859999999999999e-06
1459603058950,8.02,0.0
1459603058960,8.02,1.0859999999999999e-06
1459603058970,8.02,0.0
