Timestamp,position,BLMTI.04L3.B2E10_TCSG.4L3.B2
1459602908990,9.005,3.6200000000000004e-07
1459602909000,9.005,3.6200000000000004e-07
1459602909010,9.005,7.240000000000001e-07
1459602909020,9.005,3.6200000000000004e-07
1459602909030,9.005,0.0
1459602909040,9.005,1.0859999999999999e-06
1459602909050,9.005,3.6200000000000004e-07
1459602909060,9.005,7.240000000000001e-07
1459602909070,9.005,0.0
1459602909080,9.005,0.0
1459602909090,9.005,7.240000000000001e-07
1459602909100,9.005,3.6200000000000004e-07
1459602909110,9.005,3.6200000000000004e-07
1459602909120,9.005,0.0
1459602909130,9.005,1.0859999999999999e-06
1459602909140,9.005,0.0
1459602909150,9.005,0.0
1459602909160,9.005,0.0
1459602909170,9.005,7.240000000000001e-07
1459602909180,9.005,1.0859999999999999e-06
1459602909190,9.005,0.0
1459602909200,9.005,3.6200000000000004e-07
1459602909210,9.005,3.6200000000000004e-07
1459602909220,9.005,0.0
1459602909230,9.005,3.6200000000000004e-07
1459602909240,9.005,7.240000000000001e-07
1459602909250,9.005,3.6200000000000004e-07
1459602909260,9.005,0.0
1459602909270,9.005,7.240000000000001e-07
1459602909280,9.005,3.6200000000000004e-07
1459602909290,9.005,0.0
1459602909300,9.005,7.240000000000001e-07
1459602909310,9.005,3.6200000000000004e-07
1459602909320,9.005,3.6200000000000004e-07
1459602909330,9.005,0.0
1459602909340,9.005,7.240000000000001e-07
1459602909350,9.005,0.0
1459602909360,9.005,0.0
1459602909370,9.005,1.0859999999999999e-06
1459602909380,9.005,0.0
1459602909390,9.005,3.6200000000000004e-07
1459602909400,9.005,3.6200000000000004e-07
1459602909410,9.005,0.0
1459602909420,9.005,3.6200000000000004e-07
1459602909430,9.005,3.6200000000000004e-07
1459602909440,9.005,3.6200000000000004e-07
1459602909450,9.005,3.6200000000000004e-07
1459602909460,9.005,0.0
1459602909470,9.005,3.6200000000000004e-07
1459602909480,9.005,0.0
1459602909490,9.005,7.240000000000001e-07
1459602909500,9.005,0.0
1459602909510,9.005,1.0859999999999999e-06
1459602909520,9.005,0.0
1459602909530,9.005,3.6200000000000004e-07
1459602909540,9.005,1.0859999999999999e-06
1459602909550,9.005,7.240000000000001e-07
1459602909560,9.005,0.0
1459602909570,9.005,0.0
1459602909580,9.005,3.6200000000000004e-07
1459602909590,9.005,1.0859999999999999e-06
1459602909600,9.005,0.0
1459602909610,9.005,7.240000000000001e-07
1459602909620,9.005,0.0
1459602909630,9.005,0.0
1459602909640,9.005,7.240000000000001e-07
1459602909650,9.005,3.6200000000000004e-07
1459602909660,9.005,0.0
1459602909670,9.005,7.240000000000001e-07
1459602909680,9.005,0.0
1459602909690,9.005,3.6200000000000004e-07
1459602909700,9.005,7.240000000000001e-07
1459602909710,9.005,3.6200000000000004e-07
1459602909720,9.005,0.0
1459602909730,9.005,0.0
1459602909740,9.005,7.240000000000001e-07
1459602909750,9.005,7.240000000000001e-07
1459602909760,9.005,0.0
1459602909770,9.005,7.240000000000001e-07
1459602909780,9.005,3.6200000000000004e-07
1459602909790,9.005,3.6200000000000004e-07
1459602909800,9.005,0.0
1459602909810,9.005,3.6200000000000004e-07
1459602909820,9.005,7.240000000000001e-07
1459602909830,9.005,7.240000000000001e-07
1459602909840,9.005,0.0
1459602909850,9.005,3.6200000000000004e-07
1459602909860,9.005,0.0
1459602909870,9.005,7.240000000000001e-07
1459602909880,9.005,3.6200000000000004e-07
1459602909890,9.005,0.0
1459602909900,9.005,3.6200000000000004e-07
1459602909910,9.005,7.240000000000001e-07
1459602909920,9.005,0.0
1459602909930,9.005,3.6200000000000004e-07
1459602909940,9.005,0.0
1459602909950,9.005,7.240000000000001e-07
1459602909960,9.005,3.6200000000000004e-07
1459602909970,9.005,3.6200000000000004e-07
1459602909980,9.005,0.0
1459602909990,9.005,3.6200000000000004e-07
1459602910000,9.005,0.0
1459602910010,9.005,0.0
1459602910020,9.005,0.0
1459602910030,9.005,7.240000000000001e-07
1459602910040,9.005,3.6200000000000004e-07
1459602910050,9.005,3.6200000000000004e-07
1459602910060,9.005,3.6200000000000004e-07
1459602910070,9.005,0.0
1459602910080,9.005,0.0
1459602910090,9.005,3.6200000000000004e-07
1459602910100,9.005,7.240000000000001e-07
1459602910110,9.005,3.6200000000000004e-07
1459602910120,9.005,1.0859999999999999e-06
1459602910130,9.005,3.6200000000000004e-07
1459602910140,9.005,7.240000000000001e-07
1459602910150,9.005,7.240000000000001e-07
1459602910160,9.005,3.6200000000000004e-07
1459602910170,9.005,0.0
1459602910180,9.005,7.240000000000001e-07
1459602910190,9.005,3.6200000000000004e-07
1459602910200,9.005,0.0
1459602910210,9.005,0.0
1459602910220,9.005,3.6200000000000004e-07
1459602910230,9.005,7.240000000000001e-07
1459602910240,9.005,0.0
1459602910250,9.005,7.240000000000001e-07
1459602910260,9.005,3.6200000000000004e-07
1459602910270,9.005,7.240000000000001e-07
1459602910280,9.005,0.0
1459602910290,9.005,7.240000000000001e-07
1459602910300,9.005,0.0
1459602910310,9.005,7.240000000000001e-07
1459602910320,9.005,3.6200000000000004e-07
1459602910330,9.005,3.6200000000000004e-07
1459602910340,9.005,0.0
1459602910350,9.005,0.0
1459602910360,9.005,7.240000000000001e-07
1459602910370,9.005,7.240000000000001e-07
1459602910380,9.005,0.0
1459602910390,9.005,7.240000000000001e-07
1459602910400,9.005,1.0859999999999999e-06
1459602910410,9.005,0.0
1459602910420,9.005,0.0
1459602910430,9.005,0.0
1459602910440,9.005,3.6200000000000004e-07
1459602910450,9.005,7.240000000000001e-07
1459602910460,9.005,0.0
1459602910470,9.005,3.6200000000000004e-07
1459602910480,9.005,3.6200000000000004e-07
1459602910490,9.005,1.0859999999999999e-06
1459602910500,9.005,0.0
1459602910510,9.005,3.6200000000000004e-07
1459602910520,9.005,0.0
1459602910530,9.005,3.6200000000000004e-07
1459602910540,9.005,0.0
1459602910550,9.005,7.240000000000001e-07
1459602910560,9.005,0.0
1459602910570,9.005,3.6200000000000004e-07
1459602910580,9.005,3.6200000000000004e-07
1459602910590,9.005,1.0859999999999999e-06
1459602910600,9.005,3.6200000000000004e-07
1459602910610,9.005,0.0
1459602910620,9.005,3.6200000000000004e-07
1459602910630,9.005,7.240000000000001e-07
1459602910640,9.005,0.0
1459602910650,9.005,7.240000000000001e-07
1459602910660,9.005,0.0
1459602910670,9.005,7.240000000000001e-07
1459602910680,9.005,0.0
1459602910690,9.005,7.240000000000001e-07
1459602910700,9.005,0.0
1459602910710,9.005,3.6200000000000004e-07
1459602910720,9.005,0.0
1459602910730,9.005,0.0
1459602910740,9.005,0.0
1459602910750,9.005,1.0859999999999999e-06
1459602910760,9.005,3.6200000000000004e-07
1459602910770,9.005,3.6200000000000004e-07
1459602910780,9.005,3.6200000000000004e-07
1459602910790,9.005,7.240000000000001e-07
1459602910800,9.005,0.0
1459602910810,9.005,3.6200000000000004e-07
1459602910820,9.005,0.0
1459602910830,9.005,1.4480000000000002e-06
1459602910840,9.005,0.0
1459602910850,9.005,3.6200000000000004e-07
1459602910860,9.005,3.6200000000000004e-07
1459602910870,9.005,3.6200000000000004e-07
1459602910880,9.005,3.6200000000000004e-07
1459602910890,9.005,7.240000000000001e-07
1459602910900,9.005,0.0
1459602910910,9.005,0.0
1459602910920,9.005,7.240000000000001e-07
1459602910930,9.005,3.6200000000000004e-07
1459602910940,9.005,0.0
1459602910950,9.005,3.6200000000000004e-07
1459602910960,9.005,3.6200000000000004e-07
1459602910970,9.005,3.6200000000000004e-07
1459602910980,9.005,0.0
1459602910990,9.005,7.240000000000001e-07
1459602911000,9.005,3.6200000000000004e-07
1459602911010,9.005,7.240000000000001e-07
1459602911020,9.005,0.0
1459602911030,9.005,0.0
1459602911040,9.005,7.240000000000001e-07
1459602911050,9.005,3.6200000000000004e-07
1459602911060,9.005,0.0
1459602911070,9.005,3.6200000000000004e-07
1459602911080,9.005,0.0
1459602911090,9.005,7.240000000000001e-07
1459602911100,9.005,0.0
1459602911110,9.005,3.6200000000000004e-07
1459602911120,9.005,0.0
1459602911130,9.005,7.240000000000001e-07
1459602911140,9.005,0.0
1459602911150,9.005,7.240000000000001e-07
1459602911160,9.005,0.0
1459602911170,9.005,0.0
1459602911180,9.005,0.0
1459602911190,9.005,3.6200000000000004e-07
1459602911200,9.005,3.6200000000000004e-07
1459602911210,9.005,1.0859999999999999e-06
1459602911220,9.005,3.6200000000000004e-07
1459602911230,9.005,0.0
1459602911240,9.005,0.0
1459602911250,9.005,1.0859999999999999e-06
1459602911260,9.005,3.6200000000000004e-07
1459602911270,9.005,0.0
1459602911280,9.005,3.6200000000000004e-07
1459602911290,9.005,7.240000000000001e-07
1459602911300,9.005,0.0
1459602911310,9.005,0.0
1459602911320,9.005,3.6200000000000004e-07
1459602911330,9.005,1.0859999999999999e-06
1459602911340,9.005,0.0
1459602911350,9.005,3.6200000000000004e-07
1459602911360,9.005,3.6200000000000004e-07
1459602911370,9.005,0.0
1459602911380,9.005,3.6200000000000004e-07
1459602911390,9.005,7.240000000000001e-07
1459602911400,9.005,0.0
1459602911410,9.005,3.6200000000000004e-07
1459602911420,9.005,0.0
1459602911430,9.005,0.0
1459602911440,9.005,3.6200000000000004e-07
1459602911450,9.005,1.0859999999999999e-06
1459602911460,9.005,0.0
1459602911470,9.005,0.0
1459602911480,9.005,3.6200000000000004e-07
1459602911490,9.005,3.6200000000000004e-07
1459602911500,9.005,0.0
1459602911510,9.005,3.6200000000000004e-07
1459602911520,9.005,3.6200000000000004e-07
1459602911530,9.005,7.240000000000001e-07
1459602911540,9.005,3.6200000000000004e-07
1459602911550,9.005,0.0
1459602911560,9.005,0.0
1459602911570,9.005,7.240000000000001e-07
1459602911580,9.005,3.6200000000000004e-07
1459602911590,9.005,0.0
1459602911600,9.005,3.6200000000000004e-07
1459602911610,9.005,7.240000000000001e-07
1459602911620,9.005,3.6200000000000004e-07
1459602911630,9.005,0.0
1459602911640,9.005,3.6200000000000004e-07
1459602911650,9.005,7.240000000000001e-07
1459602911660,9.005,0.0
1459602911670,9.005,3.6200000000000004e-07
1459602911680,9.005,3.6200000000000004e-07
1459602911690,9.005,3.6200000000000004e-07
1459602911700,9.005,0.0
1459602911710,9.005,3.6200000000000004e-07
1459602911720,9.005,3.6200000000000004e-07
1459602911730,9.005,7.240000000000001e-07
1459602911740,9.005,0.0
1459602911750,9.005,3.6200000000000004e-07
1459602911760,9.005,3.6200000000000004e-07
1459602911770,9.005,1.0859999999999999e-06
1459602911780,9.005,3.6200000000000004e-07
1459602911790,9.005,7.240000000000001e-07
1459602911800,9.005,7.240000000000001e-07
1459602911810,9.005,0.0
1459602911820,9.005,0.0
1459602911830,9.005,3.6200000000000004e-07
1459602911840,9.005,3.6200000000000004e-07
1459602911850,9.005,1.4480000000000002e-06
1459602911860,9.005,0.0
1459602911870,9.005,0.0
1459602911880,9.005,0.0
1459602911890,9.005,7.240000000000001e-07
1459602911900,9.005,0.0
1459602911910,9.005,7.240000000000001e-07
1459602911920,9.005,0.0
1459602911930,9.005,3.6200000000000004e-07
1459602911940,9.005,0.0
1459602911950,9.005,7.240000000000001e-07
1459602911960,9.005,0.0
1459602911970,9.005,7.240000000000001e-07
1459602911980,9.005,0.0
1459602911990,9.005,3.6200000000000004e-07
1459602912000,9.005,0.0
1459602912010,9.005,3.6200000000000004e-07
1459602912020,9.005,3.6200000000000004e-07
1459602912030,9.005,7.240000000000001e-07
1459602912040,9.005,0.0
1459602912050,9.005,7.240000000000001e-07
1459602912060,9.005,0.0
1459602912070,9.005,7.240000000000001e-07
1459602912080,9.005,0.0
1459602912090,9.005,0.0
1459602912100,9.005,7.240000000000001e-07
1459602912110,9.005,0.0
1459602912120,9.005,0.0
1459602912130,9.005,7.240000000000001e-07
1459602912140,9.005,0.0
1459602912150,9.005,3.6200000000000004e-07
1459602912160,9.005,3.6200000000000004e-07
1459602912170,9.005,7.240000000000001e-07
1459602912180,9.005,0.0
1459602912190,9.005,7.240000000000001e-07
1459602912200,9.005,0.0
1459602912210,9.005,3.6200000000000004e-07
1459602912220,9.005,0.0
1459602912230,9.005,3.6200000000000004e-07
1459602912240,9.005,3.6200000000000004e-07
1459602912250,9.005,3.6200000000000004e-07
1459602912260,9.005,0.0
1459602912270,9.005,0.0
1459602912280,9.005,3.6200000000000004e-07
1459602912290,9.005,7.240000000000001e-07
1459602912300,9.005,3.6200000000000004e-07
1459602912310,9.005,3.6200000000000004e-07
1459602912320,9.005,3.6200000000000004e-07
1459602912330,9.005,0.0
1459602912340,9.005,3.6200000000000004e-07
1459602912350,9.005,7.240000000000001e-07
1459602912360,9.005,0.0
1459602912370,9.005,0.0
1459602912380,9.005,7.240000000000001e-07
1459602912390,9.005,3.6200000000000004e-07
1459602912400,9.005,7.240000000000001e-07
1459602912410,9.005,7.240000000000001e-07
1459602912420,9.005,0.0
1459602912430,9.005,3.6200000000000004e-07
1459602912440,9.005,0.0
1459602912450,9.005,1.0859999999999999e-06
1459602912460,9.005,0.0
1459602912470,9.005,0.0
1459602912480,9.005,0.0
1459602912490,9.005,3.6200000000000004e-07
1459602912500,9.005,0.0
1459602912510,9.005,0.0
1459602912520,9.005,1.0859999999999999e-06
1459602912530,9.005,3.6200000000000004e-07
1459602912540,9.005,3.6200000000000004e-07
1459602912550,9.005,0.0
1459602912560,9.005,7.240000000000001e-07
1459602912570,9.005,1.0859999999999999e-06
1459602912580,9.005,0.0
1459602912590,9.005,1.0859999999999999e-06
1459602912600,9.005,0.0
1459602912610,9.005,0.0
1459602912620,9.005,0.0
1459602912630,9.005,1.4480000000000002e-06
1459602912640,9.005,0.0
1459602912650,9.005,0.0
1459602912660,9.005,7.240000000000001e-07
1459602912670,9.005,7.240000000000001e-07
1459602912680,9.005,0.0
1459602912690,9.005,3.6200000000000004e-07
1459602912700,9.005,3.6200000000000004e-07
1459602912710,9.005,7.240000000000001e-07
1459602912720,9.005,3.6200000000000004e-07
1459602912730,9.005,7.240000000000001e-07
1459602912740,9.005,3.6200000000000004e-07
1459602912750,9.005,3.6200000000000004e-07
1459602912760,9.005,0.0
1459602912770,9.005,1.0859999999999999e-06
1459602912780,9.005,0.0
1459602912790,9.005,3.6200000000000004e-07
1459602912800,9.005,3.6200000000000004e-07
1459602912810,9.005,1.0859999999999999e-06
1459602912820,9.005,0.0
1459602912830,9.005,1.0859999999999999e-06
1459602912840,9.005,0.0
1459602912850,9.005,3.6200000000000004e-07
1459602912860,9.005,0.0
1459602912870,9.005,1.0859999999999999e-06
1459602912880,9.005,0.0
1459602912890,9.005,7.240000000000001e-07
1459602912900,9.005,0.0
1459602912910,9.005,0.0
1459602912920,9.005,0.0
1459602912930,9.005,3.6200000000000004e-07
1459602912940,9.005,0.0
1459602912950,9.005,7.240000000000001e-07
1459602912960,9.005,3.6200000000000004e-07
1459602912970,9.005,7.240000000000001e-07
1459602912980,9.005,0.0
1459602912990,9.005,0.0
1459602913000,9.005,7.240000000000001e-07
1459602913010,9.005,3.6200000000000004e-07
1459602913020,9.005,0.0
1459602913030,9.005,3.6200000000000004e-07
1459602913040,9.005,3.6200000000000004e-07
1459602913050,9.005,0.0
1459602913060,9.005,0.0
1459602913070,9.005,1.4480000000000002e-06
1459602913080,9.005,0.0
1459602913090,9.005,7.240000000000001e-07
1459602913100,9.005,0.0
1459602913110,9.005,7.240000000000001e-07
1459602913120,9.005,0.0
1459602913130,9.005,3.6200000000000004e-07
1459602913140,9.005,0.0
1459602913150,9.005,7.240000000000001e-07
1459602913160,9.005,0.0
1459602913170,9.005,3.6200000000000004e-07
1459602913180,9.005,0.0
1459602913190,9.005,3.6200000000000004e-07
1459602913200,9.005,7.240000000000001e-07
1459602913210,9.005,7.240000000000001e-07
1459602913220,9.005,0.0
1459602913230,9.005,7.240000000000001e-07
1459602913240,9.005,1.0859999999999999e-06
1459602913250,9.005,0.0
1459602913260,9.005,3.6200000000000004e-07
1459602913270,9.005,7.240000000000001e-07
1459602913280,9.005,3.6200000000000004e-07
1459602913290,9.005,1.4480000000000002e-06
1459602913300,9.005,0.0
1459602913310,9.005,0.0
1459602913320,9.005,0.0
1459602913330,9.005,7.240000000000001e-07
1459602913340,9.005,3.6200000000000004e-07
1459602913350,9.005,0.0
1459602913360,9.005,3.6200000000000004e-07
1459602913370,9.005,0.0
1459602913380,9.005,3.6200000000000004e-07
1459602913390,9.005,3.6200000000000004e-07
1459602913400,9.005,3.6200000000000004e-07
1459602913410,9.005,7.240000000000001e-07
1459602913420,9.005,0.0
1459602913430,9.005,7.240000000000001e-07
1459602913440,9.005,0.0
1459602913450,9.005,7.240000000000001e-07
1459602913460,9.005,3.6200000000000004e-07
