Timestamp,position,BLMTI.04R2.B2E10_TCTPV.4R2.B2
1459604811880,7.95,0.0
1459604811890,7.95,3.6200000000000004e-07
1459604811900,7.95,0.0
1459604811910,7.95,1.4480000000000002e-06
1459604811920,7.95,0.0
1459604811930,7.95,7.240000000000001e-07
1459604811940,7.95,3.6200000000000004e-07
1459604811950,7.95,0.0
1459604811960,7.95,0.0
1459604811970,7.95,3.6200000000000004e-07
1459604811980,7.95,3.6200000000000004e-07
1459604811990,7.95,3.6200000000000004e-07
1459604812000,7.95,0.0
1459604812010,7.95,3.6200000000000004e-07
1459604812020,7.95,0.0
1459604812030,7.95,3.6200000000000004e-07
1459604812040,7.95,0.0
1459604812050,7.95,0.0
1459604812060,7.95,3.6200000000000004e-07
1459604812070,7.95,7.240000000000001e-07
1459604812080,7.95,3.6200000000000004e-07
1459604812090,7.95,3.6200000000000004e-07
1459604812100,7.95,0.0
1459604812110,7.95,0.0
1459604812120,7.95,3.6200000000000004e-07
1459604812130,7.95,3.6200000000000004e-07
1459604812140,7.95,1.0859999999999999e-06
1459604812150,7.95,0.0
1459604812160,7.95,0.0
1459604812170,7.95,7.240000000000001e-07
1459604812180,7.95,0.0
1459604812190,7.95,7.240000000000001e-07
1459604812200,7.95,3.6200000000000004e-07
1459604812210,7.95,0.0
1459604812220,7.95,0.0
1459604812230,7.95,3.6200000000000004e-07
1459604812240,7.95,3.6200000000000004e-07
1459604812250,7.95,0.0
1459604812260,7.95,1.4480000000000002e-06
1459604812270,7.95,3.6200000000000004e-07
1459604812280,7.95,3.6200000000000004e-07
1459604812290,7.95,0.0
1459604812300,7.95,0.0
1459604812310,7.95,0.0
1459604812320,7.95,3.6200000000000004e-07
1459604812330,7.95,0.0
1459604812340,7.95,3.6200000000000004e-07
1459604812350,7.95,3.6200000000000004e-07
1459604812360,7.95,3.6200000000000004e-07
1459604812370,7.95,0.0
1459604812380,7.95,3.6200000000000004e-07
1459604812390,7.95,7.240000000000001e-07
1459604812400,7.95,3.6200000000000004e-07
1459604812410,7.95,1.4480000000000002e-06
1459604812420,7.95,0.0
1459604812430,7.95,3.6200000000000004e-07
1459604812440,7.95,0.0
1459604812450,7.95,3.6200000000000004e-07
1459604812460,7.95,0.0
1459604812470,7.95,3.6200000000000004e-07
1459604812480,7.95,3.6200000000000004e-07
1459604812490,7.95,3.6200000000000004e-07
1459604812500,7.95,7.240000000000001e-07
1459604812510,7.95,0.0
1459604812520,7.95,7.240000000000001e-07
1459604812530,7.95,0.0
1459604812540,7.95,7.240000000000001e-07
1459604812550,7.95,0.0
1459604812560,7.95,0.0
1459604812570,7.95,3.6200000000000004e-07
1459604812580,7.95,3.6200000000000004e-07
1459604812590,7.95,7.240000000000001e-07
1459604812600,7.95,0.0
1459604812610,7.95,0.0
1459604812620,7.95,0.0
1459604812630,7.95,7.240000000000001e-07
1459604812640,7.95,3.6200000000000004e-07
1459604812650,7.95,1.0859999999999999e-06
1459604812660,7.95,7.240000000000001e-07
1459604812670,7.95,7.240000000000001e-07
1459604812680,7.95,0.0
1459604812690,7.95,0.0
1459604812700,7.95,3.6200000000000004e-07
1459604812710,7.95,1.0859999999999999e-06
1459604812720,7.95,0.0
1459604812730,7.95,0.0
1459604812740,7.95,3.6200000000000004e-07
1459604812750,7.95,0.0
1459604812760,7.95,0.0
1459604812770,7.95,3.6200000000000004e-07
1459604812780,7.95,3.6200000000000004e-07
1459604812790,7.95,0.0
1459604812800,7.95,3.6200000000000004e-07
1459604812810,7.95,3.6200000000000004e-07
1459604812820,7.95,3.6200000000000004e-07
1459604812830,7.95,7.240000000000001e-07
