Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1459603652130,9.1,7.240000000000001e-07
1459603652140,9.1,7.240000000000001e-07
1459603652150,9.1,0.0
1459603652160,9.1,2.5340000000000002e-06
1459603652170,9.1,1.4480000000000002e-06
1459603652180,9.1,0.0
1459603652190,9.1,0.0
1459603652200,9.1,3.6200000000000004e-07
1459603652210,9.1,0.0
1459603652220,9.1,0.0
1459603652230,9.1,0.0
1459603652240,9.1,0.0
1459603652250,9.1,0.0
1459603652260,9.1,0.0
1459603652270,9.1,0.0
1459603652280,9.1,0.0
1459603652290,9.1,7.240000000000001e-07
1459603652300,9.1,7.240000000000001e-07
1459603652310,9.1,3.6200000000000004e-07
1459603652320,9.1,0.0
1459603652330,9.1,0.0
1459603652340,9.1,0.0
1459603652350,9.1,7.240000000000001e-07
1459603652360,9.1,0.0
1459603652370,9.1,0.0
1459603652380,9.1,3.6200000000000004e-07
1459603652390,9.1,3.6200000000000004e-07
1459603652400,9.1,7.240000000000001e-07
1459603652410,9.1,1.0859999999999999e-06
1459603652420,9.1,0.0
1459603652430,9.1,0.0
1459603652440,9.1,3.6200000000000004e-07
1459603652450,9.1,3.6200000000000004e-07
1459603652460,9.1,0.0
1459603652470,9.1,0.0
1459603652480,9.1,3.6200000000000004e-07
1459603652490,9.1,1.81e-06
1459603652500,9.1,0.0
1459603652510,9.1,1.0859999999999999e-06
1459603652520,9.1,0.0
1459603652530,9.1,0.0
1459603652540,9.1,0.0
1459603652550,9.1,0.0
1459603652560,9.1,0.0
1459603652570,9.1,0.0
1459603652580,9.1,0.0
1459603652590,9.1,3.6200000000000004e-07
1459603652600,9.1,0.0
1459603652610,9.1,0.0
1459603652620,9.1,3.6200000000000004e-07
1459603652630,9.1,7.240000000000001e-07
1459603652640,9.1,1.0859999999999999e-06
1459603652650,9.1,1.0859999999999999e-06
1459603652660,9.1,0.0
1459603652670,9.1,0.0
1459603652680,9.1,0.0
1459603652690,9.1,0.0
1459603652700,9.1,0.0
1459603652710,9.1,7.240000000000001e-07
1459603652720,9.1,0.0
1459603652730,9.1,3.6200000000000004e-07
1459603652740,9.1,3.6200000000000004e-07
1459603652750,9.1,0.0
1459603652760,9.1,7.240000000000001e-07
1459603652770,9.1,3.6200000000000004e-07
1459603652780,9.1,0.0
1459603652790,9.1,3.6200000000000004e-07
1459603652800,9.1,3.6200000000000004e-07
1459603652810,9.1,0.0
1459603652820,9.1,0.0
1459603652830,9.1,1.0859999999999999e-06
1459603652840,9.1,0.0
1459603652850,9.1,3.6200000000000004e-07
1459603652860,9.1,3.6200000000000004e-07
1459603652870,9.1,0.0
1459603652880,9.1,0.0
1459603652890,9.1,3.6200000000000004e-07
1459603652900,9.1,0.0
1459603652910,9.1,7.240000000000001e-07
1459603652920,9.1,0.0
1459603652930,9.1,0.0
1459603652940,9.1,1.0859999999999999e-06
1459603652950,9.1,7.240000000000001e-07
1459603652960,9.1,0.0
1459603652970,9.1,0.0
1459603652980,9.1,1.0859999999999999e-06
1459603652990,9.1,1.4480000000000002e-06
1459603653000,9.1,0.0
1459603653010,9.1,3.6200000000000004e-07
1459603653020,9.1,0.0
1459603653030,9.1,7.240000000000001e-07
1459603653040,9.1,0.0
1459603653050,9.1,0.0
1459603653060,9.1,0.0
1459603653070,9.1,0.0
1459603653080,9.1,1.0859999999999999e-06
1459603653090,9.1,0.0
1459603653100,9.1,0.0
1459603653110,9.1,7.240000000000001e-07
1459603653120,9.1,0.0
1459603653130,9.1,0.0
1459603653140,9.1,0.0
1459603653150,9.1,0.0
1459603653160,9.1,1.4480000000000002e-06
1459603653170,9.1,0.0
1459603653180,9.1,0.0
1459603653190,9.1,3.6200000000000004e-07
1459603653200,9.1,3.6200000000000004e-07
1459603653210,9.1,3.6200000000000004e-07
1459603653220,9.1,3.6200000000000004e-07
1459603653230,9.1,0.0
1459603653240,9.1,0.0
1459603653250,9.1,3.6200000000000004e-07
1459603653260,9.1,7.240000000000001e-07
1459603653270,9.1,3.6200000000000004e-07
1459603653280,9.1,0.0
1459603653290,9.1,3.6200000000000004e-07
1459603653300,9.1,3.6200000000000004e-07
1459603653310,9.1,0.0
1459603653320,9.1,3.6200000000000004e-07
1459603653330,9.1,0.0
1459603653340,9.1,0.0
1459603653350,9.1,3.6200000000000004e-07
1459603653360,9.1,0.0
1459603653370,9.1,0.0
1459603653380,9.1,1.0859999999999999e-06
1459603653390,9.1,7.240000000000001e-07
1459603653400,9.1,0.0
1459603653410,9.1,0.0
1459603653420,9.1,0.0
1459603653430,9.1,3.6200000000000004e-07
1459603653440,9.1,0.0
1459603653450,9.1,3.6200000000000004e-07
1459603653460,9.1,3.6200000000000004e-07
1459603653470,9.1,0.0
1459603653480,9.1,0.0
1459603653490,9.1,1.0859999999999999e-06
1459603653500,9.1,0.0
1459603653510,9.1,0.0
1459603653520,9.1,1.0859999999999999e-06
1459603653530,9.1,0.0
1459603653540,9.1,0.0
1459603653550,9.1,1.4480000000000002e-06
1459603653560,9.1,0.0
1459603653570,9.1,0.0
1459603653580,9.1,0.0
1459603653590,9.1,0.0
1459603653600,9.1,0.0
1459603653610,9.1,1.0859999999999999e-06
1459603653620,9.1,3.6200000000000004e-07
1459603653630,9.1,0.0
1459603653640,9.1,3.6200000000000004e-07
1459603653650,9.1,0.0
1459603653660,9.1,0.0
1459603653670,9.1,1.0859999999999999e-06
1459603653680,9.1,7.240000000000001e-07
1459603653690,9.1,0.0
1459603653700,9.1,0.0
1459603653710,9.1,0.0
1459603653720,9.1,3.6200000000000004e-07
1459603653730,9.1,3.6200000000000004e-07
1459603653740,9.1,0.0
1459603653750,9.1,1.4480000000000002e-06
1459603653760,9.1,0.0
1459603653770,9.1,0.0
1459603653780,9.1,0.0
1459603653790,9.1,7.240000000000001e-07
1459603653800,9.1,7.240000000000001e-07
1459603653810,9.1,0.0
1459603653820,9.1,3.6200000000000004e-07
1459603653830,9.1,0.0
1459603653840,9.1,3.6200000000000004e-07
1459603653850,9.1,7.240000000000001e-07
1459603653860,9.1,0.0
1459603653870,9.1,0.0
1459603653880,9.1,7.240000000000001e-07
1459603653890,9.1,0.0
1459603653900,9.1,7.240000000000001e-07
1459603653910,9.1,0.0
1459603653920,9.1,0.0
1459603653930,9.1,0.0
1459603653940,9.1,1.0859999999999999e-06
1459603653950,9.1,0.0
1459603653960,9.1,1.0859999999999999e-06
1459603653970,9.1,0.0
1459603653980,9.1,0.0
1459603653990,9.1,0.0
1459603654000,9.1,3.6200000000000004e-07
1459603654010,9.1,7.240000000000001e-07
1459603654020,9.1,0.0
1459603654030,9.1,3.6200000000000004e-07
1459603654040,9.1,0.0
1459603654050,9.1,1.0859999999999999e-06
1459603654060,9.1,0.0
1459603654070,9.1,3.6200000000000004e-07
1459603654080,9.1,0.0
1459603654090,9.1,1.0859999999999999e-06
1459603654100,9.1,1.0859999999999999e-06
1459603654110,9.1,0.0
1459603654120,9.1,0.0
1459603654130,9.1,3.6200000000000004e-07
1459603654140,9.1,3.6200000000000004e-07
1459603654150,9.1,1.0859999999999999e-06
1459603654160,9.1,0.0
1459603654170,9.1,0.0
1459603654180,9.1,0.0
1459603654190,9.1,7.240000000000001e-07
1459603654200,9.1,1.0859999999999999e-06
1459603654210,9.1,0.0
1459603654220,9.1,2.1719999999999997e-06
1459603654230,9.1,0.0
1459603654240,9.1,0.0
1459603654250,9.1,0.0
1459603654260,9.1,0.0
1459603654270,9.1,0.0
1459603654280,9.1,0.0
1459603654290,9.1,0.0
1459603654300,9.1,0.0
1459603654310,9.1,3.6200000000000004e-07
1459603654320,9.1,3.6200000000000004e-07
1459603654330,9.1,3.6200000000000004e-07
1459603654340,9.1,1.0859999999999999e-06
1459603654350,9.1,0.0
1459603654360,9.1,0.0
1459603654370,9.1,0.0
1459603654380,9.1,7.240000000000001e-07
1459603654390,9.1,3.6200000000000004e-07
1459603654400,9.1,7.240000000000001e-07
1459603654410,9.1,0.0
1459603654420,9.1,0.0
1459603654430,9.1,0.0
1459603654440,9.1,3.6200000000000004e-07
1459603654450,9.1,7.240000000000001e-07
1459603654460,9.1,0.0
1459603654470,9.1,7.240000000000001e-07
1459603654480,9.1,7.240000000000001e-07
1459603654490,9.1,0.0
1459603654500,9.1,3.6200000000000004e-07
1459603654510,9.1,7.240000000000001e-07
1459603654520,9.1,0.0
1459603654530,9.1,3.6200000000000004e-07
1459603654540,9.1,3.6200000000000004e-07
1459603654550,9.1,7.240000000000001e-07
1459603654560,9.1,0.0
1459603654570,9.1,0.0
1459603654580,9.1,7.240000000000001e-07
1459603654590,9.1,3.6200000000000004e-07
1459603654600,9.1,0.0
1459603654610,9.1,0.0
1459603654620,9.1,0.0
1459603654630,9.1,0.0
1459603654640,9.1,3.6200000000000004e-07
1459603654650,9.1,3.6200000000000004e-07
1459603654660,9.1,3.6200000000000004e-07
1459603654670,9.1,0.0
1459603654680,9.1,0.0
1459603654690,9.1,3.6200000000000004e-07
1459603654700,9.1,0.0
1459603654710,9.1,0.0
1459603654720,9.1,7.240000000000001e-07
1459603654730,9.1,7.240000000000001e-07
1459603654740,9.1,3.6200000000000004e-07
1459603654750,9.1,0.0
1459603654760,9.1,7.240000000000001e-07
1459603654770,9.1,1.0859999999999999e-06
1459603654780,9.1,7.240000000000001e-07
1459603654790,9.1,0.0
1459603654800,9.1,0.0
1459603654810,9.1,0.0
1459603654820,9.1,0.0
