Timestamp,position,BLMTI.04R7.B2I10_TCSG.B4R7.B2
1459604291520,7.39,0.0
1459604291530,7.39,0.0
1459604291540,7.39,0.0
1459604291550,7.39,1.4480000000000002e-06
1459604291560,7.39,3.6200000000000004e-07
1459604291570,7.39,1.81e-06
1459604291580,7.39,0.0
1459604291590,7.39,0.0
1459604291600,7.39,0.0
1459604291610,7.39,0.0
1459604291620,7.39,1.81e-06
1459604291630,7.39,1.4480000000000002e-06
1459604291640,7.39,0.0
1459604291650,7.39,0.0
1459604291660,7.39,0.0
1459604291670,7.39,1.0859999999999999e-06
1459604291680,7.39,7.240000000000001e-07
1459604291690,7.39,3.6200000000000004e-07
1459604291700,7.39,7.240000000000001e-07
1459604291710,7.39,3.6200000000000004e-07
1459604291720,7.39,1.0859999999999999e-06
1459604291730,7.39,3.6200000000000004e-07
1459604291740,7.39,1.0859999999999999e-06
1459604291750,7.39,1.0859999999999999e-06
1459604291760,7.39,0.0
1459604291770,7.39,0.0
1459604291780,7.39,0.0
1459604291790,7.39,0.0
1459604291800,7.39,1.0859999999999999e-06
1459604291810,7.39,3.6200000000000004e-07
1459604291820,7.39,3.6200000000000004e-07
1459604291830,7.39,0.0
1459604291840,7.39,0.0
1459604291850,7.39,2.5340000000000002e-06
1459604291860,7.39,1.81e-06
1459604291870,7.39,0.0
1459604291880,7.39,0.0
1459604291890,7.39,2.1719999999999997e-06
1459604291900,7.39,0.0
1459604291910,7.39,0.0
1459604291920,7.39,0.0
1459604291930,7.39,0.0
1459604291940,7.39,3.6200000000000004e-07
1459604291950,7.39,0.0
1459604291960,7.39,0.0
1459604291970,7.39,7.240000000000001e-07
1459604291980,7.39,1.0859999999999999e-06
1459604291990,7.39,0.0
1459604292000,7.39,0.0
1459604292010,7.39,1.0859999999999999e-06
1459604292020,7.39,0.0
1459604292030,7.39,3.6200000000000004e-07
1459604292040,7.39,1.4480000000000002e-06
1459604292050,7.39,0.0
1459604292060,7.39,3.6200000000000004e-07
1459604292070,7.39,0.0
1459604292080,7.39,0.0
1459604292090,7.39,7.240000000000001e-07
1459604292100,7.39,0.0
1459604292110,7.39,0.0
1459604292120,7.39,0.0
1459604292130,7.39,1.4480000000000002e-06
1459604292140,7.39,0.0
1459604292150,7.39,0.0
1459604292160,7.39,1.81e-06
1459604292170,7.39,0.0
1459604292180,7.39,0.0
1459604292190,7.39,0.0
1459604292200,7.39,0.0
1459604292210,7.39,0.0
1459604292220,7.39,0.0
1459604292230,7.39,0.0
1459604292240,7.39,1.81e-06
1459604292250,7.39,0.0
1459604292260,7.39,0.0
1459604292270,7.39,0.0
1459604292280,7.39,3.6200000000000004e-07
1459604292290,7.39,3.6200000000000004e-07
1459604292300,7.39,1.0859999999999999e-06
1459604292310,7.39,0.0
1459604292320,7.39,7.240000000000001e-07
1459604292330,7.39,7.240000000000001e-07
1459604292340,7.39,0.0
1459604292350,7.39,1.4480000000000002e-06
1459604292360,7.39,0.0
1459604292370,7.39,0.0
1459604292380,7.39,0.0
1459604292390,7.39,7.240000000000001e-07
1459604292400,7.39,3.6200000000000004e-07
1459604292410,7.39,0.0
1459604292420,7.39,3.6200000000000004e-07
1459604292430,7.39,0.0
1459604292440,7.39,2.1719999999999997e-06
1459604292450,7.39,0.0
1459604292460,7.39,0.0
1459604292470,7.39,0.0
1459604292480,7.39,1.4480000000000002e-06
1459604292490,7.39,1.4480000000000002e-06
1459604292500,7.39,0.0
1459604292510,7.39,0.0
1459604292520,7.39,0.0
1459604292530,7.39,0.0
1459604292540,7.39,0.0
1459604292550,7.39,0.0
1459604292560,7.39,0.0
1459604292570,7.39,3.6200000000000004e-07
1459604292580,7.39,7.240000000000001e-07
1459604292590,7.39,7.240000000000001e-07
1459604292600,7.39,7.240000000000001e-07
1459604292610,7.39,0.0
1459604292620,7.39,1.0859999999999999e-06
1459604292630,7.39,3.6200000000000004e-07
1459604292640,7.39,1.4480000000000002e-06
1459604292650,7.39,2.5340000000000002e-06
1459604292660,7.39,0.0
1459604292670,7.39,0.0
1459604292680,7.39,0.0
1459604292690,7.39,0.0
1459604292700,7.39,0.0
1459604292710,7.39,0.0
1459604292720,7.39,0.0
1459604292730,7.39,7.240000000000001e-07
1459604292740,7.39,0.0
1459604292750,7.39,0.0
1459604292760,7.39,1.0859999999999999e-06
1459604292770,7.39,0.0
1459604292780,7.39,3.6200000000000004e-07
1459604292790,7.39,1.0859999999999999e-06
1459604292800,7.39,3.6200000000000004e-07
1459604292810,7.39,0.0
1459604292820,7.39,0.0
1459604292830,7.39,1.4480000000000002e-06
1459604292840,7.39,0.0
1459604292850,7.39,7.240000000000001e-07
1459604292860,7.39,0.0
1459604292870,7.39,3.6200000000000004e-07
1459604292880,7.39,0.0
1459604292890,7.39,1.0859999999999999e-06
1459604292900,7.39,0.0
1459604292910,7.39,3.6200000000000004e-07
1459604292920,7.39,0.0
1459604292930,7.39,0.0
1459604292940,7.39,1.4480000000000002e-06
1459604292950,7.39,0.0
1459604292960,7.39,1.0859999999999999e-06
1459604292970,7.39,1.4480000000000002e-06
1459604292980,7.39,3.6200000000000004e-07
1459604292990,7.39,0.0
1459604293000,7.39,1.4480000000000002e-06
1459604293010,7.39,7.240000000000001e-07
1459604293020,7.39,0.0
1459604293030,7.39,1.0859999999999999e-06
1459604293040,7.39,0.0
1459604293050,7.39,0.0
1459604293060,7.39,0.0
1459604293070,7.39,1.81e-06
