Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601343740,9.84,3.6200000000000004e-07
1459601343750,9.84,0.0
1459601343760,9.84,0.0
1459601343770,9.84,3.6200000000000004e-07
1459601343780,9.84,5.0680000000000004e-06
1459601343790,9.84,0.0
1459601343800,9.84,0.0
1459601343810,9.84,0.0
1459601343820,9.84,0.0
1459601343830,9.84,0.0
1459601343840,9.84,0.0
1459601343850,9.84,0.0
1459601343860,9.84,0.0
1459601343870,9.84,0.0
1459601343880,9.84,0.0
1459601343890,9.84,0.0
1459601343900,9.84,0.0
1459601343910,9.84,0.0
1459601343920,9.84,0.0
1459601343930,9.84,3.6200000000000004e-07
1459601343940,9.84,2.1719999999999997e-06
1459601343950,9.84,3.6200000000000004e-07
1459601343960,9.84,0.0
1459601343970,9.84,0.0
1459601343980,9.84,0.0
1459601343990,9.84,1.4480000000000002e-06
1459601344000,9.84,3.6200000000000004e-07
1459601344010,9.84,0.0
1459601344020,9.84,0.0
1459601344030,9.84,1.4480000000000002e-06
1459601344040,9.84,3.6200000000000004e-07
1459601344050,9.84,0.0
1459601344060,9.84,3.6200000000000004e-07
1459601344070,9.84,0.0
1459601344080,9.84,0.0
1459601344090,9.84,0.0
1459601344100,9.84,0.0
1459601344110,9.84,0.0
1459601344120,9.84,0.0
1459601344130,9.84,0.0
1459601344140,9.84,0.0
1459601344150,9.84,7.240000000000001e-07
1459601344160,9.84,0.0
1459601344170,9.84,0.0
1459601344180,9.84,0.0
1459601344190,9.84,0.0
1459601344200,9.84,0.0
1459601344210,9.84,0.0
1459601344220,9.84,0.0
1459601344230,9.84,1.0859999999999999e-06
1459601344240,9.84,1.0859999999999999e-06
1459601344250,9.84,3.6200000000000004e-07
1459601344260,9.84,0.0
1459601344270,9.84,3.6200000000000004e-07
1459601344280,9.84,0.0
1459601344290,9.84,0.0
1459601344300,9.84,0.0
1459601344310,9.84,0.0
1459601344320,9.84,0.0
1459601344330,9.84,0.0
1459601344340,9.84,1.0859999999999999e-06
1459601344350,9.84,7.240000000000001e-07
1459601344360,9.84,3.6200000000000004e-07
1459601344370,9.84,1.0859999999999999e-06
1459601344380,9.84,0.0
1459601344390,9.84,0.0
1459601344400,9.84,0.0
1459601344410,9.84,3.6200000000000004e-07
1459601344420,9.84,3.6200000000000004e-07
1459601344430,9.84,3.6200000000000004e-07
1459601344440,9.84,2.8960000000000003e-06
1459601344450,9.84,7.240000000000001e-07
1459601344460,9.84,0.0
1459601344470,9.84,0.0
1459601344480,9.84,7.240000000000001e-07
1459601344490,9.84,3.6200000000000004e-07
1459601344500,9.84,0.0
1459601344510,9.84,0.0
1459601344520,9.84,0.0
1459601344530,9.84,0.0
