Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1459605515110,-8.665,3.6200000000000004e-07
1459605515120,-8.665,1.0859999999999999e-06
1459605515130,-8.665,3.6200000000000004e-07
1459605515140,-8.665,2.1719999999999997e-06
1459605515150,-8.665,1.81e-06
1459605515160,-8.665,2.1719999999999997e-06
1459605515170,-8.665,0.0
1459605515180,-8.665,0.0
1459605515190,-8.665,0.0
1459605515200,-8.665,7.240000000000001e-07
1459605515210,-8.665,2.8960000000000003e-06
1459605515220,-8.665,0.0
1459605515230,-8.665,0.0
1459605515240,-8.665,0.0
1459605515250,-8.665,7.240000000000001e-07
1459605515260,-8.665,1.0859999999999999e-06
1459605515270,-8.665,3.6200000000000004e-07
1459605515280,-8.665,3.6200000000000004e-07
1459605515290,-8.665,7.240000000000001e-07
1459605515300,-8.665,7.240000000000001e-07
1459605515310,-8.665,0.0
1459605515320,-8.665,0.0
1459605515330,-8.665,0.0
1459605515340,-8.665,0.0
1459605515350,-8.665,0.0
1459605515360,-8.665,0.0
1459605515370,-8.665,0.0
1459605515380,-8.665,0.0
1459605515390,-8.665,0.0
1459605515400,-8.665,0.0
1459605515410,-8.665,2.5340000000000002e-06
1459605515420,-8.665,2.1719999999999997e-06
1459605515430,-8.665,0.0
1459605515440,-8.665,0.0
1459605515450,-8.665,0.0
1459605515460,-8.665,1.0859999999999999e-06
1459605515470,-8.665,1.0859999999999999e-06
1459605515480,-8.665,0.0
1459605515490,-8.665,0.0
1459605515500,-8.665,0.0
1459605515510,-8.665,7.240000000000001e-07
1459605515520,-8.665,7.240000000000001e-07
1459605515530,-8.665,1.4480000000000002e-06
1459605515540,-8.665,0.0
1459605515550,-8.665,0.0
1459605515560,-8.665,0.0
1459605515570,-8.665,0.0
1459605515580,-8.665,7.240000000000001e-07
1459605515590,-8.665,7.240000000000001e-07
1459605515600,-8.665,2.8960000000000003e-06
1459605515610,-8.665,2.8960000000000003e-06
1459605515620,-8.665,1.81e-06
1459605515630,-8.665,0.0
1459605515640,-8.665,0.0
1459605515650,-8.665,0.0
1459605515660,-8.665,0.0
1459605515670,-8.665,0.0
1459605515680,-8.665,3.6200000000000004e-07
1459605515690,-8.665,7.240000000000001e-07
1459605515700,-8.665,1.0859999999999999e-06
1459605515710,-8.665,7.240000000000001e-07
1459605515720,-8.665,0.0
1459605515730,-8.665,0.0
1459605515740,-8.665,0.0
1459605515750,-8.665,1.0859999999999999e-06
1459605515760,-8.665,1.81e-06
1459605515770,-8.665,3.6200000000000004e-07
1459605515780,-8.665,1.4480000000000002e-06
1459605515790,-8.665,3.6200000000000004e-07
1459605515800,-8.665,0.0
1459605515810,-8.665,0.0
1459605515820,-8.665,0.0
1459605515830,-8.665,0.0
1459605515840,-8.665,0.0
1459605515850,-8.665,0.0
1459605515860,-8.665,0.0
1459605515870,-8.665,0.0
1459605515880,-8.665,0.0
1459605515890,-8.665,0.0
1459605515900,-8.665,0.0
1459605515910,-8.665,0.0
1459605515920,-8.665,0.0
1459605515930,-8.665,6.154e-06
1459605515940,-8.665,0.0
1459605515950,-8.665,0.0
1459605515960,-8.665,3.6200000000000004e-07
1459605515970,-8.665,0.0
1459605515980,-8.665,0.0
1459605515990,-8.665,0.0
1459605516000,-8.665,0.0
1459605516010,-8.665,7.240000000000001e-07
1459605516020,-8.665,1.81e-06
1459605516030,-8.665,0.0
1459605516040,-8.665,1.0859999999999999e-06
1459605516050,-8.665,3.6200000000000004e-07
1459605516060,-8.665,3.6200000000000004e-07
1459605516070,-8.665,7.240000000000001e-07
1459605516080,-8.665,1.0859999999999999e-06
1459605516090,-8.665,0.0
1459605516100,-8.665,0.0
1459605516110,-8.665,0.0
1459605516120,-8.665,0.0
1459605516130,-8.665,0.0
1459605516140,-8.665,0.0
1459605516150,-8.665,0.0
1459605516160,-8.665,0.0
1459605516170,-8.665,0.0
1459605516180,-8.665,0.0
1459605516190,-8.665,1.0859999999999999e-06
1459605516200,-8.665,3.6200000000000004e-07
1459605516210,-8.665,7.240000000000001e-07
1459605516220,-8.665,1.4480000000000002e-06
1459605516230,-8.665,0.0
1459605516240,-8.665,7.240000000000001e-07
1459605516250,-8.665,0.0
1459605516260,-8.665,0.0
1459605516270,-8.665,7.240000000000001e-07
1459605516280,-8.665,0.0
1459605516290,-8.665,0.0
1459605516300,-8.665,3.6200000000000004e-07
1459605516310,-8.665,0.0
1459605516320,-8.665,7.240000000000001e-07
1459605516330,-8.665,7.240000000000001e-07
1459605516340,-8.665,1.0859999999999999e-06
1459605516350,-8.665,2.8960000000000003e-06
1459605516360,-8.665,7.240000000000001e-07
1459605516370,-8.665,1.4480000000000002e-06
1459605516380,-8.665,3.6200000000000004e-07
1459605516390,-8.665,3.6200000000000004e-07
1459605516400,-8.665,1.0859999999999999e-06
1459605516410,-8.665,7.240000000000001e-07
1459605516420,-8.665,7.240000000000001e-07
1459605516430,-8.665,0.0
1459605516440,-8.665,0.0
1459605516450,-8.665,0.0
1459605516460,-8.665,0.0
1459605516470,-8.665,0.0
1459605516480,-8.665,0.0
1459605516490,-8.665,0.0
1459605516500,-8.665,0.0
1459605516510,-8.665,0.0
1459605516520,-8.665,0.0
1459605516530,-8.665,0.0
1459605516540,-8.665,0.0
1459605516550,-8.665,0.0
1459605516560,-8.665,0.0
1459605516570,-8.665,0.0
1459605516580,-8.665,1.0859999999999999e-06
1459605516590,-8.665,3.6200000000000004e-07
1459605516600,-8.665,3.62e-06
1459605516610,-8.665,0.0
1459605516620,-8.665,0.0
1459605516630,-8.665,3.6200000000000004e-07
1459605516640,-8.665,0.0
1459605516650,-8.665,7.240000000000001e-07
1459605516660,-8.665,3.258e-06
1459605516670,-8.665,1.0859999999999999e-06
1459605516680,-8.665,7.240000000000001e-07
1459605516690,-8.665,0.0
1459605516700,-8.665,0.0
1459605516710,-8.665,3.6200000000000004e-07
1459605516720,-8.665,0.0
1459605516730,-8.665,0.0
1459605516740,-8.665,0.0
1459605516750,-8.665,1.0859999999999999e-06
1459605516760,-8.665,5.43e-06
1459605516770,-8.665,0.0
1459605516780,-8.665,0.0
1459605516790,-8.665,0.0
1459605516800,-8.665,0.0
1459605516810,-8.665,0.0
1459605516820,-8.665,0.0
1459605516830,-8.665,0.0
1459605516840,-8.665,0.0
1459605516850,-8.665,0.0
1459605516860,-8.665,0.0
1459605516870,-8.665,0.0
1459605516880,-8.665,0.0
1459605516890,-8.665,0.0
1459605516900,-8.665,0.0
1459605516910,-8.665,0.0
1459605516920,-8.665,0.0
1459605516930,-8.665,0.0
1459605516940,-8.665,3.6200000000000004e-07
1459605516950,-8.665,7.240000000000001e-07
1459605516960,-8.665,2.5340000000000002e-06
1459605516970,-8.665,0.0
1459605516980,-8.665,0.0
1459605516990,-8.665,0.0
1459605517000,-8.665,0.0
1459605517010,-8.665,0.0
1459605517020,-8.665,0.0
1459605517030,-8.665,2.5340000000000002e-06
1459605517040,-8.665,1.4480000000000002e-06
1459605517050,-8.665,7.240000000000001e-07
1459605517060,-8.665,3.6200000000000004e-07
1459605517070,-8.665,0.0
1459605517080,-8.665,0.0
1459605517090,-8.665,1.81e-06
1459605517100,-8.665,7.240000000000001e-07
1459605517110,-8.665,1.0859999999999999e-06
1459605517120,-8.665,0.0
1459605517130,-8.665,0.0
1459605517140,-8.665,1.0859999999999999e-06
1459605517150,-8.665,0.0
1459605517160,-8.665,0.0
1459605517170,-8.665,0.0
1459605517180,-8.665,0.0
1459605517190,-8.665,0.0
1459605517200,-8.665,0.0
1459605517210,-8.665,0.0
1459605517220,-8.665,0.0
1459605517230,-8.665,0.0
1459605517240,-8.665,0.0
1459605517250,-8.665,3.6200000000000004e-07
1459605517260,-8.665,3.6200000000000004e-07
1459605517270,-8.665,7.240000000000001e-07
1459605517280,-8.665,0.0
1459605517290,-8.665,2.5340000000000002e-06
1459605517300,-8.665,1.4480000000000002e-06
1459605517310,-8.665,7.240000000000001e-07
1459605517320,-8.665,3.6200000000000004e-07
1459605517330,-8.665,3.6200000000000004e-07
1459605517340,-8.665,3.258e-06
1459605517350,-8.665,0.0
1459605517360,-8.665,3.6200000000000004e-07
1459605517370,-8.665,0.0
1459605517380,-8.665,0.0
1459605517390,-8.665,0.0
1459605517400,-8.665,0.0
1459605517410,-8.665,0.0
1459605517420,-8.665,0.0
1459605517430,-8.665,0.0
1459605517440,-8.665,0.0
1459605517450,-8.665,0.0
1459605517460,-8.665,0.0
1459605517470,-8.665,0.0
1459605517480,-8.665,0.0
1459605517490,-8.665,2.5340000000000002e-06
1459605517500,-8.665,3.6200000000000004e-07
1459605517510,-8.665,1.0859999999999999e-06
1459605517520,-8.665,0.0
1459605517530,-8.665,2.5340000000000002e-06
1459605517540,-8.665,3.6200000000000004e-07
1459605517550,-8.665,0.0
1459605517560,-8.665,0.0
1459605517570,-8.665,0.0
1459605517580,-8.665,0.0
1459605517590,-8.665,0.0
1459605517600,-8.665,1.0859999999999999e-06
1459605517610,-8.665,3.6200000000000004e-07
1459605517620,-8.665,1.4480000000000002e-06
1459605517630,-8.665,0.0
1459605517640,-8.665,0.0
1459605517650,-8.665,0.0
1459605517660,-8.665,0.0
1459605517670,-8.665,1.81e-06
1459605517680,-8.665,1.0859999999999999e-06
1459605517690,-8.665,1.0859999999999999e-06
1459605517700,-8.665,1.0859999999999999e-06
1459605517710,-8.665,1.0859999999999999e-06
1459605517720,-8.665,0.0
1459605517730,-8.665,0.0
1459605517740,-8.665,0.0
1459605517750,-8.665,0.0
1459605517760,-8.665,0.0
1459605517770,-8.665,0.0
1459605517780,-8.665,0.0
1459605517790,-8.665,0.0
1459605517800,-8.665,7.240000000000001e-07
1459605517810,-8.665,3.6200000000000004e-07
1459605517820,-8.665,0.0
1459605517830,-8.665,0.0
1459605517840,-8.665,3.6200000000000004e-07
1459605517850,-8.665,2.1719999999999997e-06
1459605517860,-8.665,3.6200000000000004e-07
1459605517870,-8.665,0.0
1459605517880,-8.665,0.0
1459605517890,-8.665,0.0
1459605517900,-8.665,0.0
1459605517910,-8.665,7.240000000000001e-07
1459605517920,-8.665,1.81e-06
1459605517930,-8.665,0.0
1459605517940,-8.665,1.81e-06
1459605517950,-8.665,0.0
1459605517960,-8.665,1.0859999999999999e-06
1459605517970,-8.665,3.6200000000000004e-07
1459605517980,-8.665,1.0859999999999999e-06
1459605517990,-8.665,7.240000000000001e-07
1459605518000,-8.665,7.240000000000001e-07
1459605518010,-8.665,0.0
1459605518020,-8.665,0.0
1459605518030,-8.665,0.0
1459605518040,-8.665,3.6200000000000004e-07
1459605518050,-8.665,1.4480000000000002e-06
1459605518060,-8.665,3.6200000000000004e-07
1459605518070,-8.665,0.0
1459605518080,-8.665,0.0
1459605518090,-8.665,0.0
1459605518100,-8.665,0.0
1459605518110,-8.665,0.0
1459605518120,-8.665,0.0
1459605518130,-8.665,0.0
1459605518140,-8.665,0.0
1459605518150,-8.665,1.4480000000000002e-06
1459605518160,-8.665,0.0
1459605518170,-8.665,2.5340000000000002e-06
1459605518180,-8.665,0.0
1459605518190,-8.665,1.0859999999999999e-06
1459605518200,-8.665,3.6200000000000004e-07
1459605518210,-8.665,1.0859999999999999e-06
1459605518220,-8.665,0.0
1459605518230,-8.665,7.240000000000001e-07
1459605518240,-8.665,1.0859999999999999e-06
1459605518250,-8.665,7.240000000000001e-07
1459605518260,-8.665,1.81e-06
1459605518270,-8.665,1.0859999999999999e-06
1459605518280,-8.665,1.0859999999999999e-06
1459605518290,-8.665,0.0
1459605518300,-8.665,7.240000000000001e-07
1459605518310,-8.665,7.240000000000001e-07
1459605518320,-8.665,7.240000000000001e-07
1459605518330,-8.665,0.0
1459605518340,-8.665,0.0
1459605518350,-8.665,0.0
1459605518360,-8.665,7.240000000000001e-07
1459605518370,-8.665,1.0859999999999999e-06
1459605518380,-8.665,0.0
1459605518390,-8.665,0.0
1459605518400,-8.665,0.0
1459605518410,-8.665,3.6200000000000004e-07
1459605518420,-8.665,2.1719999999999997e-06
1459605518430,-8.665,1.4480000000000002e-06
1459605518440,-8.665,1.0859999999999999e-06
1459605518450,-8.665,7.240000000000001e-07
1459605518460,-8.665,0.0
1459605518470,-8.665,0.0
1459605518480,-8.665,0.0
1459605518490,-8.665,7.240000000000001e-07
1459605518500,-8.665,1.0859999999999999e-06
1459605518510,-8.665,3.6200000000000004e-07
1459605518520,-8.665,0.0
1459605518530,-8.665,0.0
1459605518540,-8.665,0.0
1459605518550,-8.665,3.6200000000000004e-07
1459605518560,-8.665,0.0
1459605518570,-8.665,3.6200000000000004e-07
1459605518580,-8.665,7.240000000000001e-07
1459605518590,-8.665,0.0
1459605518600,-8.665,0.0
1459605518610,-8.665,0.0
1459605518620,-8.665,0.0
1459605518630,-8.665,0.0
1459605518640,-8.665,0.0
1459605518650,-8.665,3.982e-06
1459605518660,-8.665,0.0
1459605518670,-8.665,0.0
1459605518680,-8.665,0.0
1459605518690,-8.665,0.0
1459605518700,-8.665,0.0
1459605518710,-8.665,0.0
1459605518720,-8.665,0.0
1459605518730,-8.665,0.0
1459605518740,-8.665,3.258e-06
1459605518750,-8.665,1.81e-06
1459605518760,-8.665,3.6200000000000004e-07
1459605518770,-8.665,1.81e-06
