Timestamp,position,BLMTI.06R3.B1I10_TCLA.6R3.B1
1459601430050,-7.15,0.0
1459601430060,-7.15,3.6200000000000004e-07
1459601430070,-7.15,0.0
1459601430080,-7.15,1.0859999999999999e-06
1459601430090,-7.15,0.0
1459601430100,-7.15,7.240000000000001e-07
1459601430110,-7.15,3.6200000000000004e-07
1459601430120,-7.15,3.6200000000000004e-07
1459601430130,-7.15,3.6200000000000004e-07
1459601430140,-7.15,7.240000000000001e-07
1459601430150,-7.15,3.6200000000000004e-07
1459601430160,-7.15,7.240000000000001e-07
1459601430170,-7.15,3.6200000000000004e-07
1459601430180,-7.15,1.0859999999999999e-06
1459601430190,-7.15,0.0
1459601430200,-7.15,7.240000000000001e-07
1459601430210,-7.15,0.0
1459601430220,-7.15,1.4480000000000002e-06
1459601430230,-7.15,0.0
1459601430240,-7.15,0.0
1459601430250,-7.15,0.0
1459601430260,-7.15,1.4480000000000002e-06
1459601430270,-7.15,0.0
1459601430280,-7.15,0.0
1459601430290,-7.15,0.0
1459601430300,-7.15,1.0859999999999999e-06
1459601430310,-7.15,0.0
1459601430320,-7.15,0.0
1459601430330,-7.15,0.0
1459601430340,-7.15,7.240000000000001e-07
1459601430350,-7.15,3.6200000000000004e-07
1459601430360,-7.15,0.0
1459601430370,-7.15,3.6200000000000004e-07
1459601430380,-7.15,3.6200000000000004e-07
1459601430390,-7.15,7.240000000000001e-07
1459601430400,-7.15,0.0
1459601430410,-7.15,3.6200000000000004e-07
1459601430420,-7.15,7.240000000000001e-07
1459601430430,-7.15,0.0
1459601430440,-7.15,7.240000000000001e-07
1459601430450,-7.15,3.6200000000000004e-07
1459601430460,-7.15,3.6200000000000004e-07
1459601430470,-7.15,0.0
1459601430480,-7.15,1.0859999999999999e-06
1459601430490,-7.15,0.0
1459601430500,-7.15,3.6200000000000004e-07
1459601430510,-7.15,0.0
1459601430520,-7.15,7.240000000000001e-07
1459601430530,-7.15,0.0
1459601430540,-7.15,1.0859999999999999e-06
1459601430550,-7.15,0.0
1459601430560,-7.15,3.6200000000000004e-07
1459601430570,-7.15,0.0
1459601430580,-7.15,3.6200000000000004e-07
1459601430590,-7.15,0.0
1459601430600,-7.15,0.0
1459601430610,-7.15,1.0859999999999999e-06
1459601430620,-7.15,0.0
1459601430630,-7.15,7.240000000000001e-07
1459601430640,-7.15,0.0
1459601430650,-7.15,3.6200000000000004e-07
1459601430660,-7.15,3.6200000000000004e-07
1459601430670,-7.15,3.6200000000000004e-07
1459601430680,-7.15,7.240000000000001e-07
1459601430690,-7.15,7.240000000000001e-07
1459601430700,-7.15,1.0859999999999999e-06
1459601430710,-7.15,0.0
1459601430720,-7.15,1.4480000000000002e-06
1459601430730,-7.15,0.0
1459601430740,-7.15,0.0
1459601430750,-7.15,0.0
1459601430760,-7.15,3.6200000000000004e-07
1459601430770,-7.15,0.0
1459601430780,-6.93,7.240000000000001e-07
1459601430790,-6.93,0.0
1459601430800,-6.93,1.4480000000000002e-06
1459601430810,-6.93,0.0
1459601430820,-6.93,0.0
1459601430830,-6.93,0.0
1459601430840,-6.93,3.6200000000000004e-07
1459601430850,-6.93,3.6200000000000004e-07
1459601430860,-6.93,0.0
1459601430870,-6.93,7.240000000000001e-07
1459601430880,-6.93,0.0
1459601430890,-6.93,3.6200000000000004e-07
1459601430900,-6.93,0.0
1459601430910,-6.93,1.4480000000000002e-06
1459601430920,-6.93,0.0
1459601430930,-6.93,3.6200000000000004e-07
1459601430940,-6.93,7.240000000000001e-07
1459601430950,-6.93,0.0
1459601430960,-6.93,1.0859999999999999e-06
1459601430970,-6.93,0.0
1459601430980,-6.93,7.240000000000001e-07
1459601430990,-6.93,0.0
1459601431000,-6.93,3.6200000000000004e-07
1459601431010,-6.93,0.0
1459601431020,-6.93,1.4480000000000002e-06
1459601431030,-6.93,0.0
1459601431040,-6.93,3.6200000000000004e-07
