Timestamp,position,BLMTI.04L8.B1E10_TCTPV.4L8.B1
1459606842760,7.755,3.6200000000000004e-07
1459606842770,7.755,1.0859999999999999e-06
1459606842780,7.755,7.240000000000001e-07
1459606842790,7.755,1.81e-06
1459606842800,7.755,0.0
1459606842810,7.755,1.0859999999999999e-06
1459606842820,7.755,0.0
1459606842830,7.755,1.0859999999999999e-06
1459606842840,7.755,0.0
1459606842850,7.755,7.240000000000001e-07
1459606842860,7.755,3.6200000000000004e-07
1459606842870,7.755,1.4480000000000002e-06
1459606842880,7.755,0.0
1459606842890,7.755,0.0
1459606842900,7.755,7.240000000000001e-07
1459606842910,7.755,1.0859999999999999e-06
1459606842920,7.755,0.0
1459606842930,7.755,0.0
1459606842940,7.755,7.240000000000001e-07
1459606842950,7.755,3.6200000000000004e-07
1459606842960,7.755,7.240000000000001e-07
1459606842970,7.755,7.240000000000001e-07
1459606842980,7.755,3.6200000000000004e-07
1459606842990,7.755,7.240000000000001e-07
1459606843000,7.755,0.0
1459606843010,7.755,3.6200000000000004e-07
1459606843020,7.755,7.240000000000001e-07
1459606843030,7.755,1.4480000000000002e-06
1459606843040,7.755,0.0
1459606843050,7.755,7.240000000000001e-07
1459606843060,7.755,0.0
1459606843070,7.755,7.240000000000001e-07
1459606843080,7.755,3.6200000000000004e-07
1459606843090,7.755,1.0859999999999999e-06
1459606843100,7.755,0.0
1459606843110,7.755,7.240000000000001e-07
1459606843120,7.755,0.0
1459606843130,7.755,1.0859999999999999e-06
1459606843140,7.755,0.0
1459606843150,7.755,0.0
1459606843160,7.755,0.0
1459606843170,7.755,7.240000000000001e-07
1459606843180,7.755,3.6200000000000004e-07
1459606843190,7.755,1.0859999999999999e-06
1459606843200,7.755,3.6200000000000004e-07
1459606843210,7.755,3.6200000000000004e-07
1459606843220,7.755,0.0
1459606843230,7.755,1.4480000000000002e-06
1459606843240,7.755,0.0
1459606843250,7.755,3.6200000000000004e-07
1459606843260,7.755,0.0
1459606843270,7.755,1.4480000000000002e-06
1459606843280,7.755,3.6200000000000004e-07
1459606843290,7.755,7.240000000000001e-07
1459606843300,7.755,0.0
1459606843310,7.755,0.0
1459606843320,7.755,0.0
1459606843330,7.755,7.240000000000001e-07
1459606843340,7.755,1.0859999999999999e-06
1459606843350,7.755,0.0
1459606843360,7.755,0.0
1459606843370,7.755,7.240000000000001e-07
1459606843380,7.755,0.0
1459606843390,7.755,7.240000000000001e-07
1459606843400,7.755,0.0
1459606843410,7.755,1.4480000000000002e-06
1459606843420,7.755,0.0
1459606843430,7.755,1.4480000000000002e-06
1459606843440,7.755,0.0
1459606843450,7.755,3.6200000000000004e-07
1459606843460,7.755,0.0
1459606843470,7.755,2.1719999999999997e-06
1459606843480,7.755,0.0
1459606843490,7.755,0.0
1459606843500,7.755,3.6200000000000004e-07
1459606843510,7.755,7.240000000000001e-07
1459606843520,7.755,7.240000000000001e-07
1459606843530,7.755,0.0
1459606843540,7.755,3.6200000000000004e-07
1459606843550,7.755,1.0859999999999999e-06
1459606843560,7.755,0.0
1459606843570,7.755,3.6200000000000004e-07
1459606843580,7.755,0.0
1459606843590,7.755,7.240000000000001e-07
1459606843600,7.755,0.0
1459606843610,7.755,1.0859999999999999e-06
1459606843620,7.755,0.0
1459606843630,7.755,3.6200000000000004e-07
1459606843640,7.755,0.0
1459606843650,7.755,7.240000000000001e-07
1459606843660,7.755,1.4480000000000002e-06
1459606843670,7.755,1.4480000000000002e-06
1459606843680,7.755,3.6200000000000004e-07
1459606843690,7.755,3.6200000000000004e-07
1459606843700,7.755,3.6200000000000004e-07
1459606843710,7.755,1.4480000000000002e-06
1459606843720,7.755,3.6200000000000004e-07
1459606843730,7.755,7.240000000000001e-07
1459606843740,7.755,7.240000000000001e-07
1459606843750,7.755,1.0859999999999999e-06
1459606843760,7.755,0.0
1459606843770,7.755,7.240000000000001e-07
1459606843780,7.755,0.0
1459606843790,7.755,7.240000000000001e-07
1459606843800,7.755,0.0
1459606843810,7.755,7.240000000000001e-07
1459606843820,7.755,7.240000000000001e-07
1459606843830,7.755,1.81e-06
1459606843840,7.755,0.0
1459606843850,7.755,7.240000000000001e-07
1459606843860,7.755,0.0
1459606843870,7.755,3.6200000000000004e-07
1459606843880,7.755,0.0
1459606843890,7.755,3.6200000000000004e-07
1459606843900,7.755,3.6200000000000004e-07
1459606843910,7.755,7.240000000000001e-07
1459606843920,7.755,0.0
1459606843930,7.755,3.6200000000000004e-07
1459606843940,7.755,0.0
1459606843950,7.755,1.0859999999999999e-06
1459606843960,7.755,3.6200000000000004e-07
1459606843970,7.755,1.0859999999999999e-06
1459606843980,7.755,3.6200000000000004e-07
1459606843990,7.755,3.6200000000000004e-07
1459606844000,7.755,3.6200000000000004e-07
1459606844010,7.755,1.0859999999999999e-06
1459606844020,7.755,0.0
1459606844030,7.755,1.4480000000000002e-06
1459606844040,7.755,0.0
1459606844050,7.755,3.6200000000000004e-07
1459606844060,7.755,3.6200000000000004e-07
1459606844070,7.755,1.4480000000000002e-06
1459606844080,7.755,0.0
1459606844090,7.755,7.240000000000001e-07
1459606844100,7.755,7.240000000000001e-07
1459606844110,7.755,7.240000000000001e-07
1459606844120,7.755,7.240000000000001e-07
1459606844130,7.755,1.0859999999999999e-06
1459606844140,7.755,1.4480000000000002e-06
1459606844150,7.755,1.0859999999999999e-06
1459606844160,7.755,0.0
1459606844170,7.755,7.240000000000001e-07
1459606844180,7.755,1.4480000000000002e-06
1459606844190,7.755,1.0859999999999999e-06
1459606844200,7.755,3.6200000000000004e-07
1459606844210,7.755,0.0
1459606844220,7.755,1.0859999999999999e-06
1459606844230,7.755,3.6200000000000004e-07
1459606844240,7.755,3.6200000000000004e-07
1459606844250,7.755,3.6200000000000004e-07
1459606844260,7.755,7.240000000000001e-07
1459606844270,7.755,1.0859999999999999e-06
1459606844280,7.755,0.0
1459606844290,7.755,3.6200000000000004e-07
1459606844300,7.755,1.0859999999999999e-06
1459606844310,7.755,1.0859999999999999e-06
1459606844320,7.755,7.240000000000001e-07
1459606844330,7.755,7.240000000000001e-07
1459606844340,7.755,1.0859999999999999e-06
1459606844350,7.755,3.6200000000000004e-07
1459606844360,7.755,0.0
1459606844370,7.755,0.0
1459606844380,7.755,0.0
1459606844390,7.755,1.4480000000000002e-06
1459606844400,7.755,3.6200000000000004e-07
1459606844410,7.755,7.240000000000001e-07
1459606844420,7.755,0.0
1459606844430,7.755,3.6200000000000004e-07
1459606844440,7.755,0.0
1459606844450,7.755,7.240000000000001e-07
1459606844460,7.755,0.0
1459606844470,7.755,7.240000000000001e-07
1459606844480,7.755,7.240000000000001e-07
1459606844490,7.755,3.6200000000000004e-07
1459606844500,7.755,0.0
1459606844510,7.755,3.6200000000000004e-07
1459606844520,7.755,0.0
1459606844530,7.755,1.81e-06
1459606844540,7.755,0.0
1459606844550,7.755,3.6200000000000004e-07
1459606844560,7.755,0.0
1459606844570,7.755,1.0859999999999999e-06
1459606844580,7.755,0.0
1459606844590,7.755,7.240000000000001e-07
1459606844600,7.755,0.0
1459606844610,7.755,0.0
1459606844620,7.755,7.240000000000001e-07
1459606844630,7.755,3.6200000000000004e-07
1459606844640,7.755,3.6200000000000004e-07
1459606844650,7.755,7.240000000000001e-07
1459606844660,7.755,0.0
1459606844670,7.755,3.6200000000000004e-07
1459606844680,7.755,3.6200000000000004e-07
1459606844690,7.755,7.240000000000001e-07
1459606844700,7.755,0.0
1459606844710,7.755,7.240000000000001e-07
1459606844720,7.755,7.240000000000001e-07
1459606844730,7.755,1.0859999999999999e-06
1459606844740,7.755,0.0
1459606844750,7.755,3.6200000000000004e-07
1459606844760,7.755,0.0
1459606844770,7.755,1.0859999999999999e-06
1459606844780,7.755,7.240000000000001e-07
1459606844790,7.755,1.0859999999999999e-06
1459606844800,7.755,0.0
1459606844810,7.755,0.0
1459606844820,7.755,7.240000000000001e-07
1459606844830,7.755,7.240000000000001e-07
1459606844840,7.755,7.240000000000001e-07
1459606844850,7.755,7.240000000000001e-07
1459606844860,7.755,0.0
1459606844870,7.755,1.0859999999999999e-06
