Timestamp,position,BLMTI.04L7.B2I10_TCSG.A4L7.B2
1459607273510,8.05,0.0
1459607273520,8.05,0.0
1459607273530,8.05,1.0859999999999999e-06
1459607273540,8.05,0.0
1459607273550,8.05,1.0859999999999999e-06
1459607273560,8.05,0.0
1459607273570,8.05,7.240000000000001e-07
1459607273580,8.05,3.6200000000000004e-07
1459607273590,8.05,1.0859999999999999e-06
1459607273600,8.05,0.0
1459607273610,8.05,3.6200000000000004e-07
1459607273620,8.05,0.0
1459607273630,8.05,1.81e-06
1459607273640,8.05,0.0
1459607273650,8.05,3.6200000000000004e-07
1459607273660,8.05,7.240000000000001e-07
1459607273670,8.05,1.0859999999999999e-06
1459607273680,8.05,0.0
1459607273690,8.05,0.0
1459607273700,8.05,3.6200000000000004e-07
1459607273710,8.05,3.6200000000000004e-07
1459607273720,8.05,3.6200000000000004e-07
1459607273730,8.05,3.6200000000000004e-07
1459607273740,8.05,3.6200000000000004e-07
1459607273750,8.05,1.0859999999999999e-06
1459607273760,8.05,0.0
1459607273770,8.05,0.0
1459607273780,8.05,0.0
1459607273790,8.05,7.240000000000001e-07
1459607273800,8.05,7.240000000000001e-07
1459607273810,8.05,0.0
1459607273820,8.05,0.0
1459607273830,8.05,1.0859999999999999e-06
1459607273840,8.05,0.0
1459607273850,8.05,0.0
1459607273860,8.05,0.0
1459607273870,8.05,7.240000000000001e-07
1459607273880,8.05,0.0
1459607273890,8.05,1.0859999999999999e-06
1459607273900,8.05,0.0
1459607273910,8.05,3.6200000000000004e-07
1459607273920,8.05,3.6200000000000004e-07
1459607273930,8.05,3.6200000000000004e-07
1459607273940,8.05,7.240000000000001e-07
1459607273950,8.05,1.0859999999999999e-06
1459607273960,8.05,0.0
1459607273970,8.05,7.240000000000001e-07
1459607273980,8.05,0.0
1459607273990,8.05,7.240000000000001e-07
1459607274000,8.05,3.6200000000000004e-07
1459607274010,8.05,0.0
1459607274020,8.05,3.6200000000000004e-07
1459607274030,8.05,7.240000000000001e-07
1459607274040,8.05,3.6200000000000004e-07
1459607274050,8.05,3.6200000000000004e-07
1459607274060,8.05,1.4480000000000002e-06
1459607274070,8.05,0.0
1459607274080,8.05,7.240000000000001e-07
1459607274090,8.05,7.240000000000001e-07
1459607274100,8.05,0.0
1459607274110,8.05,0.0
1459607274120,8.05,0.0
1459607274130,8.05,1.81e-06
1459607274140,8.05,3.6200000000000004e-07
1459607274150,8.05,0.0
1459607274160,8.05,3.6200000000000004e-07
1459607274170,8.05,3.6200000000000004e-07
1459607274180,8.05,3.6200000000000004e-07
1459607274190,8.05,1.0859999999999999e-06
1459607274200,8.05,3.6200000000000004e-07
1459607274210,8.05,3.6200000000000004e-07
1459607274220,8.05,7.240000000000001e-07
1459607274230,8.05,7.240000000000001e-07
1459607274240,8.05,3.6200000000000004e-07
1459607274250,8.05,3.6200000000000004e-07
1459607274260,8.05,3.6200000000000004e-07
1459607274270,8.05,0.0
1459607274280,8.05,7.240000000000001e-07
1459607274290,8.05,3.6200000000000004e-07
1459607274300,8.05,7.240000000000001e-07
1459607274310,8.05,3.6200000000000004e-07
1459607274320,8.05,3.6200000000000004e-07
1459607274330,8.05,7.240000000000001e-07
1459607274340,8.05,7.240000000000001e-07
1459607274350,8.05,7.240000000000001e-07
1459607274360,8.05,0.0
1459607274370,8.05,1.0859999999999999e-06
1459607274380,8.05,7.240000000000001e-07
1459607274390,8.05,0.0
1459607274400,8.05,1.0859999999999999e-06
1459607274410,8.05,0.0
1459607274420,8.05,0.0
1459607274430,8.05,0.0
1459607274440,8.05,1.4480000000000002e-06
1459607274450,8.05,0.0
1459607274460,8.05,3.6200000000000004e-07
1459607274470,8.05,0.0
1459607274480,8.05,0.0
1459607274490,8.05,3.6200000000000004e-07
1459607274500,8.05,3.6200000000000004e-07
1459607274510,8.05,7.240000000000001e-07
1459607274520,8.05,3.6200000000000004e-07
1459607274530,8.05,3.6200000000000004e-07
1459607274540,8.05,7.240000000000001e-07
1459607274550,8.05,1.0859999999999999e-06
1459607274560,8.05,0.0
1459607274570,8.05,3.6200000000000004e-07
1459607274580,8.05,3.6200000000000004e-07
1459607274590,8.05,7.240000000000001e-07
1459607274600,8.05,0.0
1459607274610,8.05,7.240000000000001e-07
1459607274620,8.05,7.240000000000001e-07
1459607274630,8.05,7.240000000000001e-07
1459607274640,8.05,7.240000000000001e-07
1459607274650,8.05,0.0
1459607274660,8.05,3.6200000000000004e-07
1459607274670,8.05,7.240000000000001e-07
1459607274680,8.05,3.6200000000000004e-07
1459607274690,8.05,3.6200000000000004e-07
1459607274700,8.05,0.0
1459607274710,8.05,1.0859999999999999e-06
1459607274720,8.05,3.6200000000000004e-07
1459607274730,8.05,3.6200000000000004e-07
1459607274740,8.05,0.0
1459607274750,8.05,3.6200000000000004e-07
1459607274760,8.05,3.6200000000000004e-07
1459607274770,8.05,1.0859999999999999e-06
1459607274780,8.05,0.0
1459607274790,8.05,0.0
1459607274800,8.05,0.0
1459607274810,8.05,1.4480000000000002e-06
1459607274820,8.05,3.6200000000000004e-07
1459607274830,8.05,7.240000000000001e-07
1459607274840,8.05,3.6200000000000004e-07
1459607274850,8.05,7.240000000000001e-07
1459607274860,8.05,3.6200000000000004e-07
1459607274870,8.05,3.6200000000000004e-07
1459607274880,8.05,3.6200000000000004e-07
1459607274890,8.05,0.0
1459607274900,8.05,7.240000000000001e-07
1459607274910,8.05,3.6200000000000004e-07
1459607274920,8.05,3.6200000000000004e-07
1459607274930,8.05,0.0
1459607274940,8.05,7.240000000000001e-07
1459607274950,8.05,0.0
1459607274960,8.05,3.6200000000000004e-07
1459607274970,8.05,3.6200000000000004e-07
1459607274980,8.05,7.240000000000001e-07
1459607274990,8.05,3.6200000000000004e-07
1459607275000,8.05,7.240000000000001e-07
1459607275010,8.05,1.81e-06
1459607275020,8.05,0.0
1459607275030,8.05,0.0
1459607275040,8.05,1.4480000000000002e-06
1459607275050,8.05,0.0
1459607275060,8.05,0.0
1459607275070,8.05,3.6200000000000004e-07
1459607275080,8.05,3.6200000000000004e-07
1459607275090,8.05,3.6200000000000004e-07
1459607275100,8.05,3.6200000000000004e-07
1459607275110,8.05,7.240000000000001e-07
1459607275120,8.05,0.0
1459607275130,8.05,7.240000000000001e-07
1459607275140,8.05,3.6200000000000004e-07
1459607275150,8.05,0.0
1459607275160,8.05,7.240000000000001e-07
1459607275170,8.05,1.4480000000000002e-06
1459607275180,8.05,0.0
1459607275190,8.05,1.0859999999999999e-06
1459607275200,8.05,1.0859999999999999e-06
1459607275210,8.05,0.0
1459607275220,8.05,0.0
1459607275230,8.05,7.240000000000001e-07
1459607275240,8.05,0.0
1459607275250,8.05,7.240000000000001e-07
1459607275260,8.05,0.0
1459607275270,8.05,0.0
1459607275280,8.05,3.6200000000000004e-07
1459607275290,8.05,0.0
1459607275300,8.05,3.6200000000000004e-07
1459607275310,8.05,1.0859999999999999e-06
1459607275320,8.05,0.0
1459607275330,8.05,3.6200000000000004e-07
1459607275340,8.05,7.240000000000001e-07
1459607275350,8.05,0.0
1459607275360,8.05,3.6200000000000004e-07
1459607275370,8.05,3.6200000000000004e-07
1459607275380,8.05,0.0
1459607275390,8.05,2.1719999999999997e-06
1459607275400,8.05,0.0
1459607275410,8.05,0.0
1459607275420,8.05,3.6200000000000004e-07
1459607275430,8.05,0.0
1459607275440,8.05,0.0
1459607275450,8.05,1.0859999999999999e-06
1459607275460,8.05,3.6200000000000004e-07
1459607275470,8.05,7.240000000000001e-07
1459607275480,8.05,3.6200000000000004e-07
1459607275490,8.05,3.6200000000000004e-07
1459607275500,8.05,3.6200000000000004e-07
1459607275510,8.05,3.6200000000000004e-07
1459607275520,8.05,1.4480000000000002e-06
1459607275530,8.05,0.0
1459607275540,8.05,0.0
1459607275550,8.05,3.6200000000000004e-07
1459607275560,8.05,1.0859999999999999e-06
1459607275570,8.05,0.0
1459607275580,8.05,3.6200000000000004e-07
1459607275590,8.05,7.240000000000001e-07
1459607275600,8.05,7.240000000000001e-07
1459607275610,8.05,0.0
1459607275620,8.05,0.0
1459607275630,8.05,3.6200000000000004e-07
1459607275640,8.05,2.1719999999999997e-06
1459607275650,8.05,0.0
1459607275660,8.05,0.0
1459607275670,8.05,0.0
1459607275680,8.05,7.240000000000001e-07
1459607275690,8.05,0.0
1459607275700,8.05,3.6200000000000004e-07
1459607275710,8.05,0.0
1459607275720,8.05,3.6200000000000004e-07
1459607275730,8.05,0.0
1459607275740,8.05,7.240000000000001e-07
1459607275750,8.05,3.6200000000000004e-07
1459607275760,8.05,7.240000000000001e-07
1459607275770,8.05,7.240000000000001e-07
1459607275780,8.05,7.240000000000001e-07
1459607275790,8.05,3.6200000000000004e-07
1459607275800,8.05,0.0
1459607275810,8.05,3.6200000000000004e-07
1459607275820,8.05,7.240000000000001e-07
1459607275830,8.05,0.0
1459607275840,8.05,3.6200000000000004e-07
1459607275850,8.05,3.6200000000000004e-07
1459607275860,8.05,0.0
1459607275870,8.05,0.0
1459607275880,8.05,7.240000000000001e-07
1459607275890,8.05,0.0
1459607275900,8.05,7.240000000000001e-07
1459607275910,8.05,7.240000000000001e-07
1459607275920,8.05,0.0
1459607275930,8.05,0.0
