Timestamp,position,BLMTI.07L7.B2I10_TCLA.A7L7.B2
1459603738140,-8.315,3.6200000000000004e-07
1459603738150,-8.315,0.0
1459603738160,-8.315,7.240000000000001e-07
1459603738170,-8.315,0.0
1459603738180,-8.315,3.6200000000000004e-07
1459603738190,-8.315,0.0
1459603738200,-8.315,1.4480000000000002e-06
1459603738210,-8.315,0.0
1459603738220,-8.315,3.6200000000000004e-07
1459603738230,-8.315,0.0
1459603738240,-8.315,0.0
1459603738250,-8.315,0.0
1459603738260,-8.315,1.0859999999999999e-06
1459603738270,-8.315,0.0
1459603738280,-8.315,1.0859999999999999e-06
1459603738290,-8.315,0.0
1459603738300,-8.315,3.6200000000000004e-07
1459603738310,-8.315,0.0
1459603738320,-8.315,1.4480000000000002e-06
1459603738330,-8.315,0.0
1459603738340,-8.315,7.240000000000001e-07
1459603738350,-8.315,0.0
1459603738360,-8.315,1.0859999999999999e-06
1459603738370,-8.315,0.0
1459603738380,-8.095,7.240000000000001e-07
1459603738390,-8.095,0.0
1459603738400,-8.095,0.0
1459603738410,-8.095,0.0
1459603738420,-8.095,7.240000000000001e-07
1459603738430,-8.095,0.0
1459603738440,-8.095,1.81e-06
1459603738450,-8.095,0.0
1459603738460,-8.095,3.6200000000000004e-07
1459603738470,-8.095,0.0
1459603738480,-8.095,7.240000000000001e-07
1459603738490,-8.095,0.0
1459603738500,-8.095,3.6200000000000004e-07
1459603738510,-8.095,0.0
1459603738520,-8.095,1.0859999999999999e-06
1459603738530,-8.095,0.0
1459603738540,-8.095,3.6200000000000004e-07
1459603738550,-8.095,0.0
1459603738560,-8.095,7.240000000000001e-07
1459603738570,-8.095,0.0
1459603738580,-8.095,7.240000000000001e-07
1459603738590,-8.095,0.0
1459603738600,-8.095,7.240000000000001e-07
1459603738610,-8.095,0.0
1459603738620,-8.095,1.0859999999999999e-06
1459603738630,-8.095,0.0
1459603738640,-8.095,0.0
1459603738650,-8.095,0.0
1459603738660,-8.095,7.240000000000001e-07
1459603738670,-8.095,0.0
1459603738680,-8.095,7.240000000000001e-07
1459603738690,-8.095,0.0
1459603738700,-8.095,7.240000000000001e-07
1459603738710,-8.095,0.0
1459603738720,-8.095,0.0
1459603738730,-8.095,0.0
1459603738740,-8.095,1.4480000000000002e-06
1459603738750,-8.095,0.0
1459603738760,-8.095,3.6200000000000004e-07
1459603738770,-8.095,0.0
1459603738780,-8.095,3.6200000000000004e-07
1459603738790,-8.095,0.0
1459603738800,-8.095,1.0859999999999999e-06
1459603738810,-8.095,0.0
1459603738820,-8.095,7.240000000000001e-07
1459603738830,-8.095,0.0
1459603738840,-8.095,3.6200000000000004e-07
1459603738850,-8.095,0.0
1459603738860,-8.095,1.81e-06
1459603738870,-8.095,0.0
1459603738880,-8.095,0.0
1459603738890,-8.095,0.0
1459603738900,-8.095,7.240000000000001e-07
1459603738910,-8.095,0.0
1459603738920,-8.095,3.6200000000000004e-07
1459603738930,-8.095,0.0
1459603738940,-8.095,1.0859999999999999e-06
1459603738950,-8.095,0.0
1459603738960,-8.095,3.6200000000000004e-07
