Timestamp,position,BLMTI.05R3.B1I10_TCSG.B5R3.B1
1459601581630,-6.06,7.240000000000001e-07
1459601581640,-6.06,0.0
1459601581650,-6.06,7.240000000000001e-07
1459601581660,-6.06,0.0
1459601581670,-6.06,7.240000000000001e-07
1459601581680,-6.06,0.0
1459601581690,-6.06,7.240000000000001e-07
1459601581700,-6.06,0.0
1459601581710,-6.06,3.6200000000000004e-07
1459601581720,-6.06,0.0
1459601581730,-6.06,1.0859999999999999e-06
1459601581740,-6.06,0.0
1459601581750,-6.06,3.6200000000000004e-07
1459601581760,-6.06,3.6200000000000004e-07
1459601581770,-6.06,1.0859999999999999e-06
1459601581780,-6.06,0.0
1459601581790,-6.06,0.0
1459601581800,-6.06,3.6200000000000004e-07
1459601581810,-6.06,3.6200000000000004e-07
1459601581820,-6.06,0.0
1459601581830,-6.06,7.240000000000001e-07
1459601581840,-6.06,3.6200000000000004e-07
1459601581850,-6.06,7.240000000000001e-07
1459601581860,-6.06,3.6200000000000004e-07
1459601581870,-6.06,0.0
1459601581880,-6.06,0.0
1459601581890,-6.06,7.240000000000001e-07
1459601581900,-6.06,0.0
1459601581910,-6.06,1.0859999999999999e-06
1459601581920,-6.06,0.0
1459601581930,-6.06,3.6200000000000004e-07
1459601581940,-6.06,0.0
1459601581950,-6.06,1.0859999999999999e-06
1459601581960,-6.06,0.0
1459601581970,-6.06,3.6200000000000004e-07
1459601581980,-6.06,7.240000000000001e-07
1459601581990,-6.06,0.0
1459601582000,-6.06,0.0
1459601582010,-6.06,3.6200000000000004e-07
1459601582020,-6.06,3.6200000000000004e-07
1459601582030,-6.06,3.6200000000000004e-07
1459601582040,-6.06,0.0
1459601582050,-6.06,7.240000000000001e-07
1459601582060,-6.06,0.0
1459601582070,-6.06,7.240000000000001e-07
1459601582080,-6.06,0.0
1459601582090,-6.06,7.240000000000001e-07
1459601582100,-6.06,0.0
1459601582110,-6.06,7.240000000000001e-07
1459601582120,-6.06,0.0
1459601582130,-6.06,0.0
1459601582140,-6.06,0.0
1459601582150,-6.06,1.0859999999999999e-06
1459601582160,-6.06,0.0
1459601582170,-6.06,1.0859999999999999e-06
1459601582180,-6.06,0.0
1459601582190,-6.06,3.6200000000000004e-07
1459601582200,-6.06,0.0
1459601582210,-6.06,7.240000000000001e-07
1459601582220,-6.06,0.0
1459601582230,-6.06,0.0
1459601582240,-6.06,0.0
1459601582250,-6.06,1.0859999999999999e-06
1459601582260,-6.06,0.0
1459601582270,-6.06,7.240000000000001e-07
1459601582280,-6.06,0.0
1459601582290,-6.06,1.0859999999999999e-06
1459601582300,-6.06,7.240000000000001e-07
1459601582310,-6.06,0.0
