Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459606570220,9.605,1.0859999999999999e-06
1459606570230,9.605,3.6200000000000004e-07
1459606570240,9.605,3.6200000000000004e-07
1459606570250,9.605,0.0
1459606570260,9.605,0.0
1459606570270,9.605,0.0
1459606570280,9.605,7.240000000000001e-07
1459606570290,9.605,0.0
1459606570300,9.605,0.0
1459606570310,9.605,0.0
1459606570320,9.605,1.0859999999999999e-06
1459606570330,9.605,0.0
1459606570340,9.605,1.0859999999999999e-06
1459606570350,9.605,0.0
1459606570360,9.605,3.6200000000000004e-07
1459606570370,9.605,0.0
1459606570380,9.605,1.4480000000000002e-06
1459606570390,9.605,0.0
1459606570400,9.605,0.0
1459606570410,9.605,0.0
1459606570420,9.605,0.0
1459606570430,9.605,0.0
1459606570440,9.605,0.0
1459606570450,9.605,0.0
1459606570460,9.605,0.0
1459606570470,9.605,0.0
1459606570480,9.605,0.0
1459606570490,9.605,0.0
1459606570500,9.605,0.0
1459606570510,9.605,0.0
1459606570520,9.605,0.0
1459606570530,9.605,0.0
1459606570540,9.605,0.0
1459606570550,9.605,0.0
1459606570560,9.605,3.6200000000000004e-07
1459606570570,9.605,0.0
1459606570580,9.605,1.0859999999999999e-06
1459606570590,9.605,0.0
1459606570600,9.605,1.0859999999999999e-06
1459606570610,9.605,3.6200000000000004e-07
1459606570620,9.605,7.24e-06
1459606570630,9.605,0.0
1459606570640,9.605,1.4480000000000002e-06
1459606570650,9.605,0.0
1459606570660,9.605,7.240000000000001e-07
1459606570670,9.605,0.0
1459606570680,9.605,0.0
1459606570690,9.605,0.0
1459606570700,9.605,0.0
1459606570710,9.605,0.0
1459606570720,9.605,3.6200000000000004e-07
1459606570730,9.605,0.0
1459606570740,9.605,0.0
1459606570750,9.605,0.0
1459606570760,9.605,0.0
1459606570770,9.605,0.0
1459606570780,9.605,0.0
1459606570790,9.605,0.0
1459606570800,9.605,0.0
1459606570810,9.605,0.0
1459606570820,9.605,3.6200000000000004e-07
1459606570830,9.605,0.0
1459606570840,9.605,0.0
1459606570850,9.605,0.0
1459606570860,9.605,1.4480000000000002e-06
1459606570870,9.605,0.0
1459606570880,9.605,0.0
1459606570890,9.605,0.0
1459606570900,9.605,1.0859999999999999e-06
1459606570910,9.605,0.0
1459606570920,9.605,7.240000000000001e-07
1459606570930,9.605,0.0
1459606570940,9.605,0.0
1459606570950,9.605,0.0
1459606570960,9.605,0.0
1459606570970,9.605,0.0
1459606570980,9.605,1.4480000000000002e-06
1459606570990,9.605,0.0
1459606571000,9.605,0.0
1459606571010,9.605,0.0
1459606571020,9.605,7.240000000000001e-07
1459606571030,9.605,0.0
1459606571040,9.605,7.240000000000001e-07
1459606571050,9.605,0.0
1459606571060,9.605,0.0
1459606571070,9.605,0.0
1459606571080,9.605,1.81e-06
1459606571090,9.605,0.0
