Timestamp,position,BLMTI.04R8.B2E10_TCTPV.4R8.B2
1459604808050,-8.07,7.240000000000001e-07
1459604808060,-8.07,0.0
1459604808070,-8.07,3.6200000000000004e-07
1459604808080,-8.07,0.0
1459604808090,-8.07,1.0859999999999999e-06
1459604808100,-8.07,0.0
1459604808110,-8.07,0.0
1459604808120,-8.07,0.0
1459604808130,-8.07,3.6200000000000004e-07
1459604808140,-8.07,0.0
1459604808150,-8.07,3.6200000000000004e-07
1459604808160,-8.07,0.0
1459604808170,-8.07,1.4480000000000002e-06
1459604808180,-8.07,0.0
1459604808190,-8.07,3.6200000000000004e-07
1459604808200,-8.07,0.0
1459604808210,-8.07,3.6200000000000004e-07
1459604808220,-8.07,0.0
1459604808230,-8.07,7.240000000000001e-07
1459604808240,-8.07,0.0
1459604808250,-8.07,7.240000000000001e-07
1459604808260,-8.07,0.0
1459604808270,-8.07,0.0
1459604808280,-8.07,0.0
1459604808290,-8.07,3.6200000000000004e-07
1459604808300,-8.07,0.0
1459604808310,-8.07,1.0859999999999999e-06
1459604808320,-8.07,0.0
1459604808330,-8.07,3.6200000000000004e-07
1459604808340,-8.07,0.0
1459604808350,-8.07,0.0
1459604808360,-8.07,0.0
1459604808370,-8.07,3.6200000000000004e-07
1459604808380,-8.07,0.0
1459604808390,-8.07,1.81e-06
1459604808400,-8.07,0.0
1459604808410,-8.07,7.240000000000001e-07
1459604808420,-8.07,0.0
1459604808430,-8.07,7.240000000000001e-07
1459604808440,-8.07,0.0
1459604808450,-8.07,3.6200000000000004e-07
1459604808460,-8.07,0.0
1459604808470,-8.07,7.240000000000001e-07
1459604808480,-8.07,0.0
1459604808490,-8.07,7.240000000000001e-07
1459604808500,-8.07,0.0
1459604808510,-8.07,3.6200000000000004e-07
1459604808520,-8.07,0.0
1459604808530,-8.07,3.6200000000000004e-07
1459604808540,-8.07,0.0
1459604808550,-8.07,7.240000000000001e-07
1459604808560,-8.07,0.0
1459604808570,-8.07,1.0859999999999999e-06
1459604808580,-8.07,0.0
1459604808590,-8.07,3.6200000000000004e-07
1459604808600,-8.07,0.0
1459604808610,-8.07,1.0859999999999999e-06
1459604808620,-8.07,0.0
1459604808630,-8.07,0.0
1459604808640,-8.07,0.0
1459604808650,-8.07,7.240000000000001e-07
1459604808660,-8.07,0.0
1459604808670,-8.07,7.240000000000001e-07
1459604808680,-8.07,0.0
1459604808690,-8.07,1.0859999999999999e-06
1459604808700,-8.07,0.0
1459604808710,-8.07,3.6200000000000004e-07
1459604808720,-8.07,0.0
1459604808730,-8.07,3.6200000000000004e-07
1459604808740,-8.07,0.0
1459604808750,-8.07,0.0
1459604808760,-8.07,0.0
1459604808770,-8.07,7.240000000000001e-07
1459604808780,-8.07,0.0
1459604808790,-8.07,7.240000000000001e-07
1459604808800,-8.07,0.0
1459604808810,-8.07,3.6200000000000004e-07
1459604808820,-8.07,0.0
1459604808830,-8.07,7.240000000000001e-07
1459604808840,-8.07,0.0
1459604808850,-8.07,0.0
1459604808860,-8.07,0.0
1459604808870,-8.07,1.0859999999999999e-06
1459604808880,-8.07,0.0
1459604808890,-8.07,1.0859999999999999e-06
1459604808900,-8.07,0.0
1459604808910,-8.07,3.6200000000000004e-07
1459604808920,-8.07,0.0
1459604808930,-8.07,7.240000000000001e-07
1459604808940,-8.07,0.0
1459604808950,-8.07,3.6200000000000004e-07
1459604808960,-8.07,0.0
1459604808970,-8.07,3.6200000000000004e-07
1459604808980,-8.07,0.0
1459604808990,-8.07,7.240000000000001e-07
1459604809000,-8.07,0.0
1459604809010,-8.07,1.4480000000000002e-06
1459604809020,-8.07,0.0
1459604809030,-8.07,0.0
1459604809040,-8.07,0.0
1459604809050,-8.07,7.240000000000001e-07
1459604809060,-8.07,0.0
1459604809070,-8.07,3.6200000000000004e-07
1459604809080,-8.07,0.0
1459604809090,-8.07,1.4480000000000002e-06
1459604809100,-8.07,0.0
1459604809110,-8.07,0.0
1459604809120,-8.07,0.0
1459604809130,-8.07,3.6200000000000004e-07
1459604809140,-8.07,0.0
1459604809150,-8.07,1.4480000000000002e-06
1459604809160,-8.07,0.0
1459604809170,-8.07,0.0
1459604809180,-8.07,0.0
1459604809190,-8.07,7.240000000000001e-07
1459604809200,-8.07,0.0
1459604809210,-8.07,1.4480000000000002e-06
1459604809220,-8.07,0.0
1459604809230,-8.07,3.6200000000000004e-07
1459604809240,-8.07,0.0
1459604809250,-8.07,0.0
1459604809260,-8.07,0.0
1459604809270,-8.07,0.0
1459604809280,-8.07,0.0
1459604809290,-8.07,1.0859999999999999e-06
1459604809300,-8.07,0.0
1459604809310,-8.07,1.0859999999999999e-06
1459604809320,-8.07,0.0
1459604809330,-8.07,0.0
1459604809340,-8.07,0.0
1459604809350,-8.07,7.240000000000001e-07
1459604809360,-8.07,0.0
1459604809370,-8.07,3.6200000000000004e-07
1459604809380,-8.07,0.0
1459604809390,-8.07,0.0
1459604809400,-8.07,0.0
1459604809410,-8.07,7.240000000000001e-07
1459604809420,-8.07,0.0
1459604809430,-8.07,7.240000000000001e-07
1459604809440,-8.07,0.0
1459604809450,-8.07,1.0859999999999999e-06
1459604809460,-8.07,0.0
1459604809470,-8.07,0.0
1459604809480,-8.07,0.0
1459604809490,-8.07,3.6200000000000004e-07
1459604809500,-8.07,0.0
1459604809510,-8.07,1.4480000000000002e-06
1459604809520,-8.07,0.0
1459604809530,-8.07,0.0
1459604809540,-8.07,0.0
1459604809550,-8.07,1.0859999999999999e-06
1459604809560,-8.07,0.0
1459604809570,-8.07,0.0
1459604809580,-8.07,0.0
1459604809590,-8.07,3.6200000000000004e-07
1459604809600,-8.07,0.0
1459604809610,-8.07,7.240000000000001e-07
1459604809620,-8.07,0.0
1459604809630,-8.07,7.240000000000001e-07
1459604809640,-8.07,0.0
1459604809650,-8.07,7.240000000000001e-07
1459604809660,-8.07,0.0
1459604809670,-8.07,1.0859999999999999e-06
1459604809680,-8.07,0.0
1459604809690,-8.07,0.0
1459604809700,-8.07,0.0
1459604809710,-8.07,3.6200000000000004e-07
1459604809720,-8.07,0.0
1459604809730,-8.07,1.0859999999999999e-06
1459604809740,-8.07,0.0
1459604809750,-8.07,1.0859999999999999e-06
1459604809760,-8.07,0.0
1459604809770,-8.07,0.0
1459604809780,-8.07,0.0
1459604809790,-8.07,7.240000000000001e-07
1459604809800,-8.07,0.0
1459604809810,-8.07,7.240000000000001e-07
1459604809820,-8.07,0.0
1459604809830,-8.07,1.0859999999999999e-06
1459604809840,-8.07,0.0
1459604809850,-8.07,0.0
1459604809860,-8.07,0.0
1459604809870,-8.07,7.240000000000001e-07
1459604809880,-8.07,0.0
1459604809890,-8.07,3.6200000000000004e-07
1459604809900,-8.07,0.0
1459604809910,-8.07,1.4480000000000002e-06
1459604809920,-8.07,0.0
1459604809930,-8.07,3.6200000000000004e-07
1459604809940,-8.07,0.0
1459604809950,-8.07,7.240000000000001e-07
1459604809960,-8.07,0.0
1459604809970,-8.07,0.0
1459604809980,-8.07,0.0
1459604809990,-8.07,3.6200000000000004e-07
1459604810000,-8.07,0.0
1459604810010,-8.07,1.4480000000000002e-06
1459604810020,-8.07,0.0
1459604810030,-8.07,0.0
1459604810040,-8.07,0.0
1459604810050,-8.07,7.240000000000001e-07
1459604810060,-8.07,0.0
1459604810070,-8.07,0.0
1459604810080,-8.07,0.0
1459604810090,-8.07,1.0859999999999999e-06
1459604810100,-8.07,0.0
1459604810110,-8.07,3.6200000000000004e-07
1459604810120,-8.07,0.0
1459604810130,-8.07,7.240000000000001e-07
1459604810140,-8.07,0.0
1459604810150,-8.07,7.240000000000001e-07
1459604810160,-8.07,0.0
1459604810170,-8.07,0.0
1459604810180,-8.07,0.0
1459604810190,-8.07,1.0859999999999999e-06
1459604810200,-8.07,0.0
1459604810210,-8.07,3.6200000000000004e-07
1459604810220,-8.07,0.0
1459604810230,-8.07,7.240000000000001e-07
1459604810240,-8.07,0.0
1459604810250,-8.07,3.6200000000000004e-07
1459604810260,-8.07,0.0
1459604810270,-8.07,0.0
1459604810280,-8.07,0.0
1459604810290,-8.07,1.0859999999999999e-06
1459604810300,-8.07,0.0
1459604810310,-8.07,1.4480000000000002e-06
1459604810320,-8.07,0.0
1459604810330,-8.07,1.0859999999999999e-06
1459604810340,-8.07,0.0
1459604810350,-8.07,0.0
1459604810360,-8.07,0.0
1459604810370,-8.07,7.240000000000001e-07
1459604810380,-8.07,0.0
1459604810390,-8.07,0.0
1459604810400,-8.07,0.0
1459604810410,-8.07,7.240000000000001e-07
1459604810420,-8.07,0.0
1459604810430,-8.07,7.240000000000001e-07
1459604810440,-8.07,0.0
1459604810450,-8.07,7.240000000000001e-07
1459604810460,-8.07,0.0
1459604810470,-8.07,0.0
1459604810480,-8.07,0.0
1459604810490,-8.07,1.0859999999999999e-06
1459604810500,-8.07,0.0
1459604810510,-8.07,0.0
1459604810520,-8.07,0.0
1459604810530,-8.07,1.0859999999999999e-06
1459604810540,-8.07,0.0
1459604810550,-8.07,3.6200000000000004e-07
1459604810560,-8.07,0.0
1459604810570,-8.07,7.240000000000001e-07
1459604810580,-8.07,0.0
1459604810590,-8.07,3.6200000000000004e-07
1459604810600,-8.07,0.0
1459604810610,-8.07,3.6200000000000004e-07
1459604810620,-8.07,0.0
1459604810630,-8.07,7.240000000000001e-07
1459604810640,-8.07,0.0
1459604810650,-8.07,7.240000000000001e-07
1459604810660,-8.07,0.0
1459604810670,-8.07,0.0
1459604810680,-8.07,0.0
1459604810690,-8.07,1.0859999999999999e-06
1459604810700,-8.07,0.0
1459604810710,-8.07,3.6200000000000004e-07
1459604810720,-8.07,0.0
1459604810730,-8.07,1.0859999999999999e-06
1459604810740,-8.07,0.0
1459604810750,-8.07,0.0
1459604810760,-8.07,0.0
1459604810770,-8.07,3.6200000000000004e-07
1459604810780,-8.07,0.0
1459604810790,-8.07,3.6200000000000004e-07
1459604810800,-8.07,0.0
1459604810810,-8.07,1.0859999999999999e-06
1459604810820,-8.07,0.0
1459604810830,-8.07,1.81e-06
1459604810840,-8.07,0.0
1459604810850,-8.07,0.0
1459604810860,-8.07,0.0
1459604810870,-8.07,1.0859999999999999e-06
1459604810880,-8.07,0.0
1459604810890,-8.07,0.0
1459604810900,-8.07,0.0
1459604810910,-8.07,7.240000000000001e-07
1459604810920,-8.07,0.0
1459604810930,-8.07,7.240000000000001e-07
1459604810940,-8.07,0.0
1459604810950,-8.07,7.240000000000001e-07
1459604810960,-8.07,0.0
1459604810970,-8.07,3.6200000000000004e-07
1459604810980,-8.07,0.0
1459604810990,-8.07,7.240000000000001e-07
1459604811000,-8.07,0.0
1459604811010,-8.07,3.6200000000000004e-07
1459604811020,-8.07,0.0
1459604811030,-8.07,7.240000000000001e-07
1459604811040,-8.07,0.0
1459604811050,-8.07,3.6200000000000004e-07
1459604811060,-8.07,0.0
1459604811070,-8.07,3.6200000000000004e-07
1459604811080,-8.07,0.0
1459604811090,-8.07,7.240000000000001e-07
1459604811100,-8.07,0.0
1459604811110,-8.07,3.6200000000000004e-07
1459604811120,-8.07,0.0
1459604811130,-8.07,3.6200000000000004e-07
1459604811140,-8.07,0.0
1459604811150,-8.07,1.0859999999999999e-06
1459604811160,-8.07,0.0
1459604811170,-8.07,3.6200000000000004e-07
1459604811180,-8.07,0.0
1459604811190,-8.07,3.6200000000000004e-07
1459604811200,-8.07,0.0
1459604811210,-8.07,3.6200000000000004e-07
1459604811220,-8.07,0.0
1459604811230,-8.07,7.240000000000001e-07
1459604811240,-8.07,0.0
1459604811250,-8.07,7.240000000000001e-07
1459604811260,-8.07,0.0
1459604811270,-8.07,7.240000000000001e-07
1459604811280,-8.07,0.0
1459604811290,-8.07,3.6200000000000004e-07
1459604811300,-8.07,0.0
1459604811310,-8.07,7.240000000000001e-07
1459604811320,-8.07,0.0
1459604811330,-8.07,1.0859999999999999e-06
1459604811340,-8.07,0.0
1459604811350,-8.07,3.6200000000000004e-07
1459604811360,-8.07,0.0
1459604811370,-8.07,1.4480000000000002e-06
1459604811380,-8.07,0.0
1459604811390,-8.07,0.0
1459604811400,-8.07,0.0
1459604811410,-8.07,3.6200000000000004e-07
1459604811420,-8.07,0.0
1459604811430,-8.07,1.0859999999999999e-06
1459604811440,-8.07,0.0
1459604811450,-8.07,7.240000000000001e-07
1459604811460,-8.07,0.0
1459604811470,-8.07,1.0859999999999999e-06
1459604811480,-8.07,0.0
1459604811490,-8.07,0.0
1459604811500,-8.07,0.0
1459604811510,-8.07,3.6200000000000004e-07
1459604811520,-8.07,0.0
1459604811530,-8.07,7.240000000000001e-07
1459604811540,-8.07,0.0
1459604811550,-8.07,1.0859999999999999e-06
1459604811560,-8.07,0.0
1459604811570,-8.07,3.6200000000000004e-07
1459604811580,-8.07,0.0
1459604811590,-8.07,0.0
1459604811600,-8.07,0.0
1459604811610,-8.07,1.0859999999999999e-06
1459604811620,-8.07,0.0
1459604811630,-8.07,0.0
1459604811640,-8.07,0.0
1459604811650,-8.07,3.6200000000000004e-07
1459604811660,-8.07,0.0
1459604811670,-8.07,3.6200000000000004e-07
1459604811680,-8.07,0.0
1459604811690,-8.07,1.4480000000000002e-06
1459604811700,-8.07,0.0
1459604811710,-8.07,3.6200000000000004e-07
1459604811720,-8.07,0.0
1459604811730,-8.07,3.6200000000000004e-07
1459604811740,-8.07,0.0
1459604811750,-8.07,3.6200000000000004e-07
1459604811760,-8.07,0.0
1459604811770,-8.07,1.0859999999999999e-06
1459604811780,-8.07,0.0
1459604811790,-8.07,7.240000000000001e-07
1459604811800,-8.07,0.0
1459604811810,-8.07,3.6200000000000004e-07
1459604811820,-8.07,0.0
1459604811830,-8.07,1.0859999999999999e-06
1459604811840,-8.07,0.0
1459604811850,-8.07,0.0
1459604811860,-8.07,0.0
1459604811870,-8.07,7.240000000000001e-07
1459604811880,-8.07,0.0
1459604811890,-8.07,1.0859999999999999e-06
1459604811900,-8.07,0.0
1459604811910,-8.07,3.6200000000000004e-07
1459604811920,-8.07,0.0
1459604811930,-8.07,7.240000000000001e-07
1459604811940,-8.07,0.0
1459604811950,-8.07,3.6200000000000004e-07
1459604811960,-8.07,0.0
1459604811970,-8.07,7.240000000000001e-07
1459604811980,-8.07,0.0
1459604811990,-8.07,3.6200000000000004e-07
1459604812000,-8.07,0.0
1459604812010,-8.07,1.0859999999999999e-06
1459604812020,-8.07,0.0
1459604812030,-8.07,0.0
1459604812040,-8.07,0.0
1459604812050,-8.07,1.0859999999999999e-06
1459604812060,-8.07,0.0
1459604812070,-8.07,3.6200000000000004e-07
1459604812080,-8.07,0.0
1459604812090,-8.07,1.0859999999999999e-06
1459604812100,-8.07,0.0
1459604812110,-8.07,1.0859999999999999e-06
1459604812120,-8.07,0.0
1459604812130,-8.07,0.0
1459604812140,-8.07,0.0
1459604812150,-8.07,3.6200000000000004e-07
1459604812160,-8.07,0.0
1459604812170,-8.07,1.4480000000000002e-06
1459604812180,-8.07,0.0
1459604812190,-8.07,0.0
1459604812200,-8.07,0.0
1459604812210,-8.07,7.240000000000001e-07
1459604812220,-8.07,0.0
1459604812230,-8.07,1.0859999999999999e-06
1459604812240,-8.07,0.0
1459604812250,-8.07,3.6200000000000004e-07
1459604812260,-8.07,0.0
1459604812270,-8.07,1.0859999999999999e-06
1459604812280,-8.07,0.0
1459604812290,-8.07,3.6200000000000004e-07
1459604812300,-8.07,0.0
1459604812310,-8.07,3.6200000000000004e-07
1459604812320,-8.07,0.0
1459604812330,-8.07,3.6200000000000004e-07
1459604812340,-8.07,0.0
1459604812350,-8.07,7.240000000000001e-07
1459604812360,-8.07,0.0
1459604812370,-8.07,0.0
1459604812380,-8.07,0.0
1459604812390,-8.07,7.240000000000001e-07
1459604812400,-8.07,0.0
1459604812410,-8.07,7.240000000000001e-07
1459604812420,-8.07,0.0
1459604812430,-8.07,3.6200000000000004e-07
1459604812440,-8.07,0.0
1459604812450,-8.07,3.6200000000000004e-07
1459604812460,-8.07,0.0
1459604812470,-8.07,1.4480000000000002e-06
1459604812480,-8.07,0.0
1459604812490,-8.07,3.6200000000000004e-07
1459604812500,-8.07,0.0
1459604812510,-8.07,0.0
1459604812520,-8.07,0.0
1459604812530,-8.07,3.6200000000000004e-07
1459604812540,-8.07,0.0
1459604812550,-8.07,3.6200000000000004e-07
1459604812560,-8.07,0.0
1459604812570,-8.07,1.0859999999999999e-06
1459604812580,-8.07,0.0
1459604812590,-8.07,1.0859999999999999e-06
1459604812600,-8.07,0.0
1459604812610,-8.07,0.0
1459604812620,-8.07,0.0
1459604812630,-8.07,7.240000000000001e-07
1459604812640,-8.07,0.0
1459604812650,-8.07,7.240000000000001e-07
1459604812660,-8.07,0.0
1459604812670,-8.07,0.0
1459604812680,-8.07,0.0
1459604812690,-8.07,7.240000000000001e-07
1459604812700,-8.07,0.0
1459604812710,-8.07,3.6200000000000004e-07
1459604812720,-8.07,0.0
1459604812730,-8.07,1.0859999999999999e-06
1459604812740,-8.07,0.0
1459604812750,-8.07,3.6200000000000004e-07
1459604812760,-8.07,0.0
1459604812770,-8.07,3.6200000000000004e-07
1459604812780,-8.07,0.0
1459604812790,-8.07,7.240000000000001e-07
1459604812800,-8.07,0.0
1459604812810,-8.07,3.6200000000000004e-07
1459604812820,-8.07,0.0
1459604812830,-8.07,0.0
1459604812840,-8.07,0.0
1459604812850,-8.07,0.0
1459604812860,-8.07,0.0
1459604812870,-8.07,0.0
1459604812880,-8.07,0.0
1459604812890,-8.07,7.240000000000001e-07
1459604812900,-8.07,0.0
1459604812910,-8.07,3.6200000000000004e-07
1459604812920,-8.07,0.0
1459604812930,-8.07,1.0859999999999999e-06
1459604812940,-8.07,0.0
1459604812950,-8.07,3.6200000000000004e-07
1459604812960,-8.07,0.0
1459604812970,-8.07,3.6200000000000004e-07
1459604812980,-8.07,0.0
1459604812990,-8.07,1.4480000000000002e-06
1459604813000,-8.07,0.0
1459604813010,-8.07,7.240000000000001e-07
1459604813020,-8.07,0.0
1459604813030,-8.07,0.0
1459604813040,-8.07,0.0
1459604813050,-8.07,7.240000000000001e-07
1459604813060,-8.07,0.0
1459604813070,-8.07,3.6200000000000004e-07
1459604813080,-8.07,0.0
1459604813090,-8.07,7.240000000000001e-07
1459604813100,-8.07,0.0
1459604813110,-8.07,7.240000000000001e-07
1459604813120,-8.07,0.0
1459604813130,-8.07,7.240000000000001e-07
1459604813140,-8.07,0.0
1459604813150,-8.07,3.6200000000000004e-07
1459604813160,-8.07,0.0
1459604813170,-8.07,1.0859999999999999e-06
1459604813180,-8.07,0.0
1459604813190,-8.07,3.6200000000000004e-07
1459604813200,-8.07,0.0
1459604813210,-8.07,7.240000000000001e-07
1459604813220,-8.07,0.0
1459604813230,-8.07,7.240000000000001e-07
1459604813240,-8.07,0.0
1459604813250,-8.07,7.240000000000001e-07
1459604813260,-8.07,0.0
1459604813270,-8.07,3.6200000000000004e-07
1459604813280,-8.07,0.0
1459604813290,-8.07,3.6200000000000004e-07
1459604813300,-8.07,0.0
1459604813310,-8.07,1.4480000000000002e-06
1459604813320,-8.07,0.0
1459604813330,-8.07,3.6200000000000004e-07
1459604813340,-8.07,0.0
1459604813350,-8.07,0.0
1459604813360,-8.07,0.0
1459604813370,-8.07,7.240000000000001e-07
1459604813380,-8.07,0.0
1459604813390,-8.07,3.6200000000000004e-07
1459604813400,-8.07,0.0
1459604813410,-8.07,7.240000000000001e-07
1459604813420,-8.07,0.0
1459604813430,-8.07,7.240000000000001e-07
1459604813440,-8.07,0.0
1459604813450,-8.07,7.240000000000001e-07
1459604813460,-8.07,0.0
1459604813470,-8.07,0.0
1459604813480,-8.07,0.0
1459604813490,-8.07,7.240000000000001e-07
1459604813500,-8.07,0.0
1459604813510,-8.07,3.6200000000000004e-07
1459604813520,-8.07,0.0
1459604813530,-8.07,7.240000000000001e-07
1459604813540,-8.07,0.0
1459604813550,-8.07,3.6200000000000004e-07
1459604813560,-8.07,0.0
1459604813570,-8.07,7.240000000000001e-07
1459604813580,-8.07,0.0
1459604813590,-8.07,0.0
1459604813600,-8.07,0.0
1459604813610,-8.07,0.0
1459604813620,-8.07,0.0
1459604813630,-8.07,0.0
1459604813640,-8.07,0.0
1459604813650,-8.07,0.0
1459604813660,-8.07,0.0
1459604813670,-8.07,0.0
1459604813680,-8.07,0.0
1459604813690,-8.07,0.0
1459604813700,-8.07,0.0
1459604813710,-8.07,7.240000000000001e-07
1459604813720,-8.07,0.0
1459604813730,-8.07,3.6200000000000004e-07
1459604813740,-8.07,0.0
1459604813750,-8.07,7.240000000000001e-07
1459604813760,-8.07,0.0
1459604813770,-8.07,3.6200000000000004e-07
1459604813780,-8.07,0.0
1459604813790,-8.07,7.240000000000001e-07
1459604813800,-8.07,0.0
1459604813810,-8.07,7.240000000000001e-07
1459604813820,-8.07,0.0
1459604813830,-8.07,1.4480000000000002e-06
1459604813840,-8.07,0.0
1459604813850,-8.07,3.6200000000000004e-07
1459604813860,-8.07,0.0
1459604813870,-8.07,7.240000000000001e-07
1459604813880,-8.07,0.0
1459604813890,-8.07,3.6200000000000004e-07
1459604813900,-8.07,0.0
1459604813910,-8.07,7.240000000000001e-07
1459604813920,-8.07,0.0
1459604813930,-8.07,7.240000000000001e-07
1459604813940,-8.07,0.0
1459604813950,-8.07,3.6200000000000004e-07
1459604813960,-8.07,0.0
1459604813970,-8.07,1.0859999999999999e-06
1459604813980,-8.07,0.0
1459604813990,-8.07,7.240000000000001e-07
1459604814000,-8.07,0.0
1459604814010,-8.07,7.240000000000001e-07
1459604814020,-8.07,0.0
1459604814030,-8.07,3.6200000000000004e-07
1459604814040,-8.07,0.0
1459604814050,-8.07,1.0859999999999999e-06
1459604814060,-8.07,0.0
1459604814070,-8.07,7.240000000000001e-07
1459604814080,-8.07,0.0
1459604814090,-8.07,1.0859999999999999e-06
1459604814100,-8.07,0.0
1459604814110,-8.07,7.240000000000001e-07
1459604814120,-8.07,0.0
1459604814130,-8.07,7.240000000000001e-07
1459604814140,-8.07,0.0
1459604814150,-8.07,7.240000000000001e-07
1459604814160,-8.07,0.0
1459604814170,-8.07,0.0
1459604814180,-8.07,0.0
1459604814190,-8.07,1.4480000000000002e-06
1459604814200,-8.07,0.0
1459604814210,-8.07,3.6200000000000004e-07
1459604814220,-8.07,0.0
1459604814230,-8.07,0.0
1459604814240,-8.07,0.0
1459604814250,-8.07,3.6200000000000004e-07
1459604814260,-8.07,0.0
1459604814270,-8.07,1.4480000000000002e-06
1459604814280,-8.07,0.0
1459604814290,-8.07,3.6200000000000004e-07
1459604814300,-8.07,0.0
1459604814310,-8.07,3.6200000000000004e-07
1459604814320,-8.07,0.0
1459604814330,-8.07,1.4480000000000002e-06
1459604814340,-8.07,0.0
1459604814350,-8.07,3.6200000000000004e-07
1459604814360,-8.07,0.0
1459604814370,-8.07,1.0859999999999999e-06
1459604814380,-8.07,0.0
1459604814390,-8.07,3.6200000000000004e-07
1459604814400,-8.07,0.0
1459604814410,-8.07,3.6200000000000004e-07
1459604814420,-8.07,0.0
1459604814430,-8.07,1.0859999999999999e-06
1459604814440,-8.07,0.0
1459604814450,-8.07,0.0
1459604814460,-8.07,0.0
1459604814470,-8.07,3.6200000000000004e-07
1459604814480,-8.07,0.0
1459604814490,-8.07,1.0859999999999999e-06
1459604814500,-8.07,0.0
1459604814510,-8.07,3.6200000000000004e-07
1459604814520,-8.07,0.0
1459604814530,-8.07,7.240000000000001e-07
1459604814540,-8.07,0.0
1459604814550,-8.07,7.240000000000001e-07
1459604814560,-8.07,0.0
1459604814570,-8.07,3.6200000000000004e-07
1459604814580,-8.07,0.0
1459604814590,-8.07,7.240000000000001e-07
1459604814600,-8.07,0.0
1459604814610,-8.07,7.240000000000001e-07
1459604814620,-8.07,0.0
1459604814630,-8.07,3.6200000000000004e-07
1459604814640,-8.07,0.0
1459604814650,-8.07,7.240000000000001e-07
1459604814660,-8.07,0.0
1459604814670,-8.07,0.0
1459604814680,-8.07,0.0
1459604814690,-8.07,7.240000000000001e-07
1459604814700,-8.07,0.0
1459604814710,-8.07,7.240000000000001e-07
1459604814720,-8.07,0.0
1459604814730,-8.07,3.6200000000000004e-07
1459604814740,-8.07,0.0
1459604814750,-8.07,0.0
1459604814760,-8.07,0.0
1459604814770,-8.07,1.4480000000000002e-06
1459604814780,-8.07,0.0
1459604814790,-8.07,7.240000000000001e-07
1459604814800,-8.07,0.0
1459604814810,-8.07,0.0
1459604814820,-8.07,0.0
1459604814830,-8.07,3.6200000000000004e-07
1459604814840,-8.07,0.0
1459604814850,-8.07,1.4480000000000002e-06
