Timestamp,position,BLMTI.05R7.B2I10_TCSG.B5R7.B2
1459607439950,9.435,0.0
1459607439960,9.435,1.81e-06
1459607439970,9.435,7.240000000000001e-07
1459607439980,9.435,2.5340000000000002e-06
1459607439990,9.435,3.6200000000000004e-07
1459607440000,9.435,1.81e-06
1459607440010,9.435,7.240000000000001e-07
1459607440020,9.435,2.8960000000000003e-06
1459607440030,9.435,0.0
1459607440040,9.435,1.4480000000000002e-06
1459607440050,9.435,1.4480000000000002e-06
1459607440060,9.435,2.1719999999999997e-06
1459607440070,9.435,3.6200000000000004e-07
1459607440080,9.435,1.81e-06
1459607440090,9.435,0.0
1459607440100,9.435,1.81e-06
1459607440110,9.435,0.0
1459607440120,9.435,3.6200000000000004e-07
1459607440130,9.435,3.6200000000000004e-07
1459607440140,9.435,1.0859999999999999e-06
1459607440150,9.435,0.0
1459607440160,9.435,1.0859999999999999e-06
1459607440170,9.435,0.0
1459607440180,9.435,7.240000000000001e-07
1459607440190,9.435,0.0
1459607440200,9.435,1.0859999999999999e-06
1459607440210,9.435,0.0
1459607440220,9.435,1.4480000000000002e-06
1459607440230,9.435,3.6200000000000004e-07
1459607440240,9.435,7.240000000000001e-07
1459607440250,9.435,7.240000000000001e-07
1459607440260,9.435,7.240000000000001e-07
1459607440270,9.435,0.0
1459607440280,9.435,1.0859999999999999e-06
1459607440290,9.435,0.0
1459607440300,9.435,1.4480000000000002e-06
1459607440310,9.435,0.0
1459607440320,9.435,1.0859999999999999e-06
1459607440330,9.435,0.0
1459607440340,9.435,1.81e-06
1459607440350,9.435,0.0
1459607440360,9.435,1.4480000000000002e-06
1459607440370,9.435,0.0
1459607440380,9.435,1.4480000000000002e-06
1459607440390,9.435,0.0
1459607440400,9.435,1.81e-06
1459607440410,9.435,0.0
1459607440420,9.435,1.4480000000000002e-06
1459607440430,9.435,0.0
1459607440440,9.435,1.0859999999999999e-06
1459607440450,9.435,0.0
1459607440460,9.435,1.81e-06
1459607440470,9.435,0.0
1459607440480,9.435,1.0859999999999999e-06
1459607440490,9.435,0.0
1459607440500,9.435,2.1719999999999997e-06
1459607440510,9.435,3.6200000000000004e-07
1459607440520,9.435,1.4480000000000002e-06
1459607440530,9.435,0.0
1459607440540,9.435,1.0859999999999999e-06
1459607440550,9.435,0.0
1459607440560,9.435,1.4480000000000002e-06
1459607440570,9.435,0.0
1459607440580,9.435,1.0859999999999999e-06
1459607440590,9.435,0.0
1459607440600,9.435,3.6200000000000004e-07
1459607440610,9.435,0.0
1459607440620,9.435,1.0859999999999999e-06
1459607440630,9.435,0.0
1459607440640,9.435,1.0859999999999999e-06
1459607440650,9.435,0.0
1459607440660,9.435,7.240000000000001e-07
1459607440670,9.435,0.0
1459607440680,9.435,1.4480000000000002e-06
1459607440690,9.435,0.0
1459607440700,9.435,1.4480000000000002e-06
1459607440710,9.435,0.0
1459607440720,9.435,3.6200000000000004e-07
1459607440730,9.435,0.0
1459607440740,9.435,7.240000000000001e-07
1459607440750,9.435,0.0
1459607440760,9.435,2.1719999999999997e-06
1459607440770,9.435,0.0
1459607440780,9.435,3.6200000000000004e-07
1459607440790,9.435,0.0
1459607440800,9.435,1.0859999999999999e-06
1459607440810,9.435,0.0
1459607440820,9.435,1.4480000000000002e-06
1459607440830,9.435,0.0
1459607440840,9.435,1.0859999999999999e-06
1459607440850,9.435,0.0
1459607440860,9.435,7.240000000000001e-07
1459607440870,9.435,0.0
1459607440880,9.435,1.4480000000000002e-06
1459607440890,9.435,0.0
1459607440900,9.435,1.0859999999999999e-06
1459607440910,9.435,0.0
1459607440920,9.435,7.240000000000001e-07
1459607440930,9.435,0.0
1459607440940,9.435,1.0859999999999999e-06
1459607440950,9.435,0.0
1459607440960,9.435,1.0859999999999999e-06
1459607440970,9.435,0.0
1459607440980,9.435,1.0859999999999999e-06
1459607440990,9.435,0.0
1459607441000,9.435,1.4480000000000002e-06
1459607441010,9.435,0.0
1459607441020,9.435,1.0859999999999999e-06
1459607441030,9.435,3.6200000000000004e-07
1459607441040,9.435,1.0859999999999999e-06
1459607441050,9.435,0.0
1459607441060,9.435,1.0859999999999999e-06
1459607441070,9.435,0.0
1459607441080,9.435,1.0859999999999999e-06
1459607441090,9.435,0.0
1459607441100,9.435,1.81e-06
1459607441110,9.435,0.0
1459607441120,9.435,7.240000000000001e-07
1459607441130,9.435,0.0
1459607441140,9.435,1.81e-06
1459607441150,9.435,0.0
1459607441160,9.435,7.240000000000001e-07
1459607441170,9.435,0.0
1459607441180,9.435,1.0859999999999999e-06
1459607441190,9.435,0.0
1459607441200,9.435,1.0859999999999999e-06
1459607441210,9.435,0.0
1459607441220,9.435,1.0859999999999999e-06
1459607441230,9.435,0.0
1459607441240,9.435,7.240000000000001e-07
1459607441250,9.435,0.0
1459607441260,9.435,1.0859999999999999e-06
1459607441270,9.435,0.0
1459607441280,9.435,7.240000000000001e-07
1459607441290,9.435,0.0
1459607441300,9.435,1.4480000000000002e-06
1459607441310,9.435,0.0
1459607441320,9.435,3.6200000000000004e-07
1459607441330,9.435,0.0
1459607441340,9.435,1.0859999999999999e-06
1459607441350,9.435,0.0
1459607441360,9.435,1.0859999999999999e-06
1459607441370,9.435,0.0
1459607441380,9.435,1.0859999999999999e-06
1459607441390,9.435,0.0
1459607441400,9.435,1.0859999999999999e-06
1459607441410,9.435,0.0
1459607441420,9.435,1.0859999999999999e-06
1459607441430,9.435,0.0
1459607441440,9.435,1.4480000000000002e-06
1459607441450,9.435,0.0
1459607441460,9.435,7.240000000000001e-07
1459607441470,9.435,0.0
1459607441480,9.435,1.4480000000000002e-06
1459607441490,9.435,0.0
1459607441500,9.435,1.4480000000000002e-06
1459607441510,9.435,0.0
1459607441520,9.435,1.0859999999999999e-06
1459607441530,9.435,0.0
1459607441540,9.435,1.0859999999999999e-06
1459607441550,9.435,0.0
1459607441560,9.435,1.4480000000000002e-06
1459607441570,9.435,0.0
1459607441580,9.435,1.0859999999999999e-06
1459607441590,9.435,0.0
1459607441600,9.435,1.4480000000000002e-06
1459607441610,9.435,0.0
1459607441620,9.435,7.240000000000001e-07
1459607441630,9.435,0.0
1459607441640,9.435,1.4480000000000002e-06
1459607441650,9.435,0.0
1459607441660,9.435,7.240000000000001e-07
1459607441670,9.435,0.0
1459607441680,9.435,1.0859999999999999e-06
1459607441690,9.435,0.0
1459607441700,9.435,1.0859999999999999e-06
1459607441710,9.435,0.0
1459607441720,9.435,1.4480000000000002e-06
1459607441730,9.435,0.0
1459607441740,9.435,1.0859999999999999e-06
1459607441750,9.435,0.0
1459607441760,9.435,1.0859999999999999e-06
1459607441770,9.435,0.0
1459607441780,9.435,1.4480000000000002e-06
1459607441790,9.435,0.0
1459607441800,9.435,1.0859999999999999e-06
1459607441810,9.435,0.0
1459607441820,9.435,7.240000000000001e-07
1459607441830,9.435,0.0
1459607441840,9.435,1.81e-06
1459607441850,9.435,0.0
1459607441860,9.435,2.1719999999999997e-06
1459607441870,9.435,0.0
1459607441880,9.435,7.240000000000001e-07
1459607441890,9.435,0.0
1459607441900,9.435,1.4480000000000002e-06
1459607441910,9.435,0.0
1459607441920,9.435,1.0859999999999999e-06
1459607441930,9.435,0.0
1459607441940,9.435,1.4480000000000002e-06
1459607441950,9.435,0.0
1459607441960,9.435,1.0859999999999999e-06
1459607441970,9.435,0.0
1459607441980,9.435,1.0859999999999999e-06
1459607441990,9.435,0.0
1459607442000,9.435,1.0859999999999999e-06
1459607442010,9.435,0.0
1459607442020,9.435,1.81e-06
1459607442030,9.435,0.0
1459607442040,9.435,7.240000000000001e-07
1459607442050,9.435,0.0
1459607442060,9.435,7.240000000000001e-07
1459607442070,9.435,3.6200000000000004e-07
1459607442080,9.435,1.0859999999999999e-06
1459607442090,9.435,0.0
1459607442100,9.435,1.4480000000000002e-06
1459607442110,9.435,0.0
1459607442120,9.435,1.4480000000000002e-06
1459607442130,9.435,0.0
1459607442140,9.435,1.81e-06
1459607442150,9.435,0.0
1459607442160,9.435,3.6200000000000004e-07
1459607442170,9.435,0.0
1459607442180,9.435,1.0859999999999999e-06
1459607442190,9.435,0.0
1459607442200,9.435,1.0859999999999999e-06
1459607442210,9.435,0.0
1459607442220,9.435,7.240000000000001e-07
1459607442230,9.435,7.240000000000001e-07
1459607442240,9.435,7.240000000000001e-07
1459607442250,9.435,0.0
1459607442260,9.435,1.0859999999999999e-06
1459607442270,9.435,0.0
1459607442280,9.435,1.0859999999999999e-06
1459607442290,9.435,0.0
1459607442300,9.435,7.240000000000001e-07
1459607442310,9.435,0.0
1459607442320,9.435,1.4480000000000002e-06
1459607442330,9.435,0.0
1459607442340,9.435,7.240000000000001e-07
1459607442350,9.435,3.6200000000000004e-07
1459607442360,9.435,1.0859999999999999e-06
1459607442370,9.435,0.0
1459607442380,9.435,7.240000000000001e-07
1459607442390,9.435,0.0
1459607442400,9.435,3.6200000000000004e-07
1459607442410,9.435,0.0
1459607442420,9.435,1.0859999999999999e-06
1459607442430,9.435,0.0
1459607442440,9.435,3.6200000000000004e-07
1459607442450,9.435,0.0
1459607442460,9.435,1.4480000000000002e-06
1459607442470,9.435,0.0
1459607442480,9.435,1.4480000000000002e-06
1459607442490,9.435,0.0
1459607442500,9.435,7.240000000000001e-07
1459607442510,9.435,0.0
1459607442520,9.435,1.0859999999999999e-06
1459607442530,9.435,0.0
1459607442540,9.435,1.4480000000000002e-06
1459607442550,9.435,0.0
1459607442560,9.435,1.0859999999999999e-06
1459607442570,9.435,3.6200000000000004e-07
1459607442580,9.435,2.1719999999999997e-06
1459607442590,9.435,0.0
1459607442600,9.435,2.1719999999999997e-06
1459607442610,9.435,0.0
1459607442620,9.435,1.81e-06
1459607442630,9.435,0.0
1459607442640,9.435,1.4480000000000002e-06
1459607442650,9.435,0.0
1459607442660,9.435,1.4480000000000002e-06
1459607442670,9.435,0.0
1459607442680,9.435,1.0859999999999999e-06
1459607442690,9.435,0.0
1459607442700,9.435,1.4480000000000002e-06
1459607442710,9.435,0.0
1459607442720,9.435,1.4480000000000002e-06
1459607442730,9.435,0.0
1459607442740,9.435,2.1719999999999997e-06
1459607442750,9.435,0.0
1459607442760,9.435,1.4480000000000002e-06
1459607442770,9.435,0.0
1459607442780,9.435,2.1719999999999997e-06
1459607442790,9.435,0.0
1459607442800,9.435,7.240000000000001e-07
1459607442810,9.435,0.0
1459607442820,9.435,2.5340000000000002e-06
1459607442830,9.435,0.0
1459607442840,9.435,0.0
1459607442850,9.435,0.0
1459607442860,9.435,1.0859999999999999e-06
1459607442870,9.435,0.0
1459607442880,9.435,1.0859999999999999e-06
1459607442890,9.435,0.0
1459607442900,9.435,1.0859999999999999e-06
