Timestamp,position,BLMTI.06R7.B1E10_TCLA.D6R7.B1
1459602875170,-8.09,7.240000000000001e-07
1459602875180,-8.09,0.0
1459602875190,-8.09,7.240000000000001e-07
1459602875200,-8.09,0.0
1459602875210,-8.09,3.6200000000000004e-07
1459602875220,-8.09,3.6200000000000004e-07
1459602875230,-8.09,3.6200000000000004e-07
1459602875240,-8.09,0.0
1459602875250,-8.09,1.0859999999999999e-06
1459602875260,-8.09,0.0
1459602875270,-8.09,0.0
1459602875280,-8.09,0.0
1459602875290,-8.09,7.240000000000001e-07
1459602875300,-8.09,0.0
1459602875310,-8.09,7.240000000000001e-07
1459602875320,-8.09,0.0
1459602875330,-8.09,1.0859999999999999e-06
1459602875340,-8.09,0.0
1459602875350,-8.09,3.6200000000000004e-07
1459602875360,-8.09,7.240000000000001e-07
1459602875370,-8.09,0.0
1459602875380,-8.09,0.0
1459602875390,-8.09,3.6200000000000004e-07
1459602875400,-8.09,0.0
1459602875410,-8.09,1.4480000000000002e-06
1459602875420,-8.09,0.0
1459602875430,-8.09,0.0
1459602875440,-8.09,0.0
1459602875450,-8.09,3.6200000000000004e-07
1459602875460,-8.09,0.0
1459602875470,-8.09,7.240000000000001e-07
1459602875480,-8.09,0.0
1459602875490,-8.09,0.0
1459602875500,-8.09,0.0
1459602875510,-8.09,3.6200000000000004e-07
1459602875520,-8.09,3.6200000000000004e-07
1459602875530,-8.09,7.240000000000001e-07
1459602875540,-8.09,0.0
1459602875550,-8.09,3.6200000000000004e-07
1459602875560,-8.09,0.0
1459602875570,-8.09,3.6200000000000004e-07
1459602875580,-8.09,0.0
1459602875590,-8.09,1.0859999999999999e-06
1459602875600,-8.09,0.0
1459602875610,-8.09,3.6200000000000004e-07
1459602875620,-8.09,3.6200000000000004e-07
1459602875630,-8.09,3.6200000000000004e-07
1459602875640,-8.09,3.6200000000000004e-07
1459602875650,-8.09,3.6200000000000004e-07
1459602875660,-8.09,0.0
1459602875670,-8.09,7.240000000000001e-07
1459602875680,-8.09,0.0
1459602875690,-8.09,3.6200000000000004e-07
1459602875700,-8.09,3.6200000000000004e-07
1459602875710,-8.09,0.0
1459602875720,-8.09,3.6200000000000004e-07
1459602875730,-8.09,7.240000000000001e-07
1459602875740,-8.09,0.0
1459602875750,-8.09,7.240000000000001e-07
1459602875760,-8.09,0.0
1459602875770,-8.09,3.6200000000000004e-07
1459602875780,-8.09,3.6200000000000004e-07
1459602875790,-8.09,3.6200000000000004e-07
1459602875800,-8.09,3.6200000000000004e-07
1459602875810,-8.09,7.240000000000001e-07
1459602875820,-8.09,0.0
1459602875830,-8.09,0.0
1459602875840,-8.09,3.6200000000000004e-07
1459602875850,-8.09,3.6200000000000004e-07
1459602875860,-8.09,3.6200000000000004e-07
1459602875870,-8.09,7.240000000000001e-07
1459602875880,-8.09,0.0
1459602875890,-8.09,3.6200000000000004e-07
1459602875900,-8.09,0.0
1459602875910,-8.09,3.6200000000000004e-07
1459602875920,-8.09,3.6200000000000004e-07
1459602875930,-8.09,7.240000000000001e-07
1459602875940,-8.09,0.0
1459602875950,-8.09,3.6200000000000004e-07
1459602875960,-8.09,7.240000000000001e-07
1459602875970,-8.09,0.0
1459602875980,-8.09,3.6200000000000004e-07
1459602875990,-8.09,7.240000000000001e-07
1459602876000,-8.09,0.0
1459602876010,-8.09,7.240000000000001e-07
1459602876020,-8.09,0.0
1459602876030,-8.09,0.0
1459602876040,-8.09,3.6200000000000004e-07
1459602876050,-8.09,7.240000000000001e-07
1459602876060,-8.09,0.0
1459602876070,-8.09,3.6200000000000004e-07
1459602876080,-8.09,0.0
1459602876090,-8.09,0.0
1459602876100,-8.09,0.0
1459602876110,-8.09,3.6200000000000004e-07
1459602876120,-8.09,7.240000000000001e-07
1459602876130,-8.09,7.240000000000001e-07
1459602876140,-8.09,0.0
1459602876150,-8.09,3.6200000000000004e-07
1459602876160,-8.09,0.0
1459602876170,-8.09,3.6200000000000004e-07
1459602876180,-8.09,3.6200000000000004e-07
1459602876190,-8.09,3.6200000000000004e-07
