Timestamp,position,BLMTI.04L5.B1I10_TCTPV.4L5.B1
1459604819420,-9.075,7.240000000000001e-07
1459604819430,-9.075,0.0
1459604819440,-9.075,0.0
1459604819450,-9.075,0.0
1459604819460,-9.075,7.240000000000001e-07
1459604819470,-9.075,0.0
1459604819480,-9.075,0.0
1459604819490,-9.075,0.0
1459604819500,-9.075,3.6200000000000004e-07
1459604819510,-9.075,0.0
1459604819520,-9.075,3.6200000000000004e-07
1459604819530,-9.075,0.0
1459604819540,-9.075,3.6200000000000004e-07
1459604819550,-9.075,0.0
1459604819560,-9.075,7.240000000000001e-07
1459604819570,-9.075,0.0
1459604819580,-9.075,0.0
1459604819590,-9.075,0.0
1459604819600,-9.075,3.6200000000000004e-07
1459604819610,-9.075,0.0
1459604819620,-9.075,7.240000000000001e-07
1459604819630,-9.075,0.0
1459604819640,-9.075,3.6200000000000004e-07
1459604819650,-9.075,0.0
1459604819660,-9.075,1.0859999999999999e-06
1459604819670,-9.075,3.6200000000000004e-07
1459604819680,-9.075,7.240000000000001e-07
1459604819690,-9.075,0.0
1459604819700,-9.075,3.6200000000000004e-07
1459604819710,-9.075,0.0
1459604819720,-9.075,3.6200000000000004e-07
1459604819730,-9.075,0.0
1459604819740,-9.075,7.240000000000001e-07
1459604819750,-9.075,0.0
1459604819760,-9.075,7.240000000000001e-07
1459604819770,-9.075,0.0
1459604819780,-9.075,3.6200000000000004e-07
1459604819790,-9.075,0.0
1459604819800,-9.075,0.0
1459604819810,-9.075,0.0
1459604819820,-9.075,0.0
1459604819830,-9.075,0.0
1459604819840,-9.075,0.0
1459604819850,-9.075,0.0
1459604819860,-9.075,0.0
1459604819870,-9.075,0.0
1459604819880,-9.075,0.0
1459604819890,-9.075,0.0
1459604819900,-9.075,0.0
1459604819910,-9.075,0.0
1459604819920,-9.075,3.6200000000000004e-07
1459604819930,-9.075,0.0
1459604819940,-9.075,7.240000000000001e-07
1459604819950,-9.075,0.0
1459604819960,-9.075,3.6200000000000004e-07
1459604819970,-9.075,0.0
1459604819980,-9.075,7.240000000000001e-07
1459604819990,-9.075,0.0
1459604820000,-9.075,3.6200000000000004e-07
1459604820010,-9.075,0.0
1459604820020,-9.075,3.6200000000000004e-07
1459604820030,-9.075,0.0
1459604820040,-9.075,0.0
1459604820050,-9.075,0.0
1459604820060,-9.075,7.240000000000001e-07
1459604820070,-9.075,0.0
1459604820080,-9.075,7.240000000000001e-07
1459604820090,-9.075,0.0
1459604820100,-9.075,0.0
1459604820110,-9.075,3.6200000000000004e-07
1459604820120,-9.075,3.6200000000000004e-07
1459604820130,-9.075,0.0
1459604820140,-9.075,1.0859999999999999e-06
1459604820150,-9.075,0.0
1459604820160,-9.075,0.0
1459604820170,-9.075,0.0
1459604820180,-9.075,3.6200000000000004e-07
1459604820190,-9.075,0.0
1459604820200,-9.075,0.0
1459604820210,-9.075,0.0
1459604820220,-9.075,7.240000000000001e-07
1459604820230,-9.075,3.6200000000000004e-07
1459604820240,-9.075,0.0
1459604820250,-9.075,0.0
1459604820260,-9.075,7.240000000000001e-07
1459604820270,-9.075,0.0
1459604820280,-9.075,7.240000000000001e-07
1459604820290,-9.075,0.0
1459604820300,-9.075,3.6200000000000004e-07
1459604820310,-9.075,3.6200000000000004e-07
1459604820320,-9.075,3.6200000000000004e-07
1459604820330,-9.075,0.0
1459604820340,-9.075,7.240000000000001e-07
1459604820350,-9.075,0.0
1459604820360,-9.075,3.6200000000000004e-07
1459604820370,-9.075,0.0
1459604820380,-9.075,3.6200000000000004e-07
1459604820390,-9.075,0.0
1459604820400,-9.075,7.240000000000001e-07
1459604820410,-9.075,0.0
1459604820420,-9.075,7.240000000000001e-07
1459604820430,-9.075,0.0
1459604820440,-9.075,0.0
1459604820450,-9.075,0.0
1459604820460,-9.075,3.6200000000000004e-07
1459604820470,-9.075,0.0
1459604820480,-9.075,3.6200000000000004e-07
1459604820490,-9.075,3.6200000000000004e-07
1459604820500,-9.075,0.0
1459604820510,-9.075,3.6200000000000004e-07
1459604820520,-9.075,3.6200000000000004e-07
1459604820530,-9.075,0.0
1459604820540,-9.075,7.240000000000001e-07
1459604820550,-9.075,0.0
1459604820560,-9.075,3.6200000000000004e-07
1459604820570,-9.075,0.0
1459604820580,-9.075,7.240000000000001e-07
1459604820590,-9.075,0.0
1459604820600,-9.075,3.6200000000000004e-07
1459604820610,-9.075,0.0
1459604820620,-9.075,3.6200000000000004e-07
1459604820630,-9.075,0.0
1459604820640,-9.075,3.6200000000000004e-07
1459604820650,-9.075,0.0
1459604820660,-9.075,3.6200000000000004e-07
1459604820670,-9.075,3.6200000000000004e-07
1459604820680,-9.075,0.0
1459604820690,-9.075,0.0
1459604820700,-9.075,3.6200000000000004e-07
1459604820710,-9.075,0.0
1459604820720,-9.075,1.0859999999999999e-06
1459604820730,-9.075,0.0
1459604820740,-9.075,7.240000000000001e-07
1459604820750,-9.075,3.6200000000000004e-07
1459604820760,-9.075,3.6200000000000004e-07
1459604820770,-9.075,0.0
1459604820780,-9.075,3.6200000000000004e-07
1459604820790,-9.075,0.0
1459604820800,-9.075,3.6200000000000004e-07
1459604820810,-9.075,0.0
1459604820820,-9.075,3.6200000000000004e-07
1459604820830,-9.075,3.6200000000000004e-07
1459604820840,-9.075,3.6200000000000004e-07
1459604820850,-9.075,3.6200000000000004e-07
1459604820860,-9.075,3.6200000000000004e-07
1459604820870,-9.075,3.6200000000000004e-07
1459604820880,-9.075,3.6200000000000004e-07
1459604820890,-9.075,0.0
1459604820900,-9.075,7.240000000000001e-07
