Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601440050,-7.095,1.0859999999999999e-06
1459601440060,-7.095,2.1719999999999997e-06
1459601440070,-7.095,1.81e-06
1459601440080,-7.095,1.81e-06
1459601440090,-7.095,1.0859999999999999e-06
1459601440100,-7.095,3.6200000000000004e-07
1459601440110,-7.095,3.6200000000000004e-07
1459601440120,-7.095,0.0
1459601440130,-7.095,0.0
1459601440140,-7.095,0.0
1459601440150,-7.095,0.0
1459601440160,-7.095,0.0
1459601440170,-7.095,0.0
1459601440180,-7.095,0.0
1459601440190,-7.095,0.0
1459601440200,-7.095,0.0
1459601440210,-7.095,0.0
1459601440220,-7.095,1.81e-06
1459601440230,-7.095,3.258e-06
1459601440240,-7.095,1.4480000000000002e-06
1459601440250,-7.095,3.6200000000000004e-07
1459601440260,-7.095,7.240000000000001e-07
1459601440270,-7.095,0.0
1459601440280,-7.095,0.0
1459601440290,-7.095,1.4480000000000002e-06
1459601440300,-7.095,0.0
1459601440310,-7.095,0.0
1459601440320,-7.095,0.0
1459601440330,-7.095,0.0
1459601440340,-7.095,1.0859999999999999e-06
1459601440350,-7.095,7.240000000000001e-07
1459601440360,-7.095,0.0
1459601440370,-7.095,0.0
1459601440380,-7.095,0.0
1459601440390,-7.095,0.0
1459601440400,-7.095,0.0
1459601440410,-7.095,0.0
1459601440420,-7.095,0.0
1459601440430,-7.095,0.0
1459601440440,-7.095,0.0
1459601440450,-7.095,0.0
1459601440460,-7.095,0.0
1459601440470,-7.095,1.0859999999999999e-06
1459601440480,-7.095,0.0
1459601440490,-7.095,1.81e-06
1459601440500,-7.095,1.0859999999999999e-06
1459601440510,-7.095,1.81e-06
1459601440520,-7.095,0.0
1459601440530,-7.095,1.0859999999999999e-06
1459601440540,-7.095,0.0
1459601440550,-7.095,0.0
1459601440560,-7.095,7.240000000000001e-07
1459601440570,-7.095,2.1719999999999997e-06
1459601440580,-7.095,3.6200000000000004e-07
1459601440590,-7.095,0.0
1459601440600,-7.095,0.0
