Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608168430,-8.715,3.6200000000000004e-07
1459608168440,-8.715,1.4480000000000002e-06
1459608168450,-8.715,3.6200000000000004e-07
1459608168460,-8.715,1.0859999999999999e-06
1459608168470,-8.715,7.240000000000001e-07
1459608168480,-8.715,1.4480000000000002e-06
1459608168490,-8.715,1.4480000000000002e-06
1459608168500,-8.715,1.4480000000000002e-06
1459608168510,-8.715,3.6200000000000004e-07
1459608168520,-8.715,1.4480000000000002e-06
1459608168530,-8.715,1.4480000000000002e-06
1459608168540,-8.715,1.81e-06
1459608168550,-8.715,1.81e-06
1459608168560,-8.715,1.4480000000000002e-06
1459608168570,-8.715,1.81e-06
1459608168580,-8.715,1.81e-06
1459608168590,-8.715,2.1719999999999997e-06
1459608168600,-8.715,2.1719999999999997e-06
1459608168610,-8.715,1.4480000000000002e-06
1459608168620,-8.715,1.81e-06
1459608168630,-8.715,1.4480000000000002e-06
1459608168640,-8.715,1.81e-06
1459608168650,-8.715,1.81e-06
1459608168660,-8.715,1.81e-06
1459608168670,-8.715,2.1719999999999997e-06
1459608168680,-8.715,1.81e-06
1459608168690,-8.715,2.1719999999999997e-06
1459608168700,-8.715,2.8960000000000003e-06
1459608168710,-8.715,1.4480000000000002e-06
1459608168720,-8.715,1.0859999999999999e-06
1459608168730,-8.715,1.81e-06
1459608168740,-8.715,7.240000000000001e-07
1459608168750,-8.715,1.81e-06
1459608168760,-8.715,1.4480000000000002e-06
1459608168770,-8.715,1.4480000000000002e-06
1459608168780,-8.715,7.240000000000001e-07
1459608168790,-8.715,3.6200000000000004e-07
1459608168800,-8.715,1.81e-06
1459608168810,-8.715,1.0859999999999999e-06
1459608168820,-8.715,1.0859999999999999e-06
1459608168830,-8.715,7.240000000000001e-07
1459608168840,-8.715,1.4480000000000002e-06
1459608168850,-8.715,7.240000000000001e-07
1459608168860,-8.715,1.4480000000000002e-06
1459608168870,-8.715,3.6200000000000004e-07
1459608168880,-8.715,1.4480000000000002e-06
1459608168890,-8.715,0.0
1459608168900,-8.715,1.81e-06
1459608168910,-8.715,3.6200000000000004e-07
1459608168920,-8.715,1.4480000000000002e-06
1459608168930,-8.715,0.0
1459608168940,-8.715,1.0859999999999999e-06
1459608168950,-8.715,1.0859999999999999e-06
1459608168960,-8.715,7.240000000000001e-07
1459608168970,-8.715,1.0859999999999999e-06
1459608168980,-8.715,7.240000000000001e-07
1459608168990,-8.715,1.0859999999999999e-06
1459608169000,-8.715,7.240000000000001e-07
1459608169010,-8.715,0.0
1459608169020,-8.715,0.0
1459608169030,-8.715,0.0
1459608169040,-8.715,0.0
1459608169050,-8.715,1.81e-06
1459608169060,-8.715,1.81e-06
1459608169070,-8.715,2.8960000000000003e-06
1459608169080,-8.715,2.1719999999999997e-06
1459608169090,-8.715,4.343999999999999e-06
1459608169100,-8.715,2.5340000000000002e-06
1459608169110,-8.715,2.8960000000000003e-06
1459608169120,-8.715,2.5340000000000002e-06
1459608169130,-8.715,1.4480000000000002e-06
1459608169140,-8.715,1.81e-06
1459608169150,-8.715,1.4480000000000002e-06
1459608169160,-8.715,2.1719999999999997e-06
1459608169170,-8.715,3.6200000000000004e-07
1459608169180,-8.715,1.81e-06
1459608169190,-8.715,1.4480000000000002e-06
1459608169200,-8.715,1.4480000000000002e-06
1459608169210,-8.715,1.0859999999999999e-06
1459608169220,-8.715,1.0859999999999999e-06
1459608169230,-8.715,1.4480000000000002e-06
1459608169240,-8.715,7.240000000000001e-07
1459608169250,-8.715,2.5340000000000002e-06
1459608169260,-8.715,1.81e-06
1459608169270,-8.715,1.81e-06
1459608169280,-8.715,3.6200000000000004e-07
1459608169290,-8.715,1.0859999999999999e-06
1459608169300,-8.715,7.240000000000001e-07
1459608169310,-8.715,3.6200000000000004e-07
1459608169320,-8.715,2.1719999999999997e-06
1459608169330,-8.715,3.6200000000000004e-07
1459608169340,-8.715,1.0859999999999999e-06
1459608169350,-8.715,3.6200000000000004e-07
1459608169360,-8.715,1.0859999999999999e-06
1459608169370,-8.715,3.6200000000000004e-07
1459608169380,-8.715,3.6200000000000004e-07
1459608169390,-8.715,7.240000000000001e-07
1459608169400,-8.715,1.81e-06
1459608169410,-8.715,7.240000000000001e-07
1459608169420,-8.715,1.0859999999999999e-06
1459608169430,-8.715,1.0859999999999999e-06
1459608169440,-8.715,7.240000000000001e-07
