Timestamp,position,BLMTI.06R7.B1E10_TCLA.B6R7.B1
1459600347390,7.11,3.6200000000000004e-07
1459600347400,7.11,7.240000000000001e-07
1459600347410,7.11,0.0
1459600347420,7.11,7.240000000000001e-07
1459600347430,7.11,0.0
1459600347440,7.11,7.240000000000001e-07
1459600347450,7.11,3.6200000000000004e-07
1459600347460,7.11,3.6200000000000004e-07
1459600347470,7.11,3.6200000000000004e-07
1459600347480,7.11,0.0
1459600347490,7.11,7.240000000000001e-07
1459600347500,7.11,3.6200000000000004e-07
1459600347510,7.11,3.6200000000000004e-07
1459600347520,7.11,0.0
1459600347530,7.11,0.0
1459600347540,7.11,3.6200000000000004e-07
1459600347550,7.11,0.0
1459600347560,7.11,3.6200000000000004e-07
1459600347570,7.11,0.0
1459600347580,7.11,0.0
1459600347590,7.11,0.0
1459600347600,7.11,7.240000000000001e-07
1459600347610,7.11,0.0
1459600347620,7.11,3.6200000000000004e-07
1459600347630,7.11,3.6200000000000004e-07
1459600347640,7.11,3.6200000000000004e-07
1459600347650,7.11,3.6200000000000004e-07
1459600347660,7.11,3.6200000000000004e-07
1459600347670,7.11,3.6200000000000004e-07
1459600347680,7.11,0.0
1459600347690,7.11,0.0
1459600347700,7.11,7.240000000000001e-07
1459600347710,7.11,3.6200000000000004e-07
1459600347720,7.11,3.6200000000000004e-07
1459600347730,7.11,3.6200000000000004e-07
1459600347740,7.11,0.0
1459600347750,7.11,0.0
1459600347760,7.11,0.0
1459600347770,7.11,7.240000000000001e-07
1459600347780,7.11,0.0
1459600347790,7.11,3.6200000000000004e-07
1459600347800,7.11,0.0
1459600347810,7.11,0.0
1459600347820,7.11,0.0
1459600347830,7.11,0.0
1459600347840,7.11,7.240000000000001e-07
1459600347850,7.11,0.0
1459600347860,7.11,3.6200000000000004e-07
1459600347870,7.11,0.0
1459600347880,7.11,3.6200000000000004e-07
1459600347890,7.11,0.0
1459600347900,7.11,3.6200000000000004e-07
1459600347910,7.11,3.6200000000000004e-07
1459600347920,7.11,3.6200000000000004e-07
1459600347930,7.11,0.0
1459600347940,7.11,3.6200000000000004e-07
1459600347950,7.11,0.0
1459600347960,7.11,0.0
1459600347970,7.11,0.0
1459600347980,7.11,0.0
1459600347990,7.11,7.240000000000001e-07
1459600348000,7.11,7.240000000000001e-07
1459600348010,7.11,3.6200000000000004e-07
1459600348020,7.11,0.0
1459600348030,7.11,0.0
1459600348040,7.11,7.240000000000001e-07
1459600348050,7.11,0.0
1459600348060,7.11,7.240000000000001e-07
1459600348070,7.11,3.6200000000000004e-07
1459600348080,7.11,3.6200000000000004e-07
1459600348090,7.11,3.6200000000000004e-07
1459600348100,7.11,3.6200000000000004e-07
1459600348110,7.11,0.0
1459600348120,7.11,0.0
1459600348130,7.11,3.6200000000000004e-07
1459600348140,7.11,7.240000000000001e-07
1459600348150,7.11,0.0
1459600348160,7.11,1.0859999999999999e-06
1459600348170,7.11,0.0
1459600348180,7.11,3.6200000000000004e-07
1459600348190,7.11,0.0
1459600348200,7.11,0.0
1459600348210,7.11,3.6200000000000004e-07
1459600348220,7.11,0.0
1459600348230,7.11,0.0
1459600348240,7.11,3.6200000000000004e-07
1459600348250,7.11,7.240000000000001e-07
1459600348260,7.11,0.0
1459600348270,7.11,0.0
1459600348280,7.11,3.6200000000000004e-07
1459600348290,7.11,3.6200000000000004e-07
1459600348300,7.11,7.240000000000001e-07
1459600348310,7.11,3.6200000000000004e-07
1459600348320,7.11,3.6200000000000004e-07
1459600348330,7.11,0.0
1459600348340,7.11,7.240000000000001e-07
1459600348350,7.11,3.6200000000000004e-07
1459600348360,7.11,0.0
1459600348370,7.11,0.0
1459600348380,7.11,0.0
1459600348390,7.11,0.0
1459600348400,7.11,3.6200000000000004e-07
1459600348410,7.11,0.0
1459600348420,7.11,0.0
1459600348430,7.11,0.0
1459600348440,7.11,0.0
1459600348450,7.11,3.6200000000000004e-07
1459600348460,7.11,0.0
1459600348470,7.11,3.6200000000000004e-07
1459600348480,7.11,0.0
1459600348490,7.11,3.6200000000000004e-07
1459600348500,7.11,0.0
1459600348510,7.11,3.6200000000000004e-07
1459600348520,7.11,7.240000000000001e-07
1459600348530,7.11,3.6200000000000004e-07
1459600348540,7.11,3.6200000000000004e-07
1459600348550,7.11,3.6200000000000004e-07
1459600348560,7.11,0.0
1459600348570,7.11,0.0
1459600348580,7.11,7.240000000000001e-07
1459600348590,7.11,3.6200000000000004e-07
1459600348600,7.11,0.0
1459600348610,7.11,0.0
1459600348620,7.11,7.240000000000001e-07
1459600348630,7.11,3.6200000000000004e-07
1459600348640,7.11,3.6200000000000004e-07
1459600348650,7.11,3.6200000000000004e-07
1459600348660,7.11,3.6200000000000004e-07
1459600348670,7.11,0.0
1459600348680,7.11,3.6200000000000004e-07
1459600348690,7.11,1.0859999999999999e-06
1459600348700,7.11,0.0
1459600348710,7.11,0.0
1459600348720,7.11,7.240000000000001e-07
1459600348730,7.11,0.0
1459600348740,7.11,0.0
1459600348750,7.11,3.6200000000000004e-07
1459600348760,7.11,0.0
1459600348770,7.11,3.6200000000000004e-07
1459600348780,7.11,3.6200000000000004e-07
1459600348790,7.11,3.6200000000000004e-07
1459600348800,7.11,0.0
1459600348810,7.11,0.0
1459600348820,7.11,3.6200000000000004e-07
1459600348830,7.11,0.0
1459600348840,7.11,3.6200000000000004e-07
1459600348850,7.11,3.6200000000000004e-07
1459600348860,7.11,0.0
1459600348870,7.11,0.0
1459600348880,7.11,0.0
1459600348890,7.11,0.0
1459600348900,7.11,3.6200000000000004e-07
1459600348910,7.11,3.6200000000000004e-07
1459600348920,7.11,0.0
1459600348930,7.11,3.6200000000000004e-07
1459600348940,7.11,3.6200000000000004e-07
1459600348950,7.11,7.240000000000001e-07
1459600348960,7.11,0.0
1459600348970,7.11,3.6200000000000004e-07
1459600348980,7.11,7.240000000000001e-07
1459600348990,7.11,7.240000000000001e-07
1459600349000,7.11,3.6200000000000004e-07
1459600349010,7.11,3.6200000000000004e-07
1459600349020,7.11,3.6200000000000004e-07
1459600349030,7.11,0.0
1459600349040,7.11,3.6200000000000004e-07
1459600349050,7.11,3.6200000000000004e-07
1459600349060,7.11,3.6200000000000004e-07
1459600349070,7.11,3.6200000000000004e-07
1459600349080,7.11,3.6200000000000004e-07
1459600349090,7.11,3.6200000000000004e-07
1459600349100,7.11,0.0
1459600349110,7.11,0.0
1459600349120,7.11,3.6200000000000004e-07
1459600349130,7.11,0.0
1459600349140,7.11,3.6200000000000004e-07
1459600349150,7.11,3.6200000000000004e-07
1459600349160,7.11,7.240000000000001e-07
1459600349170,7.11,0.0
1459600349180,7.11,7.240000000000001e-07
1459600349190,7.11,3.6200000000000004e-07
1459600349200,7.11,1.0859999999999999e-06
1459600349210,7.11,0.0
1459600349220,7.11,3.6200000000000004e-07
1459600349230,7.11,3.6200000000000004e-07
1459600349240,7.11,0.0
1459600349250,7.11,3.6200000000000004e-07
1459600349260,7.11,3.6200000000000004e-07
1459600349270,7.11,7.240000000000001e-07
1459600349280,7.11,3.6200000000000004e-07
1459600349290,7.11,0.0
1459600349300,7.11,3.6200000000000004e-07
1459600349310,7.11,3.6200000000000004e-07
1459600349320,7.11,0.0
1459600349330,7.11,3.6200000000000004e-07
1459600349340,7.11,0.0
1459600349350,7.11,7.240000000000001e-07
1459600349360,7.11,0.0
1459600349370,7.11,3.6200000000000004e-07
1459600349380,7.11,0.0
1459600349390,7.11,1.0859999999999999e-06
1459600349400,7.11,3.6200000000000004e-07
1459600349410,7.11,0.0
1459600349420,7.11,3.6200000000000004e-07
1459600349430,7.11,0.0
1459600349440,7.11,3.6200000000000004e-07
1459600349450,7.11,0.0
1459600349460,7.11,3.6200000000000004e-07
1459600349470,7.11,3.6200000000000004e-07
1459600349480,7.11,0.0
1459600349490,7.11,3.6200000000000004e-07
1459600349500,7.11,3.6200000000000004e-07
1459600349510,7.11,0.0
1459600349520,7.11,3.6200000000000004e-07
1459600349530,7.11,3.6200000000000004e-07
1459600349540,7.11,0.0
1459600349550,7.11,3.6200000000000004e-07
1459600349560,7.11,7.240000000000001e-07
1459600349570,7.11,3.6200000000000004e-07
1459600349580,7.11,0.0
1459600349590,7.11,3.6200000000000004e-07
1459600349600,7.11,3.6200000000000004e-07
1459600349610,7.11,3.6200000000000004e-07
1459600349620,7.11,0.0
1459600349630,7.11,3.6200000000000004e-07
1459600349640,7.11,3.6200000000000004e-07
1459600349650,7.11,3.6200000000000004e-07
1459600349660,7.11,3.6200000000000004e-07
1459600349670,7.11,0.0
1459600349680,7.11,3.6200000000000004e-07
1459600349690,7.11,3.6200000000000004e-07
1459600349700,7.11,0.0
1459600349710,7.11,0.0
1459600349720,7.11,3.6200000000000004e-07
1459600349730,7.11,3.6200000000000004e-07
1459600349740,7.11,0.0
1459600349750,7.11,0.0
1459600349760,7.11,3.6200000000000004e-07
1459600349770,7.11,0.0
1459600349780,7.11,0.0
1459600349790,7.11,0.0
1459600349800,7.11,3.6200000000000004e-07
1459600349810,7.11,0.0
1459600349820,7.11,7.240000000000001e-07
1459600349830,7.11,3.6200000000000004e-07
1459600349840,7.11,3.6200000000000004e-07
1459600349850,7.11,3.6200000000000004e-07
1459600349860,7.11,0.0
1459600349870,7.11,3.6200000000000004e-07
1459600349880,7.11,3.6200000000000004e-07
1459600349890,7.11,0.0
1459600349900,7.11,3.6200000000000004e-07
1459600349910,7.11,3.6200000000000004e-07
1459600349920,7.11,7.240000000000001e-07
1459600349930,7.11,3.6200000000000004e-07
1459600349940,7.11,3.6200000000000004e-07
1459600349950,7.11,0.0
1459600349960,7.11,3.6200000000000004e-07
1459600349970,7.11,7.240000000000001e-07
1459600349980,7.11,0.0
1459600349990,7.11,3.6200000000000004e-07
1459600350000,7.11,3.6200000000000004e-07
1459600350010,7.11,3.6200000000000004e-07
1459600350020,7.11,0.0
1459600350030,7.11,3.6200000000000004e-07
1459600350040,7.11,7.240000000000001e-07
1459600350050,7.11,0.0
1459600350060,7.11,7.240000000000001e-07
1459600350070,7.11,0.0
1459600350080,7.11,7.240000000000001e-07
1459600350090,7.11,0.0
1459600350100,7.11,0.0
1459600350110,7.11,7.240000000000001e-07
1459600350120,7.11,7.240000000000001e-07
1459600350130,7.11,3.6200000000000004e-07
1459600350140,7.11,3.6200000000000004e-07
1459600350150,7.11,0.0
1459600350160,7.11,0.0
1459600350170,7.11,0.0
1459600350180,7.11,7.240000000000001e-07
1459600350190,7.11,0.0
1459600350200,7.11,1.0859999999999999e-06
1459600350210,7.11,0.0
1459600350220,7.11,3.6200000000000004e-07
1459600350230,7.11,3.6200000000000004e-07
1459600350240,7.11,7.240000000000001e-07
1459600350250,7.11,3.6200000000000004e-07
1459600350260,7.11,3.6200000000000004e-07
1459600350270,7.11,7.240000000000001e-07
1459600350280,7.11,0.0
1459600350290,7.11,7.240000000000001e-07
1459600350300,7.11,3.6200000000000004e-07
1459600350310,7.11,0.0
1459600350320,7.11,0.0
1459600350330,7.11,3.6200000000000004e-07
1459600350340,7.11,0.0
1459600350350,7.11,3.6200000000000004e-07
1459600350360,7.11,3.6200000000000004e-07
1459600350370,7.11,3.6200000000000004e-07
1459600350380,7.11,0.0
1459600350390,7.11,3.6200000000000004e-07
1459600350400,7.11,3.6200000000000004e-07
1459600350410,7.11,1.0859999999999999e-06
1459600350420,7.11,0.0
1459600350430,7.11,3.6200000000000004e-07
1459600350440,7.11,3.6200000000000004e-07
1459600350450,7.11,0.0
1459600350460,7.11,3.6200000000000004e-07
1459600350470,7.11,7.240000000000001e-07
1459600350480,7.11,0.0
1459600350490,7.11,7.240000000000001e-07
1459600350500,7.11,3.6200000000000004e-07
1459600350510,7.11,3.6200000000000004e-07
1459600350520,7.11,3.6200000000000004e-07
1459600350530,7.11,7.240000000000001e-07
1459600350540,7.11,3.6200000000000004e-07
1459600350550,7.11,0.0
1459600350560,7.11,7.240000000000001e-07
1459600350570,7.11,3.6200000000000004e-07
1459600350580,7.11,0.0
1459600350590,7.11,3.6200000000000004e-07
1459600350600,7.11,0.0
1459600350610,7.11,7.240000000000001e-07
1459600350620,7.11,0.0
1459600350630,7.11,3.6200000000000004e-07
1459600350640,7.11,3.6200000000000004e-07
1459600350650,7.11,0.0
1459600350660,7.11,7.240000000000001e-07
1459600350670,7.11,3.6200000000000004e-07
1459600350680,7.11,7.240000000000001e-07
1459600350690,7.11,0.0
1459600350700,7.11,0.0
1459600350710,7.11,3.6200000000000004e-07
1459600350720,7.11,3.6200000000000004e-07
1459600350730,7.11,0.0
1459600350740,7.11,3.6200000000000004e-07
1459600350750,7.11,0.0
1459600350760,7.11,0.0
1459600350770,7.11,3.6200000000000004e-07
1459600350780,7.11,7.240000000000001e-07
1459600350790,7.11,3.6200000000000004e-07
1459600350800,7.11,0.0
1459600350810,7.11,3.6200000000000004e-07
1459600350820,7.11,3.6200000000000004e-07
1459600350830,7.11,7.240000000000001e-07
1459600350840,7.11,0.0
1459600350850,7.11,0.0
1459600350860,7.11,7.240000000000001e-07
1459600350870,7.11,3.6200000000000004e-07
1459600350880,7.11,3.6200000000000004e-07
1459600350890,7.11,3.6200000000000004e-07
1459600350900,7.11,7.240000000000001e-07
1459600350910,7.11,3.6200000000000004e-07
1459600350920,7.11,0.0
1459600350930,7.11,7.240000000000001e-07
1459600350940,7.11,0.0
1459600350950,7.11,3.6200000000000004e-07
1459600350960,7.11,3.6200000000000004e-07
1459600350970,7.11,3.6200000000000004e-07
1459600350980,7.11,3.6200000000000004e-07
1459600350990,7.11,7.240000000000001e-07
1459600351000,7.11,0.0
1459600351010,7.11,3.6200000000000004e-07
1459600351020,7.11,3.6200000000000004e-07
1459600351030,7.11,3.6200000000000004e-07
1459600351040,7.11,3.6200000000000004e-07
1459600351050,7.11,3.6200000000000004e-07
1459600351060,7.11,0.0
1459600351070,7.11,3.6200000000000004e-07
1459600351080,7.11,3.6200000000000004e-07
1459600351090,7.11,0.0
1459600351100,7.11,7.240000000000001e-07
1459600351110,7.11,0.0
1459600351120,7.11,3.6200000000000004e-07
1459600351130,7.11,3.6200000000000004e-07
1459600351140,7.11,3.6200000000000004e-07
1459600351150,7.11,7.240000000000001e-07
1459600351160,7.11,0.0
1459600351170,7.11,3.6200000000000004e-07
1459600351180,7.11,7.240000000000001e-07
1459600351190,7.11,0.0
1459600351200,7.11,0.0
1459600351210,7.11,7.240000000000001e-07
1459600351220,7.11,0.0
1459600351230,7.11,0.0
1459600351240,7.11,7.240000000000001e-07
1459600351250,7.11,3.6200000000000004e-07
1459600351260,7.11,3.6200000000000004e-07
1459600351270,7.11,7.240000000000001e-07
1459600351280,7.11,0.0
1459600351290,7.11,3.6200000000000004e-07
1459600351300,7.11,0.0
1459600351310,7.11,0.0
1459600351320,7.11,0.0
1459600351330,7.11,0.0
1459600351340,7.11,7.240000000000001e-07
1459600351350,7.11,3.6200000000000004e-07
1459600351360,7.11,7.240000000000001e-07
1459600351370,7.11,3.6200000000000004e-07
1459600351380,7.11,3.6200000000000004e-07
1459600351390,7.11,0.0
1459600351400,7.11,7.240000000000001e-07
1459600351410,7.11,3.6200000000000004e-07
1459600351420,7.11,3.6200000000000004e-07
1459600351430,7.11,3.6200000000000004e-07
1459600351440,7.11,3.6200000000000004e-07
1459600351450,7.11,0.0
1459600351460,7.11,7.240000000000001e-07
1459600351470,7.11,7.240000000000001e-07
1459600351480,7.11,3.6200000000000004e-07
1459600351490,7.11,3.6200000000000004e-07
1459600351500,7.11,3.6200000000000004e-07
1459600351510,7.11,3.6200000000000004e-07
1459600351520,7.11,3.6200000000000004e-07
1459600351530,7.11,0.0
1459600351540,7.11,3.6200000000000004e-07
1459600351550,7.11,3.6200000000000004e-07
1459600351560,7.11,0.0
1459600351570,7.11,3.6200000000000004e-07
1459600351580,7.11,7.240000000000001e-07
1459600351590,7.11,7.240000000000001e-07
1459600351600,7.11,3.6200000000000004e-07
1459600351610,7.11,7.240000000000001e-07
1459600351620,7.11,3.6200000000000004e-07
1459600351630,7.11,3.6200000000000004e-07
1459600351640,7.11,7.240000000000001e-07
1459600351650,7.11,3.6200000000000004e-07
1459600351660,7.11,3.6200000000000004e-07
1459600351670,7.11,3.6200000000000004e-07
1459600351680,7.11,0.0
1459600351690,7.11,0.0
1459600351700,7.11,3.6200000000000004e-07
1459600351710,7.11,0.0
1459600351720,7.11,3.6200000000000004e-07
1459600351730,7.11,3.6200000000000004e-07
1459600351740,7.11,3.6200000000000004e-07
1459600351750,7.11,3.6200000000000004e-07
1459600351760,7.11,3.6200000000000004e-07
1459600351770,7.11,0.0
1459600351780,7.11,3.6200000000000004e-07
1459600351790,7.11,0.0
1459600351800,7.11,0.0
1459600351810,7.11,0.0
1459600351820,7.11,0.0
1459600351830,7.11,3.6200000000000004e-07
1459600351840,7.11,0.0
1459600351850,7.11,3.6200000000000004e-07
1459600351860,7.11,0.0
1459600351870,7.11,3.6200000000000004e-07
1459600351880,7.11,7.240000000000001e-07
1459600351890,7.11,0.0
1459600351900,7.11,3.6200000000000004e-07
1459600351910,7.11,3.6200000000000004e-07
1459600351920,7.11,3.6200000000000004e-07
1459600351930,7.11,3.6200000000000004e-07
1459600351940,7.11,0.0
1459600351950,7.11,3.6200000000000004e-07
1459600351960,7.11,1.0859999999999999e-06
1459600351970,7.11,3.6200000000000004e-07
1459600351980,7.11,1.0859999999999999e-06
1459600351990,7.11,3.6200000000000004e-07
1459600352000,7.11,3.6200000000000004e-07
1459600352010,7.11,3.6200000000000004e-07
1459600352020,7.11,0.0
1459600352030,7.11,7.240000000000001e-07
1459600352040,7.11,3.6200000000000004e-07
1459600352050,7.11,0.0
1459600352060,7.11,0.0
1459600352070,7.11,0.0
1459600352080,7.11,0.0
1459600352090,7.11,3.6200000000000004e-07
1459600352100,7.11,0.0
1459600352110,7.11,7.240000000000001e-07
1459600352120,7.11,3.6200000000000004e-07
1459600352130,7.11,0.0
1459600352140,7.11,0.0
1459600352150,7.11,3.6200000000000004e-07
1459600352160,7.11,0.0
1459600352170,7.11,3.6200000000000004e-07
1459600352180,7.11,0.0
1459600352190,7.11,3.6200000000000004e-07
1459600352200,7.11,0.0
1459600352210,7.11,3.6200000000000004e-07
1459600352220,7.11,3.6200000000000004e-07
1459600352230,7.11,3.6200000000000004e-07
1459600352240,7.11,0.0
1459600352250,7.11,0.0
1459600352260,7.11,1.0859999999999999e-06
1459600352270,7.11,0.0
1459600352280,7.11,3.6200000000000004e-07
1459600352290,7.11,7.240000000000001e-07
1459600352300,7.11,0.0
1459600352310,7.11,7.240000000000001e-07
1459600352320,7.11,0.0
1459600352330,7.11,3.6200000000000004e-07
1459600352340,7.11,0.0
1459600352350,7.11,0.0
1459600352360,7.11,3.6200000000000004e-07
1459600352370,7.11,3.6200000000000004e-07
1459600352380,7.11,0.0
1459600352390,7.11,0.0
1459600352400,7.11,0.0
1459600352410,7.11,3.6200000000000004e-07
1459600352420,7.11,0.0
1459600352430,7.11,7.240000000000001e-07
1459600352440,7.11,7.240000000000001e-07
1459600352450,7.11,3.6200000000000004e-07
1459600352460,7.11,7.240000000000001e-07
1459600352470,7.11,0.0
1459600352480,7.11,0.0
1459600352490,7.11,0.0
1459600352500,7.11,3.6200000000000004e-07
1459600352510,7.11,3.6200000000000004e-07
1459600352520,7.11,0.0
1459600352530,7.11,0.0
1459600352540,7.11,3.6200000000000004e-07
1459600352550,7.11,3.6200000000000004e-07
1459600352560,7.11,0.0
1459600352570,7.11,3.6200000000000004e-07
1459600352580,7.11,0.0
1459600352590,7.11,3.6200000000000004e-07
1459600352600,7.11,3.6200000000000004e-07
1459600352610,7.11,3.6200000000000004e-07
1459600352620,7.11,0.0
1459600352630,7.11,3.6200000000000004e-07
1459600352640,7.11,0.0
1459600352650,7.11,7.240000000000001e-07
1459600352660,7.11,0.0
1459600352670,7.11,7.240000000000001e-07
1459600352680,7.11,0.0
1459600352690,7.11,3.6200000000000004e-07
1459600352700,7.11,3.6200000000000004e-07
1459600352710,7.11,0.0
1459600352720,7.11,0.0
1459600352730,7.11,0.0
1459600352740,7.11,3.6200000000000004e-07
1459600352750,7.11,3.6200000000000004e-07
1459600352760,7.11,3.6200000000000004e-07
1459600352770,7.11,0.0
1459600352780,7.11,0.0
1459600352790,7.11,7.240000000000001e-07
1459600352800,7.11,0.0
1459600352810,7.11,0.0
1459600352820,7.11,3.6200000000000004e-07
1459600352830,7.11,0.0
1459600352840,7.11,0.0
1459600352850,7.11,0.0
1459600352860,7.11,0.0
1459600352870,7.11,7.240000000000001e-07
1459600352880,7.11,3.6200000000000004e-07
1459600352890,7.11,3.6200000000000004e-07
1459600352900,7.11,0.0
1459600352910,7.11,3.6200000000000004e-07
1459600352920,7.11,3.6200000000000004e-07
1459600352930,7.11,0.0
1459600352940,7.11,3.6200000000000004e-07
1459600352950,7.11,3.6200000000000004e-07
1459600352960,7.11,3.6200000000000004e-07
1459600352970,7.11,3.6200000000000004e-07
1459600352980,7.11,3.6200000000000004e-07
1459600352990,7.11,0.0
1459600353000,7.11,0.0
1459600353010,7.11,0.0
1459600353020,7.11,7.240000000000001e-07
1459600353030,7.11,0.0
1459600353040,7.11,0.0
1459600353050,7.11,0.0
1459600353060,7.11,0.0
1459600353070,7.11,0.0
1459600353080,7.11,0.0
1459600353090,7.11,0.0
1459600353100,7.11,3.6200000000000004e-07
1459600353110,7.11,7.240000000000001e-07
1459600353120,7.11,0.0
1459600353130,7.11,3.6200000000000004e-07
1459600353140,7.11,0.0
1459600353150,7.11,3.6200000000000004e-07
1459600353160,7.11,3.6200000000000004e-07
1459600353170,7.11,0.0
1459600353180,7.11,0.0
1459600353190,7.11,3.6200000000000004e-07
1459600353200,7.11,3.6200000000000004e-07
1459600353210,7.11,0.0
1459600353220,7.11,3.6200000000000004e-07
1459600353230,7.11,0.0
1459600353240,7.11,0.0
1459600353250,7.11,3.6200000000000004e-07
1459600353260,7.11,0.0
1459600353270,7.11,3.6200000000000004e-07
1459600353280,7.11,3.6200000000000004e-07
1459600353290,7.11,3.6200000000000004e-07
1459600353300,7.11,3.6200000000000004e-07
1459600353310,7.11,0.0
1459600353320,7.11,0.0
1459600353330,7.11,3.6200000000000004e-07
1459600353340,7.11,0.0
1459600353350,7.11,3.6200000000000004e-07
1459600353360,7.11,0.0
1459600353370,7.11,7.240000000000001e-07
1459600353380,7.11,0.0
1459600353390,7.11,3.6200000000000004e-07
1459600353400,7.11,0.0
1459600353410,7.11,7.240000000000001e-07
1459600353420,7.11,0.0
1459600353430,7.11,3.6200000000000004e-07
1459600353440,7.11,3.6200000000000004e-07
1459600353450,7.11,7.240000000000001e-07
1459600353460,7.11,3.6200000000000004e-07
1459600353470,7.11,3.6200000000000004e-07
1459600353480,7.11,3.6200000000000004e-07
1459600353490,7.11,7.240000000000001e-07
1459600353500,7.11,3.6200000000000004e-07
1459600353510,7.11,0.0
1459600353520,7.11,3.6200000000000004e-07
1459600353530,7.11,3.6200000000000004e-07
1459600353540,7.11,3.6200000000000004e-07
1459600353550,7.11,3.6200000000000004e-07
1459600353560,7.11,3.6200000000000004e-07
1459600353570,7.11,3.6200000000000004e-07
1459600353580,7.11,3.6200000000000004e-07
1459600353590,7.11,0.0
1459600353600,7.11,0.0
1459600353610,7.11,3.6200000000000004e-07
1459600353620,7.11,0.0
1459600353630,7.11,3.6200000000000004e-07
1459600353640,7.11,0.0
1459600353650,7.11,3.6200000000000004e-07
1459600353660,7.11,3.6200000000000004e-07
1459600353670,7.11,0.0
1459600353680,7.11,7.240000000000001e-07
1459600353690,7.11,3.6200000000000004e-07
1459600353700,7.11,0.0
1459600353710,7.11,3.6200000000000004e-07
1459600353720,7.11,0.0
1459600353730,7.11,7.240000000000001e-07
1459600353740,7.11,3.6200000000000004e-07
1459600353750,7.11,0.0
1459600353760,7.11,7.240000000000001e-07
1459600353770,7.11,0.0
1459600353780,7.11,0.0
1459600353790,7.11,3.6200000000000004e-07
1459600353800,7.11,0.0
1459600353810,7.11,3.6200000000000004e-07
1459600353820,7.11,0.0
1459600353830,7.11,3.6200000000000004e-07
1459600353840,7.11,0.0
1459600353850,7.11,0.0
1459600353860,7.11,0.0
1459600353870,7.11,0.0
1459600353880,7.11,3.6200000000000004e-07
1459600353890,7.11,0.0
1459600353900,7.11,0.0
1459600353910,7.11,3.6200000000000004e-07
1459600353920,7.11,0.0
1459600353930,7.11,3.6200000000000004e-07
1459600353940,7.11,0.0
1459600353950,7.11,7.240000000000001e-07
1459600353960,7.11,0.0
1459600353970,7.11,3.6200000000000004e-07
1459600353980,7.11,0.0
1459600353990,7.11,3.6200000000000004e-07
1459600354000,7.11,3.6200000000000004e-07
1459600354010,7.11,3.6200000000000004e-07
1459600354020,7.11,0.0
1459600354030,7.11,0.0
1459600354040,7.11,0.0
1459600354050,7.11,7.240000000000001e-07
1459600354060,7.11,0.0
1459600354070,7.11,0.0
1459600354080,7.11,0.0
1459600354090,7.11,7.240000000000001e-07
1459600354100,7.11,0.0
1459600354110,7.11,0.0
1459600354120,7.11,3.6200000000000004e-07
1459600354130,7.11,3.6200000000000004e-07
1459600354140,7.11,0.0
1459600354150,7.11,3.6200000000000004e-07
1459600354160,7.11,0.0
1459600354170,7.11,7.240000000000001e-07
