Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601354050,7.2,0.0
1459601354060,7.2,0.0
1459601354070,7.2,2.8960000000000003e-06
1459601354080,7.2,0.0
1459601354090,7.2,0.0
1459601354100,7.2,0.0
1459601354110,7.2,0.0
1459601354120,7.2,0.0
1459601354130,7.2,0.0
1459601354140,7.2,0.0
1459601354150,7.2,0.0
1459601354160,7.2,0.0
1459601354170,7.2,0.0
1459601354180,7.2,0.0
1459601354190,7.2,0.0
1459601354200,7.2,0.0
1459601354210,7.2,0.0
1459601354220,7.2,0.0
1459601354230,7.2,0.0
1459601354240,7.2,0.0
1459601354250,7.2,0.0
1459601354260,7.2,0.0
1459601354270,7.2,0.0
1459601354280,7.2,1.0859999999999999e-06
1459601354290,7.2,7.240000000000001e-07
1459601354300,7.2,3.6200000000000004e-07
1459601354310,7.2,1.81e-06
1459601354320,7.2,0.0
1459601354330,7.2,0.0
1459601354340,7.2,0.0
1459601354350,7.2,0.0
1459601354360,7.2,0.0
1459601354370,7.2,0.0
1459601354380,7.2,0.0
1459601354390,7.2,0.0
1459601354400,7.2,0.0
1459601354410,7.2,7.240000000000001e-07
1459601354420,7.2,0.0
1459601354430,7.2,0.0
1459601354440,7.2,0.0
1459601354450,7.2,0.0
1459601354460,7.2,0.0
1459601354470,7.2,0.0
1459601354480,7.2,0.0
1459601354490,7.2,7.240000000000001e-07
1459601354500,7.2,7.240000000000001e-07
1459601354510,7.2,0.0
1459601354520,7.2,3.6200000000000004e-07
1459601354530,7.2,0.0
1459601354540,7.2,0.0
1459601354550,7.2,0.0
1459601354560,7.2,1.81e-06
1459601354570,7.2,0.0
1459601354580,7.2,7.240000000000001e-07
1459601354590,7.2,7.240000000000001e-07
1459601354600,7.2,3.6200000000000004e-07
1459601354610,7.2,0.0
1459601354620,7.2,3.6200000000000004e-07
1459601354630,7.2,0.0
1459601354640,7.2,0.0
1459601354650,7.2,0.0
1459601354660,7.2,0.0
1459601354670,7.2,0.0
1459601354680,7.2,0.0
1459601354690,7.2,0.0
1459601354700,7.2,0.0
1459601354710,7.2,0.0
1459601354720,7.2,0.0
1459601354730,7.2,0.0
1459601354740,7.2,0.0
1459601354750,7.2,0.0
1459601354760,7.2,0.0
1459601354770,7.2,0.0
1459601354780,7.2,0.0
1459601354790,7.2,1.0859999999999999e-06
1459601354800,7.2,0.0
1459601354810,7.2,0.0
1459601354820,7.2,3.6200000000000004e-07
1459601354830,7.2,1.0859999999999999e-06
1459601354840,7.2,1.81e-06
1459601354850,7.2,3.6200000000000004e-07
1459601354860,7.2,7.240000000000001e-07
1459601354870,7.2,7.240000000000001e-07
1459601354880,7.2,1.0859999999999999e-06
1459601354890,7.2,3.6200000000000004e-07
1459601354900,7.2,0.0
1459601354910,7.2,0.0
1459601354920,7.2,0.0
1459601354930,7.2,0.0
1459601354940,7.2,0.0
1459601354950,7.2,0.0
1459601354960,7.2,0.0
1459601354970,7.2,0.0
1459601354980,7.2,0.0
1459601354990,7.2,0.0
1459601355000,7.2,3.6200000000000004e-07
1459601355010,7.2,2.8960000000000003e-06
1459601355020,7.2,0.0
1459601355030,7.2,0.0
1459601355040,7.2,0.0
1459601355050,7.2,0.0
1459601355060,7.2,0.0
1459601355070,7.2,0.0
1459601355080,7.2,0.0
1459601355090,7.2,7.240000000000001e-07
1459601355100,7.2,0.0
1459601355110,7.2,0.0
1459601355120,7.2,0.0
1459601355130,7.2,0.0
1459601355140,7.2,0.0
1459601355150,7.2,0.0
1459601355160,7.2,0.0
1459601355170,7.2,0.0
1459601355180,7.2,0.0
1459601355190,7.2,0.0
1459601355200,7.2,0.0
1459601355210,7.2,0.0
1459601355220,7.2,0.0
1459601355230,7.2,0.0
1459601355240,7.2,0.0
1459601355250,7.2,0.0
1459601355260,7.2,0.0
1459601355270,7.2,7.240000000000001e-07
1459601355280,7.2,2.5340000000000002e-06
1459601355290,7.2,1.81e-06
1459601355300,7.2,7.240000000000001e-07
1459601355310,7.2,3.6200000000000004e-07
1459601355320,7.2,7.240000000000001e-07
1459601355330,7.2,1.81e-06
1459601355340,7.2,1.0859999999999999e-06
1459601355350,7.2,0.0
1459601355360,7.2,0.0
1459601355370,7.2,0.0
1459601355380,7.2,0.0
1459601355390,7.2,0.0
1459601355400,7.2,0.0
1459601355410,7.2,0.0
1459601355420,7.2,3.6200000000000004e-07
1459601355430,7.2,0.0
1459601355440,7.2,0.0
1459601355450,7.2,0.0
1459601355460,7.2,0.0
1459601355470,7.2,0.0
1459601355480,7.2,0.0
1459601355490,7.2,0.0
1459601355500,7.2,0.0
1459601355510,7.2,0.0
1459601355520,7.2,0.0
1459601355530,7.2,0.0
1459601355540,7.2,0.0
1459601355550,7.2,2.1719999999999997e-06
1459601355560,7.2,3.6200000000000004e-07
1459601355570,7.2,0.0
1459601355580,7.2,1.81e-06
1459601355590,7.2,0.0
1459601355600,7.2,0.0
1459601355610,7.2,0.0
1459601355620,7.2,0.0
1459601355630,7.2,0.0
1459601355640,7.2,0.0
1459601355650,7.2,0.0
1459601355660,7.2,0.0
1459601355670,7.2,0.0
1459601355680,7.2,0.0
1459601355690,7.2,0.0
1459601355700,7.2,7.240000000000001e-07
1459601355710,7.2,0.0
1459601355720,7.2,3.6200000000000004e-07
1459601355730,7.2,7.240000000000001e-07
1459601355740,7.2,3.6200000000000004e-07
1459601355750,7.2,0.0
1459601355760,7.2,0.0
1459601355770,7.2,0.0
1459601355780,7.2,0.0
1459601355790,7.2,0.0
1459601355800,7.2,0.0
1459601355810,7.2,1.81e-06
1459601355820,7.2,3.6200000000000004e-07
1459601355830,7.2,0.0
1459601355840,7.2,3.6200000000000004e-07
1459601355850,7.2,0.0
